[00:00:00 - 00:08:08]:  Olá! Hoje o Renouetec assume a pasta dos acrônimos.
[41:18:52 - 41:38:52]:  Imagino que seja um sitio em que António Costa gosta de estar, porque Victor Orbán é aquele tipo de pessoa que seria incapaz de empunhar um cartaz alegadamente racista.
[41:38:52 - 42:00:32]:  Ali, António Costa está a salvo de qualquer espécie de racismo. E portanto, sinceramente, também não sei especular sobre a presença dela.
[42:00:32 - 42:10:32]:  Ah, aquela espécie de racismo que voltou a falar com a sua presença.
[42:10:32 - 42:12:12]:  Desambições, ou das ambições europeis.
[42:12:12 - 42:13:52]:  Sim, claro.
[42:13:52 - 42:17:12]:  É só que voltou a falar esta semana.
[42:17:12 - 42:30:32]:  Especulando sobre as espécie de racismo. Eu só acho que a espécie de racismo, segundo a qual ele foi por criar ver a bola e tirar uma fotografia lá, dizer, morrinho.
[42:30:32 - 42:32:12]:  Não cola. Ah, e mais?
[42:32:12 - 42:38:52]:  Não, é muito friquinho. Muito friquinho, é mesmo burra.
[42:38:52 - 43:03:52]:  E a questão é que este ajudou o Marcelo. Sim, sinceramente. O Pedro Ápca... O João Miguel já não sei, ele tava a dizer "Ah, pronto, é acceptedável não ir lá dar uma abraça hoje em morrinho, não é. Não é, eu acho que não é.
[43:03:52 - 43:07:12]:  Aproveitar o falco? Não.
[43:07:12 - 43:18:52]:  Para parar e dar uma abraça é que, sobretudo, reparem. O que eu me showi, é que era uma abraça sorte.
[43:18:52 - 43:35:32]:  Mas o República portuguesa agora acreditar nesta subficiça e igues. Ele quer dar sorte hoje de morrinho. Fica em casa a fazer figas. Fica em casa é mais barato para todos nós, não é?
[43:35:32 - 43:38:52]:  E daí tem...
[43:38:52 - 43:42:12]:  Estou atingendo um selecional que punha alhos no balme arreu.
[43:42:12 - 43:43:52]:  Sim, por certo.
[43:43:52 - 43:45:32]:  Se é um selecional de virgão.
[43:45:32 - 43:57:12]:  E, de cima, só bem, é que ele na semana anterior já tinha desviado um debate para elementar e, portanto, já tinha isso fiosgada.
[43:57:12 - 44:20:32]:  E, de um tempo, ele não tinha mais pressa. É, a história de viagem do último óleo.
[44:20:32 - 44:23:52]:  No selecional já, eu acho, o suficiente grave, estas grandices. Agora, no mais alto, uma gestra da nação, dizia "Não, e foi dar um abraço, para dar sorte e adando".
[44:23:52 - 44:25:32]:  E adando, porque...
[44:25:32 - 44:33:52]:  Não, não, nessa repessa de proteção, de que ia dando sorte, porque o morrinho só perdeu no final.
[44:33:52 - 44:47:12]:  Não, também não é válida. Pode se calhar, o morrinho perdeu. Precisamente, por que o costo dele foi dar aquela abraço? Ele tinha ganho.
[44:47:12 - 44:50:32]:  Mas se não fosse o abraço do costo...
[44:50:32 - 44:52:12]:  Não há contra prova possível.
[44:52:12 - 44:53:52]:  Não há contra prova.
[44:53:52 - 45:08:52]:  O João Miguel Tavarza, então, ministro do Falcone, e o Pedro Messias, que ele desta vez apasta de ministro da Opa, nunciada ou hostil, Pedro Messias.
[45:08:52 - 45:17:12]:  Isso é mais lente progunda. É mais lente progunda, porque não é não ser responder.
[45:17:12 - 45:23:52]:  Isso é para falar da normalização da extrema direita na Europa.
[45:23:52 - 45:30:32]:  Toda a questão, aquilo que alguém chamava "estrima de direitização de direita europeia".
[45:30:32 - 45:42:12]:  Toda a questão tem a ver com essa ideia sendo e gostar da seu hostil, porque...
[45:42:12 - 46:02:12]:  O que acontece é que governos com apoio ou inculgação com a entre-direita clássica, digamos assim, conservadora liberal democrata cristã,
[46:02:12 - 46:08:52]:  que é direita radical, no sino conservadora, populista, etc.
[46:08:52 - 46:32:12]:  Há ou está em negociações ou vai haver em breve, na Holanda e na Itália na Suíça, na Polonia, na Hungria, na Bélgica, talvez na Alemanha, na Austria, a França...
[46:32:12 - 46:37:12]:  É França não. É França não. É em...
[46:37:12 - 46:40:32]:  Talvez mais na Espanha.
[46:40:32 - 46:52:12]:  Na Espanha, eu queria dir aspanhas, na esta discussão com o Vox. Bom, e a tua pergunta era, é negociada ao hostil.
[46:52:12 - 47:07:12]:  Depende do que... Eu acho que é importante saber isso porque há duas escolas de pensamento.
[47:07:12 - 47:12:12]:  Há três queers dos homens...
[47:12:12 - 47:17:12]:  Não, mas dos homens é a parte.
[47:17:12 - 47:22:12]:  É uma escola sovinha. É uma escola sovinha.
[47:22:12 - 47:33:52]:  Mas há um escola de pensamento muito expandida que é, no fundo é a mesma coisa. Eu conheço, e númeras pessoas que acham,
[47:33:52 - 47:37:12]:  que no fundo, temos todos de acordo.
[47:37:12 - 47:42:12]:  O que é evidentemente uma imposibilidade, mas pronto.
[47:42:12 - 47:45:32]:  No fundo, estamos todos de acordo.
[47:45:32 - 47:53:52]:  Há a segunda que é...
[47:53:52 - 48:05:32]:  Pois, tem que ser por casões aritométicas, mas elas também não são assim tão mals.
[48:05:32 - 48:12:12]:  E há do João Miguel que eles são préssimos, mas tem que ser por casões aritométicas.
[48:12:12 - 48:18:52]:  Véssimo, nunca tinha, eu não conheço ninguém que tenha, ou preno do João Miguel.
[48:18:52 - 48:22:12]:  Eu confio-me, sim.
[48:22:12 - 48:28:52]:  Não, eu conheço coisas outras duas e esta é do João Miguel.
[48:28:52 - 48:30:32]:  Só eu.
[48:30:32 - 48:35:32]:  Porque os homens que eu sei dizer as duas coisas são horríveis, mas tem que ser.
[48:35:32 - 48:38:52]:  Mas os homens que estão com a nossa...
[48:38:52 - 48:45:32]:  São nada tão mals. É o que eu conheço, faz saber depois de...
[48:45:32 - 48:48:52]:  Não é tão invitável que nem mesmo.
[48:48:52 - 48:50:32]:  Não, nada é invitável em política.
[48:50:32 - 48:55:32]:  Não é invitável, é invitável.
[48:55:32 - 49:00:32]:  É uma tendência, claro que é uma tendência.
[49:00:32 - 49:07:12]:  E é uma tendência porque, repente, há assuntos como a questão da emigração, da guerra...
[49:07:12 - 49:10:32]:  Las guerras culturais, etc.
[49:10:32 - 49:15:32]:  Que hoje estão no centro do discurso de favoreça.
[49:15:32 - 49:40:32]:  E a importação de uma circunstância conjuntural ou uma mudança de paradigma político?
[49:40:32 - 49:50:32]:  E, depende de país para país, porque o que aconteceu é que aconteceu com as muitas diferentes, por exemplo.
[49:50:32 - 50:07:12]:  Eu, outro dia, estiva-lêria, ouviro algumas coisas do Orban há 30 anos e o Orban era da iniciativa liberal há 30 anos.
[50:07:12 - 50:18:52]:  E foi se direitizando, no caso de o jovem, por exemplo, neste momento, sabe o que aconteceu com as interessantes da Itália,
[50:18:52 - 50:30:32]:  que foi a evolução pelo menos para as feitas esternos da Meloni, que é Europa e a Ista, Pro Nato, Antirrucia,
[50:30:32 - 50:42:12]:  completa em Metacotária do Quero Salvini. Mas, na maioria dos casos, o que nós sabemos é que essa aproximação
[50:42:12 - 50:53:52]:  afetou mais o AAN dos partidos tradicionais do que dos partidos radicais.
[50:53:52 - 51:00:32]:  E, portanto, essa é uma interção, a pessoas podem dizer.
[51:00:32 - 51:05:32]:  Estamos dispostos a pagar esse preço.
[51:05:32 - 51:20:32]:  Na Espanha, por exemplo, na Espanha, por exemplo, sabemos que há alguns governos que cujo na algumas regiões que não querem pagar esse preço.
[51:20:32 - 51:37:12]:  O pesar do acordo de várias regiões de Espanholas entre o PP e o VOCSE, na estremadura, e é um caso concretamente, deu o brado esta semana,
[51:37:12 - 51:53:52]:  a direita tradicional e a direita radical não se entenderam, deixaram os sociolistas continuarem no poder, porque não o acordo.
[51:53:52 - 52:05:32]:  Como é que a Vivaldias João Miguel da Varsa Decisão, de responsável pelo Partido Popular da Estremadura,
[52:05:32 - 52:23:52]:  ou dizer que não aceita ter no governo da região, mas xistas, esnofos, indigacionistas, e, portanto, oferecendo aos sociolistas o poder.
[52:23:52 - 52:28:52]:  Repaga, se eles tentarem chegar a um acordo.
[52:28:52 - 52:45:32]:  Depois de muito conversar, ela chegou a conclusão que são, mais xistas, raciistas e esnofos, acho muito bom que não faça acordo.
[52:45:32 - 53:00:32]:  Ou seja, aquilo que eu advoga aqui é que a esquerda e a direita, e a estremadura e a estremadura, é uma espécie de bailado.
[53:00:32 - 53:15:32]:  E, portanto, não é possível cair em, como eu tenho dit tantas vezes, os mugs à esquerda, e esperar que continuam mugs à esquerda, não é possível.
[53:15:32 - 53:40:32]:  E quando um partito salta para casas de 10, 11, 12, 3%, isso torna impossível para uma governação, é evidente que ele ganha um poder gigantesco, e é evidente que ele vai chegar às mesas de nungos cições.
[53:40:32 - 53:50:32]:  Parece absolutamente evidente. E a partir daí, escuto de política, chega a salgo algum entendimento, sim.
[53:50:32 - 54:08:52]:  Então, se inscreve sua acordo, não é possível chegar a um entendimento porque querem mesmo políticas raciistas mais xistas. Então, não há acordo isso.
[54:08:52 - 54:20:32]:  Parece que a solução que eu tenho de aqui, as líneas vermelhas, não são em relação a política, são em relação a políticas.
[54:20:32 - 54:33:52]:  E, a melhor maneira de dar cabo dos extremos na minha opinião é meu telos, a governar...
[54:33:52 - 54:53:52]:  O que aconteceu ao Podemos é que se desigracou no governo. E a melhor maneira dos partitos extremistas desigracar a água, é este que andou com isso.
[54:53:52 - 55:05:32]:  Que lá se faz a actirar destes casos por essa Europa fora ficar de raro, para a realidade portuguesa.
[55:05:32 - 55:25:32]:  Eu acho que na realidade portuguesa não precisamos de olhar para os casos por dessa Europa fora, basta nos olhar para os nossos casos, que é, por exemplo, nos assores.
[55:25:32 - 55:35:32]:  E é apenas um apoio parlamentar, ou seja, não é uma coligação, é apenas apoio parlamentar.
[55:35:32 - 55:45:32]:  A quantidade de sariles que aquilo já trouxe, prioritamente, há ameaças de rotura.
[55:45:32 - 56:00:32]:  Não, não, não, com o chega, com o chega. A ameaças de rotura, para já um dos partados, o que foi deixado ser o chega.
[56:00:32 - 56:15:32]:  A ameaças de rotura, de estacionismo, de arrependimento, churadeira, por causa de estar enrependidos, porque este papo lá cima não pode ser assim, é...
[56:15:32 - 56:20:32]:  E sempre é ver o peço, que vai confrontar-se com a situação na madera.
[56:20:32 - 56:22:12]:  Exatamente.
[56:22:12 - 56:25:32]:  E, realmente, tendo os resultados.
[56:25:32 - 56:30:32]:  Mas, senão esquecer que o chega é um lindu cor ao pé do vox.
[56:30:32 - 56:35:32]:  Não, não sabe se esquece, né?
[56:35:32 - 56:38:52]:  Acho que sim. O vox sabe do que é.
[56:38:52 - 56:40:32]:  Sim, se claro.
[56:40:32 - 56:42:12]:  Não, tem de duro de límios de mudar.
[56:42:12 - 56:43:52]:  Não, não, não, não, não.
[56:43:52 - 56:52:12]:  É uma cultura de vigueita, não existe em Portugal, mas sabe de tudo.
[56:52:12 - 56:57:12]:  Tudo comparado com os panhas, tudo que é mais...
[56:57:12 - 57:02:12]:  Só, só, só, só, encunho da torrada.
[57:02:12 - 57:13:52]:  O Pedro Machia fica assim ministro da Opa, e estão entreacos das pastas ministriais por esta semana,
[57:13:52 - 57:22:12]:  a altura agora para saber-me por que o João Miguel Tavares se declara desmemoreado,
[57:22:12 - 57:30:32]:  e foi uma falha de memória pontual, ou será um esquecimento recorrente de João Miguel Tavares?
[57:30:32 - 57:33:52]:  É, é, é, é...
[57:33:52 - 57:40:32]:  Eu tenho uma péssima memória, portanto, também não gosto, mas tenho a mesma memória,
[57:40:32 - 57:47:12]:  porque isso tem que apontar-me de tais coisinhas e fazer muitos recortes que a gente vai me lembrar das coisas.
[57:47:12 - 58:08:52]:  Sem ter quise mortes, é, é, de aquelas coisas que ele já cava. É, não vai passar a gasinha, ó.
[58:08:52 - 58:23:52]:  Este é pelo Memorial às vítimas, deze incendios de Pedro Algon Grande, um Memorial que foi aberto, não chegou a ser inaugurado,
[58:23:52 - 58:28:52]:  foi aberto no dia em que se completaram seis anos sobre a tragédia na semana passada, sem que nenhum membro do governo tivesse estado presente.
[58:28:52 - 58:40:32]:  Desculpas que, entretanto, a ministra da Coisão Territorial apresentou as famílias às vítimas,
[58:40:32 - 58:50:32]:  parece ser de ter sanado a indignação dos milhares das vítimas.
[58:50:32 - 59:03:52]:  O pedido, desculpas foi esperto, e é o mínimo que se podia, foi esperto no sentido de que foi rápido, não, não tentou inventar desculpas,
[59:03:52 - 59:07:12]:  porque podemos ter deitar ninguém nos avisou.
[59:07:12 - 59:13:52]:  O que é como argumento que ninguém nos avisou, eu juro que quando vier no tício, eu pensei bom,
[59:13:52 - 59:23:52]:  é que o Memorial se quer dar foi lá, para que pela Câmara, e para o PSV, e para algumas empresas, e o governo não teve nada a ver com aquilo.
[59:23:52 - 59:33:52]:  Pensei que a gente vai começar a ler as notícias, não, aquilo é uma obra das infraestrutas de Portugal, aquilo é uma obra que foi equipada pelo governo,
[59:33:52 - 59:43:52]:  e que aparentemente até foi seguida de muito perto, no próprio gabeneiro do primeiro ministro, que tudo isso.
[59:43:52 - 59:52:12]:  - Um obra de hurcunter de sota-mó, de hurcunter de sota-mó, que tudo isso, ela foi aberta, não foi inaugurada.
[59:52:12 - 60:07:12]:  Só não sentida, em que para seguir inaugurada, tem que estar algum ministro, porque ele de resto de vi, ele estava a funcionar, e estavam lá, acho que a magas de televisão...
[60:07:12 - 60:15:32]:  - Se não ouvir na auguração oficial formal, vai haver na próxima terça-feira?
[60:15:32 - 60:27:12]:  - Por que mas eu? Mas estavam lá, que a magas de televisão, e as pessoas estavam lá, e estavam uma plaquinha, e eu vi os nomes nas plaquinhas,
[60:27:12 - 60:38:52]:  portanto a única coisa para dizer novo, é uma auguração, porque não tiveram há membros do governo, mas também não é essa definição de inauguração, portanto para todos os efeitos.
[60:38:52 - 60:45:32]:  - Alguém ligou a água, a água começou a correr, mas não avisaram...
[60:45:32 - 60:55:32]:  - São dos famílios, as vítimas disse que não convidou a ninguém, e que esperava que aparecéssem.
[60:55:32 - 61:03:52]:  - Mas repaga, volta a minha, mas como assim convidar a ninguém? A obra é das infraestruturas de Portugal?
[61:03:52 - 61:18:52]:  Assim, para os tutuos de Portugal, ela esqueceu de convidar, e imagino, é alguém, o dono da obra, é IP, e portanto é uma instituição,
[61:18:52 - 61:28:52]:  - Estado basta das mãos de João Galamba, mas que se quer, Galamba está mais preocupado que a TAP, né? Aqui foi mais ou menos uma autora.
[61:28:52 - 61:45:32]:  - O presidente república disse que também só sou pelo Jornais, que vai haver inauguração na próxima terça-se da feira, e que não tem se seu naíro, porque já tem agenda fora do país para essa altura.
[61:45:32 - 61:58:52]:  - Parece que se mal, agora é compreendente, já tem agenda coitado do senhor, podiam arreglar uma data em que eles estivessem, mas volta a minha.
[61:58:52 - 62:17:12]:  - É das infraestruturas de Portugal, é de uma instituição do governo, portanto o governo tem que saber quando é que as coisas estão prontas, e a ver a articulação.
[62:17:12 - 62:25:32]:  - Como é que foi só a particularidade de protocularos desta situação, pedra-mexia?
[62:25:32 - 62:42:12]:  - Sim, esse que é o que nem se faz protégio, é a justa, a peculiaridade de protocularos de muitas coisas, e compreendos, mas acho que, aqui o que importa não é tanto,
[62:42:12 - 63:17:12]:  é inauguração do memorial no sentido do monumento, mas a memória, de aquilo que aconteceu, e por isso é que é assim bólico, quer dizer, é normal que a gente, precisamente, quem teve a culpa, que comunicou, que não respondeu, que não estive atentos oficiente,
[63:17:12 - 63:50:32]:  tendo em conta que isto foi um acontecimento dos mais marcantes que aconteceu em Portugal, um protesto, apenas um protesto de simbólico, que é inauguração do memorial, devia ser um momento para que toda aquela ideia de que nunca nos esqueçaremos, etc., não seja, não é isso que vai fazer nada, mas é um sinal do protégio.
[63:50:32 - 63:55:32]:  - É assim bolismo nisto, recargaros para ele.
[63:55:32 - 64:15:32]:  - De ter nem conta que as infraestruturas de Portugal estão metidas, talvez isto, talvez a inauguração estivesse exclusivamente no computador do Ferdrito.
[64:15:32 - 64:43:52]:  - E ninguém tem visto, pode ter passado assim, mas eu gostei da justificação da ministra, agradou-me, porque ela disse, "nós não fomos de propósito, não fomos de propósito, foi uma opção consciente, de deixar aquele momento para as famílias,
[64:43:52 - 64:57:12]:  e é isso que deve defender, que é isso que deve ser feito, um momento privado sem a presença de governantes".
[64:57:12 - 65:17:12]:  E a seguir disse, mas se ficaram a fendidos, pedimos desculpa, por ter feito este gesto muito bonito, que consideramos ser o indicado em ocasiões como esta.
[65:17:12 - 65:32:12]:  - Sabe que você está recebido, porque João Miguel Tavarça declara desmemoreado, quanto a pedra moxia de sentir-se imperescritível e o que é que se desou.
[65:32:12 - 65:48:52]:  - Vai alterar pedra moxia. - Sim, tem a ver com este tema, interessante, e assim, da estioria, chefe os pratos de prescrição dos crimes de corrupção.
[65:48:52 - 65:55:32]:  - E dá-me ter retardado, e a estuza da verbeça com mais facilidade a hora.
[65:55:32 - 66:05:32]:  - É, um acordo... - Uma das funções magnétologas de um programa, um acordo dos sonhos dos portugueses.
[66:05:32 - 66:17:12]:  - Uma acordo, a partir de um caso concreto, que não é o caso, em que estou a pensar, em que os cinco juízes se vieram de acordo,
[66:17:12 - 66:28:52]:  em que os pratos de corrupção de Deus acreditam uma declaração do voto, particularmente apimentada,
[66:28:52 - 66:37:12]:  não me dimentem que vem, digamos, no sentido contrário ou a corda anterior sobre esta matéria.
[66:37:12 - 66:42:12]:  - Trata-se saber-se. - O somnal constronar o revio... - Qual é...
[66:42:12 - 66:50:32]:  - Os pratos de prescrição, a interpretação sobre os pratos de prescrição, de caso de corrupção,
[66:50:32 - 66:55:32]:  - Sim. - Que tinha determinado em 2019.
[66:55:32 - 67:10:32]:  - É, se começa a contar a partir, digamos, assim, de tentativa da corrupção, da manifestação, da intenção de corrupção,
[67:10:32 - 67:27:12]:  ou do último recebimento do dinheiro. E, entendendo agora, os juízes, que é esta segunda, porque se não dizem-los citando,
[67:27:12 - 67:40:32]:  penso que é o terminal da relação, que podia acontecer o caso de os crimes estar em prescrição antes de estar em consumar.
[67:40:32 - 67:48:52]:  - O que seria realmente uma bizarrinha, no sentido de que... - Mas não tinha um sido ele... - Estão para escrever...
[67:48:52 - 68:00:32]:  - Tenham, mas o justamente por isso. - Por isso é que um dos juízes consileiros ataca e o ministério público,
[68:00:32 - 68:05:32]:  e agora, porque tem uma declaração, pode ser, amigos, entendem-los.
[68:05:32 - 68:10:32]:  - E como é que o constrinho de estar ricar de ros para ver esta questão?
[68:10:32 - 68:13:52]:  - Estão a sua de muito importante, apesar do... - É mesmo.
[68:13:52 - 68:20:32]:  - É, apesar do tom do nosso moderador, isso já tem muito importante. - É que é importante.
[68:20:32 - 68:23:52]:  - Muito importante. - A tanta coisa é importante.
[68:23:52 - 68:32:12]:  - É importante, né? Eu vi como integrado esta decisão do Tribunal Constitucional, porque, de facto,
[68:32:12 - 68:45:32]:  ou seja, vamos supor que uma pessoa começa a receber subornos em 1912 milí, sei lá, 53, sei lá.
[68:45:32 - 68:57:12]:  - Vamos supor que começa a receber subornos nessa altura. - E que continuar subílidos, prioritamente, até o dia 2.
[68:57:12 - 69:02:12]:  - Em suave, portanto, as pessoas saem, as pessoas até o dia 2 está recebendo.
[69:02:12 - 69:05:32]:  - Entendi, vocês fazem mal em pessoa bizarrer, que são?
[69:05:32 - 69:13:52]:  - O primeiro pagamento foi já prescrito, mas ele contamos...
[69:13:52 - 69:18:52]:  - Ela ou ela? Pode ser, também. - É, uma pergunta.
[69:18:52 - 69:27:12]:  - Continuar a receber dinheiro. Eu gostei muito deste...
[69:27:12 - 69:32:12]:  - O que este... - É, um acordo.
[69:32:12 - 69:35:32]:  - É um acordo. - É um acordo.
[69:35:32 - 69:38:52]:  - O que este acordo não vai fazer é o seguinte.
[69:38:52 - 69:57:12]:  - Ao determinar que o prato de prescrição muda, é o arguido, ou arguida, que esteja envolvido,
[69:57:12 - 70:05:32]:  num processo deste tipo, vai ter de gastar mais dinheiro em incidentes de recusa.
[70:05:32 - 70:13:52]:  - Isso. Isso acaba por constituir.
[70:13:52 - 70:25:32]:  No caso do arguido-orguida ser culpado, isso acaba por constituir uma punição.
[70:25:32 - 70:42:12]:  - Enfim, digamos fora de fora de... Não precisa da condinação e temos alguma satisfação,
[70:42:12 - 70:50:32]:  porque se ela ou ela for culpado, a menos, a menos, eu cheguei a estuadinha neste incidente de recusa.
[70:50:32 - 71:02:12]:  - Se for inocente. O estado acaba por dar ao estado este...
[71:02:12 - 71:17:12]:  - O dinheiro deste incidente de recusa e depois por deficiar dele por via de melhores condições de saúde...
[71:17:12 - 71:20:32]:  - Já se percebeu.
[71:20:32 - 71:25:32]:  - É, só do estado vai investir este, este, o dinheiro.
[71:25:32 - 71:32:12]:  - Fagamente, está em gelo, o arguido, o arguido.
[71:32:12 - 71:37:12]:  - E ainda me deixe de dizer algo, que eu sou bem.
[71:37:12 - 71:43:52]:  Só para estilhar aqui o espéter estrato, com que que estão se estão atratados.
[71:43:52 - 71:52:12]:  - Mas o arguido-orguida voltou a calentar expressas, João Miguel Tavarres, deviram dia...
[71:52:12 - 71:53:52]:  - Um leia para estrada.
[71:53:52 - 71:58:52]:  - A ver o caso marqueste decidido entre vinal.
[71:58:52 - 72:10:32]:  - Sim, porque se que as pessoas não sabem, mas exatamente esta cor de 2019, que agora foi destruído pelo acordo de 2023,
[72:10:32 - 72:22:12]:  opamente, algum conflito da cor de não se que vai ter que ser declarado, foi invocado várias vezes por ivorrosa...
[72:22:12 - 72:23:52]:  - O regante...
[72:23:52 - 72:30:32]:  - O regante a leitura da sua conclusão do debate de baratos de botóis.
[72:30:32 - 72:35:32]:  - Já ponham mais piparotes, risos de silenéis, o brilho.
[72:35:32 - 72:45:32]:  - Exatamente, e foi isso que fez com o que a maior parte dos casos de corrupção fossem todos a vida, não para a sua marqueste.
[72:45:32 - 72:53:52]:  - Portanto, é, evidentemente, uma boa notícia, o caso agora está na relação, passega, analisado.
[72:53:52 - 73:00:32]:  - Este é uma boa notícia, para quem tem exporance aqui um dia, é que o senhor...
[73:00:32 - 73:05:32]:  - Deste passar a vida, nem a eles, se se agas, não tal mar.
[73:05:32 - 73:08:52]:  - É bom notícia, é prostrato também, ela, não sei bom notícia.
[73:08:52 - 73:18:52]:  - Fica para saber porque o pedra mexia, se não sim, prescritível, agora vamos tentar perceber rapidíssimamente.
[73:18:52 - 73:28:52]:  - Porque é que o Ricardo Raújo Pereira se declara bíblico, mesmo com toda a violência e canabíblica?
[73:28:52 - 73:42:12]:  - Ah, e realmente ela a violência na Bíblica, Carlos Maseba, é possível ela sem sufrer qualquer dano.
[73:42:12 - 73:52:12]:  - O que está aqui em causa da edicisão no Estado Americano do Utah, de faltar a ter bíblicos nas bibliotecas esculares,
[73:52:12 - 73:53:52]:  - Claro.
[73:53:52 - 74:00:32]:  - Depois de elas ter encido banidas das escolas por causa da violência...
[74:00:32 - 74:02:12]:  - Da violência e do...
[74:02:12 - 74:03:52]:  - Da violência e do...
[74:03:52 - 74:05:32]:  - É que eles lívoros.
[74:05:32 - 74:12:12]:  - É realmente um livro violento, eu estava a estranhar quando é que a Bíblica ia...
[74:12:12 - 74:15:32]:  - Quando é que alguém ia dizer para ir.
[74:15:32 - 74:23:52]:  - A Bíblica também tem que não só só, não é só uma personagem escrita como gorda.
[74:23:52 - 74:28:52]:  - Há umas coisas um bocadinho mais pesadas.
[74:28:52 - 74:32:12]:  - E foi isto, foi...
[74:32:12 - 74:43:52]:  - Agora estamos aqui para celebrar o facto da Bíblica ser reposta nas bibliotecas esculares,
[74:43:52 - 74:48:52]:  - porque como eu vou me comitei a qualquer que disse, vamos rapporto.
[74:48:52 - 74:55:32]:  - Na sequência de uma associação de paz, qualquer ter dito, vamos retirar.
[74:55:32 - 74:58:52]:  - Estou de tudo.
[74:58:52 - 75:03:52]:  - Com o que acontece, atualizar o Utah é o estado dos mormes.
[75:03:52 - 75:07:12]:  - Estou dos mormes mas há estado.
[75:07:12 - 75:15:32]:  - Os mormes são de bíblas com sequência da possibilidade de fazer o espaço do espaço,
[75:15:32 - 75:17:12]:  - e para os ventários em livros.
[75:17:12 - 75:18:52]:  - Os pais vai estar em livros.
[75:18:52 - 75:22:12]:  - Os jovens, os jovens, é facencer.
[75:22:12 - 75:25:32]:  - Mas só que senta, eles gostam do antigo distamento,
[75:25:32 - 75:28:52]:  - e eles gostam tanto que ainda ele crescenta alguns palavras.
[75:28:52 - 75:32:12]:  - E nós estamos também de outros livros.
[75:32:12 - 75:35:32]:  - Mas só carros é a minha precise só dizer aqui.
[75:35:32 - 75:38:52]:  - Ah, a biblioteca.
[75:38:52 - 75:42:12]:  - Algumente de lembring das pessoas.
[75:42:12 - 75:50:32]:  - Isto também, a de Noris, em disto, estão outros livros retirados de bibliotecas.
[75:50:32 - 75:55:32]:  - Por exemplo, o Raquel Berrifin do Mark Twain,
[75:55:32 - 75:58:52]:  - o Toki Lamocking Bird, the Harper Lee,
[75:58:52 - 76:05:32]:  - assim, várias vezes, isto, de retirar das livros da biblioteca,
[76:05:32 - 76:07:12]:  - o que é que revela.
[76:07:12 - 76:12:12]:  - Que é o mercado, o mercado, se que manda nisto.
[76:12:12 - 76:13:52]:  - É o mercado.
[76:13:52 - 76:18:52]:  - Isto não é um ambiente cultural que pretende censurar aquilo que ofende.
[76:18:52 - 76:28:52]:  - É o mercado, o mercado sem qualquer sugestão deste ambiente cultural,
[76:28:52 - 76:32:12]:  - é o mercado que o mercado bonitia muito.
[76:32:12 - 76:35:32]:  - Vamos falar, vamos falar.
[76:35:32 - 76:40:32]:  - Vamos falar de outros livros que merecem estar em bibliotecas.
