[00:00:00 - 00:12:20]:  Esta semana, Ricardo Raúse Pereira considera-se nomeado João Miguel Tavares de Clara
[23:36:00 - 23:37:40]:  -Eliga do excelente.
[23:37:40 - 23:39:20]:  -Eliga do excelente.
[23:39:20 - 23:41:00]:  -Eliga do excelente.
[23:41:00 - 23:42:40]:  -Eliga do excelente.
[23:42:40 - 23:44:20]:  -Eliga do excelente.
[23:44:20 - 23:46:00]:  -Eliga do excelente.
[23:46:00 - 23:47:40]:  -Eliga do excelente.
[23:47:40 - 23:49:20]:  -Eliga do excelente.
[23:49:20 - 23:51:00]:  -Eliga do excelente.
[23:51:00 - 23:52:40]:  -Eliga do excelente.
[23:52:40 - 23:54:20]:  -Eliga do excelente.
[23:54:20 - 23:56:00]:  -Eliga do excelente.
[23:56:00 - 23:57:40]:  -Eliga do excelente.
[23:57:40 - 23:59:20]:  -Eliga do excelente.
[23:59:20 - 24:01:00]:  -Eliga do excelente.
[24:01:00 - 24:02:40]:  -Eliga do excelente.
[24:02:40 - 24:04:20]:  -Eliga do excelente.
[24:04:20 - 24:06:00]:  -Eliga do excelente.
[24:06:00 - 24:07:40]:  -Eliga do excelente.
[24:07:40 - 24:09:20]:  -Eliga do excelente.
[24:09:20 - 24:11:00]:  -Eliga do excelente.
[24:11:00 - 24:12:40]:  -Eliga do excelente.
[24:12:40 - 24:14:20]:  -Eliga do excelente.
[24:14:20 - 24:16:00]:  -Eliga do excelente.
[24:16:00 - 24:17:40]:  -Eliga do excelente.
[24:17:40 - 24:19:20]:  -Eliga do excelente.
[24:19:20 - 24:21:00]:  -Eliga do excelente.
[24:21:00 - 24:22:40]:  -Eliga do excelente.
[24:22:40 - 24:24:20]:  -Eliga do excelente.
[24:24:20 - 24:26:00]:  -Eliga do excelente.
[24:26:00 - 24:27:40]:  -Eliga do excelente.
[24:27:40 - 24:29:20]:  -Eliga do excelente.
[24:29:20 - 24:31:00]:  -Eliga do excelente.
[24:31:00 - 24:32:40]:  -Eliga do excelente.
[24:32:40 - 24:34:20]:  -Eliga do excelente.
[24:34:20 - 24:36:00]:  -Eliga do excelente.
[24:36:00 - 24:37:40]:  -Eliga do excelente.
[24:37:40 - 24:39:20]:  -Eliga do excelente.
[24:39:20 - 24:42:40]:  -Eliga do excelente.
[24:42:40 - 24:44:20]:  -Eliga do excelente.
[24:44:20 - 24:46:00]:  -Eliga do excelente.
[24:46:00 - 24:47:40]:  -Eliga do excelente.
[24:47:40 - 24:49:20]:  -Eliga do excelente.
[24:49:20 - 24:51:00]:  -Eliga do excelente.
[24:51:00 - 24:52:40]:  -Eliga do excelente.
[24:52:40 - 24:54:20]:  -Eliga do excelente.
[24:54:20 - 24:56:00]:  -Eliga do excelente.
[24:56:00 - 24:57:40]:  -Eliga do excelente.
[24:57:40 - 24:59:20]:  -Eliga do excelente.
[24:59:20 - 25:01:00]:  -Eliga do excelente.
[25:01:00 - 25:02:40]:  -Eliga do excelente.
[25:02:40 - 25:04:20]:  -Eliga do excelente.
[25:04:20 - 25:06:00]:  -Eliga do excelente.
[25:06:00 - 25:07:40]:  -Eliga do excelente.
[25:07:40 - 25:09:20]:  -Eliga do excelente.
[25:09:20 - 25:11:00]:  -Eliga do excelente.
[25:11:00 - 25:12:40]:  -Eliga do excelente.
[25:12:40 - 25:14:20]:  -Eliga do excelente.
[25:14:20 - 25:16:00]:  -Eliga do excelente.
[25:16:00 - 25:17:40]:  -Eliga do excelente.
[25:17:40 - 25:21:00]:  -Eliga do excelente.
[25:21:00 - 25:22:40]:  -Eliga do excelente.
[25:22:40 - 25:24:20]:  -Eliga do excelente.
[25:24:20 - 25:26:00]:  -Eliga do excelente.
[25:26:00 - 25:27:40]:  -Eliga do excelente.
[25:27:40 - 25:29:20]:  -Eliga do excelente.
[25:29:20 - 25:31:00]:  -Eliga do excelente.
[25:31:00 - 25:32:40]:  -Eliga do excelente.
[25:32:40 - 25:34:20]:  -Eliga do excelente.
[25:34:20 - 25:36:00]:  -Eliga do excelente.
[25:36:00 - 25:37:40]:  -Eliga do excelente.
[25:37:40 - 25:39:20]:  -Eliga do excelente.
[25:39:20 - 25:41:00]:  -Eliga do excelente.
[25:41:00 - 25:42:40]:  -Eliga do excelente.
[25:42:40 - 25:44:20]:  -Eliga do excelente.
[25:44:20 - 25:46:00]:  -Eliga do excelente.
[25:46:00 - 25:47:40]:  -Eliga do excelente.
[25:47:40 - 25:49:20]:  -Eliga do excelente.
[25:49:20 - 25:51:00]:  -Eliga do excelente.
[25:51:00 - 25:52:40]:  -Eliga do excelente.
[25:52:40 - 25:54:20]:  -Eliga do excelente.
[25:54:20 - 25:56:00]:  -Eliga do excelente.
[25:56:00 - 25:57:40]:  -Eliga do excelente.
[25:57:40 - 25:59:20]:  -Eliga do excelente.
[25:59:20 - 26:01:00]:  -Eliga do excelente.
[26:01:00 - 26:02:40]:  -Eliga do excelente.
[26:02:40 - 26:04:20]:  -Eliga do excelente.
[26:04:20 - 26:06:00]:  -Eliga do excelente.
[26:06:00 - 26:07:40]:  -Eliga do excelente.
[26:07:40 - 26:09:20]:  -Eliga do excelente.
[26:09:20 - 26:11:00]:  -Eliga do excelente.
[26:11:00 - 26:12:40]:  -Eliga do excelente.
[26:12:40 - 26:14:20]:  -Eliga do excelente.
[26:14:20 - 26:16:00]:  -Eliga do excelente.
[26:16:00 - 26:17:40]:  -Eliga do excelente.
[26:17:40 - 26:19:20]:  -Eliga do excelente.
[26:19:20 - 26:21:00]:  -Eliga do excelente.
[26:21:00 - 26:22:40]:  -Eliga do excelente.
[26:22:40 - 26:24:20]:  -Eliga do excelente.
[26:24:20 - 26:26:00]:  -Eliga do excelente.
[26:26:00 - 26:27:40]:  -Eliga do excelente.
[26:27:40 - 26:29:20]:  -Eliga do excelente.
[26:29:20 - 26:31:00]:  -Eliga do excelente.
[26:31:00 - 26:32:40]:  -Eliga do excelente.
[26:32:40 - 26:34:20]:  -Eliga do excelente.
[26:34:20 - 26:36:00]:  -Eliga do excelente.
[26:36:00 - 26:37:40]:  -Eliga do excelente.
[26:37:40 - 26:39:20]:  -Eliga do excelente.
[26:39:20 - 26:41:00]:  -Eliga do excelente.
[26:41:00 - 26:42:40]:  -Eliga do excelente.
[26:42:40 - 26:44:20]:  -Eliga do excelente.
[26:44:20 - 26:46:00]:  -Eliga do excelente.
[26:46:00 - 26:47:40]:  -Eliga do excelente.
[26:47:40 - 26:49:20]:  -Eliga do excelente.
[26:49:20 - 26:51:00]:  -Eliga do excelente.
[26:51:00 - 26:52:40]:  -Eliga do excelente.
[26:52:40 - 26:54:20]:  -Eliga do excelente.
[26:54:20 - 26:56:00]:  -Eliga do excelente.
[26:56:00 - 26:57:40]:  -Eliga do excelente.
[26:57:40 - 26:59:20]:  -Eliga do excelente.
[26:59:20 - 27:01:00]:  -Eliga do excelente.
[27:01:00 - 27:02:40]:  -Eliga do excelente.
[27:02:40 - 27:04:20]:  -Eliga do excelente.
[27:04:20 - 27:06:00]:  -Eliga do excelente.
[27:06:00 - 27:07:40]:  -Eliga do excelente.
[27:07:40 - 27:09:20]:  -Eliga do excelente.
[27:09:20 - 27:11:00]:  -Eliga do excelente.
[27:11:00 - 27:12:40]:  -Eliga do excelente.
[27:12:40 - 27:14:20]:  -Eliga do excelente.
[27:14:20 - 27:16:00]:  -Eliga do excelente.
[27:16:00 - 27:17:40]:  -Eliga do excelente.
[27:17:40 - 27:19:20]:  -Eliga do excelente.
[27:19:20 - 27:21:00]:  -Eliga do excelente.
[27:21:00 - 27:22:40]:  -Eliga do excelente.
[27:22:40 - 27:24:20]:  -Eliga do excelente.
[27:24:20 - 27:26:00]:  -Eliga do excelente.
[27:26:00 - 27:27:40]:  -Eliga do excelente.
[27:27:40 - 27:29:20]:  -Eliga do excelente.
[27:29:20 - 27:31:00]:  -Eliga do excelente.
[27:31:00 - 27:32:40]:  -Eliga do excelente.
[27:32:40 - 27:34:20]:  -Eliga do excelente.
[27:34:20 - 27:36:00]:  -Eliga do excelente.
[27:36:00 - 27:37:40]:  -Eliga do excelente.
[27:37:40 - 27:39:20]:  -Eliga do excelente.
[27:39:20 - 27:41:00]:  -Eliga do excelente.
[27:41:00 - 27:42:40]:  -Eliga do excelente.
[27:42:40 - 27:44:20]:  -Eliga do excelente.
[27:44:20 - 27:46:00]:  -Eliga do excelente.
[27:46:00 - 27:47:40]:  -Eliga do excelente.
[27:47:40 - 27:49:20]:  -Eliga do excelente.
[27:49:20 - 27:51:00]:  -Eliga do excelente.
[27:51:00 - 27:52:40]:  -Eliga do excelente.
[27:52:40 - 27:54:20]:  -Eliga do excelente.
[27:54:20 - 27:56:00]:  -Eliga do excelente.
[27:56:00 - 27:57:40]:  -Eliga do excelente.
[27:57:40 - 27:59:20]:  -Eliga do excelente.
[27:59:20 - 28:01:00]:  -Eliga do excelente.
[28:01:00 - 28:02:40]:  -Eliga do excelente.
[28:02:40 - 28:04:20]:  -Eliga do excelente.
[28:04:20 - 28:06:00]:  -Eliga do excelente.
[28:06:00 - 28:07:40]:  -Eliga do excelente.
[28:07:40 - 28:09:20]:  -Eliga do excelente.
[28:09:20 - 28:11:00]:  -Eliga do excelente.
[28:11:00 - 28:12:40]:  -Eliga do excelente.
[28:12:40 - 28:14:20]:  -Eliga do excelente.
[28:14:20 - 28:16:00]:  -Eliga do excelente.
[28:16:00 - 28:17:40]:  -Eliga do excelente.
[28:17:40 - 28:19:20]:  -Eliga do excelente.
[28:19:20 - 28:21:00]:  -Eliga do excelente.
[28:21:00 - 28:22:40]:  -Eliga do excelente.
[28:22:40 - 28:24:20]:  -Eliga do excelente.
[28:24:20 - 28:26:00]:  -Eliga do excelente.
[28:26:00 - 28:27:40]:  -Eliga do excelente.
[28:27:40 - 28:29:20]:  -Eliga do excelente.
[28:29:20 - 28:31:00]:  -Eliga do excelente.
[28:31:00 - 28:32:40]:  -Eliga do excelente.
[28:32:40 - 28:34:20]:  -Eliga do excelente.
[28:34:20 - 28:36:00]:  -Eliga do excelente.
[28:36:00 - 28:37:40]:  -Eliga do excelente.
[28:37:40 - 28:39:20]:  -Eliga do excelente.
[28:39:20 - 28:41:00]:  -Eliga do excelente.
[28:41:00 - 28:42:40]:  -Eliga do excelente.
[28:42:40 - 28:44:20]:  -Eliga do excelente.
[28:44:20 - 28:46:00]:  -Eliga do excelente.
[28:46:00 - 28:47:40]:  -Eliga do excelente.
[28:47:40 - 28:49:20]:  -Eliga do excelente.
[28:49:20 - 28:51:00]:  -Eliga do excelente.
[28:51:00 - 28:52:40]:  -Eliga do excelente.
[28:52:40 - 28:54:20]:  -Eliga do excelente.
[28:54:20 - 28:56:00]:  -Eliga do excelente.
[28:56:00 - 28:57:40]:  -Eliga do excelente.
[28:57:40 - 28:59:20]:  -Eliga do excelente.
[28:59:20 - 29:01:00]:  -Eliga do excelente.
[29:01:00 - 29:02:40]:  -Eliga do excelente.
[29:02:40 - 29:04:20]:  -Eliga do excelente.
[29:04:20 - 29:06:00]:  -Eliga do excelente.
[29:06:00 - 29:07:40]:  -Eliga do excelente.
[29:07:40 - 29:09:20]:  -Eliga do excelente.
[29:09:20 - 29:11:00]:  -Eliga do excelente.
[29:11:00 - 29:12:40]:  -Eliga do excelente.
[29:12:40 - 29:14:20]:  -Eliga do excelente.
[29:14:20 - 29:16:00]:  -Eliga do excelente.
[29:16:00 - 29:17:40]:  -Eliga do excelente.
[29:17:40 - 29:19:20]:  -Eliga do excelente.
[29:19:20 - 29:21:00]:  -Eliga do excelente.
[29:21:00 - 29:22:40]:  -Eliga do excelente.
[29:22:40 - 29:24:20]:  -Eliga do excelente.
[29:24:20 - 29:26:00]:  -Eliga do excelente.
[29:26:00 - 29:27:40]:  -Eliga do excelente.
[29:27:40 - 29:29:20]:  -Eliga do excelente.
[29:29:20 - 29:31:00]:  -Eliga do excelente.
[29:31:00 - 29:32:40]:  -Eliga do excelente.
[29:32:40 - 29:34:20]:  -Eliga do excelente.
[29:34:20 - 29:36:00]:  -Eliga do excelente.
[29:36:00 - 29:37:40]:  -Eliga do excelente.
[29:37:40 - 29:39:20]:  -Eliga do excelente.
[29:39:20 - 29:41:00]:  -Eliga do excelente.
[29:41:00 - 29:42:40]:  -Eliga do excelente.
[29:42:40 - 29:44:20]:  -Eliga do excelente.
[29:44:20 - 29:46:00]:  -Eliga do excelente.
[29:46:00 - 29:47:40]:  -Eliga do excelente.
[29:47:40 - 29:49:20]:  -Eliga do excelente.
[29:49:20 - 29:51:00]:  -Eliga do excelente.
[29:51:00 - 29:52:40]:  -Eliga do excelente.
[29:52:40 - 29:54:20]:  -Eliga do excelente.
[29:54:20 - 29:56:00]:  -Eliga do excelente.
[29:56:00 - 29:57:40]:  -Eliga do excelente.
[29:57:40 - 29:59:20]:  -Eliga do excelente.
[29:59:20 - 30:01:00]:  -Eliga do excelente.
[30:01:00 - 30:02:40]:  -Eliga do excelente.
[30:02:40 - 30:04:20]:  -Eliga do excelente.
[30:04:20 - 30:06:00]:  -Eliga do excelente.
[30:06:00 - 30:07:40]:  -Eliga do excelente.
[30:07:40 - 30:09:20]:  -Eliga do excelente.
[30:09:20 - 30:11:00]:  -Eliga do excelente.
[30:11:00 - 30:12:40]:  -Eliga do excelente.
[30:12:40 - 30:14:20]:  -Eliga do excelente.
[30:14:20 - 30:16:00]:  -Eliga do excelente.
[30:16:00 - 30:17:40]:  -Eliga do excelente.
[30:17:40 - 30:19:20]:  -Eliga do excelente.
[30:19:20 - 30:21:00]:  -Eliga do excelente.
[30:21:00 - 30:22:40]:  -Eliga do excelente.
[30:22:40 - 30:24:20]:  -Eliga do excelente.
[30:24:20 - 30:26:00]:  -Eliga do excelente.
[30:26:00 - 30:27:40]:  -Eliga do excelente.
[30:27:40 - 30:29:20]:  -Eliga do excelente.
[30:29:20 - 30:31:00]:  -Eliga do excelente.
[30:31:00 - 30:32:40]:  -Eliga do excelente.
[30:32:40 - 30:34:20]:  -Eliga do excelente.
[30:34:20 - 30:36:00]:  -Eliga do excelente.
[30:36:00 - 30:37:40]:  -Eliga do excelente.
[30:37:40 - 30:39:20]:  -Eliga do excelente.
[30:39:20 - 30:41:00]:  -Eliga do excelente.
[30:41:00 - 30:42:40]:  -Eliga do excelente.
[30:42:40 - 30:44:20]:  -Eliga do excelente.
[30:44:20 - 30:46:00]:  -Eliga do excelente.
[30:46:00 - 30:47:40]:  -Eliga do excelente.
[30:47:40 - 30:49:20]:  -Eliga do excelente.
[30:49:20 - 30:51:00]:  -Eliga do excelente.
[30:51:00 - 30:52:40]:  -Eliga do excelente.
[30:52:40 - 30:54:20]:  -Eliga do excelente.
[30:54:20 - 30:56:00]:  -Eliga do excelente.
[30:56:00 - 30:57:40]:  -Eliga do excelente.
[30:57:40 - 30:59:20]:  -Eliga do excelente.
[30:59:20 - 31:01:00]:  -Eliga do excelente.
[31:01:00 - 31:02:40]:  -Eliga do excelente.
[31:02:40 - 31:04:20]:  -Eliga do excelente.
[31:04:20 - 31:06:00]:  -Eliga do excelente.
[31:06:00 - 31:07:40]:  -Eliga do excelente.
[31:07:40 - 31:09:20]:  -Eliga do excelente.
[31:09:20 - 31:11:00]:  -Eliga do excelente.
[31:11:00 - 31:12:40]:  -Eliga do excelente.
[31:12:40 - 31:14:20]:  -Eliga do excelente.
[31:14:20 - 31:16:00]:  -Eliga do excelente.
[31:16:00 - 31:17:40]:  -Eliga do excelente.
[31:17:40 - 31:19:20]:  -Eliga do excelente.
[31:19:20 - 31:21:00]:  -Eliga do excelente.
[31:21:00 - 31:22:40]:  -Eliga do excelente.
[31:22:40 - 31:24:20]:  -Eliga do excelente.
[31:24:20 - 31:26:00]:  -Eliga do excelente.
[31:26:00 - 31:27:40]:  -Eliga do excelente.
[31:27:40 - 31:29:20]:  -Eliga do excelente.
[31:29:20 - 31:31:00]:  -Eliga do excelente.
[31:31:00 - 31:32:40]:  -Eliga do excelente.
[31:32:40 - 31:34:20]:  -Eliga do excelente.
[31:34:20 - 31:36:00]:  -Eliga do excelente.
[31:36:00 - 31:37:40]:  -Eliga do excelente.
[31:37:40 - 31:39:20]:  -Eliga do excelente.
[31:39:20 - 31:41:00]:  -Eliga do excelente.
[31:41:00 - 31:42:40]:  -Eliga do excelente.
[31:42:40 - 31:44:20]:  -Eliga do excelente.
[31:44:20 - 31:46:00]:  -Eliga do excelente.
[31:46:00 - 31:47:40]:  -Eliga do excelente.
[31:47:40 - 31:49:20]:  -Eliga do excelente.
[31:49:20 - 31:51:00]:  -Eliga do excelente.
[31:51:00 - 31:52:40]:  -Eliga do excelente.
[31:52:40 - 31:54:20]:  -Eliga do excelente.
[31:54:20 - 31:56:00]:  -Eliga do excelente.
[31:56:00 - 31:57:40]:  -Eliga do excelente.
[31:57:40 - 31:59:20]:  -Eliga do excelente.
[31:59:20 - 32:01:00]:  -Eliga do excelente.
[32:01:00 - 32:02:40]:  -Eliga do excelente.
[32:02:40 - 32:04:20]:  -Eliga do excelente.
[32:04:20 - 32:06:00]:  -Eliga do excelente.
[32:06:00 - 32:07:40]:  -Eliga do excelente.
[32:07:40 - 32:09:20]:  -Eliga do excelente.
[32:09:20 - 32:11:00]:  -Eliga do excelente.
[32:11:00 - 32:12:40]:  -Eliga do excelente.
[32:12:40 - 32:14:20]:  -Eliga do excelente.
[32:14:20 - 32:16:00]:  -Eliga do excelente.
[32:16:00 - 32:17:40]:  -Eliga do excelente.
[32:17:40 - 32:19:20]:  -Eliga do excelente.
[32:19:20 - 32:21:00]:  -Eliga do excelente.
[32:21:00 - 32:22:40]:  -Eliga do excelente.
[32:22:40 - 32:24:20]:  -Eliga do excelente.
[32:24:20 - 32:26:00]:  -Eliga do excelente.
[32:26:00 - 32:27:40]:  -Eliga do excelente.
[32:27:40 - 32:29:20]:  -Eliga do excelente.
[32:29:20 - 32:31:00]:  -Eliga do excelente.
[32:31:00 - 32:32:40]:  -Eliga do excelente.
[32:32:40 - 32:34:20]:  -Eliga do excelente.
[32:34:20 - 32:36:00]:  -Eliga do excelente.
[32:36:00 - 32:37:40]:  -Eliga do excelente.
[32:37:40 - 32:39:20]:  -Eliga do excelente.
[32:39:20 - 32:41:00]:  -Eliga do excelente.
[32:41:00 - 32:42:40]:  -Eliga do excelente.
[32:42:40 - 32:44:20]:  -Eliga do excelente.
[32:44:20 - 32:46:00]:  -Eliga do excelente.
[32:46:00 - 32:47:40]:  -Eliga do excelente.
[32:47:40 - 32:49:20]:  -Eliga do excelente.
[32:49:20 - 32:51:00]:  -Eliga do excelente.
[32:51:00 - 32:52:40]:  -Eliga do excelente.
[32:52:40 - 32:54:20]:  -Eliga do excelente.
[32:54:20 - 32:56:00]:  -Eliga do excelente.
[32:56:00 - 32:57:40]:  -Eliga do excelente.
[32:57:40 - 32:59:20]:  -Eliga do excelente.
[32:59:20 - 33:01:00]:  -Eliga do excelente.
[33:01:00 - 33:02:40]:  -Eliga do excelente.
[33:02:40 - 33:04:20]:  -Eliga do excelente.
[33:04:20 - 33:06:00]:  -Eliga do excelente.
[33:06:00 - 33:07:40]:  -Eliga do excelente.
[33:07:40 - 33:09:20]:  -Eliga do excelente.
[33:09:20 - 33:11:00]:  -Eliga do excelente.
[33:11:00 - 33:12:40]:  -Eliga do excelente.
[33:12:40 - 33:14:20]:  -Eliga do excelente.
[33:14:20 - 33:16:00]:  -Eliga do excelente.
[33:16:00 - 33:17:40]:  -Eliga do excelente.
[33:17:40 - 33:19:20]:  -Eliga do excelente.
[33:19:20 - 33:21:00]:  -Eliga do excelente.
[33:21:00 - 33:22:40]:  -Eliga do excelente.
[33:22:40 - 33:24:20]:  -Eliga do excelente.
[33:24:20 - 33:26:00]:  -Eliga do excelente.
[33:26:00 - 33:27:40]:  -Eliga do excelente.
[33:27:40 - 33:29:20]:  -Eliga do excelente.
[33:29:20 - 33:31:00]:  -Eliga do excelente.
[33:31:00 - 33:32:40]:  -Eliga do excelente.
[33:32:40 - 33:34:20]:  -Eliga do excelente.
[33:34:20 - 33:36:00]:  -Eliga do excelente.
[33:36:00 - 33:37:40]:  -Eliga do excelente.
[33:37:40 - 33:39:20]:  -Eliga do excelente.
[33:39:20 - 33:41:00]:  -Eliga do excelente.
[33:41:00 - 33:42:40]:  -Eliga do excelente.
[33:42:40 - 33:44:20]:  -Eliga do excelente.
[33:44:20 - 33:46:00]:  -Eliga do excelente.
[33:46:00 - 33:47:40]:  -Eliga do excelente.
[33:47:40 - 33:49:20]:  -Eliga do excelente.
[33:49:20 - 33:51:00]:  -Eliga do excelente.
[33:51:00 - 33:52:40]:  -Eliga do excelente.
[33:52:40 - 33:54:20]:  -Eliga do excelente.
[33:54:20 - 33:56:00]:  -Eliga do excelente.
[33:56:00 - 33:57:40]:  -Eliga do excelente.
[33:57:40 - 33:59:20]:  -Eliga do excelente.
[33:59:20 - 34:01:00]:  -Eliga do excelente.
[34:01:00 - 34:02:40]:  -Eliga do excelente.
[34:02:40 - 34:04:20]:  -Eliga do excelente.
[34:04:20 - 34:06:00]:  -Eliga do excelente.
[34:06:00 - 34:07:40]:  -Eliga do excelente.
[34:07:40 - 34:09:20]:  -Eliga do excelente.
[34:09:20 - 34:11:00]:  -Eliga do excelente.
[34:11:00 - 34:12:40]:  -Eliga do excelente.
[34:12:40 - 34:14:20]:  -Eliga do excelente.
[34:14:20 - 34:16:00]:  -Eliga do excelente.
[34:16:00 - 34:17:40]:  -Eliga do excelente.
[34:17:40 - 34:19:20]:  -Eliga do excelente.
[34:19:20 - 34:21:00]:  -Eliga do excelente.
[34:21:00 - 34:22:40]:  -Eliga do excelente.
[34:22:40 - 34:24:20]:  -Eliga do excelente.
[34:24:20 - 34:26:00]:  -Eliga do excelente.
[34:26:00 - 34:27:40]:  -Eliga do excelente.
[34:27:40 - 34:29:20]:  -Eliga do excelente.
[34:29:20 - 34:31:00]:  -Eliga do excelente.
[34:31:00 - 34:32:40]:  -Eliga do excelente.
[34:32:40 - 34:34:20]:  -Eliga do excelente.
[34:34:20 - 34:36:00]:  -Eliga do excelente.
[34:36:00 - 34:37:40]:  -Eliga do excelente.
[34:37:40 - 34:39:20]:  -Eliga do excelente.
[34:39:20 - 34:41:00]:  -Eliga do excelente.
[34:41:00 - 34:42:40]:  -Eliga do excelente.
[34:42:40 - 34:44:20]:  -Eliga do excelente.
[34:44:20 - 34:46:00]:  -Eliga do excelente.
[34:46:00 - 34:47:40]:  -Eliga do excelente.
[34:47:40 - 34:49:20]:  -Eliga do excelente.
[34:49:20 - 34:51:00]:  -Eliga do excelente.
[34:51:00 - 34:52:40]:  -Eliga do excelente.
[34:52:40 - 34:54:20]:  -Eliga do excelente.
[34:54:20 - 34:56:00]:  -Eliga do excelente.
[34:56:00 - 34:57:40]:  -Eliga do excelente.
[34:57:40 - 34:59:20]:  -Eliga do excelente.
[34:59:20 - 35:01:00]:  -Eliga do excelente.
[35:01:00 - 35:02:40]:  -Eliga do excelente.
[35:02:40 - 35:04:20]:  -Eliga do excelente.
[35:04:20 - 35:06:00]:  -Eliga do excelente.
[35:06:00 - 35:07:40]:  -Eliga do excelente.
[35:07:40 - 35:09:20]:  -Eliga do excelente.
[35:09:20 - 35:11:00]:  -Eliga do excelente.
[35:11:00 - 35:12:40]:  -Eliga do excelente.
[35:12:40 - 35:14:20]:  -Eliga do excelente.
[35:14:20 - 35:16:00]:  -Eliga do excelente.
[35:16:00 - 35:17:40]:  -Eliga do excelente.
[35:17:40 - 35:19:20]:  -Eliga do excelente.
[35:19:20 - 35:21:00]:  -Eliga do excelente.
[35:21:00 - 35:22:40]:  -Eliga do excelente.
[35:22:40 - 35:24:20]:  -Eliga do excelente.
[35:24:20 - 35:26:00]:  -Eliga do excelente.
[35:26:00 - 35:27:40]:  -Eliga do excelente.
[35:27:40 - 35:29:20]:  -Eliga do excelente.
[35:29:20 - 35:31:00]:  -Eliga do excelente.
[35:31:00 - 35:32:40]:  -Eliga do excelente.
[35:32:40 - 35:34:20]:  -Eliga do excelente.
[35:34:20 - 35:36:00]:  -Eliga do excelente.
[35:36:00 - 35:37:40]:  -Eliga do excelente.
[35:37:40 - 35:39:20]:  -Eliga do excelente.
[35:39:20 - 35:41:00]:  -Eliga do excelente.
[35:41:00 - 35:42:40]:  -Eliga do excelente.
[35:42:40 - 35:44:20]:  -Eliga do excelente.
[35:44:20 - 35:46:00]:  -Eliga do excelente.
[35:46:00 - 35:47:40]:  -Eliga do excelente.
[35:47:40 - 35:49:20]:  -Eliga do excelente.
[35:49:20 - 35:51:00]:  -Eliga do excelente.
[35:51:00 - 35:52:40]:  -Eliga do excelente.
[35:52:40 - 35:54:20]:  -Eliga do excelente.
[35:54:20 - 35:56:00]:  -Eliga do excelente.
[35:56:00 - 35:57:40]:  -Eliga do excelente.
[35:57:40 - 35:59:20]:  -Eliga do excelente.
[35:59:20 - 36:01:00]:  -Eliga do excelente.
[36:01:00 - 36:02:40]:  -Eliga do excelente.
[36:02:40 - 36:04:20]:  -Eliga do excelente.
[36:04:20 - 36:06:00]:  -Eliga do excelente.
[36:06:00 - 36:07:40]:  -Eliga do excelente.
[36:07:40 - 36:09:20]:  -Eliga do excelente.
[36:09:20 - 36:11:00]:  -Eliga do excelente.
[36:11:00 - 36:12:40]:  -Eliga do excelente.
[36:12:40 - 36:14:20]:  -Eliga do excelente.
[36:14:20 - 36:16:00]:  -Eliga do excelente.
[36:16:00 - 36:17:40]:  -Eliga do excelente.
[36:17:40 - 36:19:20]:  -Eliga do excelente.
[36:19:20 - 36:21:00]:  -Eliga do excelente.
[36:21:00 - 36:22:40]:  -Eliga do excelente.
[36:22:40 - 36:24:20]:  -Eliga do excelente.
[36:24:20 - 36:26:00]:  -Eliga do excelente.
[36:26:00 - 36:27:40]:  -Eliga do excelente.
[36:27:40 - 36:29:20]:  -Eliga do excelente.
[36:29:20 - 36:31:00]:  -Eliga do excelente.
[36:31:00 - 36:32:40]:  -Eliga do excelente.
[36:32:40 - 36:34:20]:  -Eliga do excelente.
[36:34:20 - 36:36:00]:  -Eliga do excelente.
[36:36:00 - 36:37:40]:  -Eliga do excelente.
[36:37:40 - 36:39:20]:  -Eliga do excelente.
[36:39:20 - 36:41:00]:  -Eliga do excelente.
[36:41:00 - 36:42:40]:  -Eliga do excelente.
[36:42:40 - 36:44:20]:  -Eliga do excelente.
[36:44:20 - 36:46:00]:  -Eliga do excelente.
[36:46:00 - 36:47:40]:  -Eliga do excelente.
[36:47:40 - 36:49:20]:  -Eliga do excelente.
[36:49:20 - 36:51:00]:  -Eliga do excelente.
[36:51:00 - 36:52:40]:  -Eliga do excelente.
[36:52:40 - 36:54:20]:  -Eliga do excelente.
[36:54:20 - 36:56:00]:  -Eliga do excelente.
[36:56:00 - 36:57:40]:  -Eliga do excelente.
[36:57:40 - 36:59:20]:  -Eliga do excelente.
[36:59:20 - 37:01:00]:  -Eliga do excelente.
[37:01:00 - 37:02:40]:  -Eliga do excelente.
[37:02:40 - 37:04:20]:  -Eliga do excelente.
[37:04:20 - 37:06:00]:  -Eliga do excelente.
[37:06:00 - 37:07:40]:  -Eliga do excelente.
[37:07:40 - 37:09:20]:  -Eliga do excelente.
[37:09:20 - 37:11:00]:  -Eliga do excelente.
[37:11:00 - 37:12:40]:  -Eliga do excelente.
[37:12:40 - 37:14:20]:  -Eliga do excelente.
[37:14:20 - 37:16:00]:  -Eliga do excelente.
[37:16:00 - 37:17:40]:  -Eliga do excelente.
[37:17:40 - 37:19:20]:  -Eliga do excelente.
[37:19:20 - 37:21:00]:  -Eliga do excelente.
[37:21:00 - 37:22:40]:  -Eliga do excelente.
[37:22:40 - 37:24:20]:  -Eliga do excelente.
[37:24:20 - 37:26:00]:  -Eliga do excelente.
[37:26:00 - 37:27:40]:  -Eliga do excelente.
