[00:00:00 - 00:07:42]:  Esta semana, por entro os preparativos para a Seia de Natal, Ricardo Varou,
[41:21:16 - 41:26:16]:  - E, perante isso não percebe? - A panha de tudo.
[41:26:16 - 41:46:16]:  - O que você é porque é que ela está a fazer, mas não é assim o de serio? - Descalhar bem a propósita, até o que é que pareceu João Miguel Tavarzo, o facto de Pedro Nussante de ser escolhido para dar a primeira entrevista de fundo, depois de ter sido eleito,
[41:46:16 - 42:02:56]:  num espaço não notícioso, num espaço entretenimento, um programa da tarde, da Julia Pinheiro.
[42:02:56 - 42:22:56]:  - Que é de ser? - Eu não consigo ter uma estrada de na interpretação, vamos ser que é disso, pode dizer que se quer se afirmar com uma certa seguida, a primeira coisa que deve fazer, é ser o momento que o visto está assim contigo.
[42:22:56 - 42:36:16]:  - Também é verdade que eu também já tinha um dado muito passo a esse programa de uma semana. - Um de passo a uns bons programas, mas é verdade.
[42:36:16 - 42:51:16]:  - É verdade que quer dizer, mesmo é esta linha para a gima que a entrevista depois de ter ganho, quer dizer, eles já tinham dado também muitas entrevistas antes, eu acho que isto é tudo contigo.
[42:51:16 - 42:59:36]:  Não há bem antes do ganho de hoje, campanheira, local.
[42:59:36 - 43:11:16]:  - Foi eleito e a primeira entrevista de fundo que deu, é uma longa, foi no programa da Julia Pinheiro.
[43:11:16 - 43:19:36]:  - Eu percebo o teu argumento, mas eu acho que não, isto é um argumento, isto é um facto.
[43:19:36 - 43:32:56]:  - O que eu acho é que existe um continuo que começou antes das eleições para se estar em gelo do PS e que só vai acabar na noite eleitoral.
[43:32:56 - 43:41:16]:  Agora, eu tenho muita curiosidade para ver o que é que o Pendo Sante vai dar.
[43:41:16 - 43:51:16]:  O Igor os programas da menência, porque elas que acontecem em campanheira, vão lá todos, eles cantam contónica.
[43:51:16 - 44:09:36]:  - Estou muito ego castigo, quer ter que ir a tocar aquele senhor, mas olha, eu também estou, estás com, estás com curiosidade para ver certas reações e estou com curiosidade para ver a da EARC.
[44:09:36 - 44:14:36]:  - Porque eu espero que Julia Pinheiro seja aposta no ordem.
[44:14:36 - 44:21:16]:  - Como sabem, existe o direito de ser convidado para o programa de dentro.
[44:21:16 - 44:32:56]:  - E quem não for, Julia Pinheiro, tem que ser obrigada a convidar a fazer a galera, tem que ir lá do EARC.
[44:32:56 - 44:54:36]:  - Tem que ir lá do EARC, o strike já foi feito, eu estou a dizer o topo, eu quero igualdade de tratamento, era o que faltava ser os programas dentro de teimento, tenho que ser todos chamados a pedra,
[44:54:36 - 45:06:16]:  por não respeitar em o direito a ser convidado para o programa de dentro de teimento.
[45:06:16 - 45:09:36]:  - Espero que ele era esteja atendo.
[45:09:36 - 45:19:36]:  - Para seguir para a António Costa, Pedro Nuss, Pedro Nussan, tem que fazer uma catapelana em direto.
[45:19:36 - 45:41:16]:  - Mas eu acho que vale tudo para a Luís Monteneg, para a pena de um interessante, eles vão a todo lado, em que o endogar que não parece ser que quiserem, porque nós temos que perceber bem que são aquelas duas pessoas, porque nós hoje em dia não temos ainda muita missão.
[45:41:16 - 45:47:56]:  - Esta campanheira de Togal vai ser importante como poucas em imucarcia.
[45:47:56 - 46:07:56]:  - Pedro Nussan, foi ao programa de Julia Pinheiro numa postura humilde e até reconheceu, dando razão a maioria dos comentadores, que o discurso improvisado que fez na noite da vitória,
[46:07:56 - 46:11:16]:  não foi grande coisa.
[46:11:16 - 46:17:56]:  - A valiação não foi muito... - Existe, é.
[46:17:56 - 46:21:16]:  - Não, não foi positivo, antes de pelo contrário.
[46:21:16 - 46:22:56]:  - É, foi muito criticado.
[46:22:56 - 46:39:36]:  - Não, pelo menos pelo os comentadores, tem consciência que não foi o espectacular, não, não foi, mas também não era supposed, que era um momento de celebração, da vitória.
[46:39:36 - 46:52:56]:  - Mas quer dizer, mas o discurso não é o momento mais importante daquela vitória, era menos importante.
[46:52:56 - 47:12:56]:  - No discurso, não foi assim muito relevante, já estifia que a Pedro Nussan, como é que a valia esta postura conciliadora, digamos, humilde do novo secretário-já do PS, recargar-vos para a era?
[47:12:56 - 47:24:36]:  - Tudo por eu ocupado, o Carlos Eretó, que os novas se detectar, ele que os novas ser uma faca mais afiada e agora está arromba.
[47:24:36 - 47:46:16]:  - De todos os pontos de vista, está arrombo neste ponto de vista, está arrombo naquilo que pelo que estava a dizer, sobre isto da esquerda e da direita, só entre essa abolha, não entre essas pessoas, que são uma ideia, perigosas por duas razões.
[47:46:16 - 47:59:36]:  - Primeiro, porque a abolha também é composta por pessoas, curiosamente. - É assim, não, também estão lá pessoas.
[47:59:36 - 48:22:56]:  - O segundo ponto é que esta ideia de que isto da esquerda e da direita não interessa, sugerir que isto da esquerda é da direita, não interessa, o que interessa é uma espécie de pragmatismo de resolução dos problemas que fins não ser ideológico.
[48:22:56 - 48:39:36]:  - Estas palavras de nível, não sentos, são indicativas, de que esta é a negação da política, a política é exatamente isto, é...
[48:39:36 - 48:59:36]:  - Ah, isto da esquerda e da direita, não é apenas uma coisa que eles já estão para ali na televisão agritada, não, são propostas diferentes, de organização da sociedade e de resolução dos problemas.
[48:59:36 - 49:31:16]:  - É basicamente, a sua jair com isto, com a mesma informação, chegou a mesma forma. - E isso não chega a ser a jair. - É que a sua jair é que pessoas com a mesma informação, por isso é que a nível não sentos, surpreendeu nesta sua intervenção e as suas pessoas têm opiniões diferentes das duas uma.
[49:31:16 - 49:46:16]:  - É que se a gente considera que um dos quadrantes ideológicos é moralmente superior ao outro e isso resolve muito facilmente a questão que os maus estão de um lado, os bons estão do outro.
[49:46:16 - 50:04:36]:  - Ou se não somos, digamos, primários, é tão o que nós entendemos da política, é que há pessoas que querem... as pessoas direita querem resolver as problemas da educação e da saúde.
[50:04:36 - 50:27:56]:  - Tem formas diferentes, propostas diferentes, de resolução dos problemas, negar isto, dizer que isto só interessa à bolha, é a negação da própria política e por isso é um bocadinho inquietante.
[50:27:56 - 50:49:36]:  - O Pedro Mexíaf fica assim ministro da bolha e isto também entregue das pastas ministrias para esta semana, altura agora para acelerando, sabemos, porque é que o João Miguel Tavares se declara um salvador de BRBS.
[50:49:36 - 51:02:56]:  - E se é legalidade a atrapalhar, João Miguel Tavares? - Não faz mão porque só vale BRBS, vale tudo, vale tudo para só vale BRBS.
[51:02:56 - 51:31:16]:  - Bem, esta propósita das declarações do presidente da conferência episcopal portuguesa é a entofesa da arte da cunha e com uma versão muito própria, é respeito do tratamento das duas crianças, los abrazileiras, tratamento que já fez correr muito atinta.
[51:31:16 - 51:46:16]:  - Eu gostava de contar-la assim, a via duas meninas, que estavam a ponto de morrer, que não tenham salva-sal.
[51:46:16 - 51:57:56]:  - Então, resolviram dizer que havia médicos e havia um tratamento de salvalas.
[51:57:56 - 52:17:56]:  - Eu quero que elas fizeram, foram a tudo, foram sempre para o Serviço Nacional de Sudo, mandavam-nhe a consulta para que é um ano, mas ouve gente que se aperçou, fosse quem fosse, não me interessa.
[52:17:56 - 52:26:16]:  - Se se se ocorrupe-to, aquelas que ajudaram, eu também quero se ocorrupe-to.
[52:26:16 - 52:42:56]:  - O bicho José Ornellas aceitar a acusação de corrupto por boas causas, como é que ele entendeu estas declarações, João Miguel Tavares?
[52:42:56 - 52:56:16]:  - É uma frase ganhadora. Eu em prima lugar, queria celebrar a preocupação da igreja e deste bicho, com o bestado das crianças.
[52:56:16 - 53:14:36]:  - Já é um passeio frente e que eu celebre efisivamente. Mas de resto, a concelhava, o Nujer Ornellas, ele é melhor o que é publicado e haver melhores reportagens sobre este caso.
[53:14:36 - 53:22:56]:  - Porque aquilo que ele está atrasando a mim? - Era uma pessoa, um senhor padre, que não percebeu bem as notícias.
[53:22:56 - 53:36:16]:  - Pois não, não percebeu bem as notícias, eu consigo perceber, ainda por si me insta é uma época na talícia, em que para padres e bichos estão muito ocupados,
[53:36:16 - 53:51:16]:  mas, por amor de Deus, quer comentar, então, por si, eu não vi esta conferência toda, mas disse, eu não tenho que ser uma pergunta, após o que é, eu não tenho que ser um comentário espontâneo.
[53:51:16 - 54:04:36]:  - Se o que é fazer, em forma de se venha? - Porque não é nada disso que está em causa. Não é uma espécie de cavaleiro, que vai ali salvar aquelas duas crianças.
[54:04:36 - 54:19:36]:  Aquelas duas crianças, já tenho tentado receber este tratamento no Brasil. Um tribunal brasileiro, que tinha dito que elas não tinham direito a isso, porque nem sequer existia.
[54:19:36 - 54:37:56]:  Uma prova clara, terapêutica, que o famoso, medicamento, mais cargo do mundo fosse mais eficaz do que o medicamento que elas já estavam recebendo no Brasil.
[54:37:56 - 54:54:36]:  Essa certeza nem sequer existe e, portanto, este processo todo está em que nada à partida. E além disso, existe uma coisa que são os meios limitados,
[54:54:36 - 55:12:56]:  do SNS, ou seja, justado, nunca tem dinheiro para a correga tudo e a todas as pessoas, e é porque os meixão finitos, que têm que haver regras de seleção.
[55:12:56 - 55:27:56]:  Quando existem pessoas, crianças ou não, que outra passam por cima dessas pessoas ou outras regras de seleção, e isso é manifestamente injusto.
[55:27:56 - 55:44:36]:  Eu tive uma esposa que durante muito tempo trabalhou no IPO e que tinha que passar pelas aprovações do InfarMED, de medicamento que eram essenciais para a sobrevivência dos seus duentes.
[55:44:36 - 55:56:16]:  Deus duentes dela e muitos outros duentes no IPO, em Lisboa, como em qualquer instituto oncológico, que só pedava um exemplo de oncologia.
[55:56:16 - 56:07:56]:  E muitas vezes, estes medicamentos não eram aprovados, demoravam muito tempo, portanto, existe tempo uma racionalidade.
[56:07:56 - 56:22:56]:  É uma lista de espera para o vagabar. A lista de espera havia demoras e assim se pediam às vezes vidas, pessoas que morriam e que podiam ter tidumoto e potem.
[56:22:56 - 56:41:16]:  Isso acontece todos os dias nos hospitais, públicos em Portugal, e portanto não, isto não pode ser feito assim, não, não se pode dar quatro milhões, como se fosse apenas salvar algumas niras,
[56:41:16 - 56:51:16]:  que ainda por cima nem se esqueçam se vão ser salvas, porque esse é um outro ponto, ninguém sabe, em que estarem as crianças.
[56:51:16 - 57:02:56]:  Se encontram neste momento, ninguém sabe se esquece de ser aquilo, porque se aquilo medicamento foi eficaz, ou se foi mais eficaz do que aquilo que ela já estava em tomaco.
[57:02:56 - 57:26:16]:  Portanto, primeiro, informe-se, se estudos, facto, e depois vêm fazer aqui o seu ato de corrupção, a meritória que eu, francamente, como pessoa que vai a mim só há uma semana, só fica a primeira.
[57:26:16 - 57:32:56]:  Também se sente militariamente corrupto, Ricardo Arospreira.
[57:32:56 - 57:41:16]:  É um militariamente corrupto, Carlos, sobretudo, porque não me sento militariamente nada.
[57:41:16 - 57:49:36]:  Mas o que se passa aqui? Eu recordo que isto começa com que...
[57:49:36 - 58:07:56]:  Começa por que há uma decisão clínica, o caso começa pelo seguinte, há uma decisão clínica contra a administração deste medicamento, as pacientes.
[58:07:56 - 58:26:16]:  E essa decisão clínica foi revertida, digamos, administrativamente. É isso, por exemplo, por isso é que aqui é um dos médicos, escrever uma carta, a administração do hospital, carta essa que desapareceu, e não se percebe por quê, e tal.
[58:26:16 - 58:42:56]:  Por tanto, havia uma decisão, se é o medicamento, para salvar vidas, isto significa, de acordo com o senhor Bisco, que os médicos criam matar estas crianças.
[58:42:56 - 58:56:16]:  Não parece... Enfim, não parece sensato. Por outro lado, eu ouvi o ministro da saúde esta semana, dizia que não houve nenhuma diferença.
[58:56:16 - 59:06:16]:  Neste caso, em relação ao procedimento normal, o que significa que não houve cunha nenhuma.
[59:06:16 - 59:26:16]:  E, portanto, a ideia de que houve uma cunha e que ela foi benigna, também não se aguenta, tendo enquanto a versão oficial do ministro da saúde hoje.
[59:26:16 - 59:37:56]:  Só que... Eu há ficado em ganhame. Eu disse, isto começa com uma decisão clínica dos médicos contra a administração do medicamento.
[59:37:56 - 59:56:16]:  E isto começa de uma forma que, depois em causa, o próprio é que até agora estava em causa, a atuação do presidente da República, do secretário de Estado.
[59:56:16 - 60:14:36]:  Mas neste momento, fiquem em causa a atuação do senhor Bisco, ornelas, porque a origem de estudo é o facto do patrão do Bisco, ornelas, ter criado um mundo sem doenças.
[60:14:36 - 60:26:16]:  Mas o que estava profeitamente ao alcance, sento um medo e dava um nipotente. E portanto, este é rio deste problema.
[60:26:16 - 60:29:36]:  E ainda não tinha sido.
[60:29:36 - 60:32:56]:  Só por isso, o bicho não nada disse.
[60:32:56 - 60:37:56]:  E está exatamente, está apontando, vamos ver como que eu entendi.
[60:37:56 - 60:42:56]:  Não, não, está, vamos ver, foi para o loco, e a dia às atenções.
[60:42:56 - 60:47:56]:  Com certeza, a dia às atenções, a dia às atenções, a dia de nada é problema.
[60:47:56 - 61:04:36]:  Por que é que o representante dos bichos portugueses se atravessam assim nesta questão de pedramissia?
[61:04:36 - 61:21:16]:  Por que nos anos nos levamos do programa, há uma mensagem que às vezes não de vocês manda, e que já me faz sempre primeiro pior que a mensagem.
[61:21:16 - 61:26:16]:  Já ouviram o que o bicho pediu.
[61:26:16 - 61:49:36]:  E eu sei que vai ser sempre uma coisa. Eu sei, não sei, não sei qual é o que é da era que ministram no seminário para esta insensibilidade comunicativa.
[61:49:36 - 62:04:36]:  Este é o seu posibilidade comunicativa. Tem um problema grande, que é o maior do que a infelicidade verbal.
[62:04:36 - 62:17:56]:  Que é confusão, teologicamente é verdade, que se pode fazer o bem por mal, e o bem vale mais do que o mal.
[62:17:56 - 62:24:36]:  Isso é uma discussão teológica que a gente se vê, e isso é uma discussão teológica que a gente sente.
[62:24:36 - 62:39:36]:  Mas o plano moral e o plano legal são plantes diferentes. Não é como por isso diz o bicho de beja que os pedófilos se rependeram.
[62:39:36 - 62:49:36]:  Não há mal nenhum como isso. É isso, há após pecados, não há após crimes. Não é assim que funciona.
[62:49:36 - 63:02:56]:  E portanto isso é problemático. E no momento em que estamos há poucos dias de comer as passas e formular desejos.
[63:02:56 - 63:14:36]:  O desejo também quer ser corrupto. É um desejo muito para que formular na cidade portuguesa e acho refrescante.
[63:14:36 - 63:29:36]:  Estás conseguido porque a João Miguel Tavares se declaram o Salvador de bebés. O Ricardo Aos Pereira diz sentir-se rejeitado isso, doi Ricardo.
[63:29:36 - 63:52:56]:  A mim não dá muito, mas pelas vezes a gente se amago a porquê. Quer falar do aviso de aventura a Montenegro, o chega, e irá apresentar uma moção de rejeição ao Governo do PSD, se vier a ser escolhido de uma eventual solução governativa.
[63:52:56 - 64:02:56]:  Em que lida aqui isso, poderá vir a ter impacto no sentido de voto à direita.
[64:02:56 - 64:16:16]:  No sentido de votar à direita, não do sentido de votar à esquerda, porque eu reparei. Isso significa que o ventura, o programa do PSD ainda não existe e ele já o rejeitou.
[64:16:16 - 64:27:56]:  Ora, eu costumo votar em partidos que rejeitam o programa do PSD ainda antes de ele estar escrito.
[64:27:56 - 64:42:56]:  Eu sei o que é isto, sei o que é esta perspectiva, mas eu não faço parte do eleiturado da direita, por isso não estava espera que um partido à direita fosse assim.
[64:42:56 - 64:59:36]:  É uma situação bastante difícil, porque o ventura diz ao mesmo tempo várias coisas. Ele diz, o PSD é igual a PS. Não há nenhuma diferença.
[64:59:36 - 65:14:36]:  O PSD é o que aquilo é, mas eu quero coligar-me com eles para fazer o Governo. Quero ir com o partido que é exatamente igual a PS.
[65:14:36 - 65:29:36]:  Para voce émos governos dois. A segunda é, nós somos um partido antissistema, nós somos o valentões anticesistema.
[65:29:36 - 65:44:36]:  E é tão surpreendente para nós, que os partidos do sistema não querem coligar-se conosco, estamos paraplexos com esta, não estava nos asperem a desta.
[65:44:36 - 66:14:36]:  Então o terceiro ponto é uma esperança para a chega. Que é o facto de ele diz que vai ter mais votação do que o PSD. Isso não seria inédito, no sentido que o ventura já fez do PSD a terceira força política,
[66:14:36 - 66:32:56]:  quando em 2017 candidatou a lor, e ficou de facto atrás da CDU e do PS. Por isso, se a pessoa quer capaz de fazer do PSD a terceira força política, é realmente andré a aventura.
[66:32:56 - 66:54:36]:  Vê esta não se esventura do que chega vai ficar afrando do PSD, pedram cheia como clara evidência, fanfernice, ou para citar a reação de Lisbon, o negro como um sintoma do que ainda há quem acredita no pain atal.
[66:54:36 - 67:07:56]:  É uma fanfernice, mas é uma fanfernice que faz sentido neste clima que nós temos vivendo em Europa, onde já tem haver partido onde isso já aconteceu.
[67:07:56 - 67:21:16]:  Em que a direita radical substituiu a direita, é um extremo e pode vir a condição em Portugal, devido que aconteça essas eleições.
[67:21:16 - 67:39:36]:  Laxemos só dizer que estou do acordo com o ventura numa questão que é e o tal como eu, olha para uma parte da direita e escloar a partida.
[67:39:36 - 68:01:16]:  Portanto, tem a maior simpatia por essa, a coisa que é tão censurada, é uma parte da direita, como é que é possível escloir uma parte da direita. Para eles coluir o PSD não fez a parte do governo.
[68:01:16 - 68:06:16]:  Eu faço mesmo, eu só achei que, portanto, simpatia isso com essa ideia.
[68:06:16 - 68:27:56]:  É dos que achas, é uma igualta a válvara, que o monte negro vai ter de dar o dito por não dito, ou que se o PSD precisar dos votos dos cheques, se deverá obrigada a sair de cena,
[68:27:56 - 68:32:56]:  para dar lugar ao senhor que segue.
[68:32:56 - 68:51:16]:  Não, porque assim, matematicamente, para o PSD, precisar mesmo, mesmo, mesmo dos votos dos cheques, parece que o governo implica a guia, na verdade, se cê alguma espécie de ninguém gosta de direita.
[68:51:16 - 69:16:16]:  Ou seja, com o Pedro no Santo, com o PS, ganha essas eleições, que o PSD fica atrás do PS, e aí, precisa-se dos cheques, nem necessito ir para o liberal, e de que é mais foço, apamentes dos cheques, e do PSD, e chega, precisa de esses votos, para formar um governo.
[69:16:16 - 69:32:56]:  E aí, a Luiz Mantenegro não está aqui só a incompreir uma promessa, sem um logo do, a promessa de não ser primeiro nisto, para dessas eleições, e a promessa de não se colher a coxega.
[69:32:56 - 69:36:16]:  Eu não acho que isso seja sustentável.
[69:36:16 - 70:09:36]:  Vamos acontecer a ver uma maioria a direita, com o chega, que não resulta em governo, porque não chega, sem o chega, e uma parte significativa do PSD, achar que é necessário uma coligação.
[70:09:36 - 70:24:36]:  Não, nunca, tudo isso nunca, me mesmo tendo, mesmo tendo o PSD ganha as eleições. Não, mas isso não é com o...
[70:24:36 - 70:29:36]:  Não, é para seguir para o governo em um oitário, claro que isso.
[70:29:36 - 70:36:16]:  Sando da aventura, já disse, para fazer uma sensura.
[70:36:16 - 70:47:56]:  Faz, mas o PSD nunca vai votar, eu fico de uma moção de sensoro de chega, isso nunca vai acontecer.
[70:47:56 - 71:07:56]:  Não caso como esse... Mas não interessa, mas o PSB, via balizaria o governo do PSD, nesse caso, se fica sem a nova ilha, não precisa de chega.
[71:07:56 - 71:12:56]:  Se levar a ser a nova ilhação, não seria bom para a chega.
[71:12:56 - 71:26:16]:  Portanto, acho que não, precisa de uma espécie de duplo em compreimento, precisa de carregar as eleições, e ele disse que não governava, se para ter seleições, e depois está o...
[71:26:16 - 71:36:16]:  É demasiado alegre mesmo. Está até o time para cenários, mas acho que isso não é muito provável.
[71:36:16 - 71:51:16]:  Sabemos já, porque Ricardo Arrozpreira se declara arrejeitado, agora vamos tentar perceber, porque o pedra-mexia não se é colorado, isso é até definitivo, apenas temporário, pedra-mexia.
[71:51:16 - 71:54:36]:  Se é temporário, porque é recurso?
[71:54:36 - 72:06:16]:  Estamos a falar da decisão do Supremo Tribunal do Estado norte-americano do Colorado, de impedir Donald Trump se candidatar às próximas eleições presidenciais.
[72:06:16 - 72:12:56]:  A decisão de perceber o que bem foi da metada?
[72:12:56 - 72:27:56]:  Isto curiosamente haverá uma coisa que eu presenta que eu percebeis que pague, porque eu também desejo um determinado resultado, mas não por quaisquer mais.
[72:27:56 - 72:51:16]:  Acho que utilizar a lei contra Trump, a ianel natural, independentemente de ser, ou a não ver o Zimmel, ou a se for um desencantar, um perceito que não é usado desde o Pós Guerra Civil,
[72:51:16 - 73:12:56]:  porque alguém que seja ligado a uma insurreição, não pode dizer ser um carga, uma dúvida, se incluir o cargo do presidente e para a tela, assim não poderia estar se quer nos multinhos de voto,
[73:12:56 - 73:51:16]:  mas o que vai acontecer é que até o Zimmel, no Partido Republicano, estão contra Trump, tentam que estão a perseguição judicial, porque as as plítecas, os juízes são em eletros, os juízes são democráticos e por tanto, com qualquer razão para Trump cair uma boa razão para mim, mas esta parece uma razão problemática, arriscada e que pode ser cara.
[73:51:16 - 74:02:56]:  Nós ainda vamos soltar a falar deste assunto, uma frase que cada um, isso será bom ou mal para Trump?
[74:02:56 - 74:36:16]:  Este é o time porque ele tem uma grande capacidade para aproveitar este tipo de coisa, ele deve ser compatível, temos que falar disso aqui, compatível politicamente, e não, isto é uma coisa sobre baseada da décima quarta imenda, acho que é assim, sobre insurreição, sobre sair dos Estados Unidos,
[74:36:16 - 74:51:16]:  ou seja, sobre o que se chama "cidição", sobre "separar-se dos Estados Unidos", o que o Colorado estava a fazer? Porque mais nenhum estado diz que o Trump não pode candidatar essa precalência.
[74:51:16 - 74:56:16]:  Já foram recusadas asções deste ano ou no outro lado.
[74:56:16 - 75:19:36]:  Tanto se por absurde, esta decisão fosse mentida pelos pré-metriblional, o Trump podia ser candidato em 49 Estados Unidos, mas não, no Colorado sendo assim, o Colorado um estado à parte.
[75:19:36 - 75:27:56]:  Em principios em violação da décima quarta imenda, o supremo em principios ainda vai ter que nos dar solução de isso.
[75:27:56 - 75:31:16]:  Supremo, federal, federal, sim.
[75:31:16 - 76:07:56]:  E falaremos disso depois, está na altura dos livros, e atrague esta semana um livre em breve, a condizer com a quadra, está na altura das prendas de Natal e dos pedidos de presente da opaina Natal ou ao Menes Jesus, com osoante deseste cada um, mas em Espanha as prendas só são dadas no dia dos reis, por isso, para os espanheiros, o mais adequado,
[76:07:56 - 76:36:16]:  é escrever aos reis magos, é o que faz, o escritor Fernando Arrabal, um ícone das vanguardas do século 20, foi surrealista, cruzou-se com figuras como Antreba, o Aton, Salvador Dali, Samuel Beca, Andy Warhol, e tem uma mania antiga de escrever cartas públicas,
[76:36:16 - 77:11:16]:  uma mania que aliás, lhe valeu a prisão e o Isílio, por causa de uma famosa carta ao general Franco nos anos 70, no século passado. Arrabal tem atualmente 91 anos, e esta carta aos reis magos, foi publicada originalmente em 2012, mas mantém-se absolutamente atual, ou até absurdamente atual,
[77:11:16 - 77:49:36]:  evidentemente sendo o autor quem é uma das figuras de produtos, chamado de atro do absurdo, e sendo mundo ao próprio absurdo, como está a vista de todos, esta carta não poderia fórmular desejos inóculos, e bem comportados por isso, na lista de pedidos de Arrabal aos reis magos, encontramos desejos poéticos, como de uma lata de sol,
[77:49:36 - 78:24:36]:  ou mais prosaicamente, é vontade de receber como prenda um pelo do cu mais limpo do presidente de todas as russias, carta aos reis magos de Fernando Arrabal, edição antíguna, o João Miguel Tavar sugera uma prenda de Natal, mas um pouco mais poeril.
[78:24:36 - 78:41:16]:  Não sei que acho, vou falar de uma porta, não é? É uma porta, mas é uma porta que com qual passei de facto, boas noites, mas fó...
[78:41:16 - 78:56:16]:  Mas fó... é um estrogado, mas ainda me cima juntamente com os meus vídeos, porque este livro...
[78:56:16 - 79:16:16]:  Estou tão mal do de vista. Isso ficou expreido, mas é Natal, falar, cuidar com isso. Mas isso é verdade. Só que estou reunido a essa história, não é?
[79:16:16 - 79:41:16]:  Tudo o que eu disse é verdade, as histórias de Olívio, a história de Olívio é acompanhar, eu sou como Ricardo, tenho a tradição de ser a lá em casa que ele é os livros, pós mil, e pós todos os meus vídeos à noite, e portanto estas histórias de...
[79:41:16 - 80:06:16]:  Da Olívio ia acompanhar meus meus vários filhos desde a mais de um velho arque de Carolina, até a mais pequena Rita, e eu vejo muitas vezes, seguem-se sujeidos livros infantilhos, na televisão que não são particularmente interessantes nem inspirados, mas este não é o caso.
[80:06:16 - 80:27:56]:  É uma obra fantástica do Ian Falkner, que agora foi reeditada, o Falkner ainda me cima morreu este ano aos 63 anos, no início deste ano, e esta obra que ele deixou é uma obra absolutamente notável,
[80:27:56 - 80:47:56]:  foi agora reeditada pela Grado e Virginia, e até com alguns livros eméditos, como é este, Olívio e o Brinquen, que é desaparecido, nunca tinha sido a editar a editar, e que vale imensa pena, é uma excelente porta para passar a narca.
[80:47:56 - 81:24:36]:  O Pedro Machia traz poesia polaca.
[81:24:36 - 81:59:36]:  E esta atologia, se chamou em concebível a casa, é uma atologia de pôr mais alto biográfica, que ela não é uma autora particularmente autobiográfica, mas joga muito com estas suas coisas, ou seja, com eleio de que a vida é mais um acaso de que um destino, e é bastante inconcebível, isto é bastante absurda.
[81:59:36 - 82:21:16]:  E, por exemplo, que não é tudo isto, ela vê de uma forma intrigada em muitas vezes divertida, é uma poesia que pode um pouco baralhar as doções que alguns de nós têm de poesia, e só por isso, poderia apenas.
[82:21:16 - 82:26:16]:  O Ricardo Arroz Pereira traz...
[82:26:16 - 82:27:56]:  Este é incrível, canso.
[82:27:56 - 82:32:56]:  - Pois é, não trouxe. - É que estão esses, Carlos.
[82:32:56 - 82:46:16]:  - Sou eu que escolho os acontecimentos editorios, e são os acontecimentos editorios que escolhem, e eu nunca saberemos. - É de facto Montenho.
[82:46:16 - 82:49:36]:  - É a primatura, é o segundo volume. - É o segundo volume.
[82:49:36 - 83:06:16]:  - É o segundo volume. - É o segundo volume. Tá bem, mas é um grande... este é a editora reclama ser, e eu acredito, a primeira e tradução integral dos ensais de Montenho para português.
[83:06:16 - 83:29:36]:  Montenho, basicamente, a gente pode dizer dele que inventou este excelente magnífico, gênero e búrido, que é o ensaio, que inclui pequenos episódios biográficos, que são depois de parteste para outras reflexões.
[83:29:36 - 83:34:36]:  É uma acontecimento editorial, Carlos.
[83:34:36 - 83:56:16]:  Assim, se conclui, é reunião semanal antes da consuada com o acontecimento editorial, de hoje, de hoje, depois das filhosas e das rebanadas, castaremos de novo a mesma hora para a última reunião do ano.
[83:56:16 - 84:04:36]:  Os mesmos de sempre pedram-me-se, João Miguel Tavard e Ricardo Rojo Pereira.
[84:04:36 - 84:51:16]:  [Música]
