[00:00:00 - 00:06:44]:  Esta semana, Ricardo A. Oespreira, de Clara, é berrente.
[46:14:04 - 46:42:24]:  eu por exemplo, que essas coisas fossem amplamente discutidas e discutidas, e até que fossem, até que sejam difíceis de decidir, mas essa decisão não devia ter sido feita na prática pública como foi, isso é que é muito dispertejante às instituições.
[46:42:24 - 47:00:44]:  Com a admissão de Francis Caramos, o cargo do comando da Tássico Forço foi ocupado pelo vício ao mirante Govai e Melo, e agora, além de termos um militar afrante de plane de vacinação,
[47:00:44 - 47:15:44]:  já que temos também os militares ou mais que vem ajudar no combate à covida, a graja desvira tropa tomar quantas operações Ricardo Aros Pereira.
[47:15:44 - 47:44:04]:  O cargo não tem certeza, sabe, os nossos parecem que, avantadavia vantagens, se houver-se uma matralhadora que disparasse a bolinhas, talvez isso beneficia-se e acelerar-se o processo de vacinação.
[47:44:04 - 47:55:44]:  Qualquer modo, os militares almenes, aqui uma curtidia que eles foram colocados no hospital...
[47:55:44 - 48:09:04]:  Precisamente. Viu-se claro que a razão que Rui Rui considera estranha de colocar num hospital privado na Tálton-Luz?
[48:09:04 - 48:25:44]:  Sim, acho que é óbvio. É que estão em... O profissionais de saúde portugueses aguentam ver o que se passa nos hospitais portugueses.
[48:25:44 - 48:35:44]:  Militares almenes, habituados a guerra e a razitá-la em princípio, não aguentariam ver que são estas macas.
[48:35:44 - 48:49:04]:  Por que que fica aqui? Em princípio, só os nossos bravos profissionais de saúde aguentam isso. É melhor guardar-mos este no "muruma questão de curtosia",
[48:49:04 - 48:55:44]:  se não eles iam a correpão avião outra vez, é possível que eles fugissem do alto avião.
[48:55:44 - 49:05:44]:  Eu não sei, a pouco pedra da falar sobre os penetras não é?
[49:05:44 - 49:15:44]:  Eu tenho uma... Esse cara esta sugestão vai denunciar que eu...
[49:15:44 - 49:19:04]:  Eu estou de penalização?
[49:19:04 - 49:25:44]:  Não diz ação. Em princípio, esse cara vai denunciar que eu não estudei bem fio sido direto para não.
[49:25:44 - 49:39:04]:  Mas uma hipótese, acho, era tatuar na testa penetra, até para o subintero ao perigo da polícia-míada palavra penetra,
[49:39:04 - 49:42:24]:  que é também o imprativo do ver para entrar.
[49:42:24 - 49:50:44]:  E depois, obrigados a integrar um fim de qualquer fila. Sejam de fora...
[49:50:44 - 49:57:24]:  E se o subintero é um imprenetor lembrando que o que fez nas vacinas,
[49:57:24 - 50:02:24]:  vai para o fim da fila do supermercado, ou para entrar no...
[50:02:24 - 50:07:24]:  Sejam de fora do alto-carro e ficavam sempre...
[50:07:24 - 50:10:44]:  Acho que isso é a coste sinal.
[50:10:44 - 50:14:04]:  Acho que também é facilitar a gente.
[50:14:04 - 50:19:04]:  O João Miguel Tavares fica assim, ministro da vacinação,
[50:19:04 - 50:24:04]:  e também entrega as pastas ministriais por esta semana.
[50:24:04 - 50:32:24]:  Vamos agora tentar perceber porque o João Miguel Tavares, ainda ele, se declara prescrito
[50:32:24 - 50:35:44]:  e é fácil despedergar porque João Miguel Tavares?
[50:35:44 - 50:44:04]:  Aqui que os dois técnicas jurídicas em relação a este caso, eu estou falando do caso de Manuel Pinho,
[50:44:04 - 50:49:04]:  que não são muito fáceis de explicar, eu posso fazer uma tentativa, mano.
[50:49:04 - 50:52:24]:  Tanto ao quanto a borrcida está bem.
[50:52:24 - 50:57:24]:  Não, quer dizer, não são... Não, não, não, é a borrcida de nãoção.
[50:57:24 - 50:59:04]:  Este tem a ver com...
[50:59:04 - 51:07:24]:  O facto de se dizer desta questão é uma recorça apresentada pela defesa de Manuel Pinho,
[51:07:24 - 51:20:44]:  ao terminal constitucional, que podem resumdar-se, fora a seite, no pedido,
[51:20:44 - 51:25:44]:  de que o processo se percreva.
[51:25:44 - 51:35:44]:  Sim, vê nisto, neste conjunto de circunstâncias, há alguma coisa de ilícito?
[51:35:44 - 51:45:44]:  Bom, ilícito e ilícito, supostamente, pode ter sido cometido por Manuel Pinho.
[51:45:44 - 51:50:44]:  Meu que me preocupa, é Manuel Pinho, que tem cometido um ilícito,
[51:50:44 - 51:55:44]:  e esse ilícito mais uma vez vai ficar ali perdido nos ars.
[51:55:44 - 52:02:24]:  Há questão técnica que tem a ver quando Manuel Pinho foi constituído a João Guido,
[52:02:24 - 52:12:24]:  em 2017, depois o Ivorosa, que é a juiz de instrução anulou a sedecisão,
[52:12:24 - 52:20:44]:  o relação anulou a sedecisão da Ivorosa, e agora foi poco constitucional.
[52:20:44 - 52:25:44]:  E então, no meio disto, passa-se tempo.
[52:25:44 - 52:34:04]:  Ouro que está aqui em causa, ou que está aqui em causa, são quase 15 mil euros por mês,
[52:34:04 - 52:45:44]:  que, ligadamente, Manuel Pinho esteve a receber do Banque de Espíquite Santo entre 2005 e 2012.
[52:45:44 - 52:52:24]:  Aí, coloca-se mais uma camada, júri de quem cima, quer saber?
[52:52:24 - 52:59:04]:  A prescrição de um clínio de corrupção passiva são 15 anos,
[52:59:04 - 53:05:44]:  e quando é que começa a contar, é de um momento em que o acordo desta bolsaide,
[53:05:44 - 53:15:44]:  2005, mais 15, 2020, para escrever-o, ou enquanto continuaste tempo alçado em ergo,
[53:15:44 - 53:20:44]:  que é 2012, e portanto ainda não para escrever-o.
[53:20:44 - 53:27:24]:  Mas, Paulo, em destas questões júri de que as todas devem entretengan imenso salunes
[53:27:24 - 53:34:04]:  nas aldas direito, aquela pequena coisa que o sede dá um comum,
[53:34:04 - 53:39:04]:  o povo, como qualquer um de nós, gostaria de saber, né?
[53:39:04 - 53:44:04]:  Mas é mesmo verdade que nós tivemos um ministro de economia,
[53:44:04 - 53:50:44]:  que durante setende de ano em bolsaide 15 mil euros por mês de grupo de Espíquite Santo.
[53:50:44 - 53:55:44]:  Era isso que eu gostava de ver que se que ele é sido,
[53:55:44 - 54:05:44]:  e já agora gostava que o Tribunal Constitucional não tivesse cisso há tanto tempo na sua irmãos,
[54:05:44 - 54:12:24]:  ainda por cima, porque há aqui mais uma dose de estratplêmica,
[54:12:24 - 54:17:24]:  que é quem está com o processo no Tribunal Constitucional,
[54:17:24 - 54:27:24]:  no país dos pais, dos filhos, dos netos, dos avós, é uma ganha cantitilo que é filha,
[54:27:24 - 54:32:24]:  já vamos cantitilo que fez para ser que se para a ADP,
[54:32:24 - 54:37:24]:  eu não quero acreditar com os juízes do Tribunal Constitucional,
[54:37:24 - 54:42:24]:  que têm o processo lá para há de alguma razão dessas,
[54:42:24 - 54:45:44]:  mas é verdade que pelo menos o Tribunal Constitucional,
[54:45:44 - 54:52:24]:  que provavelmente há mais de poder dentro ela não ter aceitado um recurso destes,
[54:52:24 - 54:57:24]:  mas o que é sendo oida mais de poder dentro é o Tribunal Constitucional
[54:57:24 - 55:02:24]:  da explicação isso é por que eu pose disto e não dá.
[55:02:24 - 55:09:04]:  Como é que avalié esta situação, Pedro Machia?
[55:09:04 - 55:14:04]:  - Estava a dizer que achava-se aborcido
[55:14:04 - 55:20:44]:  e este caso, baseado na altura de uma notícia,
[55:20:44 - 55:24:04]:  eu apanhei cinco anos disso, portanto,
[55:24:04 - 55:34:04]:  cinco anos, num curso, o artigo de Luiz Rosa está muito bem feito no observador,
[55:34:04 - 55:45:44]:  porque na verdade é fácil...
[55:45:44 - 55:49:04]:  Eu, ao contrário, ao contrário muitas pessoas,
[55:49:04 - 55:55:44]:  não é da mesma pergunta, eu, do Jomego, sou da escola garantística.
[55:55:44 - 55:59:04]:  Isto eu acho que...
[55:59:04 - 56:07:24]:  acho que eu não... eu não dizer que há garantias a mais, não faz sentido.
[56:07:24 - 56:14:04]:  E acho que há especificidades, e acho que há especificidades,
[56:14:04 - 56:19:04]:  como aliás o artigo diz, e o Jomego também agora,
[56:19:04 - 56:29:04]:  resumiu que tem a ver... e que algumas delas não inviabilizam se que eram processos.
[56:29:04 - 56:39:04]:  Tem a ver com a definição de... quando é que se dá o artigo de corrupção,
[56:39:04 - 56:45:44]:  se é na combinação dessa do artigo,
[56:45:44 - 56:52:24]:  em si, se é na recebimento da contrapartida,
[56:52:24 - 57:00:44]:  há também a possibilidade de se se considerar crime continuado,
[57:00:44 - 57:09:04]:  a ver uma continuidade para essa redundância temporal,
[57:09:04 - 57:20:44]:  que permite que ainda que alguns atos tenham prescrito outros ainda,
[57:20:44 - 57:29:04]:  se esteja, portanto, crime em si ainda esteja a ser avaliado.
[57:29:04 - 57:35:44]:  Agora, a única coisa que eu concordo e que acho que é preocupante
[57:35:44 - 57:40:44]:  do ponto vista jurídico e do ponto vista cívico até,
[57:40:44 - 57:45:44]:  talvez ainda mais do que jurídico, tanto quanto jurídico,
[57:45:44 - 57:54:04]:  e a noção, que já não tem nada a ver com o garantismo,
[57:54:04 - 58:02:24]:  a noção de que os atrasos dos tribunais podem, porém,
[58:02:24 - 58:12:24]:  em causa que os processos sejam julgados.
[58:12:24 - 58:24:04]:  Bem causados, mas para além da questão das possíveis incompatibilidades
[58:24:04 - 58:29:04]:  ou dos possíveis políticos de excusa, dos jovens,
[58:29:04 - 58:32:24]:  enfim, não vou opinar sobre isso.
[58:32:24 - 58:35:44]:  Agora, as que são duas coisas completamente diferentes.
[58:35:44 - 58:40:44]:  Uma coisa é ver, de facto, uma terria,
[58:40:44 - 58:47:24]:  que são questionáveis e que são recorribíveis e que os geridos têm direitos,
[58:47:24 - 58:50:44]:  as recursos e tudo isso.
[58:50:44 - 58:57:24]:  Outra coisa é deixar que se inviebolize,
[58:57:24 - 59:04:04]:  por se deixar passar o prazo, não porque o prazo passou,
[59:04:04 - 59:10:44]:  mas porque se deixou passar o prazo por muitas razões,
[59:10:44 - 59:17:24]:  chece trabalho, em Curia, não estou lá dizer que seja o caso,
[59:17:24 - 59:22:24]:  mas isso cria um alarme social bastante grande.
[59:22:24 - 59:29:04]:  Uma eventual prescrição, comém causa Ricardo Orospreira
[59:29:04 - 59:34:04]:  do seu ponto de vista a credibilidade do funcionamento da justiça.
[59:34:04 - 59:39:04]:  O Carlos eu diria que sim, suspeito que sim,
[59:39:04 - 59:42:24]:  eu também sou a favor das garantias, atenção,
[59:42:24 - 59:50:44]:  o sistema judicial não pode ser uma selvageria em que o arguido não tem direitos n Physiônios,
[59:50:44 - 59:55:44]:  mas sou contra a garantia que uma pessoa nunca é julgada.
[59:55:44 - 60:02:24]:  Ter essa garantia que o processo não vai lá nenhum
[60:02:24 - 60:07:24]:  porque vai por causa de para escrever essa, é a única garantia contra a qual eu sou.
[60:07:24 - 60:09:04]:  Sou a favor das outras.
[60:09:04 - 60:15:44]:  Estás parecida então porque o João Miguel Tavares de Clara prescrito,
[60:15:44 - 60:24:04]:  quanto a pedramxia sente-se falhado e isso dá problemas da autostima, a pedramxia.
[60:24:04 - 60:35:44]:  Não espalhamente porque eu acho que isso vai dar problemas da autostima,
[60:35:44 - 60:37:24]:  quem acha que é perfeito?
[60:37:24 - 60:45:44]:  Quer falar do índice sannual de revista de economista que retirou Portugal,
[60:45:44 - 60:52:24]:  da criatoria da democracia plena, passando nos pratos de ignação,
[60:52:24 - 61:04:04]:  de democracia com falhas, que relevância é que dá a este tipo de avaliação, a pedramxia.
[61:04:04 - 61:12:24]:  Não dou aquela relevância que dá das pessoas que acham que vivemos em pionguínguiengu,
[61:12:24 - 61:14:04]:  como já disse, várias vezes.
[61:14:04 - 61:20:44]:  Não acho que seja que estigamos a caminhar para o autoritarismo,
[61:20:44 - 61:29:04]:  mas também acho que há alguns aspectos nesses indicadores que o alias é uma listagem anual,
[61:29:04 - 61:39:04]:  que é, agora, neste faz, há alguns e estes indicadores, há alguns que não são muito relevantes,
[61:39:04 - 61:45:44]:  no sentido que, por exemplo, as falhas aportadas das musades de dizer,
[61:45:44 - 61:52:24]:  têm a ver com os sucessivos estados de emergência por causa da pandemia,
[61:52:24 - 61:54:04]:  que é uma questão...
[61:54:04 - 61:59:04]:  Generalizaram pela Europa, pelo mundo, aliás,
[61:59:04 - 62:04:04]:  mas também com a redução dos debates parlamentares,
[62:04:04 - 62:07:24]:  depois de acabar aí os debates 15,
[62:07:24 - 62:14:04]:  e com a não-recondução do presidente do Tribunal de Contas,
[62:14:04 - 62:17:24]:  a qual desses fatores é que dá mais importância?
[62:17:24 - 62:22:24]:  No primeiro, o primeiro não faz sentido ser levável em conta,
[62:22:24 - 62:32:24]:  porque a restrição às liberdades foi feito uma situação de emergência
[62:32:24 - 62:37:24]:  por maioria geralmente expressíveis no Parlamento,
[62:37:24 - 62:44:04]:  com a concordância do Zardo no Subrania,
[62:44:04 - 62:49:04]:  com a concordância também generalizada da opinião pública,
[62:49:04 - 62:54:04]:  e, portanto, não consegui imaginar,
[62:54:04 - 63:04:04]:  dando barato que é evidentemente necessário estes estados de emergência transitórios,
[63:04:04 - 63:10:44]:  como é óbvio, e que se tudo foi feito pelos processos de vídeos,
[63:10:44 - 63:15:44]:  evidentemente que as liberdades foram limitadas,
[63:15:44 - 63:19:04]:  mas por uma razão que nós conhecemos qual é.
[63:19:04 - 63:25:44]:  As outras duas questões, eu também não acho que isto seja uma de uma gravidade,
[63:25:44 - 63:29:04]:  por ai além, até porque há muitos outros países,
[63:29:04 - 63:35:44]:  a França, a Belga e a Itália, são países que estão neste nosso patamar
[63:35:44 - 63:42:24]:  das democracias, imperfectas, as outras democracias, com falhas,
[63:42:24 - 63:47:24]:  mas queria só também não desvalorizar totalmente isso
[63:47:24 - 63:52:24]:  por causa dos outros dois, desses outros dois indicadores,
[63:52:24 - 63:57:24]:  e, para nós, pôrmos até na situação de quem leja ornais,
[63:57:24 - 64:00:44]:  por exemplo, a economista, que é uma comista,
[64:00:44 - 64:04:04]:  na esquema de economista, e, com a não-reconvenção de silê,
[64:04:04 - 64:10:44]:  coisas sobre governos e sobre paralamentos que fazem coisas
[64:10:44 - 64:14:04]:  que nós achamos esquisitas.
[64:14:04 - 64:19:04]:  E se nós tivéssemos a ler num jornal, sobre o outro,
[64:19:04 - 64:25:44]:  pois qualquer, algumas dessas coisas, a redução dos bilates,
[64:25:44 - 64:34:04]:  a falta de transparência em alguns processos de reguladores
[64:34:04 - 64:42:24]:  e de poder judicial, nós acharíamos estranho,
[64:42:24 - 64:47:24]:  e, portanto, é normal que estas questões,
[64:47:24 - 64:54:04]:  essas questões, sejam levadas a conta de situações estranhas,
[64:54:04 - 65:00:44]:  situações que causam dúvidas em Portugal, dúvidas de logítimas,
[65:00:44 - 65:05:44]:  não com as pirações transacionais, não sei se há alguém também
[65:05:44 - 65:14:04]:  se lembrou de achar que economista de um tamento com pal ranger
[65:14:04 - 65:19:04]:  e Miguel Poeiro de Maduro também fazem parte
[65:19:04 - 65:22:24]:  numa conspiração internacional, dúvidas de logítimas
[65:22:24 - 65:29:04]:  sobre o funcionamento da democracia, não da democracia,
[65:29:04 - 65:34:04]:  não está em causa em Portugal, não é, não é,
[65:34:04 - 65:42:24]:  não é, disse que estamos a falar, mas é evidente que se não país,
[65:42:24 - 65:47:24]:  onde havia um nível de escrutínio,
[65:47:24 - 65:52:24]:  e de control do poder político,
[65:52:24 - 65:59:04]:  esse escrutínio, esse control diminuiu, isso é uma preocupação
[65:59:04 - 66:02:24]:  e acho que fingir que não é uma preocupação
[66:02:24 - 66:12:24]:  ou as pessoas que acham que estão atentíssimas estes índices,
[66:12:24 - 66:17:24]:  de repente acharem que esta é que não há coisa nenhuma.
[66:17:24 - 66:19:04]:  Também parece pensar.
[66:19:04 - 66:25:44]:  Este será caso para nos preocuparmos com a saúde da democracia em Portugal
[66:25:44 - 66:27:24]:  e recardar a os preras.
[66:27:24 - 66:30:44]:  Tenha certeza, Carlos, eu não me super saltei muito,
[66:30:44 - 66:37:24]:  aliás, eu super salto quando a economista nos coloca no grupo
[66:37:24 - 66:40:44]:  de ex-democracia sem falhas,
[66:40:44 - 66:47:24]:  fica mais surpreendido nesses anos, do que em anos como é.
[66:47:24 - 66:50:44]:  Não tenha acontecido com frequência.
[66:50:44 - 66:52:24]:  Não aconteceu duas ou três vezes,
[66:52:24 - 66:54:04]:  e eu vou que sempre sem...
[66:54:04 - 66:55:44]:  Tem quatro vezes.
[66:55:44 - 66:59:04]:  Um cadinho inquietro, porque...
[66:59:04 - 67:00:44]:  Eu...
[67:00:44 - 67:02:24]:  É um cedo dano de sócrates, por exemplo?
[67:02:24 - 67:04:04]:  Exato.
[67:04:04 - 67:07:24]:  Lá está, mas no fundo tem inquietação.
[67:07:24 - 67:14:04]:  E o que você sabe é quem quer o correspondente da economista?
[67:14:04 - 67:15:44]:  Não, eu estou muito contato.
[67:15:44 - 67:17:24]:  É, é exato.
[67:17:24 - 67:20:44]:  Mesmo de vocacia sem saber.
[67:20:44 - 67:25:44]:  Mesmo de vocacia com falhas continuá a ser um regime melhor
[67:25:44 - 67:27:24]:  do que outros que...
[67:27:24 - 67:30:44]:  Que às vezes não tem falha nenhuma, só que...
[67:30:44 - 67:34:04]:  O que que te está cando o estudo da economista?
[67:34:04 - 67:35:44]:  João Miguel Tavarres.
[67:35:44 - 67:37:24]:  O que eu te estáco...
[67:37:24 - 67:40:44]:  Eu li isso no mantiça do público,
[67:40:44 - 67:45:44]:  é que eu te estáco a um intertítulo que dizia
[67:45:44 - 67:50:44]:  "Luzofonia sem democracia esplenas".
[67:50:44 - 67:52:24]:  E isso é o que está aí.
[67:52:24 - 67:54:04]:  "Luzofonia sem democracia esplenas".
[67:54:04 - 67:59:04]:  Que é bom. É bom ver o legado, o legado que nós é esse nível
[67:59:04 - 68:05:44]:  de "xámos no mundo" e realmente quando nós olhamos para o "Luzofonia" todas,
[68:05:44 - 68:07:24]:  não fizemos um...
[68:07:24 - 68:09:04]:  Um outro do chú.
[68:09:04 - 68:10:44]:  O país estão...
[68:10:44 - 68:12:24]:  Um de terabajo de chú.
[68:12:24 - 68:17:24]:  O gol e na missão estão no "Patamar dos Totalitários",
[68:17:24 - 68:19:04]:  que é o...
[68:19:04 - 68:20:44]:  Exato.
[68:20:44 - 68:22:24]:  Exato. Não teve muito que nos olhar.
[68:22:24 - 68:27:24]:  Agora, eu partilhei o opinião do pedra-mexia.
[68:27:24 - 68:32:24]:  Já sabemos por que o pedra-mexia, se não se é falhado,
[68:32:24 - 68:40:44]:  vamos agora tentar perceber por que o Ricardo Raúx para ele se declara
[68:40:44 - 68:45:44]:  a barração em causa da Ricardo Raúx para ele.
[68:45:44 - 68:55:44]:  A barração, a barração, acho eu, é a suspensão do senhoragente Manuel Murais.
[68:55:44 - 68:59:04]:  Quer comentar apenas 10 dias aqui.
[68:59:04 - 69:09:04]:  O sujeito, apenas 10 dias de suspensão aplicada ao Polícia de Manuel Murais,
[69:09:04 - 69:14:04]:  que tem de não se há de casos de racismo nas forças de segurança,
[69:14:04 - 69:22:24]:  e que num post foi no Facebook, daí o "Aberrante", chamou a "Aberração".
[69:22:24 - 69:30:44]:  - Ainda de repente. - Sim. Essa é uma das razões porque foi... - É uma das razões, por que foi... - Isso não é o exácio.
[69:30:44 - 69:39:04]:  E a gente pode considerar o quiser sobre, digamos, um dever de reserva de uma agenda de autoridade,
[69:39:04 - 69:50:44]:  por exemplo, de mesmo no seu Facebook pessoal, não quer dizer, não os primiros opiniões.
[69:50:44 - 69:57:24]:  Podemos deixar o quisermos sobre isso. Parece que há, se o nosso caminho for esse,
[69:57:24 - 70:09:04]:  o nosso caminho for esse, o nosso argumenta esse, que há uma dualidade critérica, bastante gritante, dentro da polícia,
[70:09:04 - 70:15:44]:  em que alguns policias podem dizer algumas coisas num sentido bastante graves,
[70:15:44 - 70:22:24]:  e outros que dizem, que as dizem no outro sentido, são suspensos de 10 dias.
[70:22:24 - 70:30:44]:  O senhoragente, no Noel Murais, já é nosso conhecido, por que tem como o Carlos disse,
[70:30:44 - 70:39:04]:  tem que feito algumas denúncias de racismo dentro das forças de policiais, que são úteis.
[70:39:04 - 70:49:04]:  E ele disse várias coisas nessa intervenção. Ela ainda disse, o André Vettor, ser uma avarração,
[70:49:04 - 70:57:24]:  e disse, em vez de destruir em estátua, devemos combater o racismo e os racistas,
[70:57:24 - 71:00:44]:  e disse que era preciso de capitar os racistas.
[71:00:44 - 71:10:44]:  E essa questão é aqui, há uma moda, que quer dizer que está...
[71:10:44 - 71:17:24]:  Faz parte de uma espécie de aquilo que a gente gostou de uma chamada, o fenômeno mais vasto,
[71:17:24 - 71:24:04]:  do politicamente, correto, que implica considerar que as palavras são ações.
[71:24:04 - 71:34:04]:  Ora, as palavras têm alguns aspectos interessantes que existem aí das ações.
[71:34:04 - 71:40:44]:  Uma é, por exemplo, rara às vezes causar endano.
[71:40:44 - 71:49:04]:  A gente de capitar uma pessoa causa dano, porque a gente separa a cabeça do corpo dessa pessoa,
[71:49:04 - 71:54:04]:  o que é o naneimento considerado danoso.
[71:54:04 - 72:00:44]:  Já dizer, é preciso de capitar, não causou dano ninguém, como vocês sabem,
[72:00:44 - 72:05:44]:  ninguém começou a afiar a iliotina para de capitar pessoas.
[72:05:44 - 72:10:44]:  E depois há outras ped curiosas que separa as palavras das ações.
[72:10:44 - 72:14:04]:  É que as palavras têm várias interpretações possíveis.
[72:14:04 - 72:19:04]:  As ações já não se eu de capitar uma pessoa, por exemplo,
[72:19:04 - 72:25:44]:  é uma defesa inválida de dizer sim, mas era uma de capitação ironica.
[72:25:44 - 72:34:04]:  Não dá. Já estas palavras, de facto, não são para levar a letra.
[72:34:04 - 72:39:04]:  Quando eu só disse que é preciso de capitar os racistas,
[72:39:04 - 72:45:44]:  é preciso de capitar as ideias racistas. É uma maturímia aliás bem aplicada,
[72:45:44 - 72:52:24]:  porque na cabeça, que as ideias ocorrem, se ele descesse, é preciso de separar o pé dos racistas,
[72:52:24 - 72:57:24]:  estava mal feito. Porque realmente as ideias não ocorrem no pé.
[72:57:24 - 73:02:24]:  E assim, com figuras de estilos, chegamos aos livros.
[73:02:24 - 73:05:44]:  Não há tempo para tratarmos de se assinhar.
[73:05:44 - 73:15:44]:  Eu trago esta semana, não apenas um, mas quatro livros,
[73:15:44 - 73:22:24]:  que era assim alarmar o facto de o prêmio Nobel de Literatura,
[73:22:24 - 73:30:44]:  não sendo, obviamente, nenhum campeonato, em que termina quem é o melhor escritor vivo,
[73:30:44 - 73:37:24]:  num dado momento, ter pelo menos uma virtude que vale a pena sublinhar.
[73:37:24 - 73:45:44]:  O Nobel tem permitido que autores conhecidos apenas por uma pequena minoria de leitores
[73:45:44 - 73:52:24]:  passem a ser reconhecidos e traduzidos por todo mundo.
[73:52:24 - 73:59:04]:  Era o que tinha acontecido em anos recentes com as criaturas como Polaca,
[73:59:04 - 74:05:44]:  Olga, tocar de chuk, ou a Biola Rousse, a Sebete Landale, a Xievitis,
[74:05:44 - 74:12:24]:  e volta agora a acontecer com a poeta norte-americana Louise Gluck,
[74:12:24 - 74:17:24]:  de que não havia nenhum livro publicado em Portugal.
[74:17:24 - 74:22:24]:  E agora, por causa do Nobel, acaba um de sair quase em simultâneo,
[74:22:24 - 74:32:24]:  em edição, um bilingue, estes quatro títulos a ver no aíris selvagem,
[74:32:24 - 74:42:24]:  uma vida da aldeia e noite virtuosa e fiel,
[74:42:24 - 74:45:44]:  e ainda se se anunciam mais para breve.
[74:45:44 - 74:52:24]:  Louise Gluck, a prêmio Nobel de Literatura 2020,
[74:52:24 - 74:55:44]:  irritada pela relógio d'água.
[74:55:44 - 75:00:44]:  E também qual desses pão dos leitores que só tenho nem para comprar algum?
[75:00:44 - 75:07:24]:  Só um, eu escolheria o Averno, mas não há agora tempo também,
[75:07:24 - 75:10:44]:  por causa do palarde.
[75:10:44 - 75:15:44]:  Também, por causa do meshi, a palarde não estou bem acompanhada.
[75:15:44 - 75:22:24]:  Os homogólicos estão atrás desta semana, banda desenhada em edição da autor.
[75:22:24 - 75:25:44]:  Sim, acho que pedem um cheio também com um correto da comigo,
[75:25:44 - 75:29:04]:  que também é um admirador da obra do Francisco Sousa-Loubo.
[75:29:04 - 75:34:04]:  O Francisco Sousa-Loubo, para mim, é um autor português de banda desenhada,
[75:34:04 - 75:40:44]:  mais interessante, autor, quando eu digo argumentista e também desenhador,
[75:40:44 - 75:45:44]:  para aí, desde o tempo de turjeto, carros fernante,
[75:45:44 - 75:50:44]:  que entretanto já deixou de fazer livros.
[75:50:44 - 75:57:24]:  E isto, ela, a balançou-se num projeto muito pessoal,
[75:57:24 - 76:00:44]:  que é uma revista, que tem uma coisa que tem a tradição,
[76:00:44 - 76:05:44]:  nomeadamente, nos Estados Unidos da América, que é aquilo que são os grandes autores
[76:05:44 - 76:12:24]:  de banda desenhada americano, de se avançar, fazer uma revista muito variada,
[76:12:24 - 76:19:04]:  que é toda ela desenhada e escrita por ele, se chama "sepalácio".
[76:19:04 - 76:24:04]:  Já está sem um primeiro número, este é o segundo número.
[76:24:04 - 76:32:24]:  E são sem exemplo-lash, na verdade, 99, que já está um que eu acompanho.
[76:32:24 - 76:40:44]:  E isto é preciso encontrar o Sousa-Loubo, é preciso mandar-lhe um man e esperar
[76:40:44 - 76:52:24]:  que o palácio chegue, agora, vale imessa pena, é mesmo muito estimulante.
[76:52:24 - 77:00:44]:  O Pedro Machia traz porpoem um ensai sobre cinema.
[77:00:44 - 77:05:44]:  Sim, é este, chama-se "Projetar a ordem",
[77:05:44 - 77:12:24]:  cinema do povo e propaganda salazarista, de Maria do Carmen Pissarra,
[77:12:24 - 77:17:24]:  que tem escrito, tem publicado vários livros de investigação,
[77:17:24 - 77:22:24]:  sobre esta relação entre o cinema e a história,
[77:22:24 - 77:27:24]:  em particular, no Estado Novo, tem um livre em dois volumes,
[77:27:24 - 77:34:04]:  chamado "Salazar vai ao cinema", coisa que eu não ia muito.
[77:34:04 - 77:39:04]:  E é um livro particularmente interessante,
[77:39:04 - 77:47:24]:  porque estuda o fenómeno do cinema, do cinema ambulante,
[77:47:24 - 77:55:44]:  ao Ita-nerante, e da ideia que não durou muito tempo,
[77:55:44 - 78:10:44]:  durou cerca de 20 anos, de espalhar a mundo evivencia do regime,
[78:10:44 - 78:15:44]:  através de certamente do Jornal da Peralidade,
[78:15:44 - 78:20:44]:  é das coisas mais interessantes, que o cinema produziu nessa época,
[78:20:44 - 78:29:04]:  mas também do fóculo or, das histórias, das adaptações literárias,
[78:29:04 - 78:37:24]:  das comédias. E, de dois ou três filmes, não muito mais do que isso,
[78:37:24 - 78:45:44]:  da estreitamento de filmes de propaganda, não há sintam,
[78:45:44 - 78:54:04]:  isso até porque gostava muito dinheiro e não havia muita escorda de "Avoça não".
[78:54:04 - 79:00:44]:  Não era o forte salazar, a abriu escorda de "Avoça não era o forte salazar",
[79:00:44 - 79:12:24]:  e portanto é uma relação muito íntima entre os vicissitudes
[79:12:24 - 79:22:24]:  da história política portuguesa e o imaginário que o cinema foi entramentindo.
[79:22:24 - 79:29:04]:  E acabem em 54, porque em 55 é o ano chamado ano 0 do cinema,
[79:29:04 - 79:34:04]:  em que nós produzimos nenhum filme, e, felizmente, pouco depois do cinema,
[79:34:04 - 79:44:04]:  como seria ser outra vez interessante com o cinema colobismo e com o cinema novo.
[79:44:04 - 79:52:24]:  O Ricardo Rojo-Pereira, que não manda vir livros,
[79:52:24 - 79:57:24]:  se colhe um podcast a fim de semana.
[79:57:24 - 80:02:24]:  Sim, um podcast que se chama "O que é fio Sofia",
[80:02:24 - 80:07:24]:  é um podcast do professor António Castecoeiro,
[80:07:24 - 80:14:04]:  e está disponível no site do CCB, mas também naqueles plataformas
[80:14:04 - 80:22:24]:  do costume do genre do Spotify. E são...
[80:22:24 - 80:29:04]:  O quê? O Spotify, eu sei que há pessoas que chamam da outra maneira,
[80:29:04 - 80:37:24]:  não precisa por aqui. Mas são seis episódios de uma hora,
[80:37:24 - 80:44:04]:  mais ou menos, mais ou menos uma hora, e são...
[80:44:04 - 80:49:04]:  Lá está de já disse, chama-se o que é fio Sofia,
