[00:00:00 - 00:07:10]:  Esta semana João Miguel Taváres confessa-se mega hidrocaído.
[44:05:58 - 44:14:18]:  ou uma espécie de brunho de tervalho, é muito importante para o sucesso no Fucéi Português.
[44:14:18 - 44:19:18]:  É muito importante, portugante, muito tempo. Essa é a escola pinta costa.
[44:19:18 - 44:32:38]:  Fiz uma escola a partir da década de 80 com todos os sucesso deportivos incríveis que o porteve, que foi.
[44:32:38 - 44:40:58]:  Convência aos outros clubes que para a terem aquele sucesso, precisavam ter mini-spintes de costas.
[44:40:58 - 44:49:18]:  E então vai o juro de luz flipe viaira, vai os brunhos de carregado, e é bom que,
[44:49:18 - 44:54:18]:  para a tira que fará andes, não tem nada a ver com este tipo de perfil,
[44:54:18 - 45:00:58]:  pode ter tido apenas sorte para o ano, se pode ter, não é outra que vejo campeão,
[45:00:58 - 45:09:18]:  se cara isso até é possivelmente mais provável, mas, mas para a mente conseguiu.
[45:09:18 - 45:15:58]:  Ou seja, é possível não ter aquele tido, não ter aquele tom e ter sucesso deportivo.
[45:15:58 - 45:25:58]:  O que foi decisivo para este esforço recaradrador de espereiro, mérite do sporting ou de mérite dos rivais?
[45:25:58 - 45:29:18]:  Pode ter sido as duas coisas, atenção.
[45:29:18 - 45:39:18]:  Mérite do sporting parece indiscutível, porque o sporting perdeu zero jogos até a puna última jornada,
[45:39:18 - 45:47:38]:  altura em que, de facto, glorioso de sport, Lisboa e bem-fica, e muito bem.
[45:47:38 - 45:50:58]:  A pronta, só um veu.
[45:50:58 - 45:59:18]:  Mas o sporting foi campeão, quando o sporting foi campeão, não tinha perdido nenhum jogo.
[45:59:18 - 46:12:38]:  E, portanto, isso é mesmo supondo que os adversários teriam conseguido também fazer uma boa época,
[46:12:38 - 46:17:38]:  não teria sido fácil ganhar este campeonato.
[46:17:38 - 46:19:18]:  Agora, eu acho que...
[46:19:18 - 46:20:58]:  Tenho essa encovida.
[46:20:58 - 46:30:58]:  É que estão em essa, e eu também me parece que não é possível negar que há de mérite dos adversários,
[46:30:58 - 46:39:18]:  porque a questão do COVID já percebi que essa narrativa oficial do Enfície é COVID.
[46:39:18 - 46:49:18]:  Eu admito que realmente é possível que o Enfície tenha sido atingido de um modo,
[46:49:18 - 46:54:18]:  escalhar mais intenso do que outros coluns.
[46:54:18 - 46:59:18]:  Agora, trata-se de uma pandemia plantária.
[46:59:18 - 47:05:58]:  Não é impossível ter sido uma posição de uma regração de não ser chal.
[47:05:58 - 47:09:18]:  É improvável que o Enfície não tenha empilha.
[47:09:18 - 47:12:38]:  A pandemia plantária tenha sido empiante no ser chal.
[47:12:38 - 47:20:58]:  E, depois é muito mais provável que isto se deve...
[47:20:58 - 47:30:58]:  A gente vai voltar e falar que é uma política de esportiva completamente erratica, estrenador não, estrenador sim,
[47:30:58 - 47:42:38]:  apostar nos jovens não, apostar nos jovens sim, investimento milionário no plantel não, investimento milionário no plantel sim...
[47:42:38 - 47:49:18]:  É bem, em princípio, em princípio esses exágros não dão bom resultado.
[47:49:18 - 47:50:58]:  Chega de bola.
[47:50:58 - 48:07:38]:  Entretanto, o número de infestões disparou a Elisboa, que seu quase 50% desde a festa do título do Sporting.
[48:07:38 - 48:15:58]:  Falamos aliás da festa aqui no programa que se disequiu.
[48:15:58 - 48:34:18]:  E o número de casos, aproxima-se perigosamente da linha vermelha em Lisboa dos 120 casos por 100 mil habitantes, quem é que vai pagar esta fatura, Pedro Messia?
[48:34:18 - 48:45:58]:  Só sabemos uma coisa, não será Eduardo Cabrita, porque nunca é, por tanto, é fácil responder.
[48:45:58 - 48:47:38]:  Quer dizer, é evidente.
[48:47:38 - 48:59:18]:  Eu acho que nós temos uma lição de estas relações como multidões e contagens,
[48:59:18 - 49:07:38]:  que as únicas instituições em Portugal não contagiosas, são o PCP e Greja Católica,
[49:07:38 - 49:20:58]:  porque é entido, dá-me dar mais anos e tem tendo mais cuidado, mas é evidente que vai dar várias pessoas que gostam muito fazer
[49:20:58 - 49:37:38]:  comparações com vários tipos de multidões, são corridas de automóveis,
[49:37:38 - 49:52:38]:  ou de mortas, ou de chão de manifestações sindicais ou partidárias, ou de chão com certos rock, ou de chão de processões.
[49:52:38 - 50:04:18]:  Não interessa, na verdade, não há acesso a fazer a relação equitípio de tevida, com Greja Multidões.
[50:04:18 - 50:22:38]:  A de facto, a fazer o planeamento e o cuidado e a sensatês com que as várias organizações admitindo que eu vou morganização neste caso,
[50:22:38 - 50:29:18]:  porque, se eu vou morganização... Não, não, não, não, não, não, não, não, não necessitar.
[50:29:18 - 50:39:18]:  A mesa do trabalho quer dizer, óbvio, mas depois não foi implementado, ou assim que ele seria implementado, não faz sentido,
[50:39:18 - 50:49:18]:  mas,icamente, acho que só o catulicismo e o comunismo é que não contagiam.
[50:49:18 - 50:59:18]:  O João Miguel Tavarcha fica assim, ministro verde, e também entregue das pastas ministriais por esta semana,
[50:59:18 - 51:09:18]:  altura agora para sabermos que isso lará o passo, porque é que o Ricardo Raúx Pereira se declara, beijo.
[51:09:18 - 51:15:58]:  É uma reação à cor verde do ministério do João Miguel Tavarcha.
[51:15:58 - 51:24:18]:  Então, é uma coisa escritiva, é a minha cor, é na verdade, não vindo em verde.
[51:24:18 - 51:37:38]:  No em verde sou a beijo, no verão, são alguns tons, são de um tono diferente, de cada castanhana.
[51:37:38 - 51:42:38]:  Por exemplo, o peda-mexia, a cor de rosa, pelo ano.
[51:42:38 - 51:52:38]:  Quer falar das reações, é uma notícia de luz, com parentes, com parentes inês explicável,
[51:52:38 - 51:59:18]:  a frente do nome de uma deputada do PS. Como é que entendeu aquilo, Ricardo Raúx Pereira?
[51:59:18 - 52:07:38]:  Entendi mais como um caso, de jornalismo, do que como um caso de racismo.
[52:07:38 - 52:24:18]:  A questão é, nós não sabemos por que aquela nota la estava, ainda não houve uma explicação definitiva sobre a razão daquela nota la estar.
[52:24:18 - 52:30:58]:  A única coisa que sabemos é que a nota não era para ter sido publicada.
[52:30:58 - 52:40:58]:  É uma nota pessoal, isso foi dito, era uma nota pessoal que lamentávelmente saiu assim.
[52:40:58 - 52:45:58]:  Por tanto, se nós dissemos, olha, houve um jornalista.
[52:45:58 - 52:55:58]:  A gente, a gente pode fazer todas várias considerações sobre a razão placual, a nota pessoal foi feito.
[52:55:58 - 53:02:38]:  É imperável que as espectadores e ouvidos, que ainda não estés a uma parte do que aconteceu, mas...
[53:02:38 - 53:04:18]:  Talvez sim, por tanto...
[53:04:18 - 53:07:38]:  Resumindo muito, resumidamente...
[53:07:38 - 53:10:58]:  Tem que dar luz a não assim que se chama.
[53:10:58 - 53:15:58]:  Tem que dar luz aqui, apareceu com uma lista de deputados.
[53:15:58 - 53:25:58]:  E a frente do nome de rumoal da Fernandes, que é uma deputada do PS, é parciante para antes preta.
[53:25:58 - 53:30:58]:  E por tanto, isso foi...
[53:30:58 - 53:34:18]:  Por isso porque é uma questão de jornalismo, acho eu.
[53:34:18 - 53:44:18]:  Porque esse tem que foi republicado sem nenhuma alteração, em pelo menos dois ou outros órgãos de comunicação.
[53:44:18 - 53:55:58]:  E por tanto, já, por tanto, são três falhas seguidas, mas vamos lá para o princípio.
[53:55:58 - 54:05:58]:  Não sabe, até agora não houve uma explicação, digamos, definitiva, sobre porque a nota lá estava,
[54:05:58 - 54:15:58]:  podemos fazer, digamos, suposições jucosas, por que o caso, por esta si isso.
[54:15:58 - 54:25:58]:  Mas o que aconteceu foi, então, que a nota não era supposed ter saído,
[54:25:58 - 54:35:58]:  e depois o que aconteceu foi que ninguém na luz aleu aquilo e publicou.
[54:35:58 - 54:44:18]:  Ninguém nos outros dois órgãos de comunicação social leu.
[54:44:18 - 54:47:38]:  O observador e os pressos.
[54:47:38 - 54:50:58]:  O observador e os pressos e publicaram também.
[54:50:58 - 54:57:38]:  E por tanto, o problema parece...
[54:57:38 - 55:07:38]:  É de jornalismo. Não origem. Por exemplo, eu vi alguns comentários sobre o assunto,
[55:07:38 - 55:14:18]:  que diziam, isto é a prova de que o racismo está normalizado.
[55:14:18 - 55:24:18]:  Ora, não parece que este caso concreto, seja a prova de que o racismo está normalizado,
[55:24:18 - 55:30:58]:  parece uma comprovação de que está normalizado.
[55:30:58 - 55:34:18]:  Ninguém tinha dito nada.
[55:34:18 - 55:50:58]:  O editor de mittius houve um repudio generalizado sobre aquele modo de alimentificar uma deputada.
[55:50:58 - 55:57:38]:  E, portanto, se alguma coisa isto está e vem, é normalizado.
[55:57:38 - 56:09:18]:  O caso provocou admissão do editor de missão inviata, do editor de política da agência luz
[56:09:18 - 56:19:18]:  e a instar a roção do inquérito interno.
[56:19:18 - 56:29:18]:  Mas a deputada atingida, a deputada rumoal da Fernandes, considera que isto não foi um simples lápso
[56:29:18 - 56:35:58]:  e que é preciso debater a questão do racismo de um modo mais abrangente.
[56:35:58 - 56:42:38]:  Concorda, peda-me-se com a ideia de que, por trás deste episódio,
[56:42:38 - 56:49:18]:  se podrás esconder afinal algo mais profundo.
[56:49:18 - 56:59:18]:  Eu concordo que não foi um simples lápso porque uma nota privada passou por um teste,
[56:59:18 - 57:05:58]:  que foi lido por um editor e que foi republicado por dois jornais.
[57:05:58 - 57:09:18]:  E, portanto, não foi um simples lápso.
[57:09:18 - 57:15:58]:  Foi uma sução de lápso e que é desde logo preocupante também sobre,
[57:15:58 - 57:24:18]:  embora toda a gente sebe, que acontece e que as coisas passam e que os graalhas aparecem.
[57:24:18 - 57:29:18]:  E isto não é uma graia bem pior.
[57:29:18 - 57:42:38]:  E isso nós sabemos que é bizarro e que foi um lápso, e ele não escreveu aquilo na notícia de propósito.
[57:42:38 - 57:54:18]:  E, em segundo lugar, como já vi serem, da parte da luz e da parte dos responsáveis diretos,
[57:54:18 - 58:04:18]:  querem termos de missões, pedidos de escupa, incluindo,
[58:04:18 - 58:10:58]:  não sei se eles falaram que os vermelhos de escupa falavam que o adeputado,
[58:10:58 - 58:20:58]:  se conseguiu falar que o adeputado, mas falou para o menos com a lodeira da bancada do PS,
[58:20:58 - 58:30:58]:  o Inqueritó que se passou, tudo isso, portanto, a reação é uma reação adecuada.
[58:30:58 - 58:40:58]:  Eu acho que é possível dizer que foi mais de que um lápso e isto revelou um raçismo profundo,
[58:40:58 - 58:47:38]:  se se supuser uma outra coisa que eu acho que é uma discussão interessante,
[58:47:38 - 59:04:18]:  mas não parece que seja a discussão deste caso, que é se o que está em causa não é equilter passável,
[59:04:18 - 59:10:58]:  mas é o facto de ela ter numa nota privada usar aquela linguagem.
[59:10:58 - 59:17:38]:  Ou seja, estamos a falar da linguagem pública ou da linguagem privada,
[59:17:38 - 59:24:18]:  porque se é da linguagem pública, todos estamos de acordo, não há ninguém que acha,
[59:24:18 - 59:29:18]:  bem, que se possa escrever aquela palavra.
[59:29:18 - 59:39:18]:  Sobre-se numa nota privada, por acaso se tornou pública, por lá se tornou pública,
[59:39:18 - 59:54:18]:  se as pessoas atomaram notas a falar entre-se, devem ter ou não o mesmo cuidado que tem,
[59:54:18 - 60:02:38]:  a espremerça nos passam público, eu diria que é uma pia de as intenções,
[60:02:38 - 60:05:58]:  ou seja, isso, da verdade não acontece.
[60:05:58 - 60:14:18]:  A gravar a subversão, ou dois jornais já se disse que transcreveram o tecto de alusa na íntiga,
[60:14:18 - 60:20:58]:  sem qualquer alteração, como é que compreende João Miguel Tavar,
[60:20:58 - 60:27:38]:  que uma coisa assim passa por tantos crevos sem ser vetada?
[60:27:38 - 60:34:18]:  Antes de eu responder a isso, só quero dizer que eu tenho um irmão chamada "romual",
[60:34:18 - 60:39:18]:  de unho, eu vou chamada "romual", de portanto cada vez que eu vou se falar
[60:39:18 - 60:47:38]:  na remolada referente a um lugar especial de uma ocoração que o bado reforma mais estlagada,
[60:47:38 - 60:50:58]:  isso não tem nada a ver com que está sendo bom.
[60:50:58 - 60:54:18]:  Não são não se faz, depois não, não são não me nada como um irmão.
[60:54:18 - 60:57:38]:  É, não é um irmão, não é um irmão.
[60:57:38 - 61:02:38]:  É, isso é uma oportunidade para mandar um beijinho para o meu irmão.
[61:02:38 - 61:09:18]:  O opostamento ao dia, se eu bem percebi o jornalista, a alega que não percebeu o nome.
[61:09:18 - 61:10:58]:  Depois é, não é?
[61:10:58 - 61:22:38]:  Quer dizer, mas isso iria ser uma nota enfim, que nos passe público, ela mentável,
[61:22:38 - 61:29:18]:  mas que era uma nota que não estou sequer a defender, só dizer o que eu...
[61:29:18 - 61:30:58]:  Eu posso...
[61:30:58 - 61:35:58]:  Eu e posso te se menhar em primeiro mão que é verdade,
[61:35:58 - 61:42:38]:  o nome "romual" é muito raro e as pessoas muitas vezes queim, com, que é...
[61:42:38 - 61:45:58]:  Por isso a parte tem a verdade agora.
[61:45:58 - 61:54:18]:  Sim, e este é um problema, em primeiro lugar, um problema de jornalismo,
[61:54:18 - 62:00:58]:  não sei de como é que passaram importantes carifos, sem ter sido de tatada.
[62:00:58 - 62:02:38]:  É por isso que não...
[62:02:38 - 62:07:38]:  Sempre o giro de quem ler aquela notícia diga,
[62:07:38 - 62:10:58]:  estamos prontos um carro de racismo e se é óbvio, né?
[62:10:58 - 62:12:38]:  Quando a gente...
[62:12:38 - 62:19:18]:  Se a gente ler uma lista de portados e a frente do nome diz preta,
[62:19:18 - 62:24:18]:  é claro que o recerto de essa mensagem diz "alto".
[62:24:18 - 62:25:58]:  É certo, certo?
[62:25:58 - 62:29:18]:  Isso não é normal?
[62:29:18 - 62:32:38]:  Não, não é nada normal, nem de sentido.
[62:32:38 - 62:35:58]:  Mas é normal, mas é o recerto.
[62:35:58 - 62:49:18]:  Sim, mas imagina que o que se tratava era de não der ele ter escrito esta notícia,
[62:49:18 - 62:57:38]:  mas de ter escrito no bloco e alguém ter visto que eu escreveu isso no seu bloco,
[62:57:38 - 62:59:18]:  se isso seja uma notícia.
[62:59:18 - 63:02:38]:  Isso não era um assunto.
[63:02:38 - 63:09:18]:  Não é um assunto, mas há uma discussão com uma discussão sobre...
[63:09:18 - 63:15:58]:  E mais, é o limite da linguagem da vida privada.
[63:15:58 - 63:25:58]:  Mas na vida é mais, na vida pública é muito claro, linguagem ofensiva, não faz marcas.
[63:25:58 - 63:29:18]:  Mais uma vez, é óbvio que...
[63:29:18 - 63:34:18]:  Quem ler aquela notícia pensa e vem, né?
[63:34:18 - 63:37:38]:  Há aqui um caso de racismo, a questão é...
[63:37:38 - 63:40:58]:  Se aquilo tivesse sido...
[63:40:58 - 63:49:18]:  O editor da luz aleu, ele disse "olha preta, bem identificado, publique-se".
[63:49:18 - 63:54:18]:  E as pessoas dos pressos e do observador tivessem de "tália",
[63:54:18 - 63:57:38]:  isto vem aqui escrito preta, bravo.
[63:57:38 - 64:00:58]:  Vamos publicar também, mas pelo visto...
[64:00:58 - 64:04:18]:  Não, mas é evidente que ninguém viu o clápoto.
[64:04:18 - 64:07:38]:  É também evidente que conversa com o que é o que...
[64:07:38 - 64:10:58]:  O caso tives consequência este vida.
[64:10:58 - 64:15:58]:  E é um problema de jornalismo, sentido em que já não há revisores.
[64:15:58 - 64:19:18]:  É que já não há revisores, não, pior.
[64:19:18 - 64:22:38]:  E é que há tudo isso que há de editor.
[64:22:38 - 64:24:18]:  Mostra a pobreza...
[64:24:18 - 64:34:18]:  Quando está as onlines, quando está as onlines, as notícias passam de "maziato pressa",
[64:34:18 - 64:39:18]:  diga também, tu tem que pagar página da própria...
[64:39:18 - 64:44:18]:  O que é luta, é uma fonte credível.
[64:44:18 - 64:47:38]:  É uma fonte que viveu naqueles, na adlusa...
[64:47:38 - 64:49:18]:  Expo a vulgar.
[64:49:18 - 64:50:58]:  Exato.
[64:50:58 - 64:54:18]:  Aeste é interessante, lê-me o título lá, sem puma...
[64:54:18 - 64:57:38]:  E vai pão de lanié, assim que isto...
[64:57:38 - 65:05:58]:  Está preciso porque é que o Ricardo Raú's Praéra se declara beijo.
[65:05:58 - 65:12:38]:  Quando a pedra-mexia diz sentir-se fresquinho, mas é uma erunia.
[65:12:38 - 65:19:18]:  Pai, já nem sei o que é que é um desespero, se quiser-se.
[65:19:18 - 65:22:38]:  É um desespero que se quiser.
[65:22:38 - 65:24:18]:  Soprinha, não me surpreende.
[65:24:18 - 65:30:58]:  Eu regresso de Fernando Ruares, o regresso político, pedra-mexia.
[65:30:58 - 65:34:18]:  Só não me surpreende.
[65:34:18 - 65:40:58]:  Porque já nada me surpreende nas esténs ao TARC que é do PSD.
[65:40:58 - 65:47:38]:  O PSD tinha uma das pocas capitais distrito,
[65:47:38 - 65:57:38]:  onde o PSD dominava, que era viseu, ainda por cima com o átimo ao TARC,
[65:57:38 - 66:04:18]:  como sabe o que eu decolhava, a uma é de Enriqueques.
[66:04:18 - 66:12:38]:  E, pera, era uma câmera que era segura.
[66:12:38 - 66:15:58]:  Pronto, pronta, pronta, morro.
[66:15:58 - 66:19:18]:  Morte, você era o que é vacista ou não é?
[66:19:18 - 66:22:38]:  Morte, sempre era o que é vacista.
[66:22:38 - 66:25:58]:  Pronto, é mortel, tiveram que arranjar um candidato.
[66:25:58 - 66:30:58]:  E, começou a se lá, eu falaram, Fernando Ruares.
[66:30:58 - 66:37:38]:  E as pessoas, ou várias pessoas, agora, eu fui Fernando Ruares.
[66:37:38 - 66:45:58]:  Então, o Fernando Ruares foi o leite pela primeira vez em 1989.
[66:45:58 - 66:50:58]:  Não, vamos buscar, um candidato foi o leite pela primeira vez.
[66:50:58 - 67:00:58]:  Em 1939, vamos carar alguém que tenha o PSD, apresenta o Fernando Ruares
[67:00:58 - 67:05:58]:  e, dizendo que ele tem um projeto de futuro.
[67:05:58 - 67:12:38]:  Ora bem, ele pode ser uma pessoa muito estimável, muito competente, mas, claramente,
[67:12:38 - 67:17:38]:  então, é uma pessoa que tem um projeto de futuro para a vizêo.
[67:17:38 - 67:25:58]:  E, sobretudo, mais do que isso, mostra, se as absolutas escolhas do PSD,
[67:25:58 - 67:39:18]:  que é confranzador, não sou do PSD, mas faz uma impressão o PSD estar neste estado,
[67:39:18 - 67:45:58]:  dizer, perdemos o nosso candidato e não há mais ninguém,
[67:45:58 - 67:57:38]:  não vamos que elas apostas arriscadas, que às vezes o Rio quer fazer,
[67:57:38 - 68:07:38]:  onde o jovem, ou um vizê presidenta, ou um variador, não, vamos buscar a pessoa
[68:07:38 - 68:24:18]:  mais antiga, mais menos, e pode menos inventiva, menos interessante.
[68:24:18 - 68:29:18]:  Isso de novo.
[68:29:18 - 68:37:38]:  O Fernando Ruares, por aqui, é, por aqui, João Miguel Tavares, os 24 anos,
[68:37:38 - 68:45:58]:  Fernando Ruares já passou como presidenta a câmera de vizêo, funcionam para ele,
[68:45:58 - 68:54:18]:  como uma desvantagem, é como um tronho filetural, uma frase breve.
[68:54:18 - 69:00:58]:  Eu não tenho bem a produção do gigaste que Fernando Ruares já te teria em vizêo,
[69:00:58 - 69:09:18]:  possivelmente pode ser uma vantagem para o PSD, se ele continua a agresser um candidato forte,
[69:09:18 - 69:20:58]:  localmente. Entemos aqui o que é a perspectiva do longo prazo, a capacidade do PSD,
[69:20:58 - 69:27:38]:  fazer a parcejente, com um corte total, mas que o pedem-sia é uma desgrasa,
[69:27:38 - 69:33:00]:  tem sido uma desgrasa total, e da ideia realmente que o Rio já está a fazer a Deus antes da Jusual
[69:33:00 - 69:42:38]:  tá aqui. Será que os produtos políticos ao contrário do Ziyogurtes
[69:42:38 - 69:47:38]:  não têm prazo de validade, recardar hoje para ele?
[69:47:38 - 69:52:38]:  Isso, do que quando se trata de um produto político, como Fernando Ruares,
[69:52:38 - 70:00:58]:  que tendo sido eleite pela primeira vez há 32 anos, não tem ainda um único cabelo branco.
[70:00:58 - 70:12:38]:  Sua linha sempre, sou de facto, eu estou cheio de cabelos brancos, Fernando Ruares não tem nenhum.
[70:12:38 - 70:15:58]:  E portanto, eu...
[70:15:58 - 70:19:18]:  Tem um longo futuro atrás dele.
[70:19:18 - 70:32:38]:  Pizadamente, realmente nós o Almedem Rix, o PSD ficou sem o Almedem Rix,
[70:32:38 - 70:40:58]:  que era o autarquia de vizêo, e a segunda e a tão alternativa foi,
[70:40:58 - 70:47:38]:  e buscará a praterleira, Fernando Ruares limpar o pó.
[70:47:38 - 70:52:38]:  E pronto, vai-tum, que não temos mais ninguém.
[70:52:38 - 70:59:18]:  É verdade. Já sabemos por que o Pedro Mxia se anunciia, então, fresquinho,
[70:59:18 - 71:04:18]:  vamos agora tentar perceber numa frase muito rapidamente o que levou,
[71:04:18 - 71:14:18]:  João Miguel Tavaarda de Clarares, mega hidrocaído, com a satisfação ao compena.
[71:14:18 - 71:20:58]:  Quer dizer, não sei, não me consegui...
[71:20:58 - 71:22:38]:  Não me consegui decidir...
[71:22:38 - 71:34:18]:  O que é que a gente não se desvore, que é o que é que a gente não se desvore.
[71:34:18 - 71:35:58]:  É.
[71:35:58 - 71:37:38]:  É.
[71:37:38 - 71:39:18]:  É.
[71:39:18 - 71:45:58]:  Muito rapidamente. Estada aqueles temas em que uma em casa as pessoas começam a bussejar,
[71:45:58 - 71:49:18]:  para mais estenda e contá-la o dia está da hora.
[71:49:18 - 71:57:38]:  Mas é, ao mesmo tempo, um daqueles temas fundamentais, portamos a falar de um pequenininho investimento
[71:57:38 - 72:00:58]:  de 1,5 mil milhões de euros.
[72:00:58 - 72:05:58]:  E portanto, tava a se afirmar um mega com o sorso, chamada "Gado e Shinj",
[72:05:58 - 72:14:18]:  e agora, estes senhores não sentendo em, em princípio, esse mega com o sorso vai cair
[72:14:18 - 72:24:18]:  e algumas fontes que conhecem um negócio, porque dente, dizem que não há propriamente entendimentos,
[72:24:18 - 72:32:38]:  mas que há leituras distintas de empresa faça a visão do Governo próprio projeto.
[72:32:38 - 72:39:18]:  E é isso, que é o grande problema, é a visão do Governo próprio projeto.
[72:39:18 - 72:47:38]:  O Governo já deixava de ter visões, sobretudo para o projeto de 1,5 mil milhões de euros,
[72:47:38 - 72:57:38]:  e deixava, as empresas privadas têm visões por ele. E o facto destas empresas,
[72:57:38 - 73:05:58]:  dentro do negócio e o aparentemente muito subsidiado, em boa parte da Segurada de Pelo Estado,
[73:05:58 - 73:15:58]:  ainda assim dizem, se calhar não, não indicia nada de bom para aquilo que é um negócio de verdade.
[73:15:58 - 73:22:38]:  Porque, evidentemente, vai continuar na agenda informativa, esta na altura dos livros.
[73:22:38 - 73:30:58]:  Esta semana eu trago o novo romance de uma escritora com dupla nacionalidade,
[73:30:58 - 73:40:58]:  a lei la Selimani é francesa e marroquina. E este romance, o país dos outros é,
[73:40:58 - 73:50:58]:  que se chama, resulta, precisamente, de relação complexa e, em certo sentido, traumática entre os dois países.
[73:50:58 - 74:04:18]:  A França colonizou marrocos até meados do século passado, os marroquinos conquistaram a independência em 1956.
[74:04:18 - 74:12:38]:  E é justamente esse período imediatamente anterior à independência de marrocos
[74:12:38 - 74:22:38]:  e a breve de pânio de fundo, esta história é o primeiro romance de matriologia que tem como protagonista
[74:22:38 - 74:32:38]:  uma família amista Matil de a Françaça, a Min é marroquino, conhece-se em França,
[74:32:38 - 74:42:38]:  vão viver para marrocos e a expressão que dá titulo ao livro "O país dos outros no fundo tem um significado duplo
[74:42:38 - 74:50:58]:  refer-se por um lado ao modo que os marroquinos encaram a colonização francesa".
[74:50:58 - 75:00:58]:  Mas ao mesmo tempo também, ao modo como Matil de que nasceu na Aussacia se sente num país
[75:00:58 - 75:12:38]:  que não é o seu e numa cultura que não é a sua onde se vê confrontada, por exemplo, isso é muito patente ao longo do romance
[75:12:38 - 75:19:18]:  com um ambiente cultural profundamente machista.
[75:19:18 - 75:25:58]:  O país dos outros de Lela, Slimane e Edição Alfaguara,
[75:25:58 - 75:34:18]:  quanto ao João Miguel Tavares, traz esta semana um dos grandes escritores ingleses vivos.
[75:34:18 - 75:35:58]:  -Certo.
[75:35:58 - 75:44:18]:  -Si o Jalán Bándice tem um grande talento para fazer belos livros que não se parecem com nada.
[75:44:18 - 76:02:38]:  E este é um dos destes casos, o homem do Casáque-Vero-Malhe, parte de um quadro que Bándice viu numa exposição
[76:02:38 - 76:09:18]:  e foi um retrato extraordinário do John Singer de Sergeant,
[76:09:18 - 76:14:18]:  este aqui que eu que vê aqui apenas um detalhe desse quadro,
[76:14:18 - 76:19:18]:  e ele foi atrás da personagem, quem é esta pessoa?
[76:19:18 - 76:24:18]:  Essa pessoa é uma edifica francês, chamada Samuel Posey,
[76:24:18 - 76:35:58]:  que foi sigurjão, foi um dos percussores da Geneacologia, foi um humanista, livre-pensadora,
[76:35:58 - 76:42:38]:  amante da saga Barnard, e foi uma personagem absolutamente extraordinária,
[76:42:38 - 76:52:38]:  que é um retrato daquilo que é a Bela Epoch, que ela era muito efusiva,
[76:52:38 - 77:00:58]:  tanto em termos de costumos, de evencões, de revoluções científicas, de faixinho pela ciência,
[77:00:58 - 77:09:18]:  que vai desde o final da década ali dos antecedenta e o setenta do 19,
[77:09:18 - 77:12:38]:  até o início da primeira guerra mundial.
[77:12:38 - 77:24:18]:  E portanto, o John Barnard aproveita esse ambiente para atrasar um retrato daquela sociedade,
[77:24:18 - 77:29:18]:  em parte da sociedade frasesa, e também da sociedade inglesa,
[77:29:18 - 77:34:18]:  onde também é prestoso a se carguar, e todos esses cruzamentos,
[77:34:18 - 77:39:18]:  que estão em questão como homossexualidade, os duelos,
[77:39:18 - 77:44:18]:  e coisas fascinantes como o facto de ser médico naquela altura,
[77:44:18 - 77:49:18]:  que este tem um momento perigosa, porque só o longo deste livro há três ou quatro pessoas,
[77:49:18 - 77:52:38]:  que são baliadas pelos seus próprios duentes.
[77:52:38 - 77:59:18]:  E portanto, é um exercício absolutamente fascinante, não ficção,
[77:59:18 - 78:05:58]:  mas que é divertido, bem homogado e claro que sempre é muito bem escrito.
[78:05:58 - 78:15:58]:  O Pedro Messia, atrás, o livro que já deu polêmica no cinema português,
[78:15:58 - 78:19:18]:  ao Pelo menos de parte de ele?
[78:19:18 - 78:24:18]:  Dele, exatamente, quando o John César Montaira dê a portuguesa Branca de Neve
[78:24:18 - 78:30:58]:  do Cabrato Vázar, que é um dos grandes autores da língua alemã, que,
[78:30:58 - 78:37:38]:  porque é um dos anos cinquenta, as pessoas discutiram muito as imagens,
[78:37:38 - 78:45:58]:  ou a falta de elas, e não discutiram muito o teste do teste maravilhoso,
[78:45:58 - 79:00:58]:  e esta edição da maldora Riidita, três teistos, que são, digamos, peças de teatro,
[79:00:58 - 79:09:18]:  ou diálogos, pelo menos, do Cabrato Vázar, gata porra eleira Branca de Neve e a Belebra
[79:09:18 - 79:20:58]:  Mocida, e ele vai buscar estas histórias e continuar às vezes mudando o desfecho,
[79:20:58 - 79:32:38]:  mudando o gênero das personagens, ao mudando o inca-minhamento da história,
[79:32:38 - 79:40:58]:  por exemplo, a Branca de Neve, pra douar Reine Má, e então é um jogo entre o encantamento
[79:40:58 - 79:49:18]:  e o desencantamento das fábulas, e das histórias infantícias, e é um livre infastinante.
[79:49:18 - 79:59:18]:  O Ricardo Arosparera, recomenda um regulante premiado com o Gontr,
[79:59:18 - 80:02:38]:  premiada contra gosto.
[80:02:38 - 80:10:58]:  Não, não, exatamente, isto é um livre muito giro, deixa-me começar a produzir isto,
[80:10:58 - 80:17:38]:  porque eu estou rodeado de críticos literários sofisticados.
[80:17:38 - 80:25:58]:  Tanto, acho que deve fazer o papel neste programa da pessoa que se refera aos livros como mentir.
[80:25:58 - 80:37:38]:  Este é mentir, o livro, o autor, este senhor chamado, R.V.L.T.L.E.
[80:37:38 - 80:40:58]:  - Partência, algo... - Mas chama-se a anomalías?
[80:40:58 - 80:44:18]:  Sim, chama-se a anomalías.
[80:44:18 - 80:50:58]:  O autor, pertence ao O Lippo, ou seja, o voar de literatura repotoncial,
