[00:00:00 - 00:12:52]:  Esta semana, Pedro Mexia sentiu um pouco chino. João Miguel Tavares declara-se mal examinado
[41:30:28 - 41:40:28]:  E sabe quem foi determinante para a recandidatura a Belém de Marcelo Rebele de Sousa, Ricardo Arores para a Era?
[41:40:28 - 41:45:28]:  Sim, senhor, Carlos. Sei agora assim.
[41:45:28 - 41:55:28]:  Não vai tentar ensinar a pouco. Já falava bastante delogia aqui.
[41:58:48 - 42:38:48]:  Então, a competência tranquila de ter garantido 3 anos de segurança absoluta sem zervidas perdidas de civis em incêndios horais, 3 anos possíveis de incêndios horais, sempre abaixo significativamente da média da área ardida e da média ocorrência dos 1,3 anos.
[42:38:48 - 43:05:28]:  Então, manoeira que essa condicidente, a recandidatura à presidência da República do atual Presidente da República, foi afastada que essa que era uma questão que poderia determinar a sua não-recandidatura.
[43:05:28 - 43:18:48]:  Fem ação determinada do Ministro de Arcabrita, Ricardo Arores para a que seria do futuro político de Marcelo Rebele de Sousa?
[43:18:48 - 43:38:48]:  É uma série engrata que corre com senhores, a vista de Carlos. Realmente, eu, como dizia William Carlos William, tanta coisa depende de um Eduardo de Cabrita, relado de gotas de chuva, junto das galinhas brancas.
[43:38:48 - 43:45:28]:  O poema original mete um método. Isso não é nenhuma referência à ministra do...
[43:45:28 - 43:57:08]:  Não é não. A ministra Maria Navidad, de sua vontade, eu queria fazer uma referência à ministra Maria Navidad assim evacuitada.
[43:57:08 - 44:08:48]:  Porque o Cabrita, ao mesmo tempo que está a dizer estas coisas absurdas, vai olhando para ela, como quem diz, está... é possível estar tudo bem, não é?
[44:08:48 - 44:12:08]:  E ela vai olhando para ela. E ela está lá.
[44:12:08 - 44:20:28]:  E eu suspeito que, por trás da máscara, ela está a calota de cabri.
[44:20:28 - 44:30:28]:  A calota não acredito que está a dizer isso, cabri. Flizmente, agora a máscara, ela deve ter desligado o microfone para dizer.
[44:30:28 - 44:32:08]:  Cabrita, chio e eu.
[44:32:08 - 44:35:28]:  Vamos para o olho aqui, mas...
[44:35:28 - 44:37:08]:  Bom, vou continuar a dizer coisas.
[44:37:08 - 44:52:08]:  Eu estava sempre olhando para ela. É sempre olhando a ver se ela devolvou lhe, o que ela está a dizer. E ela cuitadinha, estava olhando para outros citos, tentando afinhar, de se forçar.
[44:52:08 - 44:55:28]:  E eu até sei, eu tenho quase certeza que ela estava ficando.
[44:55:28 - 44:57:08]:  Oh, lato, lato...
[44:57:08 - 45:05:28]:  Mas é... é... essa... é esta... esta ideia de que Eduardo Cabrita... porque isto...
[45:05:28 - 45:15:28]:  Todos se lembram, né? Que o Marcelo tinha dito, até que se houver outro ano de insende e os traje, como este, eu acho que faz...
[45:15:28 - 45:17:08]:  Deixe-te fazer sentido a minha candidatura.
[45:17:08 - 45:18:48]:  Nunca se beslutam, né?
[45:18:48 - 45:25:28]:  Eu não sabia, por que que eu ligou uma coisa a outra, eu não sabia, porra.
[45:25:28 - 45:32:08]:  Mas o Cabrita, eu vou marcelar, mas o Cabrita, eu vou te dizer, "Ah, e aqui o campeão?"
[45:32:08 - 45:33:48]:  Porque ranteu as candidações.
[45:33:48 - 45:43:48]:  Eu acho que é só por ter falcido em 1580 que camões não incluiu o Cabrita junto do Gama.
[45:43:48 - 45:50:28]:  Ficou só o Gama. Ficou só o Gama sem a convenhido Cabrita.
[45:50:28 - 45:58:48]:  E era mercida a companhia dela, porque é decisivo em todos os ambitos da nossa...
[45:58:48 - 46:02:08]:  Són, fazer falta umas cabritias hoje.
[46:02:08 - 46:03:48]:  Estão...
[46:03:48 - 46:20:28]:  Seja quem for o futuro em que linda o Belaio quer facto, é que vai ter, com certeza, desafios novos para o Frente nos próximos cinco anos,
[46:20:28 - 46:30:28]:  Consegando de ver diferenças significativas para a intermoxil em relação ao que foi o mandato presidencial que está a terminar?
[46:30:28 - 46:42:08]:  Na verdade, a diferença significativa são apenas o desenlace dos problemas, já existem.
[46:42:08 - 46:53:48]:  Como é que vai correr a vacinação? Como é que se vai portar o SNS? Como é que vai ser estabilidade política?
[46:53:48 - 46:55:28]:  Já lá vou.
[46:55:28 - 47:02:08]:  Vai haver ou não? Se vai haver ou não a recuperação económica?
[47:02:08 - 47:20:28]:  A estabilidade política, a presidência europeia da União, a Basu que a europeia, o que vai acontecer nas eleições alemães e francesas, que vão determinando.
[47:20:28 - 47:35:28]:  Então as francesas pode ser mesmo determinante. E como é que correja nossa literatura nas novelas, justiça, bancos e tape?
[47:35:28 - 47:50:28]:  Portanto, é um mandato tranquilo. É um mandato. Só de estes desafios, será um mandato. Seja quem for, será como mandato? Como é pernasco estas?
[47:50:28 - 48:00:28]:  O João Miguel Tavar, se cacem ministro de recandidaturas estão entre as pastas ministriais por esta semana.
[48:00:28 - 48:13:48]:  Alto agora, para saber-mos porque o Ricardo Raús Pereira se apresenta com um saca rola. E há saca rola de específicos para a lei de rola.
[48:13:48 - 48:15:28]:  E o Ricardo Raús Pereira?
[48:15:28 - 48:22:08]:  Em principios há, sendo de uma lei de rola em principios, dará o Ricardo Raús que rola.
[48:22:08 - 48:23:48]:  Quer falar que rola que ocorre o responsável?
[48:23:48 - 48:35:28]:  Chamado a lei de rola com quem dreva a aventura, decidiu calar aqueles que o criticarem dentro do seu próprio partido.
[48:35:28 - 48:45:28]:  Então não apenas isso, Carlos, aqueles que se criticarem muito a menta. Ou seja, a pessoa é o que é proibir que militante.
[48:45:28 - 48:53:48]:  Eu quero obrigar a que as pessoas se respeitem umas às outras.
[48:53:48 - 49:02:08]:  E ele é uma dessa pertence ao grupo de pessoas que acham que as pessoas devem ser obrigadas a respeitar-se uma vez.
[49:02:08 - 49:05:28]:  E o partido que foi dar o partido?
[49:05:28 - 49:12:08]:  Há muita gente que não respeito e outra que não respeita a mim. E está tudo bem, está tudo certo?
[49:12:08 - 49:18:48]:  Que argumenta que ele chamou mais atenção na directiva 3 de 2020 do chega?
[49:18:48 - 49:38:48]:  Eu acho que há aqui um argumento. O argumento é essa. Ela é como é que os tumo nestas leis sensórias é suficientemente vaga para albergar qualquer tipo de discurso.
[49:38:48 - 49:45:28]:  Porque eles dizem coisas que objetivamente prejudiquem o partido. É a imagem do partido.
[49:45:28 - 49:53:48]:  Portanto, os militantes do chega falam e isso prejudica ao chega e isso não me surpreende.
[49:53:48 - 49:58:48]:  A questão é essa. É que o André a aventura tem dito muitas vezes.
[49:58:48 - 50:15:28]:  A pedainha casa quando era pequena, havia uma pixagem na parede que dizia "Ningeite calara voz da classe operária".
[50:15:28 - 50:23:48]:  E depois alguém escreveu "Ningeite calara voz do MIRPP nem sequer é classe operária".
[50:23:48 - 50:32:08]:  E o aventura tem dada de dizer muitas vezes que ninguém é de calar o chega.
[50:32:08 - 50:48:48]:  A primeira pessoa que tomou uma iniciativa concreta para calar o chega foi a andré aventura. Esta directiva pertente calara.
[50:48:48 - 50:55:28]:  Os militantes do chega e por quê? É aqui que o quato ponto é que a questão filosófica fascinante.
[50:55:28 - 51:13:48]:  Que nós percebemos que quando o chega fala, pros dico "Chega". Portanto, ou chega-se cala ou acaba por calar-se.
[51:13:48 - 51:25:28]:  Porque fica tão envergonhado que perde a credibilidade. Só se se calar o chega, aí é que ninguém calou o chega.
[51:25:28 - 51:38:48]:  E portanto, aqui o ventura propõe "Calace" que é para ninguém escalar. Porque se não se calam, a gente calace.
[51:38:48 - 51:40:28]:  E esta com o nome é Carvesa?
[51:40:28 - 51:50:28]:  É o brilamei-se, e aqui isto não é fácil. A política é este nível, é um poinho muito a dificuldade.
[51:50:28 - 52:08:48]:  Mas dentro de ventura tornou públicas as condições para vir a viabilizar um governo liderado pelo PSC, que é as pastas da justiça, da administração interna, da segurança social e da agricultura.
[52:08:48 - 52:12:08]:  Lêva isto a sério, João Michael Tavar.
[52:12:08 - 52:17:08]:  Lêve, então, segue como aquelas clarações que eu lhes digo.
[52:17:08 - 52:18:48]:  Nunca, agora, não.
[52:18:48 - 52:20:28]:  Ligações nunca.
[52:20:28 - 52:23:48]:  Coligações nunca. Não vamos chamar leita de ninguém.
[52:23:48 - 52:35:28]:  Não, não, não leva a sério. É lá do modo de jogar, não lêve nada a sério, nada do que aquilo que anda a aventura.
[52:35:28 - 52:47:08]:  Que, de verdade, é o grande transverse dele, porque ela qualquer altura está a dizer o que é que seja, que é o que ele dá jeito.
[52:47:08 - 52:57:08]:  As pessoas traçam nela o retrato de pessoas que está contra o sistema e de que formem que está contra o sistema.
[52:57:08 - 53:02:08]:  É de cada dia, está de uma maneira diferente.
[53:02:08 - 53:03:48]:  E ele vai ser de tanto.
[53:03:48 - 53:07:08]:  De verdade, é que isto tem caixa naquilo que nós acabamos de dizer.
[53:07:08 - 53:10:28]:  O que é que o ventura quer?
[53:10:28 - 53:22:08]:  Quero que as pessoas não ponham a palia, dizer que tem minato tipo de opiniões, porque não quer que o opiniões, ninho, internos, não chega,
[53:22:08 - 53:30:28]:  porque é só ele que quer ter a opinião que conta, não chega, que é a qual?
[53:30:28 - 53:32:08]:  É que dá a jeito a cada momento.
[53:32:08 - 53:37:08]:  E, portanto, é que mais gente vai falar, complica na vida.
[53:37:08 - 53:47:08]:  Rui Ruiu ainda não respondeu a aventura a este respeito. Será que está pensando o assunto ou tentar não lidar de ter ela a pedermixia?
[53:47:08 - 53:53:48]:  É para não fazer sentido uma pessoa, eu creio o problema da literatura sem ter escrito nenhum livro.
[53:53:48 - 53:57:08]:  O chega tem um deputado.
[53:57:08 - 54:10:28]:  Esta caverça não existe, esta caverça existirá quando ela vê-lo legislativas e o chega tiver o número de petados que permita exigir seus ocupos.
[54:10:28 - 54:18:48]:  Portanto neste momento não há coversa de nenhuma, não há um deputado que não fazize exigências.
[54:18:48 - 54:27:08]:  Está a jogar com as chondagens e as chondagens que dizem que o polto está na situação.
[54:27:08 - 54:33:48]:  Sim, mas não dizem, mas não dizem, não dizem, não dizem, não dizem, não dizem, porque a gente vai ter uma maioria.
[54:33:48 - 54:37:08]:  E também já dá a agressão.
[54:37:08 - 54:57:08]:  Não estou no costa como devidamente agreglhado e atingado fogo em 2023. Essa é completamente ridícula. Estás claro que o Ricardo era o espreiro de clara um saca rolas.
[54:57:08 - 55:05:28]:  Quanto hoje eu não me galete a vars? Diz sentir-se malizaminado e já sabe quem é a culpa?
[55:05:28 - 55:08:48]:  Eu sei, sei, sei quem é a culpa.
[55:08:48 - 55:15:28]:  O culpa é que não sabe, pelo visto. Ou sabe, mas está se afegando a fingida, som-se.
[55:15:28 - 55:43:48]:  Ainda de uma hora da polêmica instalada depois de ter conhecido os malos resultados amatemática dos alunos portugueses do 4º ano, numa avaliação internacional, credível, o Teams que é feita de 4 em 4 anos.
[55:43:48 - 56:08:48]:  Como é que entenda esta controvérsia em torno das responsabilidades para estesar com o atual governo, responsabilizar o governo ainda do PSD-CDS e vice-versa?
[56:08:48 - 56:18:48]:  Nós aqui há uns programas. Eu estava a atreçar com pagações e entendignidades, também, por causa do tema do vento-gay.
[56:18:48 - 56:38:48]:  Eu estava a dizer que, com mais vezes, não precisa de ser só a questão química dos pedofes, ao presão perpetua, ao oponeixo dos opcigantes, para nós temos no panorama político português, verdadeira, ou pechinidade.
[56:38:48 - 56:43:48]:  Sempre foi isso meu argumento. E as oposinidades não vêm só das termas de gaita.
[56:43:48 - 56:52:08]:  É que são também as oposinidades? Não, não, é exato. O também desto oposinidade.
[56:52:08 - 57:05:28]:  O também desto oposinidade é gigantesca. Aquilo que o secretário está da educação, João Costa disse, é uma oposinidade gigantesca.
[57:05:28 - 57:18:48]:  Nós não podemos continuar. A acertar que ter de certo tipo de pôr-postenidade são normais. E depois achar que isto faz parte da luta política normal. Não faz parte da luta.
[57:18:48 - 57:37:08]:  O que é a educação diz que o modelo de ensino de matemática que foi avaliado ainda é aquilo que foi implementado por um crédito, porque esta avaliação é internacional, e feita de 4 a 4 anos.
[57:37:08 - 58:02:08]:  O que é que se passa? Existe uma coisa? O programa e as metas do programa ainda lástam e severedada. Mas o que se passa é que estas crianças foram agora examinados em 2019?
[58:02:08 - 58:07:08]:  Ficou alta classe, o que significa que quem está no primeiro ano em 2015?
[58:07:08 - 58:18:48]:  A primeira coisa que o governo fez em 2015, mal lá chegou, 2015, logo ali, depois 2016, foi acabar com os exámbios do quarto ano.
[58:18:48 - 58:38:48]:  Portanto acabou os exámbios, e as próprias metas curriculares foram deixaram de ter uma exigência muito escrupulosa e foram claramente souvisadas, as aulas de apoio aos tudo.
[58:38:48 - 58:53:48]:  Deixaram de ser obrigatórias e portanto houve uma unilachismo absolutamente evidente que legíssimo e as pessoas na altura de isso aí vão, olha, isto é uma péssima iveia.
[58:53:48 - 59:10:28]:  Acabar com o valor deções do quarto ano que já não é que, entre povas de afrição ou mesmo como exámbios, existiam desde de selacando para há mais de 20 anos.
[59:10:28 - 59:23:48]:  Acabar com isso? Vigo dizer, e agora tem a consequência, a consequência de a inexistência de exámbios no final do quarto ano.
[59:23:48 - 59:42:08]:  Tem essa consequência evidente que é a única coisa que explica aquilo, porque a única diferença que houve depois de um crédito constante e de slantes resultados em 2015, o que justifica?
[59:42:08 - 60:02:08]:  É isto, é isto. Viga alguém depois de um péssimo resultado, consequência de o laxismo entre o desito, porque este governo, na educação, apontágua de danuno de grato, desculpa, mas é uma oportunidade inacreditável.
[60:02:08 - 60:15:28]:  Desde que leiras nas produzidas por um e outro lado, pelo antigo ministro e pelo atual, se sabe como processana que ficou a esta respeito de peda-mecia.
[60:15:28 - 61:03:48]:  Além do fundamental que o João Miguel já inocioi, que eu concordo com tudo, é questão de facto de nos elementos que se caracterizam este governo, a pessoas que descornam este governo, por ver as razões, às vezes como uma reta, uma retória que eu não acompanho, mas esta é uma coisa estrutural que é o passo a culpas, ao que eu escrevo o lisaguer com o raria nos preços, o culpou passos, vai dar a mesma seja.
[61:03:48 - 61:23:48]:  Todas os legados positivos que vieram do governo passos que não foram reconhecido, por centeno que nunca reconheceu, nada zero.
[61:23:48 - 61:52:08]:  E cinco anos depois do governo, está ali, o FUSOEP, toda a tua licuência de eleite para o primeiro ministro, continua a ser o governo anterior, sobretudo quando, em maté, porque pode se dizer bom, é o governo anterior, mas os efeitos duradores nas fazem sentir.
[61:52:08 - 62:13:48]:  Mas depois, várias pessoas se inscreveram, até pessoas ligadas aos professores, e eu ensino, com este elemento cronológico, o João Miguel tem isso, então, mas para aí.
[62:13:48 - 62:35:28]:  2015, que é que se decidiu em 2015, que ele tinha os alunos em 2015, etc., etc., etc., tudo isto, até do ponto vista, meramente cronológico, e das decisões do governo não cola.
[62:35:28 - 62:57:08]:  E, sobretudo, parece um hábito, parece uma espécie de ativismo, de reação automática, de culpar, um ministro que estava em funções há cinco anos, cinco, não são cinco meses.
[62:57:08 - 63:02:08]:  Como é que veja este problema da matemática, Ricardo, ou esse paraíso?
[63:02:08 - 63:22:08]:  O Carlos, a minha posição sobre o sistema de ensino português é conhecida há muito tempo, eu tenho um escrito só, eu e o central bem que estamos, vamos resolver a publicada sobre esta matéria, e a minha perspectiva é a seguinte.
[63:22:08 - 63:35:28]:  Em principio, os ministros não têm culpa nenhuma, porque estão lá quatro anos e vão sem bora, depois chegue o outro e tem de mentar o que fiegas.
[63:35:28 - 63:45:28]:  Estalar mais, mas tem de de mentar o que o outro fez, e depois o próximo será de mentar o que o Thiago Brando Rodríguez fez.
[63:45:28 - 63:53:48]:  Não é, também não é dos alunos, porque os alunos vão passando pelos os temas de ensino, e isso aí.
[63:53:48 - 64:10:28]:  É que o pessoal pode ser dos bandidos dos professores, e é por isso que eles são mal tratados, porque são eles que estão lá sempre, estão lá sempre, atentando com novas metas, velhas metas,
[64:10:28 - 64:18:48]:  agora muda, agora muda, agora muda, agora muda, agora muda, agora as culpa as os pessoas dessa vez.
[64:18:48 - 64:27:08]:  Sim, sim, mas estão sempre, estão, às vezes, voltem a e-mail.
[64:27:08 - 64:37:08]:  Não, neste caso, eu sei neste caso, neste caso, ninguém triboi-o.
[64:37:08 - 64:38:48]:  Não, ninguém triboi-o.
[64:38:48 - 64:40:28]:  Disco uma varagona, né?
[64:40:28 - 64:42:08]:  Voltem a e-mail.
[64:42:08 - 64:47:08]:  O que me igual voltem a e-mail é, diz uma, dois ou duas coisas sobre o professor.
[64:47:08 - 64:48:48]:  Não é o caso.
[64:48:48 - 64:50:28]:  Eu sei, eu sei que não é o caso.
[64:50:28 - 64:53:48]:  Eu sei que não é o caso, agora, agora não é o caso.
[64:53:48 - 64:58:48]:  Sim, mas sim, eu estava só explorando meu raci-chino sobre os semedenshinistas.
[64:58:48 - 65:17:08]:  Fico explorado, já sabemos por que que o João Miguel Tavaar se não se ia mal examinado, agora vamos tentar perceber rapidamente, porque que o pedra-mexia se declara pouco chino, não chega para as encumendas, pedra-mexia.
[65:17:08 - 65:20:28]:  Tem dias, mas o...
[65:20:28 - 65:42:08]:  Quer falar das diferenças de ponto de vista, a respeito de estratégia de combate à corrupção, defensa de ponto de vista, entre a anterior e atual titular do cargo de procuradoras de alto-repobrica.
[65:42:08 - 65:55:28]:  Sim, o João Marcos Vidal disse no debate do Universidade Católica sobre estes temas, disse que a estratégia do Governo, nesta matéria, sabe-a pouco.
[65:55:28 - 66:20:28]:  E há várias... há vários assuntos de que ela falou, mas há dois que são, particularmente, importantes que é a questão do direito primial e, portanto, a possibilidade de dar um incentivo à colabração com a justiça.
[66:20:28 - 66:37:08]:  De forma que a dispensa de pena seja decidida mais cedo e, portanto, não deixar as pessoas que operam com as justiças, parar por platicisão em julgamento.
[66:37:08 - 67:05:28]:  E a segunda, que foi muito falada nos últimos tempos, é o facto de superiores e ararquicos, teriam uma intervenção direta sobre os processos, dando, por exemplo, ordenando ou cancelando de iligências.
[67:05:28 - 67:35:28]:  Foi muito falado por pósito de tempos e não só. E portanto, eu acho que eu sou dos defensores sensados do João Marcos Vidal, não sei o que acho que ela fez, um bom trabalho, não sou das pessoas que acho que só é a lei que podia ser.
[67:35:28 - 68:00:28]:  O processo foi muito mal conduzido da sua nao-recondução, mas tudo aquilo que ela diz, me parece sensato e não me parece sobretudo ser, tirando um ponto que ela leige os primeiros devidas constitucionais, que são os tribunais especiais.
[68:00:28 - 68:20:28]:  Tudo isso me parece sobretudo constitucional, com as as que muitas pessoas que exigem vidas que não sejam um pouco chinhas ou preferecem evoluções pouco constitucionais e não parece ser o que.
[68:20:28 - 68:32:08]:  Mas, de entendimento público, o João Marcos Vidal é um entremente luciligago?
[68:32:08 - 68:52:08]:  Sim, quer dizer, reforçar, reforçamos. Mas isso, a diferença entre luciligago, o João Marcos Vidal, como qualquer tipo de reclador, tem apenas a ver com o desejo que tu tem, de manter os olhos abertos.
[68:52:08 - 69:08:48]:  Não é que o seu legal tenha alguma coisa que a gente possa dizer que não é uma pessoa séria ou que está vendido ao BS, não tenha nada a ver com isso.
[69:08:48 - 69:22:08]:  Tem, ver que a João Marcos Vidal teve uma personalidade muito específica que foi, eu te sidi aí, estare aqui, com os olhos abertos e esforçaram para que as coisas avancem.
[69:22:08 - 69:35:28]:  E basta essa atitude proativa para fazer a diferença como ela fez. Se vem alguém que não é manifestamente tão proativa, se depre...
[69:35:28 - 69:48:48]:  Se depre... Se, de que este caso, a relação da corrupção manifesta isso, de que ele é luciligar, agamente, superalativa?
[69:48:48 - 70:03:48]:  A questão, a corrupção, em primeiro lugar, foi uma proposta da Ministra da Justiça, que não teria também que ver com a luciligago, o que tem a ver.
[70:03:48 - 70:18:48]:  É este aspecto que o Pedro Messias estava a dizer em que a essa espécie de avocação dos processos e os superiores agarquicos poderão tomar alguma decisão sobre eles.
[70:18:48 - 70:27:08]:  Quando existe um reforço dessa hierarquização, eu nunca acho que é um bom sinal.
[70:27:08 - 70:35:28]:  Sentida em que ela tiga a liberdade aos procuradores e, como sendo, eu, sem essa terra, nunca é um bom sinal.
[70:35:28 - 70:42:08]:  É, para mim há vala a influência política. É para mim há vala a insinção.
[70:42:08 - 70:45:28]:  Qual é o seu time nesta matéria e a Ricardo Arroz para a era?
[70:45:28 - 71:02:08]:  Sou da Timo, que preferia, por exemplo, que esta lei recente, que foi vetada pelo presidente da República, não tivesse sido aprovada com os votos favoráveis do PS e a abstenção de todo PSD,
[71:02:08 - 71:18:48]:  sou da Timo, que acha que não se devia que não concorda que o apespetivo, como os outros podem aproveitar, é melhor fingir que o problema da corrupção não existe,
[71:18:48 - 71:28:48]:  porque aí os outros aproveitam mesmo e, de repente, bizarramento com a corrupção, bandera das traseiras, dependendo.
[71:28:48 - 71:35:28]:  Sim, sim. É o que costuma acontecer, sim.
[71:35:28 - 71:48:48]:  Estavam todos os livros e eu trago esta semana um rumace que só meio século depois de ter sido publicado na Turquia,
[71:48:48 - 72:12:08]:  e esta agora a ser redescoberto internacionalmente como uma obra prima, o autor tampinar nunca tinha sido traduzido e o livro publicado regionalmente em 1962, chama-se o Instituto para o Acerto dos Relógios.
[72:12:08 - 72:32:08]:  É uma alegoria cómica situada no período da modernização da Turquia, depois da queda do Império Atumano, o protagonista que Alberto Manguel, um dos centros gestas deste livro,
[72:32:08 - 72:50:28]:  se tu há alguns entre o Bartleby de Melville e o José F. Capa de Cáfrica, é um homem de uma grande de ingenuidade que está a escrever a sua autobiografia,
[72:50:28 - 73:13:48]:  depois de ter durante anos estado à frente deste Instituto criado para manter a hora sem presserta e para vigiar quem não estivesse perfeitamente alinhado com o fuzorário do país, uma espécie de asai dos relógios.
[73:13:48 - 73:50:28]:  É um româce verdadeiramente surpreendente e é divertido, a edição é de mal do horror, são 50 páginas, mas que se leem, sem se perceber, o tamanho do româce, o Instituto para o Acerto dos Relógios, vamos lá ver se se eu digo, se eu consigo dizer o nome correctamente, arremet ramedi tampinar.
[73:50:28 - 74:00:28]:  Quando o Pedro Messia traz uma efemérida, sim, a língua portuguesa.
[74:00:28 - 74:17:08]:  A Clarisse L'Expector, que nasceu há há 100 anos, que celebra o Centro Nário e está amplamente editado em português, eu trouxe-se os Láss de Família, que é uma...
[74:17:08 - 74:22:08]:  Em português estava de ex-Aurizei, em Portugal, claro, em Portugal.
[74:22:08 - 74:40:28]:  Mas é engraçado isso também porque uma das particularidades da escrita da Clarisse L'Expector, que nasceu na Ucrania e os pais foram pro Brasil fugidos dos ossos à persição aos Ddeus.
[74:40:28 - 75:02:08]:  E uma das marcas mais notórias, é que assim como ela falava com um sotáco muito carregado, digamos que a Prosa é altamente tem sotáco, há uma estranhaza enorme na língua,
[75:02:08 - 75:22:08]:  português que ela usa nas construções frágicas, nas imagens, e que mesmo no universo, como este, que os Láss de Família são os paisajamento histórias,
[75:22:08 - 75:37:08]:  que são mais ou menos em geral um bocadinho sociológico e um bocadinho psicológico, ela não é nada disso, embora este tema está já aqui.
[75:37:08 - 75:53:48]:  Tanto, tanto, presta, fala de um casamento, como fala de pigmeus no Congo, ou a devida de uma galinha, e não entanto tudo isso faz um sentido muito sem amor,
[75:53:48 - 76:08:48]:  a altura muito estranha, no melhor sentido da palavra, e que hoje em dia começa a ser, às vezes, por mais razões, porque corre muito na neta, frases dela, que não são delas, as coisas e tal.
[76:08:48 - 76:18:48]:  Mas enfim, o leitor português tem muitos livros, romance e contos e crónicas de Clarisse L'Expector de Espaníver.
[76:18:48 - 76:32:08]:  É a edição da relógio de água. O pessoal guardou centenário, o pronuncimento, esta semana. O João Miguel Tavares traz uma parte das farpas.
[76:32:08 - 76:47:08]:  Uma parte das farpas, exatamente. Uma parte das farpas que surja agora numa antelogia, de uma pequena editora chamada Mano de Fatuga, que é um nem sequer conheci-a, mas que teve um meg de volta a...
[76:47:08 - 77:02:08]:  Volta, ainda há algumas edições disponíveis no mercado, esta antelogia tem uma particularidade, as farpas são longíssimas, tendem como se pugu muito volums, como são.
[77:02:08 - 77:20:28]:  Talvez seja mais conhecidas do S. - Exatamente, não são ser escritas por S e por ramalho artigão, e depois foram escritas ao longo da década distenta e década da 80 do século 19.
[77:20:28 - 77:42:08]:  E depois, mais tarde, o ramalho artigão regressou com as últimas farpas, já depois da implantação da República, quando eu começou a ficar bastante ziludido com o rumo, que essa revolução vigue atomar.
[77:42:08 - 78:10:28]:  E estas têm a particularidade de ser farpas exclusivamente políticas, as outras farpas abarcam a litra dura, artes, aspetos muito vaguíatos, e estas são sobretudo sou política e têm aquela graça adicional de nós quando começamos a ler.
[78:10:28 - 78:33:48]:  Ah, isto neste autor já é assim, é engraçado, e por tanto, percebemos que o país passou 150 anos em cima de alguns destes textos, mas que há muita coisa essencial que permanece.
[78:33:48 - 78:52:08]:  - Obrigado a Deus do Tráer, traxe um autor alemão, sim, contemporâneo. - Exatamente, é um remanse deste Daniel Calman, não já tinha alguns livros editados em Portugal antes na presença agora na Berra Trã.
[78:52:08 - 79:40:28]:  Este é um livro que chama "Til", o Reio, o Cusineiro e o Bobo, este é o protagonista, este é esta figura do Til, "Eulannes Pigel", aqui aparece grafado "Eulannes Pigel", mas ela é conhecida a uma figura mítica do fócleo de Fócleo Colour, Alman, Centro Europeu, talvez, chamada "Til", "Eulannes Pigel" tem, digamos, parentes, notas culturas, por exemplo, no medi-oriento, chama-se Nazaradine Rodja, e é essa figura que é conhecida.
[79:40:28 - 80:02:08]:  Não é um inglês, no mundo anglofno, por "Trickster", não sei como é que nós chamaríamos no Brasil, há uma figura que é figura de um malandro, que é um parente próximo de isto.
[80:02:08 - 80:22:08]:  Cáem Portugal, nós encontramos pelo menos do ponto de vista da agilidade do Recio do Cíneo, da malícia, para leos que alhariam algumas andotas do bocaje e, por exemplo, na história da sopa da pedra.
[80:22:08 - 80:55:28]:  Mas esta figura, então, o que acontece é que ela, aqui torna-se real, de carne e o autor consegue pola na Almanha do século 17, interagir no meio da guerra dos 30 anos, é este o pano de fundo do remanço, e é divertido ver como essa figura, que é, na verdade, digamos, um...
[80:55:28 - 81:10:28]:  para ser vago, um humorista, se relaciona com o sufrimento, com o liberdade, etc.
[81:10:28 - 81:28:48]:  Daniel Kelman, sugestão do Ricardo Aos Pereira, assim se concluiu mais uma reunião humanal, do japonês a mesma hora, no Governo Sombra, peda-me-se a João Miguel Tavares e Ricardo Aos Pereira.
[81:28:48 - 82:15:28]:  [Música]
