[00:00:00 - 00:11:12]:  Esta semana João Miguel Tavarres confessa-se "Lele da Cuca", recardo para os preracentes
[40:22:32 - 40:30:52]:  - No caso, na Europa. - Funcionou em Portugal, 2015, com PS e para falar a PCP, não.
[40:30:52 - 40:40:52]:  - Não, não. - A DGTA é totalmente diferente. - Como é que está do PSP? O ministro do blog.
[40:40:52 - 40:44:12]:  - Como é que ela se chamava? - Não, mas não é. - Mas também.
[40:44:12 - 40:49:12]:  - Não, não precisa. - É não mesmo. - É não mesmo. Faz superaléu.
[40:49:12 - 40:55:52]:  - O que você disse? - Quando a Jeringosa foi um mero acordo com o experimento.
[40:55:52 - 41:00:52]:  - Uma aventura. - Não, também pode experimentar.
[41:00:52 - 41:07:32]:  - As coisas quarta, as 16, as 16, as 15, as 17, as 17, as 17.
[41:07:32 - 41:12:32]:  - Mas eu já ouvi reisigir. - E o antónio gosta?
[41:12:32 - 41:17:32]:  - Quatro partes, ou cinco. - Não, está bem.
[41:17:32 - 41:22:32]:  - Não é só para governar. - É, também para quartos para aumentar.
[41:22:32 - 41:29:12]:  - E bem, porque num dos melhores debates aliás foi...
[41:29:12 - 41:37:32]:  O Lisbon Tenergraz, que foi das pessoas que estiveram melhor contra o André Aventura, designaadamente naquele momento.
[41:37:32 - 41:45:52]:  - Em que o Ventura diz, o senhor está ser ridido da pobreza e ele diz, "Não, toma o rir mesmo de si".
[41:45:52 - 41:50:52]:  - Acho que é a melhor maneira de lidar com aquilo.
[41:50:52 - 42:00:52]:  - Esses os princípios que ele inúncio afrento na cara do André Aventura, para ele dizer, não é não.
[42:00:52 - 42:07:32]:  - O senhor... - É, depois indicou uma série de características que são conhecidas.
[42:07:32 - 42:12:32]:  Não é verdade que a gente não saiba o que o Ventura é. A gente sabe o que o Ventura é.
[42:12:32 - 42:17:32]:  - E ela é aquilo tudo. - Não, não sei mais, é nenhum do que aquele encardita.
[42:17:32 - 42:25:52]:  - Exato. - Mas aquilo tudo que o Ventura não sabe ainda ao que o Ventura é.
[42:25:52 - 42:32:32]:  - Não é que o Ventura não tem medo disso. Ele continua a ser e, portanto, não mudou nada.
[42:32:32 - 42:39:12]:  - O Pedro Moxia fica ministro das convicções líquidas.
[42:39:12 - 42:54:12]:  O João Miguel Tavares, está na altura de se tornar ministro do útil e do inútil, em que, comida que o Vótoútil funcionou nestas eleições.
[42:54:12 - 42:59:12]:  - Sim, isto é tudo a ver com o que nós estamos a falar.
[42:59:12 - 43:05:52]:  O Vótoútil, sendo ouvido a que funcionou no sentido de fazer o Lisbon, que ele ganha as eleições.
[43:05:52 - 43:14:12]:  - Ah, a degenia por uma unha negra teria perdido sem o Vótoútil.
[43:14:12 - 43:19:12]:  - Eu acho que corria sérios riscos de perdido.
[43:19:12 - 43:27:32]:  - Ah, a degenia sem o Vótoútil, sem aquela clagueficação, das linhas bagomalhas.
[43:27:32 - 43:35:52]:  E com uma boa campanha eleitoral, nós elogíamos aqui que o Lisbon é negra fez.
[43:35:52 - 43:39:12]:  É importante voltar a relembrar isto.
[43:39:12 - 43:42:32]:  - Por que este chato passou em 2022?
[43:42:32 - 43:54:12]:  - Quer passar uma espécie de pano sob tudo o que tinha passado na campanha eleitoral e reescrever a história em função dos resultados eleitorais?
[43:54:12 - 44:05:52]:  - É preciso ter muito cuidado com isso, não é? Não é porque, de certa forma, a D acaba por ter uma ofotação de sessionante, em relação a que ele quer aspetativas,
[44:05:52 - 44:19:12]:  que agora a campanha de Lisbon tem que passar sem mal ou os debates, ou ele foi mal nos debates. Não acho que isto tenha acontecido.
[44:19:12 - 44:22:32]:  Agora, qual é o problema?
[44:22:32 - 44:30:52]:  - O problema é que as linhas bagomalhas foram estúpidas desde sempre. Por que?
[44:30:52 - 44:49:12]:  - Por que as coisas que eu aqui falei vezes sem conta é uma tremenda limitação daquilo que é autonomia de um partido e de ter um caminho para o poder?
[44:49:12 - 45:04:12]:  E este caminho para o poder mudou em 2015 com António Costa, a partir do momento que ele deitou o Mugawais Paixe-Kerda, não é possível ter um muro à direita.
[45:04:12 - 45:42:32]:  E ainda dizem isto aqui há cinco anos e eu acho que estas eleições mais de que o demonstraram não é possível. E, portanto, o que eu conto nele vai conseguir fazer é um governo fraco, não vai conseguir ter um caminho de poder, verdadegamente, para mudar o país, para reformar o país como ele pretendia e como supostamento o PSD pretend, não vai ser capaz de fazer isso.
[45:42:32 - 46:00:52]:  E vai estar o dependente da esquerda ou dependente tentar dar alguma maneira a agradar a grande aventura. E isso coloca-o numa posição de uma enorme fragilidade.
[46:00:52 - 46:14:12]:  - Se o não é não contribuiu para a vitória do PSD sem o não é não, não teria então hipótese de uma proclésia para ter das eleições.
[46:14:12 - 46:19:12]:  - Mas juntava só chega, não é? Fazia um acordo.
[46:19:12 - 46:24:12]:  - E o Landa promessa de só governar se fosse o primeiro que eu gostei ficar?
[46:24:12 - 46:34:12]:  - Com certeza, essa é outra estupidez. São as duas, por começa juntas que eles já mais deviam ter feito por quê?
[46:34:12 - 47:00:52]:  - E eu acho, se a política nunca foi fácil de adivinhar, quando era bi partidária. Hoje em dia ela é impossível, ninguém consegue fazer essas contas de cabeça. É impossível, ninguém estava as pega destas resultados, a toda a gente ter andado a fazer sinais.
[47:00:52 - 47:27:32]:  - Deixa-me só uma vez acabar com isso. O chega tem uma legitimidade a crescida, isso dificulta o discurso. Não são só os 18%, é maneira como os Optefe, fazendo com que nós tenhamos a presença mais baixa desde 1995.
[47:27:32 - 47:34:12]:  - Desculpe-se. - Desculpe-se. - Desculpe-se. - Desculpe-se. - Não, há vitórias e há vitórias.
[47:34:12 - 48:14:12]:  - E isso aí é uma coisa muito importante. - E depois aquilo que é distribuição nacional do chega. Aqueles votos que ele teve, nomeadamente, no alentejo azul do tejo, em que foi, ou segundo partido mais estado, ou primar em faro, torna a conversa extremamente complicada, porque foi uma quantidade gigantesca dos deserdades da pátria e dos pobres da pátria que voltaram no chega.
[48:14:12 - 48:39:12]:  - Até preciso que tem muito cuidado na maneira como sabora que daqui a 1,1 milhões, porque 1,1 milhões não são todos iguais. - Demandar a coisa. - De que modo que o não é não, traa contribuído para o voto útil e portanto para a vitória tangencial da pedra-mexia.
[48:39:12 - 48:52:32]:  - Eu acredito que não tenho maneira de saber, imagino falando com pessoas, porque as pessoas falam com outras pessoas, etc.
[48:52:32 - 49:25:52]:  - A pessoa tem que para quem é isso é importante, não sei qual é a dimensão, parece-me que as pessoas, quanto mais próxima, se estão a minha experiência, a falar com pessoas da área da direita e do PSD, é que as pessoas quanto mais perto estão do partido e de futuras tarefas governativas, menos sensíveis são as linhas vermelhas.
[49:25:52 - 49:39:12]:  - Mas as pessoas que não estão, portanto porque também não são, porque não é a chance de aeção, estar errados do poder.
[49:39:12 - 49:55:52]:  - Enquanto no eleitorado médio, entre aquilo que é uma percebe, leiba, etc. Isso é menos notório. É uma impressão, pode ser fácil. - É interessante o tempo.
[49:55:52 - 50:05:52]:  - Mas os estudos opinham, dizem que o da aventura é o líder com a maior taxa de rejeição.
[50:05:52 - 50:34:12]:  - Trasversal aqui, não é, nunca é, os eleitores do chega em todos os partidos, muitas vezes utilizadas a frase, que é verdade que os eleitores não são dos partidos, ou pessoas que votaram no chega e que podram ou não voltar ao votar.
[50:34:12 - 50:50:52]:  - Eu nem se quero achar que seja um fome passajela, acho que é um fome que vai para ficar, mas não se trata de muitas das coisas que há ae se formar governo, pode fazer.
[50:50:52 - 51:15:52]:  - Desijavamente vamos responder a queixas duas pessoas que votaram no chega. O que ainda, absolutamente ninguém respondeu, não houve um texto, um tweet nada, foi uma pessoa da área do PSD pro chega, digamos assim, dizendo assim.
[51:15:52 - 51:29:12]:  - Nós precisamos de ter uma maioria, só temos uma maioria com o chega e por isto vamos aceitar estas cinco propostas inaceitáveis.
[51:29:12 - 51:49:12]:  - Coisas que eles acham inaceitáveis, que são aquelas que o chega fará vingar, porque se o chega só vai para lá, para ter as mesiraias que há a ver, não é preciso chega, o chega tem veias diferentes.
[51:49:12 - 52:07:32]:  - A maioria das pessoas direita acha que essas ideias são inaceitáveis sobre imigração, sobre outras questões, sobre justiça, sobre outras coisas.
[52:07:32 - 52:25:52]:  - Qual dessas coisas é que é aceitável para não ser só os princípios, e isso é prâmato? Qual elas, é sobre os imigrantes? Qual é, qual é? Qual elas aqui?
[52:25:52 - 52:34:12]:  - Tu tinhas que fica aqui, deixam essas, porque até isso quando a gente vem de ter que complicar a vida.
[52:34:12 - 52:50:52]:  - Conseguei imaginar a pergunta sobre isso. - Ricardo Raúl-Esperer, o que teria sido diferente, sem o compromisso político assumido durante a campanha Proluís Montenegro.
[52:50:52 - 53:09:12]:  - Não é preciso imaginar, porque, em, se salva guardando, estes circunstâncias que eram diferentes, mas não é preciso imaginar o que teria acontecido sem o não, é não.
[53:09:12 - 53:24:12]:  - Já se experimentou, aconteceu a maioria absoluta do PS, foi quando o Rio Rio não disse, não é não, aconteceu a maioria absoluta do PS.
[53:24:12 - 53:40:52]:  - Não é não, deu vitória da AD, e bem sei que, especificamente, quer dizer, estou a ser rigoroso, aconteceu de facto.
[53:40:52 - 53:55:52]:  - Estasmas não variam, é 2420, exatamente. - Exatamente, não estou a dizer que não ouvo outras variáveis, mas o certo é que aconteceu isto.
[53:55:52 - 54:22:32]:  - E, portanto, não precisamos imaginar, mesmo entre 2015 e 2019, a esquerda, a ideia da queda do muro, tem sempre, por exemplo, tem sempre, subjacente, a ideia de que blocos que errem PCP têm paralel com o chega.
[54:22:32 - 54:30:52]:  - Eu não quero ter que tenha. - Exatamente, continuo a achar que não têm paralel.
[54:30:52 - 54:49:12]:  - Portanto, esse muro caiu, mas foi erguido, não foi, entre 2019 e 2022, foi erguido do PS, tem um governo minoritário, sobretudo pelas pessoas que sufrenam abraços dursos.
[54:49:12 - 55:12:32]:  - Exato, e o PS governou com o governo minoritário, não foi ir, não, quer dizer, o muro não foi erguido, simplesmente o PS, nessa ocasião, não precisou andando o PSP, não do bloco, são duas coisas completamente distas.
[55:12:32 - 55:24:12]:  - É, para ter uma iria absoluta precisaria, entre 2019 e 2022. - Ah, 2019 e 2019, da governanya minoritário.
[55:24:12 - 55:37:32]:  - Isso, João Miguel Taváris fica assim, ministro do útil e do inútil, isto também trages as pastas ministriais para esta semana,
[55:37:32 - 55:57:32]:  - Altura agora para saber-nos por que o Pedro Mxia se declara mortinho por perder, viu alguém com muita vontade de sair dos rotados da noite eleitoral?
[55:57:32 - 56:07:32]:  - Não, não, não, não, me diria que tinha vontade de sair do botão, mas de... parece que perdemos, então perdemos, boa noite, vou para casa.
[56:07:32 - 56:24:12]:  - Foi Pedro Mxia, não sento, não sento, está considerado rota, anunciando que o PS ia passar ao posição, atrupulou António Costa, em certo sentido,
[56:24:12 - 56:40:52]:  porque Costa tinha ido dizer pouco antes, mas voltado eleitoral, não sabria, não ficaria definido naquela noite, aliás como ainda não sabe na esta altura, né?
[56:40:52 - 57:09:12]:  - Qual era a pressa, Pedro Mxia? - Eu não vi a uma pessoa tão contente desde que o primeiro meu se divorciou, foi... eles estavam esfusiante, porque aquilo, aquilo bate tudo certo, um bate tudo certo para já, e eu não gosto de agastar os pejos,
[57:09:12 - 57:35:52]:  vamos para vez, dias para o uso de eleitoral, não, se não foi hoje, vamos embora, depois, liberto António Costa, desdício, contadora zero, vai esperar que a vez espalhe, vai negociar as coisas nos seus termos,
[57:35:52 - 57:54:12]:  está a deixar os pequeninos abrencar na piscina sobre a discutir de linguanças, que sem o PS não existem, e depois vai fazer o seu partido, discutir o seu lugar,
[57:54:12 - 58:07:14]:  De seu lugar, não vai te querendo do lugar do costismo, mas o seu próprio, com uma liberdade
[58:07:14 - 58:08:54]:  muito maior.
[58:12:50 - 58:14:30]:  É o que tem mãos livres.
[58:14:30 - 58:22:40]:  E teve um bom discurso, agora.
[58:22:40 - 58:32:24]:  Eu devo dizer de tuísse, se eu fosse do PS, não estava muito satisfeito porque aquilo,
[58:32:24 - 58:41:10]:  de facto, é matemático, não é não.
[58:41:10 - 58:49:48]:  Não é possível, não sei se é provável, é que o PS tenha mais votos que há mais mandados
[58:49:48 - 58:53:08]:  que há de, ainda com quatro.
[58:53:08 - 58:54:48]:  Não é provável.
[58:54:48 - 58:56:28]:  Não é provável.
[58:56:28 - 59:05:48]:  Mas naquela altura, quando se consendo, não tem que peder num cento de poderar o
[59:05:48 - 59:09:08]:  adorotter, é possível.
[59:09:08 - 59:19:20]:  E por tanto, imagino, foi uma vez, ela inovou completamente e mostrou, deixou a sua marca
[59:19:20 - 59:26:02]:  pessoal, isso é muito importante, um partido comigo, claro que é isso, uma coisa que
[59:26:02 - 59:31:50]:  é por a regalhar, que é comigo, não há táticas.
[59:31:50 - 59:35:34]:  Então, então, vou apotar a profissão.
[59:35:34 - 59:42:14]:  Você é como um jogador de deprimir, não há fintas, não faz sentido nenhum, faz parte.
[59:42:14 - 59:47:18]:  O que parece o presidente da República, mas estava cheio de presta porque com suas
[59:47:18 - 59:55:02]:  audições as diferentes fases políticas, ainda antes de estar em contato todos os votos.
[59:55:02 - 60:02:54]:  Como é que interpreta essa decisão tão pouco institucional de Marcelo Ruel de Sons
[60:02:54 - 60:04:34]:  a Ricardo A.
[60:04:34 - 60:14:34]:  Eu acho fascinante, Carlos, porque uma de sempre juiz de haver várias interpretações
[60:14:34 - 60:20:12]:  e eu até escrevi sobre isso, no sentido em que há tantas interpretações que os
[60:20:12 - 60:26:06]:  eleitores ficam com a sensação de que, em vez de ter entre visitado um voto na urna,
[60:26:06 - 60:30:42]:  visitar um busio ou uma víssera de galinha.
[60:30:42 - 60:37:46]:  E agora as pessoas estão ali para aquilo a dizer, eu acho que o povo quer, é.
[60:37:46 - 60:43:10]:  Mas há uma, há duas coisas em que concordamos todos, né?
[60:43:10 - 60:57:02]:  E uma delas é que há um número, alargado de eleitores, que sentem um malestar, digamos
[60:57:02 - 61:07:10]:  uma espécie de respeito por parte da elite política.
[61:07:10 - 61:15:34]:  O que é que há de melhor para eleitores que sentem desrepeitados?
[61:15:34 - 61:21:58]:  Eu acho que é começar a conversar antes dos resultados serem apurados.
[61:21:58 - 61:24:30]:  São votos imigrantes?
[61:24:30 - 61:28:18]:  Para os reformos, não vou dar para nada, né?
[61:28:18 - 61:35:54]:  Os eleitores que se listem, ainda por cima, tensão.
[61:35:54 - 61:46:58]:  Não é provável, mas é possível, teoricamente é possível, que o voto dos
[61:46:58 - 61:58:50]:  imigrantes devemos se por que dá três deputados, o PS e um ao chega.
[61:58:50 - 62:06:02]:  Lemoste daquela coisa do Monto Negro dizer que só o Governo se for o partido mais vos
[62:06:02 - 62:15:58]:  foram da força mais votada, que isto não é o PSD, é própria a D, fica em segundo lugar.
[62:15:58 - 62:21:50]:  E portanto, quer dizer, eu acho que era...
[62:21:50 - 62:25:10]:  Tás a ter mais que isso aconteça.
[62:25:10 - 62:29:58]:  É, era que eu me liia, só porque era eu me liia.
[62:29:58 - 62:35:50]:  Era do mais sensato, bom senso.
[62:35:50 - 62:42:22]:  Para que, numa eleição, saber qual foi o resultado da eleição?
[62:42:22 - 62:50:02]:  Aparentemente, tanto no PS, como no PSD, há fortes divergências internas com tática para
[62:50:02 - 62:55:42]:  os próximos tempos no PSD, há que antes de escorder de a linha oficial que decidiu isolar
[62:55:42 - 63:05:58]:  o chega, no PS há que antes de escorder de a linha oficial que se recusa da aramao ao PSD,
[63:05:58 - 63:18:38]:  de como é que estas clivagens podem vir a criar ou abrir ainda mais fraturas mais fundas
[63:18:38 - 63:21:30]:  nos dois partidos, o Miguel Tavares.
[63:21:30 - 63:24:42]:  Em possível estar a responder isso agora?
[63:24:42 - 63:26:22]:  Não, é impossível.
[63:26:22 - 63:31:22]:  Isso vai ser um ano visto que não.
[63:31:22 - 63:33:02]:  Não, não.
[63:33:02 - 63:34:42]:  Não, não.
[63:34:42 - 63:36:22]:  Não, não.
[63:36:22 - 63:43:34]:  Não sabe o somente negra que é capaz de fazer um verdadeamento um bom governo.
[63:43:34 - 63:51:34]:  Ou se são só governos de laganjinhas porque tu pensas mais.
[63:51:34 - 63:59:42]:  Quem é que, claro, é seu emprego com a hipótese da ciência e o mesmo governo e cair.
[63:59:42 - 64:04:58]:  Ok, mas de repente imaginas, não, mas afinal, não fez um governo supergendente.
[64:04:58 - 64:13:02]:  Existe algum dinheiro, de facto, por uma vez, por uma vez, o PSP é se ter deixado os
[64:13:02 - 64:16:22]:  cofos mais ou menos recheados.
[64:16:22 - 64:19:42]:  E portanto, é bem tudo imprimido.
[64:19:42 - 64:25:50]:  Não sabe como é que o PT de 191 Centro de Aguara vai ser nesta sua opção mais solta porque
[64:25:50 - 64:33:18]:  eu também tenho a ciência que esteve muito apertado, muito pouco confortável de aguentar
[64:33:18 - 64:39:06]:  campanhas eleitoral e portanto, é bem tudo talmente imprimido.
[64:39:06 - 64:45:58]:  Estás que gostei de porque é que o Pedro Mexías declara mortinho por prazer, o
[64:45:58 - 64:53:58]:  João Miguel Tavares diz sentir-se lele da culpa da Cuca para falar do presidente da
[64:53:58 - 65:01:22]:  República que popularizou a expressão há muitos anos ou do militante número 1 do
[65:01:22 - 65:04:42]:  LSD, quem ela era dirigida, João Miguel Tavares?
[65:04:42 - 65:13:02]:  Não, não, é mesmo para falar do líder do livro que eu não sei qual é o que ele tem,
[65:13:02 - 65:16:22]:  é bem se que está aí de jogar o mesmo, uma cena.
[65:16:22 - 65:24:42]:  Qualquer coisa, qualquer coisa, não é?
[65:24:42 - 65:26:22]:  Qualquer porta voz?
[65:26:22 - 65:31:22]:  O Ruitaváres, qual é que é que é que o porta voz?
[65:31:22 - 65:36:22]:  O porta voz, então é para falar de que o porta voz.
[65:36:22 - 65:48:02]:  Quer trazer tanto a assuntos de pátulidade, o estado de espírito de João Miguel Tavares
[65:48:02 - 65:54:42]:  é motivado por estas declarações de Ruitaváres, tem o mesmo polídeo, mas nós.
[65:54:42 - 66:04:02]:  A partir de que a gente entendeu durante a campanha eleitoral há cerca de que a
[66:04:02 - 66:12:42]:  alianças para apoio governativos estava disposto a fazer e a que nos dá é um critério
[66:12:42 - 66:24:42]:  objetivo, factual, três campos diferentes, um campo da esquerda e da ecologia, que neste
[66:24:42 - 66:32:12]:  momento tem mais votos e mais mandados, um campo representado pela aliança democrática
[66:32:12 - 66:40:32]:  e pela IEL, ou seja, PSD, CDS agora com um grupo parlamentar, com um futuro parlamentar,
[66:40:32 - 66:47:12]:  e a IEL e um campo representado pelo chega a parte.
[66:47:12 - 66:55:32]:  A teoria dos três blocos parlamentares, segundo o Ruitaváres, o que é que ve de rado
[66:55:32 - 67:03:52]:  nesta declaração, João Miguel Tavares, ao ponto de não só dizer que são erradas,
[67:03:52 - 67:10:32]:  dizer que o Ruitaváres está a lera da comunidade.
[67:10:32 - 67:15:32]:  Sim, lera da comunidade, até porque gosto muito muito o Ruitaváres,
[67:15:32 - 67:23:52]:  é um princípio, porque ele está cada vez mais político e agora com o quato político,
[67:23:52 - 67:33:52]:  nesse aspecto, no mal sentido do termo, que está a ficar mais parecido com os outros.
[67:33:52 - 67:45:32]:  E isto aqui é pura jogada política, mas com uma piada que é para que ele vaga de forma
[67:45:32 - 67:53:52]:  absolutamente fanática a história da cerca sanitária, ou seja, a cerca sanitária,
[67:53:52 - 68:02:12]:  além de ser na verdade um campo concentração de vidamente electrificado e que ninguém,
[68:02:12 - 68:15:32]:  a gente é aventura de fato, não pudesse sair de lá, pode-se dizer que isto poderia fazer
[68:15:32 - 68:27:12]:  algum sentido, porque quem acredita que há mais de muitas blocos chega num momento
[68:27:12 - 68:35:32]:  pro resto da sua vida, se pode ligar a quem quer que seja, ou de sudei o que quer que seja.
[68:35:32 - 68:43:52]:  Então ele não conta e aí quando somos os mandados, de facto a esquerda teve mais.
[68:43:52 - 68:53:52]:  A grande aposta do Lisbon Tn, é a HD, mas aí ele tem mais votos do que a sua esquerda,
[68:53:52 - 69:03:52]:  e isto não aconteceu. Agora, por que nós temos a sensação que isto é uma proposta ridícula?
[69:03:52 - 69:13:52]:  É porque na verdade intuitivamente nós temos a sensação que o ventura não pode ser colocada um canto,
[69:13:52 - 69:17:12]:  e não vai ser.
[69:17:12 - 69:27:12]:  Por que que poderá servir esta paradoxa ao maioria de esquerda,
[69:27:12 - 69:42:12]:  ou menármos na teaza dos três blocos, pedermos-se, porque a esquerda há mais votos do que na direita clássica,
[69:42:12 - 69:45:32]:  digamos assim, no paramento, na saltura.
[69:45:32 - 69:52:12]:  Eu não queria estar elogiando o Itavars, porque seria um ou dois ilogios seguidos da direita,
[69:52:12 - 70:00:32]:  e já tenho já, mas já vai causado ser a direita custável.
[70:00:32 - 70:02:12]:  É o visto que resulta.
[70:02:12 - 70:07:12]:  Eu encontrei a partida ilogiada a aguentar a vazada antes de ver o livro,
[70:07:12 - 70:18:52]:  porque é, portanto, tenho um historial, mas eu acho que o Itavars é uma pessoa que tem grande seriedade,
[70:18:52 - 70:22:12]:  civilizável e inventiva, e já já é muito inventivo.
[70:22:12 - 70:27:12]:  E isto, como ocorreu, foi o penalti do Croix.
[70:27:12 - 70:37:12]:  Um famoso penalti aqui, o Croix marca, em que a vez de estar a baliza, dá para um colega,
[70:37:12 - 70:45:32]:  e o colega devolve-lhe a bola e o marca, e todos os jogadores estão a dizer isto, não vale.
[70:45:32 - 70:52:12]:  O árbitro diz, bom, o paramento que a ninguém fez isto.
[70:52:12 - 70:57:12]:  Pregou-lo ou não? Pregou-lo, então...
[70:57:12 - 71:05:32]:  É uma ideia gira, mas temos em fristado costicional.
[71:05:32 - 71:12:12]:  Portanto, há a partir... vamos lá ver.
[71:12:12 - 71:20:32]:  Há uma coisa que eu sou muito sensível, e como o reú com o costismo que é,
[71:20:32 - 71:23:52]:  tudo que seja praxo, já não há praxo.
[71:23:52 - 71:30:32]:  O direito costicional é um organismo viva, a partir da agora.
[71:30:32 - 71:35:32]:  E sempre se fez assim, não entressa.
[71:35:32 - 71:38:52]:  Nesse sentido, acho que a proposta é que vai nesses períodos.
[71:38:52 - 71:43:52]:  Como é que vai este organismo vivo? O que é que a dar aos prédios?
[71:43:52 - 71:50:32]:  Eu acho que este organismo vivo seria absurdo.
[71:50:32 - 71:58:52]:  Se, como o João Miguel parece acreditar, o Rui Tavares teve assim ventado isto agora.
[71:58:52 - 72:05:32]:  Após as resultais eliturais, o Rui Tavares falou isto antes.
[72:05:32 - 72:12:12]:  Antes, durante a campanha eleitural, o Rui Tavares disse há três blocos.
[72:12:12 - 72:20:32]:  Ele nunca malgamou, é um erro comum, porque há gente que malgama.
[72:20:32 - 72:28:52]:  Mas o Rui Tavares nunca malgamou a direita e a estraima direita.
[72:28:52 - 72:30:32]:  Que é a campanha que ela pode ver.
[72:30:32 - 72:32:12]:  A campanha de infelizmente.
[72:32:12 - 72:33:52]:  A campanha de infelizmente.
[72:33:52 - 72:35:32]:  A campanha de infelizmente.
[72:35:32 - 72:37:12]:  A campanha de infelizmente.
[72:37:12 - 72:40:32]:  E depois das eleições, porque é que sagá-lo?
[72:40:32 - 72:42:12]:  Posta bem, se sim.
[72:42:12 - 72:45:32]:  Mas esquece, mas não é uma questão.
[72:45:32 - 72:50:32]:  A estralhar porque acha que não há malgama.
[72:50:32 - 72:53:52]:  E porque dá imenço, já isso, né?
[72:53:52 - 73:03:52]:  E portanto, este não esquece de ser aquilo que estava a dizer há por causa.
[73:03:52 - 73:12:12]:  É ainda é possível que uma das condições do Monte Negro para governar...
[73:12:12 - 73:13:52]:  Não se cair.
[73:13:52 - 73:18:52]:  É possível, não é provável, mas é possível.
[73:18:52 - 73:23:52]:  Entratanto, a esquerda é esta, não é a única iniciativa.
[73:23:52 - 73:32:12]:  Também o bloco de esquerda propós conversar com os outros partidos de esquerda.
[73:32:12 - 73:38:52]:  De que eu gostei porque isso inclui o livro "Fartem de ler no Jornaisco".
[73:38:52 - 73:42:12]:  Rui Tavares era de direita.
[73:42:12 - 73:45:32]:  Fiquei surpreendidíssimo.
[73:45:32 - 73:50:32]:  Já sabemos porque é que os homigaltavarse declara Léla da Cuc.
[73:50:32 - 73:57:12]:  Agora vamos tentar perceber e ter que ser muito rápido porque a Ricardo Arospreira
[73:57:12 - 74:03:52]:  não se ia sentir solendeir e sem alguma relação com a política portuguesa.
[74:03:52 - 74:10:32]:  Toda a relação porque este senhor é o venturo-olendeir.
[74:10:32 - 74:13:52]:  Não quer refilha da.
[74:13:52 - 74:20:32]:  Se ele não ficou entrecer com 1.000 de votos,
[74:20:32 - 74:25:32]:  ficou em primeiro com 2.5 milhões de votos.
[74:25:32 - 74:32:12]:  Mesmo assim, não governa porque é uma coisa chamada democracia,
[74:32:12 - 74:37:12]:  que é as ideias que recolheram este número de votos.
[74:37:12 - 74:43:52]:  São abjetas, povos partidos que recolheram ainda mais votos.
[74:43:52 - 74:47:12]:  E portanto este senhor não o verna.
[74:47:12 - 74:52:12]:  Está na altura dos livros e eu trabalho esta semana.
[74:52:12 - 74:57:12]:  Um livro que é a primeira vista pelo título.
[74:57:12 - 75:00:32]:  O título é "Porcos fascistas".
[75:00:32 - 75:05:32]:  Pode parecer que se refera a atualidade, mas não.
[75:05:32 - 75:07:12]:  É um livro de história.
[75:07:12 - 75:15:32]:  O autor que será a professora da departamento de história da Universidade de Filo de Elf
[75:15:32 - 75:22:12]:  e nos Estados Unidos, a palavra "Porcos" no título não é um adjetivo,
[75:22:12 - 75:27:12]:  não é um insulto, é um substantivo.
[75:27:12 - 75:28:52]:  São "Porcos".
[75:28:52 - 75:35:32]:  Claro que o título joga hávelmente uma certa ambigüidade,
[75:35:32 - 75:43:52]:  porque os "Porcos" neste tudo são apenas uma parte da produção agro-pecuária
[75:43:52 - 75:45:32]:  aquilo livro se refer.
[75:45:32 - 75:55:32]:  Também trata de trigo, de batatas, de carneiros, de café, borracha e algodão.
[75:55:32 - 76:02:12]:  E isto para que para estudar o modo como a ciência, a genética em particular,
[76:02:12 - 76:10:32]:  manipulando animais e plantas, foi fundamental nos regímos fascistas da Alemânia e da Itália.
[76:10:32 - 76:18:52]:  Inclusive, é de Portugal, com uma forte preponderância no contexto colonial,
[76:18:52 - 76:27:12]:  nesses regímos criaram-se burocracia destatais que foram importantes
[76:27:12 - 76:33:52]:  num processo de consolidação do poder, também pelo recurso à ciência.
[76:33:52 - 76:42:12]:  Por isso o livro tem como subtítulos organismos tecnológicos e a história do fascismo.
[76:42:12 - 76:50:32]:  "Porcos fascistas de diálogo será a eva edição da afne".
[76:50:32 - 76:55:32]:  O João Miguel Taváres, sugero necos.
[76:55:32 - 77:07:12]:  "Não, mas bonecos dos bolos, a pata que está cheia de bons bonecos é só prearritar o editor.
[77:07:12 - 77:08:52]:  Não sei o que é o editor."
[77:08:52 - 77:17:12]:  "É ela dos livros e que, mas repare, tudo também como bom editor é aparente.
[77:17:12 - 77:25:32]:  Por que este livro foi o livro mais vendido em frente em 2022? Vendo é o mais do milhão do mundo."
[77:25:32 - 77:28:52]:  "Ah, estou no abro a mim."
[77:28:52 - 77:32:12]:  E chama-se o mundo sem fim.
[77:32:12 - 77:40:32]:  E é um livro magnífico, porque aproveita a banda desenhada naquilo que ela sabe fazer muito bem
[77:40:32 - 77:45:32]:  que é explicar que tem mais complexos de uma maneira muito atraente.
[77:45:32 - 77:57:12]:  Por que seu desenhador e também, especialmente isto, é o Cristol V. Blanck, é um dos melhores autores de bem-data,
[77:57:12 - 78:05:32]:  a atualidade e depois ela faz este livro com Jean-Marca iolkovitch, que é que ela engenharia.
[78:05:32 - 78:10:32]:  É um dos pessoas têm questões energéticas e divulgadores científicos.
[78:10:32 - 78:18:52]:  E os dois casos maravilhosamente neste livro que é simultaneamente muito divertido.
[78:18:52 - 78:28:52]:  E em que nós ficamos aprendemos que querradas coisas sobre energia e sobre o ambiente
