[00:00:00 - 00:11:40]:  Esta semana a Pedro Machia declara-se moroso João Miguel Tavares confessa-se mal em formado
[43:21:40 - 43:26:40]:  Sabes que, sabis que, sabis que o ileturado vota a outra coisa.
[43:26:40 - 43:31:40]:  Sabes que, se é um papel paternalista, é isso, é isso, é isso, que o ileturado não sabe o que quer.
[43:31:40 - 43:45:00]:  Não, antes para o contrário, não estou a dizer que não sabe o que quer, estou a dizer que vota por razões que são diferentes do que está escrito no Programa da Escanidade.
[43:45:00 - 44:03:20]:  Ou seja, o que eu digo sempre, é que, por exemplo, quem vota, cá, no André Ventura, muitas vezes vota, apesar do que o Ventura diz e não por causa do que o Ventura diz.
[44:03:20 - 44:05:00]:  E isso acontece.
[44:05:00 - 44:08:20]:  Eu mudou o seu programa eleitoral, depois de ganhar.
[44:08:20 - 44:33:20]:  A que já proveja novas eleições legislativas daqui por um ano, vê em Macon, João Miguel Tavarza, tentação devido a dizer, "O Parlamento daqui por uns tempos se houver um cenário político de ingovernabilidade".
[44:33:20 - 44:48:20]:  Em política fazer previsões do modo de agála sempre difícil, no atual contexto, é pouco menos do que impossível.
[44:48:20 - 44:58:20]:  O pedra que me chio utilizou várias vezes nesta sua intervenção, a expressão aos papéis.
[44:58:20 - 45:10:00]:  E aos meus apontamentos também tinha que um outro aos papéis, para crescentar que é o Banque Centro-Alego-Pelro também andou aos papéis.
[45:10:00 - 45:28:20]:  E, quando se junta esta confusão política, uma guerra não-crânia, uma inflação galopante, as dívidas subbranas, outra vez, a minha saga em poli acima,
[45:28:20 - 45:38:20]:  ninguém sabe o que realmente vem para ir daqui a uns meses. Não sabe.
[45:38:20 - 45:48:20]:  E, portanto, nessas autogas de grande instabilidade, enfim, olha para que o Metador esplítico, o que parece que é bom.
[45:48:20 - 45:56:40]:  Macon está na fase com a dista que está claramente mais nesta área na Europa no seu próprio país.
[45:56:40 - 46:10:00]:  Então neste momento só quero ser o lidar europeu para das grandes questões já o política, os países andam háborrecer os mais ministros.
[46:10:00 - 46:33:20]:  Para voar de Mirput, o peda-me-ci ficar assim ministro do Nó, e não do Nóne, terrivel palavra, um Nóne, e estão entregues das pastas ministriais por esta semana.
[46:33:20 - 46:45:00]:  Desta vez, com Ricardo Rausperer, do outro lado do Mar e com aqueles cortinados suspeitos, também está em fuga, Ricardo.
[46:45:00 - 46:58:20]:  Não, para ter ver, não, talvez depois de alguma coisa que eu diga aqui, preciso de ter sido...
[46:58:20 - 47:05:00]:  Está do outro lado do Mar, mas não é do mesmo lado do Mar onde já vimos cortinados idênticos.
[47:05:00 - 47:10:00]:  Não é o outro Mar, não é isso.
[47:10:00 - 47:15:00]:  Mas, claro, mas aqui no Brasil, não tenho o certo receio. Não tenho o certo receio.
[47:15:00 - 47:25:00]:  Da última vez que vimos pessoas a falarem na televisão, é frente a escortinados de Oazarpá.
[47:25:00 - 47:33:20]:  Estou aí, não, mas eu não sei o subesticioso. Não tenho o que eu posto.
[47:33:20 - 47:35:00]:  Está no Brasil, não é?
[47:35:00 - 47:38:20]:  Até o mesmo estulémica pra prava.
[47:38:20 - 47:40:00]:  Muito claro.
[47:40:00 - 47:41:40]:  Muito claro.
[47:41:40 - 47:50:00]:  O Fernando, propósito, ou respeito de um caso de violação.
[47:50:00 - 47:55:00]:  Sim, é, o caso de um caso bastante trágico, não é?
[47:55:00 - 48:00:00]:  Deserço, uma mina de 11 anos foi violado.
[48:00:00 - 48:13:20]:  E a juiza impediu que a menina refeizei um aborto. E o presidente já iria bom sonar.
[48:13:20 - 48:25:00]:  Em treveio, dizendo que tinha a vida aqui uma intervenção desumana neste caso.
[48:25:00 - 48:35:00]:  Que era a intervenção de, como calculam, de ativistas pró abortos.
[48:35:00 - 48:41:40]:  Tenham tentado, segundo ele, seduzir a menina.
[48:41:40 - 48:43:20]:  E é isso.
[48:43:20 - 48:56:40]:  A polêmica é essa. É uma menina de 11 anos que foi violada, mas não pode abortar.
[48:56:40 - 49:10:00]:  Hoje, a ligaza propósito, o Supremo Tribunal dos Estados Unidos acaba de saber...
[49:10:00 - 49:18:20]:  Acabou com o direito constucionado ao aborto dos Estados Unidos.
[49:18:20 - 49:28:20]:  Que implicações pra além das óbvias e implicações sociais aqui, isso pode vir a ter.
[49:28:20 - 49:36:40]:  Preguna a palavra quem entende.
[49:36:40 - 49:41:40]:  Pedro Messia, já tenham usado isso aqui.
[49:41:40 - 49:46:40]:  Eu ia dizer que vai radicalizar.
[49:46:40 - 49:51:40]:  Eu peniu um público norte-americano, mas já não sei o que quer dizer, na esta altura.
[49:51:40 - 49:56:40]:  Porque eu peniu um público norte-americano, que está tão radicalizado.
[49:56:40 - 50:08:20]:  Vai, vai, certamente, vai gerar polêmicas nos Estados, porque isto no fundo,
[50:08:20 - 50:15:00]:  isto é uma prohibição do aborto, é uma devolução aos Estados.
[50:15:00 - 50:23:20]:  Pervente vai haver um... vão se rafilhar os nos Estados para resolver isso.
[50:23:20 - 50:31:40]:  E vai haver uma grande discussão, acho que o punitive é a relação ao Supremo.
[50:31:40 - 50:41:40]:  Acho que claramente tentação de que visto que há seis joizes conservadores,
[50:41:40 - 50:51:40]:  o Supremo tem que ter mais membros para não ficar dependente desta maioria por mais uns bons anos.
[50:51:40 - 50:56:40]:  E acho que é um autogén que é esquerda, desta vez.
[50:56:40 - 51:01:40]:  Tem que tentar manter a cabeça feria.
[51:01:40 - 51:13:20]:  Porque, apesar de tudo, existe uma legitimidade daqueles dos juízes para decidir desta managa.
[51:13:20 - 51:16:40]:  E esta vez é um pouco esquecido.
[51:16:40 - 51:21:40]:  E a votação foi 6-3, e na escarul...
[51:21:40 - 51:26:40]:  E na quão não existia a parecida e da outra, mas isso esqueci.
[51:26:40 - 51:31:40]:  A votação foi, de certa forma, surpreendente.
[51:31:40 - 51:33:20]:  Sim.
[51:33:20 - 51:36:40]:  Só foi surpreendente, porque ia ser assim que quatro vezes...
[51:36:40 - 51:40:00]:  Foi prava-se que fosse ser...
[51:40:00 - 51:45:00]:  Porque o presidente do Supremo, que isto é uma ser mais...
[51:45:00 - 51:51:40]:  Segrado, mas não foi sem estar.
[51:51:40 - 52:01:40]:  É verdade que o Rovers-18, na managa que existe na perigulidade,
[52:01:40 - 52:08:20]:  é altamente executível. Isso muitas vezes não se consegue se ter de bater numa edesta gilita guia.
[52:08:20 - 52:15:00]:  É fragilidade, não é argumentativa.
[52:15:00 - 52:26:40]:  Afançamos, é alturar agora para sabermos por que o Ricardo Raús Pereira se declara "não".
[52:26:40 - 52:36:40]:  Não temos que poder saber quem considera isso ofensivo, por aos anões, Ricardo Raús Pereira.
[52:36:40 - 52:40:00]:  Sim, sim, bastante.
[52:40:00 - 52:45:00]:  E a pessoa ali acha aproveite para a política de culpa.
[52:45:00 - 52:53:20]:  Sempre que eu sou um firme, eu crente na igualdade.
[52:53:20 - 53:03:20]:  E isso faz muitas vezes dizer a frase ofensiva, eu acho que sou igual a ti.
[53:03:20 - 53:13:20]:  E, portanto, tenho encontro muitas vezes na circunstância de ter que poder desculpar as pessoas,
[53:13:20 - 53:23:20]:  acho que eu estou a dizer que sou... que somos iguais, eu caso outra vez.
[53:23:20 - 53:40:00]:  Mas é, a atorada do atrope espanhola de anões, quer falar da atorada do caso em si,
[53:40:00 - 53:55:00]:  ou da reação do ministro... é a saenunciada atorada o ministro da cultura que considerou indignas,
[53:55:00 - 54:00:00]:  ou uma tentada indignidade humana.
[54:00:00 - 54:10:00]:  As duas coisas, Carlos, aqui não é bem uma atorada, mas não é uma... é uma... é uma besada, que é...
[54:10:00 - 54:13:20]:  - Reada, né? - Reada, né?
[54:13:20 - 54:16:40]:  - Sim, não é bem uma atorada.
[54:16:40 - 54:26:40]:  Mas enfim, e depois, sim, é uma atorpe de anões, espanhola, né?
[54:26:40 - 54:48:20]:  E eu sou um firme, querente, mais uma vez, de que as pessoas devem poder fazer com o seu corpo que quiserem.
[54:48:20 - 55:06:40]:  E tentar proteger a dignidade humana das pessoas, proibindo-as de fazer o que querem.
[55:06:40 - 55:15:00]:  Parece um raciocínio meio que eu tenho algum vício, não é?
[55:15:00 - 55:23:20]:  Se a gente para proteger a dignidade de alguém tem de o proibir.
[55:23:20 - 55:30:00]:  Não sei se... esse raciocínio é seguenta.
[55:30:00 - 55:38:20]:  E depois a relação às tecolas dos senhores ministros, que é que é um de cómic, não é?
[55:38:20 - 55:41:40]:  É que o que é um de cómic que não tem rigorosamente nada, né?
[55:41:40 - 56:03:20]:  Se o qualidade humorista, mas também desigeta do sentido de humor, como é que entende esta concorda com o ministro?
[56:03:20 - 56:11:40]:  Eu exigeta no lhe admite, mas enfim, uma vez que estamos há distância, não posso fazer nada,
[56:11:40 - 56:23:20]:  mas estaremos contando-a. Exatamente. O caso do problema de visto é, normalmente,
[56:23:20 - 56:35:00]:  há uns rústicos dos quais já temos falado, há uns rústicos que dizem que os limites do humor é ter graça.
[56:35:00 - 56:43:20]:  E a pergunta que segue, evidentemente, é ter graça para quem,
[56:43:20 - 56:55:00]:  porque não sei se já repararam, mas isto do tero, não ter graça, é uma coisa bastante subjetiva.
[56:55:00 - 57:05:00]:  Pessoas que acham graça, coisas muito diferentes. E portanto, é que a parte de não ser um critério válido,
[57:05:00 - 57:20:00]:  para gente achar que aquilo que é ou não é lícito, para gente descobrir o que é ou não é líse, você ouvi?
[57:20:00 - 57:28:20]:  E por aqui é a mesma coisa. Aqui o cómic não tem nada para quem.
[57:28:20 - 57:40:00]:  Eu posso não achar graças, e portanto, tenho um remédio ótimo, que é não ir lá.
[57:40:00 - 57:53:20]:  Agora, encontrar-me na posição de dizer as pessoas que de livre vontade querem participar naqueles petáculos,
[57:53:20 - 58:05:00]:  que não poderão fazê-lo, porque aquilo blisca a dignidade humana delusia e também a minha.
[58:05:00 - 58:08:20]:  Não gostaria de me encontrar nessa prisão.
[58:08:20 - 58:15:00]:  Mas pode se exprimir a sua opinião, quer dizer, o ministro do Mendeu,
[58:15:00 - 58:30:00]:  é um salto para achar que nós deveria realizar aquele espetáculo, de se apenas considera que ele é indigo.
[58:30:00 - 58:41:40]:  Com certeza, enquanto foram, enquanto isso formam opinião, que não tenho nenhuma agência a fazer.
[58:41:40 - 58:55:00]:  De ver nisto, neste tipo de espetáculo, é um atentado a dignidade humana, Pedro Mischia, acompanha a avaliação do ministro.
[58:55:00 - 59:05:00]:  É um bocadinho como o que a nossa relação a a comissidade, as coisas que as pessoas acham como e que as outras não acham.
[59:05:00 - 59:18:20]:  E a dignidade humana, as coisas que as pessoas há, as discussões, aliás, uma delas, está de correr em Portugal, por exemplo, sobre a prostituição,
[59:18:20 - 59:26:40]:  as pessoas que acham que é uma tentativa de uma, outras coisas acham que é um exercício da liberdade individual, etc.
[59:26:40 - 59:36:40]:  E eu acho que a regra tem que ser a liberdade, certo nos domínios em que essa liberdade, quando usou crime,
[59:36:40 - 59:46:40]:  ou aquilo que nos direte somos os diretees indespeníveis, isto é, eu não posso vender uma perda.
[59:46:40 - 59:53:20]:  Portanto, há coisas que eu não posso fazer.
[59:53:20 - 60:08:20]:  Mas no resto, agora, se a regra é, se a ideia é que vamos acabar com as coisas rirriculas e o ministro não falou em acabar, mas eu vou transpar pessoas que falaram.
[60:08:20 - 60:13:20]:  Se a ideia é acabar com as coisas rirriculadas, então, há caras de costunas, né?
[60:13:20 - 60:20:00]:  Quer dizer, antes dos anões, venham começar pelas tunas.
[60:20:00 - 60:33:20]:  Os vônil da Vardes que vos veu há dias sobre este caso e faziam uma distinção entre este tipo de espetáculo que não considera atentatório,
[60:33:20 - 60:36:40]:  porque percebi, espero que vocês tenham a interpretar bem.
[60:36:40 - 60:38:20]:  Muito bem.
[60:38:20 - 60:45:00]:  E um outro também contra o verso que consiste no lançamento da nois.
[60:45:00 - 60:46:40]:  Sim.
[60:46:40 - 61:01:40]:  Onde há diferença se em ambos os casos, as pessoas envolvidas, os anões, no caso, participarem neles de liberdade, o meu da Vardes.
[61:01:40 - 61:18:20]:  Mas a toda é diferente. Eu dei esse exemplo porque é um exemplo curioso, porque o voo não é década de 90, que a cuja profissão é gastar num bar, onde esses anãos são lançados.
[61:18:20 - 61:26:40]:  É uma prática em bar das franceses e americanas, também se faz isso não. Estrala, não há alguns cítios.
[61:26:40 - 61:48:20]:  E eu, porque eu disse, quando a localidade onde eu fazia isso, por aí viu, eu interpôs uma ação contra o Estado francês, essa ação acabou por que ganhas nações unidas, mesmo a comunidade dos direitos humanos.
[61:48:20 - 62:05:00]:  Onde essa não perdeu? Porque com o argumento de que a dignidade humana, naquilo caso, era mais importante do que o seu liberdade ou o seu direto ao trabalho.
[62:05:00 - 62:15:00]:  Isto, eu trouxe esse exemplo para dizer que muitas vezes, nesses coisas temos direitos fundamentais em conflito.
[62:15:00 - 62:30:00]:  Aliás, acho que é lá, porque o ganho está convido, foi muito antes de colocar isso. O que é o direito da liberdade, verso do direito, a saúde, a que aização, direitos fundamentais em conflito.
[62:30:00 - 62:48:20]:  No caso desse lançamento da Nois, a argumentação era entre centro porque recusava que houve essa sequer ali uma discriminação, ele invocava que era discriminatório.
[62:48:20 - 63:05:00]:  Por que? Porque o argumento era não é discriminatório, porque esta atividade só se aplica a Nois, que é não é possível alagarrar em pedra-mexia, o lamento?
[63:05:00 - 63:25:00]:  E fazer um lançamento de pedra-mexia, para fazer um lançamento de pedra-mexia em barges de Lisboa, que ele habitualmente frequenta, não seguia fácil.
[63:25:00 - 63:48:20]:  Por isso só se aplicava a Nois. No problema deste caso, é que não rei isso que se passa, porque se tiver adultos, vestidos de palhaços, andar a baguncairo, a provocar, a toriar, isso não é um problema.
[63:48:20 - 64:08:20]:  Só é um problema, se for em Nois. E essa é a questão, é que parece que é um olhar discriminatório sobre os Anões, com o argumento que estamos a proteger, isso é flago.
[64:08:20 - 64:23:20]:  O Charles Chalucido, porque o Ricardo Arroz para a Declara não, o pedra-mexia, distente-se moroso e se há uma realidade a um mito pedra-mexia.
[64:23:20 - 64:41:40]:  No caso, é uma realidade, no caso, é uma realidade. Quer comentar de declarações do presente do Supremo Tribunal de Justiça, considera a falsa a ideia de que a justiça é uma propresa demorada.
[64:41:40 - 64:53:20]:  Os argumentos a presentação dos polis juiz, considero em rica, ou hoje, convenceram-no, polis juiz, não?
[64:53:20 - 65:10:00]:  Quer dizer, eu conteste a ideia de que a justiça é demorada, mas admite logo a seguir que ela é demorável, porque a justiça é de quem é culpa.
[65:10:00 - 65:33:20]:  Pássego, e o que ele diz é que a justiça é demorada, por causa, esta parte é verdadeira, dos mega processos.
[65:33:20 - 65:53:20]:  E também dos processos, de que não é merdimenta, criminalidade económica, económico-afinanciera, onde diz ela a justiça de garantia, gesti garantia, e isso faz o moro aos processos.
[65:53:20 - 66:11:40]:  E, portanto, a culpa não é dos tribunais, a culpa é não só dos litigantes, como é, em ultimanalis, diz-o, do qual é a justiça penal que eu permiti, e do logisilador que faz os códigos.
[66:11:40 - 66:35:00]:  Eu tenho sempre uma grande dificuldade, temos a falar direito, em falando gesti garantia sem saber o que estão a falar, porque, claro, diz-o que a justi garantia pode haver gesti garantias.
[66:35:00 - 67:10:00]:  E, se este garantia, se chama-se manobras dilatorias, a coisa de este gênero, e, de facto, se as pessoas, por exemplo, eu ouve casos como casa, casa, pia em que houve incidentes de suspensão, etc., e percebi-se que a única intenção disso era trazer-os processos.
[67:10:00 - 67:41:40]:  Não, não, mas tenho uma lembrada desse porque houve muitos, e eu sou, neste ovo, mesmo muitos processos. Agora, a garantia, a gesti garantia, são muito importantes, e, portanto, se a razão é só essa, e eu acho que a razão é só essa, a morosidade é um custo a pagar os meg processos.
[67:41:40 - 68:01:40]:  E, portanto, o meg processos tem, não só tem andado mal resultado, como são de resta uma má estratégia. É culpa dessa processão de demora, seiva na justiça será só dos meg processos, ou é o megata-varo.
[68:01:40 - 68:20:00]:  Não acho que seja só dos meg processos, porque, por exemplo, fiscal também é lentíssima, e também há muitos problemas aí. Agora, é evidente que a processão pública o problema está nos meg processos.
[68:20:00 - 68:36:40]:  Não da quem é que intercer a dia o mito, o juiz considero, fala do mito, o demora-osidade, da quem é que intercer seria esse mito.
[68:36:40 - 68:53:20]:  Mas é que a emergulidade não é um mito neste caso, o que é dizer que pode dizer que o íntice segue ao mito de passar a água, o ônus da culpa para cima dos juizes e dos tribunais.
[68:53:20 - 69:08:20]:  E aí, o que faz o presidente do Supremo é a tiga água, o ônus da culpa para cima dos religios-ladores. Eu tendo a achar que ele tem razão.
[69:08:20 - 69:50:00]:  Porque é evidente que os meg processos e estas manobras de elatorias, aquilo que nós temos assistido, bastamente, por exemplo, na questão da opressão marquês, é saber-lo que alguém com os bolsos suficientemente fundos e com o advogado suficientemente litigante, pode levar até ao final dos tempos o atraso dos processos com manobras, atrás manobras isso, distrói completamente a confiança da opinião pública nas instituições.
[69:50:00 - 70:05:00]:  Será que as processões públicas sobre algumas questões sensíveis podem, por vezes, estar completamente distorcidas e recardar-vos para a?
[70:05:00 - 70:30:00]:  Bom, se a resposta é essa pergunta, assim, podem estar distorcidas. Outras vezes também podem estar sendo procuradas por um fundo de verdade e que não há fumo sem fogo.
[70:30:00 - 70:45:00]:  Sim, quer dizer, algumas vezes, em que as processões públicas estão fundadas na realidade, que as pessoas já experimentaram.
[70:45:00 - 71:00:00]:  Por exemplo, eu nunca estive envolvido num mega processo, mas já estive envolvido várias vezes em mini processos e duraram sempre muito tempo.
[71:00:00 - 71:13:20]:  Os dois uma ou foi uma partida que me fizeram e a justiça é rápida para todos os elementos para mim.
[71:13:20 - 71:20:00]:  Há um fundo de verdade, na ideia de que as pessoas têm de que a justiça é de facto morosa.
[71:20:00 - 71:46:40]:  Já sabemos porque o Pedro Mexíac se anunciia moroso, agora vamos tentar perceber porque aqui o João Miguel Tavar se confessa mal informado e tem que ser rápido de uma forma geral ou de uma forma específica em relação a um assunto concreto.
[71:46:40 - 71:58:20]:  Sim, nós não temos muito tempo, este tema buscado morreguinho um pouquinho a explicar, mas posso tentar se sair rapidamente.
[71:58:20 - 72:06:40]:  É só o questão de avariludos macacos porque é uma epidemia que para a gente se pode chamar assim?
[72:06:40 - 72:11:40]:  Por enquanto, nesse pode chamar assim, acho que...
[72:11:40 - 72:18:20]:  O NES suger que é melhor mudar de nome...
[72:18:20 - 72:33:20]:  Exato, que é preconceituoso. Mas esse é o problema, é um daqueles casos, em que toda a gente parece estar mais preocupada com as palavras e não discriminar a ninguém.
[72:33:20 - 72:40:00]:  Do co-contaminação para o experimento dita. E eu isso nunca tinha visto.
[72:40:00 - 72:46:40]:  E o que se passa é que este caso ganhou...
[72:46:40 - 72:48:20]:  Apenhou muita...
[72:48:20 - 72:50:00]:  Na cira, vai ser a discussão.
[72:50:00 - 72:56:40]:  Ou vai ser a discussão muito a posterior, não quando ela arrebentou.
[72:56:40 - 73:00:00]:  E aquilo que se passa foi...
[73:00:00 - 73:18:20]:  De meadamente até o Pélígaro, que também colabora com esta casa, fez na altura um texto que perguntava "Variludos macacos a feita especialmente ao monsexual".
[73:18:20 - 73:33:20]:  A resposta é "não". Porque isto vinha na decorrência do presidente da sociedade portuguesa de viagologia, que você atravvelou a dizer que os homossexuais eram...
[73:33:20 - 73:41:40]:  Portanto, por isso, eu me pedi de meia dos homossexuais que são a estração desta população.
[73:41:40 - 73:50:00]:  E, às vezes, dizer que não, que não é uma doença que afeta especialmente dos homossexuais, não é, não é, não é.
[73:50:00 - 74:00:00]:  E vai saber por acaso, até agora, continua a ser. Ninguém sabe, indesatamente, porque? Mas continua a ser.
[74:00:00 - 74:13:20]:  E esta ideia de que nós não podemos dizer isto, porque, se não, nós vamos continuar a discriminar as pessoas, parece-se absolutamente absurda, porque...
[74:13:20 - 74:21:40]:  Pagos dica aquilo, grupo de pessoas que está a ser mais afetado por esta doença.
[74:21:40 - 74:38:20]:  E isto é completamente contraproducente. E eu gostava que a DGS, que passa realmente mais com a saúde e com menos com a semântica, e já agora também com bacalhói, vai lá, vai lá.
[74:38:20 - 74:55:00]:  E se enxigamos à altura dos livros, eu trago esta semana um ensaio que demonstra, como os livros sendo objetos potentes, perfeitos perigosos,
[74:55:00 - 75:03:20]:  são também objetos frágés e, deste sempre vítima, de todo tipo de vandalismo.
[75:03:20 - 75:20:00]:  Tem, sentido, ao longo da história, muitos amigos, claro, mas também muitos inimigos, queimar livros é o título desta história, da distribuição do saber,
[75:20:00 - 75:43:20]:  a história da distribuição do saber, é mesmo o subtítulo, que começa na introdução com a descrição, do momento mais emblemático de história moderna neste aspecto, com a Fogueira Nasi de 1933, em Berlim.
[75:43:20 - 76:05:00]:  Mas recuva, depois, na história, começando pela destruição bíblica da cidade de NINI-NIV, e play deia pionera, de acumular, ou acumular saber em bibliotecas e arquivos,
[76:05:00 - 76:15:00]:  que veio dar aos livros um lugar especial de destaque na nossa civilização.
[76:15:00 - 76:31:40]:  O autor é um bibliotecário de Oxford e percebe-se que precisou de muito tempo em bibliotecas para reunir toda esta informação, em um livro, que não é só uma história antiga,
[76:31:40 - 76:50:00]:  infelizmente, basta pensarmos que a biblioteca de Sarajea foi destruída na guerra da Post, em 1992, e que ainda recentemente tivemos notícia sobre livros queimados de uma escola do Canadá,
[76:50:00 - 77:10:00]:  que nos perçarem alegadamente racistas, eram clívoros, álbums de tintinha, a hysterics e laquilac, queimar livros de Richard Ovendan e de São Presença.
[77:10:00 - 77:18:20]:  O João Miguel Tavares traz um livro dedicado a um pouco conhecido fotógrafo do Porto.
[77:18:20 - 77:23:20]:  - Exatamente, esse... - Dia de São João.
[77:23:20 - 77:51:40]:  Esse fotógrafo é uma amerecaz, mas olha que também está bem feito. Chama-se Bernart Pigs. E esta é uma edição de uma editora que também é um alfa-rebixto, e portanto isso mostra também muita relação nos alfa-rebixtos com os livros, que é a Valde Sempa Pena sobre o Nihagisto,
[77:51:40 - 78:21:40]:  é daí no "Líbras do Palfreira", e este fotógrafo que nós aqui falamos, chama-se Bernart Pigs, ele viveu em 1901-1967, com até um fotógrafo do século 20 português, e é um fotógrafo muito mal conhecido, que fotógrafo sobretudo o Porto,
[78:21:40 - 78:31:40]:  é apresentado ainda como um fotógrafo amadora, embora com a lidada das fotografias dele mostram um pouco mais do que isso.
[78:31:40 - 79:10:00]:  E eu tenho essa sensação que há um mundo para descobrir ainda em Portugal e nos arquivos fotógrafos em Portugal, e este é um livro que, de certa forma, repõe a justiça em relação ao não pouco conhecido, que também é acompanhado o livro por alguns comentários e textos de famosos escritos portugueses entre as quais um deus para a mente está a esta mesa.
[79:10:00 - 79:23:20]:  Mas eu não vou dizer quem é. O Petro Messia traz uma biografia em vulgar.
[79:23:20 - 79:38:20]:  Sim, é um livro do filósofito ali, indo de George O'Anne Gampen, a Gampen sobre o Raldor Lane, no Poeta Alman, já me se mesma loucura de Raldor Lane, o Raldor Lane,
[79:38:20 - 79:56:40]:  a louqueceu na segunda metada a sua vida e ficou vivendo uma torre em tubinga durante 36 anos, e então o projeto do H Gampen não é fazer muito para a setona, acho que é uma biografia, não é fazer muita pressão biográfica,
[79:56:40 - 80:30:00]:  mas fazer o que ele diz, que é um trabalho não de estúria de homens de cronista, que vai fazer a crônica dos dias de Raldor Lane, a intubinga, com o que escreveu, com os contatos que teve, e daí destrair não o facto dos qual é a sospeta, mas de vidas, de vidas sabokei a loucura, de vidas sabokei a trajetia, etc.
[80:30:00 - 80:46:40]:  O Ricardo Raús Pereira tem um minuto para praticar o amiguisbo?
[80:46:40 - 81:03:20]:  É um momento simbical, cara, sou eu falar do camarada de trabalho, começamos pelo, por este magnífico catalogo de World Press Cartoon,
[81:03:20 - 81:25:00]:  uma exposição que decorra nas caldas da Reinha, a grande alma, por trás disso, é o Antônio, o cartonista dos pressos, e aquilo tem sempre um catalogo impecável, como é o caso destes,
[81:25:00 - 82:13:20]:  como é o nosso tempo, de uma forma bastante rápida, e é muito segura, e é muito importante, como é o nosso tempo, de uma forma bastante rápida, e é muito importante,
[82:13:20 - 82:20:00]:  vamos ver o tempo amiguisbo?
[82:20:00 - 82:38:20]:  É de Ivana Marques, chamando a pontar, é feio, o Joana Marques tem que, ela é uma das uristas, como acontece com os melhores,
[82:38:20 - 82:46:40]:  numa sonda de demasiado grande, nem de demasiado grande, para ela, ela de brússas sobre todos, não discrimina,
[82:46:40 - 83:15:00]:  está acontecendo com a Joana Marques, uma coisa que eu acho extraordinária, que semana a por semana, Joana Marques vai descobrindo mais um limite do humor, é incrível, a quantidade de gente querida, tem a opção fresca, para lhe dizer que ela ultrapassou mais um,
[83:15:00 - 83:46:40]:  eu fico muito feliz com isso, porque ainda sou do tempo, em que a viata Rádio Renachança protestava comédia, ficava ofendida com comédia, e agora são viatos ainda maiores, que ficam ofendidos com a comédia de Rádio Renachança, que é onde da Joana Marques trabalha,
[83:46:40 - 84:05:00]:  e a gente vai dormir mais de减减, hoje é o dia da mesma hora, o mesmo elenco, Pedro Messia, João Miguel Tavarzi, Ricardo Dourou Espreira.
[84:05:00 - 84:51:40]:  [Música]
