[00:00:00 - 00:11:10]:  Esta semana, Ricardo Raúes Pereira confessa-se, Javardo. João Miguel Tavarge, de Clara,
[37:49:50 - 38:04:50]:  E, portanto, uma vez contaram uma história sobre aquilo que o João Miguel estava a dizer, as ver as atletas da alta competição, por exemplo, que têm algumas vantagens no concurso
[38:04:50 - 38:20:42]:  e a cursos do ensino superior. E uma vez era um candidato, queria candidatar-se a direito, e a atleta da alta competição da modalidade de hipismo,
[38:20:42 - 38:32:42]:  e o professor responsável pela admissão, manifestando um desprezo pela modalidade de hipismo, que eu não subscrevo,
[38:32:42 - 38:38:50]:  só a vez se não recebemos cartas de malta de hipismo.
[38:38:50 - 38:49:14]:  -Escreveu o seguinte, fica admitido o cavalo, mas não o aluno.
[38:49:14 - 38:59:38]:  -Eu creio que neste caso, no certo, o catalóquio devia ter dito admitimos o Bruno Merit, mas não descendente.
[38:59:38 - 39:02:54]:  -Portanto, a aula... -É possível.
[39:02:54 - 39:08:18]:  -A unicina de corria, estava a la urna do Bruno Merit, e um problema...
[39:08:18 - 39:17:18]:  -Tum quer uma pessoa sensível à língua portuguesa, é possível que uma parte desta polêmica se devia falar do Bruno Merit.
[39:17:18 - 39:23:50]:  -E um sinto... -E um sinto... -E um sinto... -E um sinto...
[39:23:50 - 39:37:58]:  Hoje em dia, eu falo-se muito em... use essa palavra, "previlejo a balda", porque a palavra "previlejo" em política tem uma carga.
[39:37:58 - 39:43:50]:  E, de hoje, que a minha tem uma carga, em política tem uma carga essa palavra.
[39:43:50 - 39:50:30]:  Às vezes, a gente fala, "previlejo quando se refere a meros direitos".
[39:50:30 - 39:55:58]:  Este é um caso em que se trata de "previlejo" sem tirar nem por.
[39:55:58 - 40:05:30]:  Eu tenho... Eu tenho um forte tempo da vida. Eu tenho um forte tempo da visão do João Miguel, em relação aos seus amigos liberais.
[40:05:30 - 40:09:02]:  É isso, cuidado. Eu estou empanhia, João Miguel.
[40:09:02 - 40:15:38]:  Como é óbvio agora, os amigos liberais de João Miguel usam argumentos absurdos.
[40:15:38 - 40:20:06]:  Eles que são sempre os proponentes da ideia de mérito.
[40:20:06 - 40:26:10]:  -Quem é tão escorrigalho... -Ele é muito deputado por amigos.
[40:26:10 - 40:36:14]:  E agora, quando você não braça, você fica surpreendido por seus amigos liberais, arranjar em argumentos absurdos.
[40:36:14 - 40:49:18]:  Para justificar o mérito deste entrado... Eu sou mais óbvio, que eu gosto de apanhar porrada todo lado.
[40:49:18 - 40:52:22]:  -Muito bem? -Está dito.
[40:52:22 - 40:52:54]:  -Está dito. -Está dito.
[40:52:54 - 40:56:14]:  -Ele ficou gravado. -Está dito.
[40:56:14 - 41:01:14]:  -Ponso de ser usado em futuras situações.
[41:01:14 - 41:07:34]:  O João Miguel está a farso fica então o ministro de "Beno mérito de descendência".
[41:07:34 - 41:13:54]:  E, a vez do Pedro Messias, tornaram o ministro dos camarados.
[41:13:54 - 41:18:34]:  -Temos um problema de gênero, portanto. -Temos, temos que falar.
[41:18:34 - 41:23:34]:  -Pelo amor de gênero. E às vezes, eu preciso, o João Miguel falou em apanhar pra encarar.
[41:23:34 - 41:30:14]:  -Quero falar do levantamento feminista que está agitar a esquerda francesa.
[41:30:14 - 41:38:14]:  -Sim. A França é isso, de Missa, que é o partido do cinema "La Unchón".
[41:38:14 - 41:48:14]:  Que conseguiu fazer um "Op o PS", e, portanto, neste momento, é o líder da esquerda da França.
[41:48:14 - 42:00:54]:  Tive um problema recentemente, nas coincilidades de outros problemas que outros partidos franceses tiveram nos últimos meses e anos,
[42:00:54 - 42:17:34]:  que teve um dos seus deputados e não são dos deputados, mas coordenador e presumptivo del fin de Mellanchón,
[42:17:34 - 42:24:34]:  acusável, ele admitiu, violência doméstica.
[42:24:34 - 42:32:34]:  No contexto onde eu vou arceler e tijoso, de uma discussão, etc.
[42:32:34 - 43:04:14]:  E o Mellanchón reagiu a esse caso, que ponhei em causa do seu guardaire, que é um senhor chamado Hadrian Katnandes, que parece um tintinho, tintinho desangado, com um tweet dizendo que o apoiava, completamente, etc.
[43:04:14 - 43:12:34]:  -Pois, vai uma shitstorm, a tweet, será, vai, é mais bonito.
[43:12:34 - 43:20:54]:  -É, não sei o que não é esse ex-Français, e ele fez um segundo...
[43:20:54 - 43:24:14]:  -Mente merda.
[43:24:14 - 43:27:34]:  -De isso mesmo?
[43:27:34 - 43:49:14]:  -E ele fez um segundo tweet dizendo que apoiava, não sei se foi no Twitter, foi esse vídeo, mas um segundo post dizendo que também estava solidário com a senhora que tinha apanhado.
[43:49:14 - 43:55:54]:  -Esta é um caldo de cultura, um outro caldo de cultura.
[43:55:54 - 44:42:34]:  -E um levantamento de feministas e não só de pessoas, de merda, metam um grupo de feministas que escreveu no liberação humanifesto, dizendo que esperam que um partido que fez do combate à violência de gênero, uma das suas banderas, não falhe que lamurosamente neste momento, isso gerindo, que o senhor Mellanchón já é um sépto ex-Nário,
[44:42:34 - 45:09:14]:  e que diz essas coisas para que ativaram o eleturado jovem, mas que não percebem, importância que isto tem, e isto, de repente tornou essa discussão sobre Mellanchón, sobre a sussão de Mellanchón, sobre hipocrisia, e é um debate muito interessante, que já tem afetado aliás,
[45:09:14 - 45:30:54]:  já o ministro, como razões mais graves, de um Macron que teve que se emitir, e na se casava por abuso sexual, e de alguma coisa que conheceu dos verdes, e por tanto, há um caldo de cultura muito problemática.
[45:30:54 - 45:45:54]:  -E os aspectos de indignação feminista têm a ver qual essa descarpança entre o discursor e o politico, e a indulgência em alguns desses casos.
[45:45:54 - 45:57:34]:  -É elas dizem mesmo, a gente dizem mesmo minimização, a relação do agressor e falta de solaridade com a agredida.
[45:57:34 - 46:10:54]:  -Parece João Miguel Tavarres que, quando se revela uma contradição entre o discurso e a prática responsabilidade, é maior?
[46:10:54 - 46:20:54]:  -Oh meu carameco, há porque a gente falava uns do indignómetro, e sem mesmo os casos em que a mim salta a tampa.
[46:20:54 - 46:37:34]:  Eu, por exemplo, a gente quer, e até até o felice, eu consigo ter algo em patia, e pouco de que vocês deixam sempre uma louco, e, portanto,
[46:37:34 - 46:49:14]:  gente que, no geral, ao homem, que se comportavavelmente na cara. -Vou te escur dar, mas não é por causa disso.
[46:49:14 - 46:57:34]:  -Nossa, na testa eu estava admirável para que o João Miguel, de testes hipócritas, e gosta de moralistas.
[46:57:34 - 47:04:14]:  -É uma coisa... -Mas como assim? -Que minha polo-bismo...
[47:04:14 - 47:10:54]:  -Não, é difícil. -Eu até me teste hipócritas, mas também de testes de moralistas.
[47:10:54 - 47:17:34]:  -Não, mas o moralista acaba por ser hipócritas, né? -Escomso certeza, mas eu não é fatal.
[47:17:34 - 47:29:14]:  -Tá, então eu vou dizer que esse mongalismo é fácil, depois tem uma vida do que eu vou fazer mongalistas. -Sem, não, não, não, não. -Exatamente.
[47:29:14 - 47:40:54]:  -O shmenes bel que eu digo, ou só não vão te ganhar com o Nobel da Paz, e depois não dá a gente ter de entre humor de forma de vidaosa, isso.
[47:40:54 - 47:49:14]:  -E isso é evidente, isso é insuportável. Agora, não, é só a infrência.
[47:49:14 - 48:00:54]:  -É que eu gosto muito do mitu, do moaocí, mas eu também, tô sem paz espera, tô sem paz espera que checa.
[48:00:54 - 48:20:54]:  E as pequenas coisas que a aconteceram também, que a cada vez que se mentia, política de esquerda, meio cultural de esquerda, é a mesma coisa de repente, que é uma espécie de...
[48:20:54 - 48:30:54]:  -Tá, eu vou em casa do local, porque há casos que as vezes que souviam aqui ele e do meio cultural, mas também a Bafaba.
[48:30:54 - 48:42:34]:  -E este, aqui é que está o mundo... -E a primeira reação que eu ia ter o culto de petado do bloco,
[48:42:34 - 48:55:54]:  essa menor ideia que aconteceu, naturalmente, mas as mesmas pessoas do bloco que na altura passaram o tempo todo de dizer, acreditar nas mulheres.
[48:55:54 - 49:02:34]:  -E acreditar nas mulheres não é um pouco ouvido as mulheres, do que as mulheres com certeza, e acreditar se foi verdade.
[49:02:34 - 49:20:54]:  -Mas as primeiras pessoas que dizem sempre, acreditar nas mulheres, quando houve uma algação contra um deputado do bloco, acreditar o no deputado do bloco.
[49:20:54 - 49:39:14]:  -Nesse momento, a pessoa tem que ser consequente com aquilo que profeça e portanto, se acreditar nas mulheres é sempre. Não é, acreditar nas mulheres é chate quando são os nossos amigos, que companheiros que amarelas isso.
[49:39:14 - 49:59:14]:  -E isso não faz sentido. -No manifesto que pose esta sunteta de semana na ordem do dia, no manifesto publicado, no liberação, no grupo de feministas, pode lhe saber de passo o privado é político.
[49:59:14 - 50:07:34]:  -Concorda com esta formação e cada vez para ele? -Não, não concordo. -Eu concordo.
[50:07:34 - 50:20:54]:  -Pois, eu não concordo. -Não, não, mas... -Limitos do Provado são o profundoamente político, aliás o meu homem que já é só que ele é provo, viva-dia.
[50:20:54 - 50:27:34]:  -Não é provado, para ter de uma pessoa é crime. -Exatamente, não, está bem.
[50:27:34 - 50:37:34]:  -Não é privado, não é privado. Não é privado, não é privado. -E isto é que não é galei, mas a pessoa é privado.
[50:37:34 - 50:49:14]:  -Está no uso colávero, a pessoa é profissor e carreroso. -Ainda esta semana recebemos um com uma caixa de uma ouvinte, a dizer que...
[50:49:14 - 50:59:14]:  -Se falamos há muito tempo. -Eu acho que não, mas pegar com o peiminho. -Tocasse também para ser o que não. Eu acho que é até me deixe coxilar quando eu estou...
[50:59:14 - 51:04:14]:  -Mas, por respeito, é isso. -Está em português, não até o lemóvel, é isso?
[51:04:14 - 51:12:34]:  -Exatamente. -Não, eu não acho que o privado seja político, não acho.
[51:12:34 - 51:19:14]:  -Eu acho que isso não tem nada a ver com o caso aqui. -Porque o caso aqui são agressões.
[51:19:14 - 51:27:34]:  -Ora, agressões não é. Isso são coisas que ele faz lá na vida privada. -Não, carimos são uma coisa.
[51:27:34 - 51:44:14]:  -O privado não é político, eu não meu quarto, não entro deus, nem Marx, não entro... -Entra... -Pois eu seleciono a entrada. Eu faço esta seleção.
[51:44:14 - 51:54:14]:  -Mas, se Deus entra ação, deixava ação. -Não deixava, não, muito menos. -Deus não deixava. -Não deixava. -Não deixava.
[51:54:14 - 52:00:54]:  -Não me potente. -Ele não ia gostar do que se passa lá. -Comional.
[52:00:54 - 52:10:54]:  -A fazer fé naquele livro que dizem que foi ele que escreveu, ele não aposia metade das coisas que... -Nada, isso foi ele que fez.
[52:10:54 - 52:20:54]:  -Não deixou fazer. -Não sei bem, não sei bem. E a minha mulher então não é isso fala, aquela...
[52:20:54 - 52:25:54]:  -Mas então... -O que acontece?
[52:25:54 - 52:45:54]:  -Eu acho... -Repara, eu acho legítim que, por exemplo, vamos supor um político homossexual em público, seja contra certos direitos dos homossexuals, por exemplo.
[52:45:54 - 52:57:34]:  -Eu admito que é incompatível. -O que é isso? -Sumente as pessoas acham que isso é incompatível.
[52:57:34 - 53:05:54]:  -Eu admito que um político, por exemplo, fuma as suas ganzas em privado... -Siga homofóbico.
[53:05:54 - 53:20:54]:  -Fuma, não, se fuma as suas ganzas em privado. E na Assembleia da República defenda políticas contra a liberalização das drogas...
[53:20:54 - 53:25:54]:  -Drogas Lens, por exemplo. -Ah, admito isso.
[53:25:54 - 53:30:54]:  -Agora, isso não é que se é... -Aquí é que se é um político, pega aí.
[53:30:54 - 53:42:34]:  -Ele tem uma pessoa... -É notícia, aí qualquer... -Ai, é um limite que era aquele senhor um garo que era contra o casamento gay...
[53:42:34 - 53:49:14]:  -Costos de empanhada morrige, gay... -Pas empanhada, mas quando é empanhada, muito engraçado.
[53:49:14 - 53:54:14]:  -Aço não é dovidas. -Aquí é empanhada, muito engraçado. Agora, isso daqui, são crimes.
[53:54:14 - 54:04:14]:  -A gente está essa foto de crimes. Isso não é privado, não é privado. Olha, José Matóis, ta velha, mas foi na minha vida privada.
[54:04:14 - 54:10:54]:  -Não, não, o momento não é assim que funciona. -Estou, exemplo assim...
[54:10:54 - 54:15:54]:  -É um exemplo, então... -Pas a dar ideia, está a dar ideia.
[54:15:54 - 54:24:14]:  -Sim, não é por causa de um... Minho facto da atualidade.
[54:24:14 - 54:32:34]:  -O Pedro Mexíaf fica assim, ministro dos camarados, e também entregue das pastas ministrias por esta semana.
[54:32:34 - 54:42:34]:  A altura para saber-mos porque ainda o Pedro Mexíaf se declara "a la puta anéssica".
[54:42:34 - 54:47:34]:  E o molho ficou saboroso, ó, que aí ele mal...
[54:47:34 - 54:54:14]:  -O molho não é grande coisa, mas já teníamos provado. -O molho...
[54:54:14 - 55:00:54]:  -O meu problema, né? -Ah, às vezes disse que a carne é fraca, mas o molho é muito bom.
[55:00:54 - 55:07:34]:  -O molho é um molho que não já vem morar muito tempo, vamos lá ver. -O molho é a la puta anéssica, né?
[55:07:34 - 55:20:54]:  -É, na politano, e o nome, segundo costa, pode ter vindo, pode ser a indicação de que receita fecriada nos bordés de naples.
[55:20:54 - 55:27:34]:  -O bordel parece uma metáfora adequada para a política italiana.
[55:27:34 - 55:37:34]:  -O bordel, ó, sepostamento, um dos bordés que o Camões, o propriamente, frequentava, chamava "sumal cozinhado".
[55:37:34 - 55:45:54]:  -Porque, é uma expressão muito carregada. -Missar? Isso também foi mal cozinhado, mas não é um cozinhado novo.
[55:45:54 - 55:59:14]:  -Estamos a falar de chegar a da direita radical ao poder. -A chegar a direita, ao poder, quer dizer, o ficar em primeiro lugar,
[55:59:14 - 56:12:34]:  porque Berlusconi sempre governou com o que era antigamente a alienza nacional.
[56:12:34 - 56:25:54]:  Primeiro é a minha sítica, pois a alienza nacional, acho que se amava na altura as pós-fascistas, o salvinis teve em vários governos,
[56:25:54 - 56:39:14]:  foi o ministro interior, absolutamente antemigrações, talvez o mais descarável em mediante emigrações.
[56:39:14 - 56:55:54]:  -Deu-ro, mas não há uma novidade radical nisso. Segundo lugar, eles não são entender a melona e tem a vantagem de ser ter ganho agora,
[56:55:54 - 57:10:54]:  ter estado na oposição até agora, e de ser jovem, o salvinis está em queda, e o Berlusconi tem 178 anos,
[57:10:54 - 57:24:14]:  não tem futurista para frente, sendo que no caso o Berlusconi é possível que, sem essa conselha do Berlusconi,
[57:24:14 - 57:32:34]:  o que é o partido aí é, portanto, se fragmente, e há já ali uma anüvidade.
[57:32:34 - 58:04:14]:  Eu sei o último lugar, o Itália não só depende muito ao Neu Europei, portanto, é muito difícil que vá ter políticas, digamos, à unga a equilação de costumes e outras de qual melonia muito fã,
[58:04:14 - 58:25:54]:  e por último, queria só se alimentar que, de aquelas pessoas extremistas, ou radicais, que me chamemos como quiserem, a questão que fazem parte desta coligação,
[58:25:54 - 58:37:34]:  a pessoa, pro-Russa, neste momento histórico em que isso importa, não é melonia, é salvini.
[58:37:34 - 58:44:14]:  -Salvini, que, apesar de estar numa coligação vencedora, acabou de portar uma derrota.
[58:44:14 - 59:00:54]:  -Sim, pode ser que lhe dei um cara decorativo, um vicepresidente, coisa de gênero, uma coisa que não seja que lhe dei outra vez um ministério interior, seria bom não deixar mais pessoas morrendo no Mediterrâneo,
[59:00:54 - 59:17:34]:  mas não é que o passado é naturalmente, mas, portanto, acho que não fiquei contente com o resultado, mas não há uma unividade absoluta para um lado,
[59:17:34 - 59:30:54]:  e para outro lado os governos italianos duram em média muito pouco, agora há uma coisa que é bom, isso, solidarismo com quem disse isso,
[59:30:54 - 59:47:34]:  mas vale a ver um governo mal e leito, porque um governo bom não e leito, e, tal e já, e eu acho que os governos não e leitos, etalha até eram bons, mas é uma princípio.
[59:47:34 - 60:10:54]:  -Quilações a que retirou das eleições italianas de um passar, de Ricardo Raúz-Pérez, acompanhando a de aventura na ideia que aquilo que aconteceu em itália pode propagar-se a Portugal, nomeadamente com uma abertura do PSD, a estrada da direita?
[60:10:54 - 60:30:54]:  -Pode-se ter, porque tem a vida alguns sinais, às vezes perturbadores disso, a infeliz, a eleição, a gente precisa de gente, a gente precisa de gente, a gente precisa de gente.
[60:30:54 - 60:42:34]:  -Já vai indo do tempo de um ruirril, mas, para a manéça, no tempo do mundo, como é que diz que a minha das vogues-jaggs é itália?
[60:42:34 - 60:47:34]:  -É isso, não sei, a área de a ir, não sei.
[60:47:34 - 60:59:14]:  -Eleições que tirei, dessa direita, e a eleição, e tal e a que os governos informaram. -Exatamente, e principios vão informar-nos.
[60:59:14 - 61:17:34]:  -Eleções que tirei, dessa eleição, e para já, a saúde, a eleição de uma mulher como Primeira Primeira, a ministra, porque superficialmente mulher,
[61:17:34 - 61:24:14]:  -Exatamente, a gente precisa de uma mulher, tanto ela só fala isso, espécieiro.
[61:24:14 - 61:35:54]:  -Então ela como a listro, sempre, sempre, só percam oficialmente. -Mumilheres mas ainda assim são mulheres e é importante...
[61:35:54 - 61:47:34]:  -Posso, como por exemplo, Boris Johnson garantiram, aqui há meses, que as mulheres têm outra maneira de exercer o poder.
[61:47:34 - 61:57:34]:  -E são, eu estava sempre convencido, tenho aquela ideia retrogra, que as mulheres são seres humanos iguais da nós.
[61:57:34 - 62:05:54]:  -La fama é la venir de nome. -Pois claro, e portanto estou muito esfrançoso.
[62:05:54 - 62:15:54]:  -Era um poeta que dizem, e nada de mal irá acontecer. Mas vamos querer, falando mais a séria contra a ira.
[62:15:54 - 62:20:54]:  -Falando mais a séria, estou mesmo esperançoso, nada de mal irá acontecer.
[62:20:54 - 62:25:54]:  -Porque a Itália, né? -Nem percebendo que um ano já é outro governo.
[62:25:54 - 62:29:14]:  -Tambi, também é isso. -Tambi, é isso.
[62:29:14 - 62:30:54]:  -Tambi, é isso. -Tambi, é isso. É a mesma primeira ministra.
[62:30:54 - 62:35:54]:  -Mas é outro governo já, e já não são esses, já são outros.
[62:35:54 - 62:47:34]:  -Vamos ver, eu... Ali coisas, por exemplo, a gente saltar imediatamente a dizer, olha, olha, a gânia é uma fascista.
[62:47:34 - 62:55:54]:  -Ele estão esses, que em todas palavras tem uma coisa gira que é, significam coisas.
[62:55:54 - 63:00:54]:  -Persiäm, por exemplo, se eu dir isso, eu hoje sento um bocado a algodar. Não dá.
[63:00:54 - 63:05:54]:  -Por que a algodar não é uma coisa que a gente se possa sentir.
[63:05:54 - 63:10:54]:  -Portanto, o palavra "fascista" não fala "fascista"?
[63:10:54 - 63:15:54]:  -Ela vai, enfim. A palavra "fascista" também tem um significado.
[63:15:54 - 63:20:54]:  -E esta, senhor, vai contribuir o tetro do Jarrimas, por exemplo.
[63:20:54 - 63:30:54]:  -Cota. Esta, senhor, é uma senhora de uma direita, de uma estrema direita, provavelmente.
[63:30:54 - 63:39:14]:  -Que não é florequeceiro, né? Mas chamar ele "fascista" provavelmente é faltar o respeito aí,
[63:39:14 - 63:45:54]:  mensajante que sofreu com o fascismo. Para já, para já, todos é para já.
[63:45:54 - 63:50:54]:  -E, portanto, vamos ver.
[63:50:54 - 63:52:34]:  -Vamos ver.
[63:52:34 - 63:59:14]:  -Os primeiros sinais políticos de George Melloni vão nos sentir de garantir a União Europeia
[63:59:14 - 64:10:54]:  que não haverá uma guinada drástica na política da Alianna, o apoio ao Crania, por exemplo,
[64:10:54 - 64:24:14]:  mantém-se, veisto como uma guinada política para levar a sério ou com o mátito de política oportunista.
[64:24:14 - 64:25:54]:  João Miguel Tavar.
[64:25:54 - 64:30:54]:  -Não sabe ainda. Alguém dizia que eu não sei o banquim.
[64:30:54 - 64:39:14]:  Se eu tivesse sido pedaçante que eu não sei que escreveu uma coisa, que era preciso abrir o Melloni.
[64:39:14 - 64:44:14]:  -Paga-se saber o que tinha por dentro.
[64:44:14 - 64:45:54]:  -É o Mellon, não sei.
[64:45:54 - 64:59:14]:  -Mas é mesmo estrante que o que vemos levar a política de Alianna com uma certa vontade de entender.
[64:59:14 - 65:07:34]:  -O primeiro líder política da Aros Parabéns de George Melloni foi Orban.
[65:07:34 - 65:09:14]:  -Sim, com certeza.
[65:09:14 - 65:10:54]:  -Vica Orban.
[65:10:54 - 65:12:34]:  -E isso não há dúvida, não é?
[65:12:34 - 65:17:34]:  -Pero ele não tem dúvida que ele só não é.
[65:17:34 - 65:19:14]:  -É o meu parlamento europeu.
[65:19:14 - 65:22:34]:  -É agora, vamos ter que ver.
[65:22:34 - 65:24:14]:  -Vamos para a ver.
[65:24:14 - 65:25:54]:  -Vamos para a ver.
[65:25:54 - 65:29:14]:  -Estás conseguido porque peda-me que tinha se declara a la putanesca.
[65:29:14 - 65:35:54]:  Quanto ao Ricardo Aros Parabéns diz sentir-se javardo e isso é legal?
[65:35:54 - 65:39:14]:  -Javardo, não é aparentemente não.
[65:39:14 - 65:44:14]:  -Mas em especial, há mais ele chamar javardo, vai...
[65:44:14 - 65:45:54]:  -Pode ser pro sábado.
[65:45:54 - 65:47:34]:  -Pode ser pro sábado.
[65:47:34 - 65:49:14]:  -Pode ser pro... Eu não.
[65:49:14 - 65:50:54]:  -Eu não. Por que repare?
[65:50:54 - 65:52:34]:  -Vamos lá ver.
[65:52:34 - 66:05:54]:  -Cafar da condinação, o lembaixador jubilado, 6x da costa, porque é chamado javardo, 15 no Twitter ao treinador do Fipóculo do Porto.
[66:05:54 - 66:07:34]:  -Exatamente.
[66:07:34 - 66:09:14]:  -É os 15 segundos para explicar o caso.
[66:09:14 - 66:17:34]:  O antiga em baixa de costa chamou no Twitter javardo ao treinador do Porto.
[66:17:34 - 66:25:54]:  Eu queria começar já a dizer, não interessa quem é, não interessa, porque já sei que vão dizer,
[66:25:54 - 66:29:14]:  "Ah, como é o treinador do Porto?"
[66:29:14 - 66:35:54]:  -Eu, por causa de até tipo, conheci brevemente, mesmo muito brevemente o treinador do Porto,
[66:35:54 - 66:40:54]:  achei muito simpático e que tem simpatia pessoal por ele.
[66:40:54 - 66:49:14]:  Nada, não há... Vamos supor que era a minha mãe, que os 6x da costa chamava javardo.
[66:49:14 - 66:52:34]:  -Não se pode.
[66:52:34 - 67:00:54]:  -Eu teve de pagar, portanto, a que se entensei, 2.200 euros de multa e 6 mil euros em danos.
[67:00:54 - 67:02:34]:  -Quais foram os danos?
[67:02:34 - 67:07:34]:  -Eu gostei de sinceramente, mas partiram-se janelas.
[67:07:34 - 67:10:54]:  -Fofraturas.
[67:10:54 - 67:12:34]:  -Quais são reputações?
[67:12:34 - 67:14:14]:  -Quais foram os danos?
[67:14:14 - 67:19:14]:  -Você lembra-se de lembrar do vento de arbundir que o porto acionais.
[67:19:14 - 67:29:14]:  -O venturo, uma vez, se eu for iloite primeiro ministro, o Twitter vai deixar de ser a bandalheira aqui,
[67:29:14 - 67:34:14]:  e offender a policias, majestrados, etc., vai dar a prisão.
[67:34:14 - 67:40:54]:  -Pelo visto, há aqui uma juiza do Tribunal do Bolhão que diz, de apa.
[67:40:54 - 67:47:34]:  -Não é tarde, nem é cedo, né? Pcesse de policias e majestrados, é treinadores.
[67:47:34 - 67:49:14]:  -Quais coisa?
[67:49:14 - 67:54:14]:  -Eu sinceramente fiquei...
[67:54:14 - 67:57:34]:  -Eu escrevi sobre isso esta semana.
[67:57:34 - 68:07:34]:  -E se tem aquela... É muito fácil, né? É muito fácil encontrar um javardo nas polêmicas do Camilo.
[68:07:34 - 68:15:54]:  -Lá está, um senhora chama "Javardo" o outro, e o Camilo responder que tu é que é uma besta.
[68:15:54 - 68:20:54]:  -E isto no final de séculos ano, ver é gratis.
[68:20:54 - 68:25:54]:  -E o início de séculos 21 custou em 1880, 1800 euros.
[68:25:54 - 68:32:34]:  -É inflação, é patar a mesma vida tá caríssima.
[68:32:34 - 68:35:54]:  -E que é isto?
[68:35:54 - 68:37:34]:  -Muito bem.
[68:37:34 - 68:45:54]:  -Ateção não é dúvida, é pai e feio, é desiligante, muito provavelmente, é crime.
[68:45:54 - 68:49:14]:  -Pau, amigos, sim, sério.
[68:49:14 - 68:55:54]:  -Muito bem. Já sabemos por que o Ricardo da Auxípera era assim, não se é javardo.
[68:55:54 - 69:05:54]:  Agora, vamos tentar perceber, ainda temos tempo para este tema, o João Miguel está a guarda de clarares.
[69:05:54 - 69:12:34]:  Superficialmente negro, o assunto já foi afelurado aqui.
[69:12:34 - 69:20:54]:  Quero contar o episódio onde foi buscar esta insólita expressão.
[69:20:54 - 69:25:54]:  -Ovo, em Gother, o Vundo Deputado de Gabelhista.
[69:25:54 - 69:39:14]:  -É, uma deputada de desculpa, uma deputada de Gabelhista que resolveu chamar ao atual ministro da Finâncias, que é negro,
[69:39:14 - 69:47:34]:  que, na verdade, por que descurriar, digamos assim, deixou as políticas e, por evidentemente,
[69:47:34 - 69:55:54]:  o vil das minhas universidades, é apenas superficialmente negro.
[69:55:54 - 69:59:14]:  Então é superficialmente negro.
[69:59:14 - 70:07:34]:  E este superficialmente é todo um tratato do qual nós seguimos aqui e falar, provavelmente, enquanto o programa inteiro.
[70:07:34 - 70:10:54]:  Mas não temos tempo.
[70:10:54 - 70:17:34]:  Nós mostram bem como realmente a questão da pele é cada vez mais uma questão ideológica.
[70:17:34 - 70:27:34]:  E as coisas dão pós dois lados, que é, pelos vistos, uma pessoa negra, não pode ser conservadora,
[70:27:34 - 70:35:54]:  decidir votar no Doral de Trampo, ou custar que dão meloni, não pode, está paguíbida.
[70:35:54 - 70:44:14]:  Mas o problema é que também de puxivir só para ao contrário, que é, se nós hoje em dia,
[70:44:14 - 70:54:14]:  usamos ministros das Finâncias, como se viu esta semana, de lançar a Inglaterra, para o Boraco,
[70:54:14 - 71:04:14]:  se catam, não podemos dizer que o senhor é um palerma, como é negro, estamos a ser racistas.
[71:04:14 - 71:09:14]:  Patiga em a raça de uma dessas discussões, por amor de Deus.
[71:09:14 - 71:12:34]:  Já alguma vez sentiu superficialmente por antes?
[71:12:34 - 71:19:14]:  Eu não conheço o conceito Carlos, mas devo dizer que, por exemplo, uma vez no Egito,
[71:19:14 - 71:29:14]:  uma vez não, várias vezes no Egito, os Egipos e os dirigeem, se a minha eara, porque não eles passa pela cabeça,
[71:29:14 - 71:34:14]:  que eu não seja norte-africano, isto da raça.
[71:34:14 - 71:47:34]:  É um bocadinho menos estanc, do que a gente pensa, não é? Eu não norte-africa, não sei se são exatamente brancos.
[71:47:34 - 71:54:14]:  Nem no norte-europa, tenho pressão que há lá a gente que discorda.
[71:54:14 - 72:04:14]:  É deputada a esta, que chamou-se superficialmente negro ao ministro da Rupa Hack,
[72:04:14 - 72:15:54]:  já tem um certo tutorial de posições controversas, algumas delas do mesmo tipo desta,
[72:15:54 - 72:25:54]:  tem, tem, tem, tem. Não me adianta, no tempo, nos anos corbina,
[72:25:54 - 72:35:54]:  foi uma das pessoas que se associou àquela drivante e semita, que o próprio partido, quando no outro,
[72:35:54 - 72:45:54]:  e agora também? Não, e agora também, com a sepensa, ela foi se pensa, ela não é pertar independentemente.
[72:45:54 - 72:55:54]:  Vamos entrar no teu plano, só para ver que se somos os dois brancos, algo que o ex-está mal,
[72:55:54 - 73:05:54]:  que eu sou o meu panetón, é 3 ao 4, tomamos acima do teu...
[73:05:54 - 73:14:14]:  A regra é, é descolhido para ser revistado nos aeroportos?
[73:14:14 - 73:19:14]:  Não, realmente, é.
[73:19:14 - 73:25:54]:  É por causa, mas eu vai em primar, é por causa.
[73:25:54 - 73:35:54]:  A verdade, a história da altura das livros, e outra área é esta semana um livro que acaba de sair,
[73:35:54 - 73:44:14]:  um novo livro da escritora Polaca Olga de Toca Art Chouque, é um livro de contos,
[73:44:14 - 73:50:54]:  e na só tive tempo de passar os olhos por ele, é a minha leitura para os próximos dias,
[73:50:54 - 74:00:54]:  chamas "Storias bizarras", e quem já lê o Olga de Toca Art Chouque sabe como ela mesmo,
[74:00:54 - 74:09:14]:  quando parte de situações aparentemente como uns pode ser maltoura surpreendente e muito pouco convencional,
[74:09:14 - 74:17:34]:  trago o livro porque vai ser, como já disse, uma das minhas leituras desta próxima semana,
[74:17:34 - 74:25:54]:  antes do encontro da conversa que futeu com Olga de Toca Art Chouque no festival Folho,
