[00:00:00 - 00:15:50]:  Este podcast, signotícias, é só um de muitos que pode ouvir no site da Signotícias
[38:55:24 - 39:10:24]:  isso pode extender se com a vitória de trempe, e isso faz cria divisões internas na própria nos próprios países e divisões entre os próprios países...
[39:10:24 - 39:20:24]:  -O outro lado... -Avendo aliados, mantendo se os aliados podem não dar o apoio necessário.
[39:20:24 - 39:33:44]:  -Essa é o cenário, mas que eu estava a referir de divisões internas e depois de divisões de falta de coesão na própria organização,
[39:33:44 - 39:40:24]:  ou seja, na Europa e seja na NATO, mas há o outro cenário, que é o cenário,
[39:40:24 - 39:47:04]:  o que eles já estão preparados os líderes europeus, é preciso é que há a verdade das líderes europeus,
[39:47:04 - 39:58:44]:  que é reagir para ter automícias estratégicas, que no fundo isso tem sido incentivado muito por pensadores republicanos,
[39:58:44 - 40:07:04]:  nos vários ativos que nós vamos lendo, a Europa, no fundo na sequência desta observação,
[40:07:04 - 40:18:44]:  que é do próprio candidato a vice-presidente republicânica, e eles que sentem, e nós já percebemos, que é a melhor entendermos,
[40:18:44 - 40:28:44]:  nós há dois anos, e em meio que estamos em guerra na Europa, é este dificuldade que estamos a sentir em termos de indústria,
[40:28:44 - 40:42:04]:  de defesa, indústria de guerra, são os juros, é que geram dificuldades que tínhamos em termos energéticos que estão a ser ultrapassadas,
[40:42:04 - 40:52:04]:  e eles podem levar a humanião, tal como voar a união na NATO e a entrada da Suécia, a entrada da fila,
[40:52:04 - 41:02:04]:  pode haver essa, digamos, há esses dois cenários em função de uma possível vitória, de trem, pode haver esses dois cenários.
[41:02:04 - 41:13:44]:  Mas vale a pena recuperar aqui as declarações que há poucos hermanos, chamava a atenção de Donald Trump, estilado e imprevisível,
[41:13:44 - 41:25:24]:  e eu penso que ele chegou a dizer que com ele Putin nesse tinha atravido a invadir a o Crenia.
[41:27:04 - 41:35:24]:  O que é que, por isso, me mostrou, não foi nunca que aconteceu, se eu fosse pressa.
[41:35:24 - 41:38:44]:  - O que aconteceu? - O que você vai fazer?
[41:38:44 - 41:47:04]:  Mas nunca foi que fosse, Putin nunca tinha feito isso, por dois reasons, eu disse que não tinha feito isso.
[41:47:04 - 41:58:44]:  Ele nunca tinha feito isso, e a outra razão foi, "Presa, é low, em 40 dólares, um barro, não funciona,
[41:58:44 - 42:05:24]:  - de 100 dólares, um barro, ele fez uma fortuna durante esse war.
[42:07:04 - 42:18:44]:  - E de que serve uma declaração destas, além de galvanizar o seu habitual já com que está habiliturado?
[42:18:44 - 42:25:24]:  - Sim, ele nunca diz como é que resolve o problema.
[42:25:24 - 42:40:24]:  Ao dizer que, com ele, nunca aconteceria, isto é linguagem taberna que nós conhecemos, é para um determinado público,
[42:40:24 - 42:48:44]:  - tipicamente, linguagem taberna, porquê, encodramento internacional, não é um jogo de futebol.
[42:48:44 - 43:00:24]:  Portanto, nós temos a falar de um sistema político internacional, que, obviamente, tem vários fatores influenciadores na tomada decisão,
[43:00:24 - 43:08:44]:  - sobretudo, hoje, como já havíamos de Estados Unidos, não dominam o mundo, mas o mundo precisa de Estados Unidos,
[43:08:44 - 43:13:44]:  - e os Estados Unidos precisam de mundo. Isso tem muito importante.
[43:13:44 - 43:25:24]:  - Ou seja, é fácil de contrariar o que ela acabou de dizer, porque vários fatores não foi só questão.
[43:25:24 - 43:37:04]:  Isso tem importante. A questão da retirada da afeganistão mostrou fraqueza de Estados Unidos, mostrou fraqueza no início de esta administração.
[43:37:04 - 43:42:04]:  - Isso foi importante. - Mas foi a forma com o mundo.
[43:42:04 - 43:55:24]:  - Mas também, ou outros fatores muito mais importantes, que foi a dependência total da Europa, em termos energéticos da Rússia,
[43:55:24 - 44:05:24]:  - foi a falta de líderes, a mudança de líderes, líderes não sustentados, porque não tinham maioria,
[44:05:24 - 44:17:04]:  - é grande parte deles, a Comissão Almanha contra as partidos, ela provuento toda essa conjuntura e outra conjuntura mais importante,
[44:17:04 - 44:32:04]:  - com a conjuntura de os fosso do bem-estar e desenvolvimento, a prioridade do bem-estar e, novamente, troca da segurança ao longo de mais de 20 anos.
[44:32:04 - 44:35:24]:  - E ela está lá há 20 e tal anos.
[44:35:24 - 44:48:44]:  - Tanto, ela sobe fazer esse trabalho de casa, coincidiu com esta amestração aliás, com medidas, até tomadas pelo próprio Presidente Trump.
[44:48:44 - 44:57:04]:  - Portanto, atenção que isto depois não é linear, mas é uma campanha direcionada para a taberna.
[44:57:04 - 45:13:44]:  - Onde é a gente? Nós, na esta convenção, ouvimos no discurso de Camila Eres, não sei se era uma resposta evidenta a isto, quando ela dizia que eu nunca vou lidar com autocratas, com dita-dos.
[45:13:44 - 45:17:04]:  - Acho que ela foi bastante clara, daquela gente.
[45:17:04 - 45:28:44]:  - Muito clara. - Aí foi o ponto em que é mais uma continuidade com Biden, eu acho que o grande lugar de Biden e a Esse, é a defesa da democracia, que não é só a interna-me entre nos Estados Unidos,
[45:28:44 - 45:45:24]:  é a questão que Biden aponta do risco das democracies, liberalmente para avanças autocracies, e o recorro do que a Presidente já oubada lança aliás, um fórum internacional para defesa das democracias,
[45:45:24 - 46:07:04]:  depois, porque, de facto, Camila de Mar, recorda que Trump é amigo de dita-dos porque estava de ser um, e é muito facilmente manipulável por eles, seja pelo flat-sering, pelo ilgeo-fácil, pelo favor pessoal.
[46:07:04 - 46:20:24]:  - E considerou com o que sabem que estaremos sempre do lado certo da liberdade contra a tyrannia do lado americano.
[46:20:24 - 46:38:44]:  E não resista a pouco, fiz essa observação, seja normal, essa tal ideia de que às vezes conheciam na vida meditar, mal segundos comandantes que se tornaram, recebilaram bons primeiros comandantes,
[46:38:44 - 46:52:04]:  a Camila, uma vice-presidente impopular, acha que poderá ser uma líder, falar uma pouco da falta de líder, uma líder que se vai revelar positiva.
[46:52:04 - 47:00:24]:  - Eu não quis dizer que ela foi uma má... - E não, afirmeiou, não é um nomeado.
[47:00:24 - 47:25:24]:  - Exatamente, até para que forçaram o outro aspecto, que é, sobretudo, os armados é conhecidos também da política norte-americana, o presidente, os Estados Unidos, o vice-presidente faz aquilo que o presidente determina em banda publicar como dizemos na instituição militar.
[47:25:24 - 47:35:24]:  É como nós, o segundo comandante, faz aquilo que o comandante da echa ficar.
[47:35:24 - 47:50:24]:  - E, portanto, no fundo, a atuação de um, neste caso, não viste presidente, é uma atuação que depende muito do presidente.
[47:50:24 - 47:58:44]:  - E o Joe Biden acaba de proporçar uma espécie de rasteira quando ele dá um dose muito de licença em minha internação.
[47:58:44 - 48:10:24]:  - Rasteira que ela sobretudo tornar curiosamente na convenção, contornou muito bem, foi correjosa, e sobretudo tornar a questão da immigração.
[48:10:24 - 48:23:44]:  - Até trouxe para a outra vez, numa lei que tinha levado a Congresso, uma lei que foi os termistas do Partido República, que impediram essa lei,
[48:23:44 - 48:37:04]:  que vai num sentido de cidadania controlada, e digamos que, digamos, uma questão de immigração mais controlada,
[48:37:04 - 48:45:24]:  digamos uma posição intermediada entre aquilo que são os termistas direitos à esquerda nos Estados Unidos.
[48:45:24 - 49:02:04]:  - A questão aqui, voltando agora, ela esteva tenta, aquilo, e portanto, ela ganhou uma experiência única para agora ser presidente.
[49:02:04 - 49:13:44]:  E portanto, isso é muito importante, qualquer outro candidato, e falamos de chapiro, e outros não tinham a experiência que ela tem.
[49:13:44 - 49:32:04]:  Portanto, ela teve quatro anos, como viste presidente, acompanhar todos os processos. Não quer dizer que tenha ficado só com a migração, com as questões da saúde, em designamento do aborto, com a questão dos direitos a mulher... Não, não.
[49:32:04 - 49:47:04]:  Ela acompanhou todos os processos, e portanto, designadamente, a questão da política está em que Biden, obviamente já mesmo, quando estava com o Obama, como viste presidente,
[49:47:04 - 50:05:24]:  tinham papel influente, enquanto a toda uma experiência única, única. Se calhar só atrás de que isso e a única de relacionamento, bom, todos os dirigentes mundiais.
[50:05:24 - 50:23:44]:  - As voces acham que a questão da immigração vai prejudicar daqui para frente neste 70-tál dia, Camila Harris, vai se explorar da Portramp, ou a economia será mais forte.
[50:23:44 - 50:30:24]:  - Os estudos mostram que são os dois temas que mais preocupam os americanos, e que a economia é a migração.
[50:30:24 - 50:45:24]:  E nos dois temas que as eventos democratas podem ter dificuldades. A verdade é que até agora Trump não está a conseguir explorar isso, porque supto na questão da immigração, e exagera na medida...
[50:45:24 - 51:12:04]:  - Quando ele fala, em 20 milhões de portação de 20 milhões de migrantes e legais, e, além de não poder acontecer, não vai conseguir o presidente colocar um quadro legal em que isso fosse diminuimento possível, mas não era desejável por ninguém, numa economia quadrada em prego americana.
[51:12:04 - 51:20:24]:  - Era a última coisa que as pessoas precisavam era da portação imácia, porque isso não vai acontecer.
[51:20:24 - 52:00:24]:  - E, portanto, e também porque Camila na convenção lembra que Trump deu instruções aos repiligantes no Congresso para não fazer nenhum acordo com os mocatas antes das eleições, porque isso prejudicava, é mais uma vez Trump, após os interesses pessoais, acima dos interesses nacionais, que quem não se lembra, foi um motivo do primeiro impeachment quando precisamente na ajuda ao crânio e precisamente.
[52:00:24 - 52:10:24]:  - Acontece-se, está mesmo bom, mas estamos quase a terminar. - Tronceste um livro de uma vez. - É que é que é que vai.
[52:10:24 - 52:30:24]:  - É que é que é que vem. O autor é o senhor que está me enfrento os majores de Alvera Bors, nem pareceria que o professor Antánesia Zé Telenaturamente é o crânio no mundo em mudança, e neste livro que eu, obviamente, aconseio a leitura.
[52:30:24 - 52:42:04]:  - O que está do professor de Alvera Bors? - O senhor que está do professor de Alvera Bors apresenta 10 lições fora das pomados dias.
[52:42:04 - 53:00:24]:  - Eu vou só adlê-lo os títulos e vou pedir hoje de novo só para um rápido desenvolvimento dos mes dois. Então, as 10 que o general Ponte é, na Ocrania Constitucional Avera, a democracia não se defende só com palavras, a vulgarização da ameaça nuclear.
[53:00:24 - 53:28:44]:  - Precisamos de uma reforma do ONU, o resto da estratégia, a guerra convencional renasceu o tempo é mesmo o fator estratégico, o diferencial tecnologia pode compensar a massa, os mercenários continuam a ser de humanos ambiciaosos, indisciplinados e infieis, e a liderança com o fator importante do potencial estratégico.
[53:28:44 - 53:37:04]:  - Isso aqui não, as primeiras duas, na Ocrania Constitucional Avera, porque? - Muito obrigado.
[53:37:04 - 54:00:24]:  - Effectivamente na Ocrania Constitucional Avera, porque nós estamos aqui ao momento de transição entre, digamos, para a constitão de uma nova era, que vem no próprio conceito estratégico, no próprio conceito estratégico da China.
[54:00:24 - 54:20:24]:  - Temmos que construir uma nova era, no sentido de afastarmos os Estados Unidos, afastarmos o mundo econômico dos Estados Unidos, o mundo social e política dos Estados Unidos. Isso vem de ter os Estados Unidos, é a grande estratégia.
[54:20:24 - 54:55:24]:  - É, segundo lugar, nos dois diplomas, sobretudo no Da Rússia Mais Cláer, é a dividir a Europa e o mundo ocidental em geral. E o terceiro é reforçar, digamos, os alíavos, designadamente em organizações com os bricos, quer coaxina, quer coíndia, quer cobrasil, quer com a República sofre-fricana, o irão e a Coreia do Norte.
[54:55:24 - 55:30:24]:  - Portanto, nós temos a ver, do ganho, não é preciso ser especialista em relações narracionais, para ver que nos últimos anos, um mundo de el político já mudou, está exatamente a mudar infelizmente para dois blocos destintos, um bloco ocidental, na linha de conquista dos direitos e liberdados desde a II Guerra Mundial, e liberal de uma economia liberal.
[55:30:24 - 55:58:44]:  E um bloco, em termos íconobes, tem a difícil definir, mas que em termos ideológicos é muito claro, ou seja, internamente autocracia, externamente conquista territorial, um imperialismo deliberado.
[55:58:44 - 56:22:04]:  E, portanto, são estes dois mundos que se opõe, e por isso eu referi que estamos na transição e é importante lutar por essa liberdade, por essa democracia, que no fundo foram os dois tandados do final da guerra.
[56:22:04 - 56:35:24]:  - Que não se defenso se os donais ali, esse é o tal ponto de dois, só acompanhávores, nós estávamos habituados, já é ação post-se o Né-Rama de Aloeira ao Paxar, que era só acompanhávores que defendemos da democracia, não é?
[56:35:24 - 56:53:44]:  - E, já agora, ligando, nós contrainamos a guerra de feria, ficamos com o sonho de um mundo idealista, em que, obviamente, a liberdade democracia era um fator assumido.
[56:53:44 - 57:13:44]:  E, obviamente, já constatamos que não é só com palavras, não é só com desenvolvimento, e bem estar, a que garantir segurança, porque as relações internacionais atiriam a relista, realista basear isso no poder.
[57:13:44 - 57:48:44]:  E não há vazios de poder em relações internacionais, e, portanto, em qualquer momento foi tal vazio que vimos há pouco, quer dar a administração Biden, quer dos europeus em geral, que levou a Putin a tomar a medida que tomou, e portanto, temos que estar atentos em termos de segurança, temos que também investir, para que tenhamos a tal liberdade, para que tenhamos a democracia, para que tenhamos bem estar, e desenvolvimento.
[57:48:44 - 58:17:04]:  E isto é muito importante e não basta palavras, porque já vimos que nem no Conselho de Segurança, ainda menos, porque os infratores estão no Conselho de Segurança, nem assimiléia geral, com, digamos, votações e resoluções, que, obviamente, deveriam levar a resolução dos problemas, eles não se resolvem.
[58:17:04 - 58:30:24]:  Portanto, continuaram a lutar pelos valores conquistados desde a Segunda Guerra Mundial, e isso é muito importante.
[58:30:24 - 58:42:04]:  E nesta reta mesmo mesmo final, um problema que foi o momento emocionante na tomada de posto de Joe Biden?
[58:42:04 - 59:05:24]:  Vamos ver os últimos segundos, e depois rapidamente mostro, porque que estou a recuperar em um momento, na Amanda Gorman, que na tomada de posto de Joe Biden, a 20 de janeiro 2021, faz o problema do Helio Weiklime, e creio que podemos ouvir os últimos segundos.
[59:05:24 - 59:17:04]:  Se não, eu explico o que é porque que eu recupero aí.
[59:17:04 - 59:22:04]:  A verdade é que neste problema, daqui faz o problema.
[59:22:04 - 59:26:40]:  das das nazis e as pessoas da história.
[59:26:40 - 59:29:48]:  Na vida de que65,
[59:29:48 - 59:33:28]:  na festa de robustos,
[59:33:28 - 59:35:10]:  uma corônia de "UFF"
[59:35:10 - 59:38:28]:  de supporter da cidade.
[59:38:28 - 59:39:36]:  Acalho em喜欢,
[59:39:36 - 59:39:56]:  uma merda e neurotreza
[59:39:56 - 59:53:36]:  e cayendo quando chiama
[59:53:36 - 59:58:42]:  lá, safety illuminou a noite
[59:58:42 - 60:02:40]:  para тонar as suas avantas
[60:02:40 - 60:09:16]:  tortured para ،
[60:09:20 - 60:12:40]:  a vergonha de ação.
[60:12:40 - 60:22:40]:  Era suposto que este momento foi o momento de, ok, a democracia prevaleceu nos Estados Unidos.
[60:22:40 - 60:32:40]:  Temos receio que não, temos receio que, caso que a uma avança já percebemos que Trump, a edivência e o republicano,
[60:32:40 - 60:41:00]:  vão contestar e vão dizer que o fraude e que a uma avança é apresento o senado por indonesse a vice-presidenta.
[60:41:00 - 60:51:00]:  E portanto, é que a gente vai defender a sua própria vitória contestada e há esse receio.
[60:51:04 - 61:07:44]:  É esse sentido que a Mana Gorman, que escreve este problema, começa a escrever no dia 20 de janeiro, no dia 16 de janeiro 2021, percebendo o risco que havia nos Estados Unidos,
[61:07:44 - 61:32:44]:  aquilo que ela nos mostra dessa tal luz que sempre haverá, se tivemos a coragem de sela, esperemos que volta a prevalecer neste processo eleitoral e de transição de poder nos Estados Unidos.
[61:32:44 - 61:37:44]:  Muito bem, esticamos ao fim deste decisão americo,
[61:37:48 - 61:41:08]:  o total foi um gosto de ter luo.
[61:41:08 - 61:42:52]:  Muito obrigado.
[61:42:52 - 61:47:56]:  Eu, infelizmente, para a semana já cá não estou, mas tive muito gosto de estar aqui com você.
[61:47:56 - 61:51:08]:  Ainda para a próxima semana mais um tema, mais de uma coisa.
[61:51:08 - 61:52:52]:  As duas da tarde.
[61:52:52 - 61:54:36]:  Obrigado.
[61:54:36 - 62:11:16]:  [Música]
[62:11:16 - 62:26:16]:  Este podcast, signotícias, é só um de muitos que pode ouvir no site da signotícias ou na sua plataforma preferida,
[62:26:16 - 62:42:56]:  os melhores programas da televisão, a opinião que importa e ainda entrevistas exclusivas em podcasts originais,
[62:43:00 - 62:49:40]:  onde e quando quiser, leve no bolso toda das conversas.
[62:49:40 - 63:03:00]:  Fica a par das últimas navidades em signotícias.pt/podcasts e nas nossas redes sociais.
[63:03:00 - 63:09:44]:  [Música]
