[00:00:00 - 00:14:02]:  Esta semana a pedramxia traz uma ordem meta João Miguel Taváres declara-se azul e Ricardo
[39:59:36 - 40:47:56]:  Mas já nesta, se mostra um ánimo que é o ánimo que deve presidir às comurações, que é dizer que antes de Vieta Cicabrio, e em todo o processo avolucionário, e, portanto, fazendo todos os partes do processo pré e pôde avolucionário, há agentes diferentes, ideias para o país diferentes, memórias diferentes entre os portugueses, e que comurar o Vieta Cicabrio.
[40:47:56 - 41:17:56]:  A liberdade, o pluralismo é democracia, é preservar essas divergencias, não apagá-las, não dizer que temos todos uma memória igual, seja do que for, com um conteúdo mínimo obrigatório que é, e devemos ser democracia e deve ser uma celebração de valores democráticos, isso é evidente.
[41:17:56 - 42:06:16]:  A dimensão de estúdio também desse passado. A dimensão de estúdio, por isso é que a dimensão da memória da história, a história de memória são coisas diferentes, evidentemente a memória tem uma dimensão às vezes, irmediávelmente subjetiva, o exemplo máximo que todos nós já tivemos preso, e disso falar como uma pessoa, aliás, de esquerda ou de direita, a uma estesquase de direita ou de esquerda, viveu em África, e que tem uma opinião sobre o que se passou, sobre a comunização,
[42:06:16 - 42:29:36]:  que não é necessariamente discutível, aliás, temos de facto, e por isso aconteceu, e também não podemos passar uma esponja por cima da memória subjetiva e pessoal, de cada pessoa,
[42:29:36 - 42:54:36]:  pois há a história, a história feita com fontes, documentos, provas e finalmente a relação a isto, também não há uma história, ou seja, quando eu digo história, não é para dizer que vamos todos passar a achar o mesmo sobre 11 de março,
[42:54:36 - 43:26:16]:  provavelmente nunca vamos achar, ou 25 de novembro, não vamos, e não há nada de errado nisso, não há nada de errado nisso, e portanto, se os chinais que temos visto, de que o 25 de abril é um momento histórico, que envolve vários momentos contraditórios,
[43:26:16 - 43:42:56]:  e toca de formas diferentes, pessoas no espetro político, a partidário e ideológico, então acho que isso é uma de comissão digna tudo o que não seja isto,
[43:42:56 - 43:51:16]:  é uma comissão sectária, parcial e quando nada afracasse.
[43:51:16 - 44:07:56]:  Este venha, propósito já, foi de facto ter sido aprovada esta semana, o programa das comissões dos 50 anos, 25 de abril, embora ainda não se conheçam em promenores detalhes,
[44:07:56 - 44:29:36]:  e sem entender João Miguel Tavarres, as controverses iniciais, a respeito da preparação das comissões, já foram ultrapassadas, ou ainda vê neste processo algum potencial polêmico?
[44:29:36 - 44:42:56]:  Veja um potencial polêmico neste processo, mas não pelas mesmas razões, porque ele foi polêmico no início, que estava muito relacionado com a escolha de peda de peda de um ensil,
[44:42:56 - 44:47:56]:  aqui antes que tanto foi para a ministra da Cultura.
[44:47:56 - 44:52:56]:  E quando você entende em mente pessoais também?
[44:52:56 - 44:56:16]:  E antes de ver as coloresco?
[44:56:16 - 45:09:36]:  Exatamente, mas ainda é o velho discurso sobre a moa de 25 de abril, e isso tem a ver com o que é que aconteceu,
[45:09:36 - 45:26:16]:  e o que é que realmente foi o estado novo, eu não acho que vai ser o centro, ou destas discussões, pode ser o centro das comissões oficiais,
[45:26:16 - 45:31:16]:  mas eu estou muito mais interessado nas comissões oficiosas.
[45:31:16 - 45:47:56]:  E eu acho que este 50 anos de 25 de abril pode haver sido muito importante em boa parte, por causa do estado em que você encontra a maioria absoluta da Antónia Costa.
[45:47:56 - 46:02:56]:  Ou seja, ele de repente não ser mais uma questão de debate histórica, que sou o que é que aconteceu em 1974, mas sim do que é que nós fizemos com 50 anos de democracia.
[46:02:56 - 46:17:56]:  E isso é que eu acho que vale muito a pena discutir, estou ansioso para que o país discuta, não ainda saber qual o estado em que o estado novo deixou o país,
[46:17:56 - 46:27:56]:  mas realmente como é que o que é que nós fizemos de Portugal após 50 anos de democracia, e, portanto,
[46:27:56 - 46:41:16]:  acho que estas comigações venha na altura certa para nós temos este debate, e este debate não é um debate bonito de ter.
[46:41:16 - 46:46:16]:  Mas é essencial.
[46:46:16 - 46:52:56]:  Como é que pretende comemorar os seus 50 anos de cabelar hoje para ele?
[46:52:56 - 47:01:16]:  Vai tentar encodrar as suas comemorações do âmbito das comemorações oficiais a vizinho de abril?
[47:01:16 - 47:07:56]:  Não, porque não se mistura fantexadas com coisas sérias.
[47:07:56 - 47:22:56]:  É para a sede, não faço ideia, confesso que eu estive na clandecinidade nos 9 meses anterior, são com a tencada de um tempo.
[47:22:56 - 47:31:16]:  Sim, eu deixei 3 dias depois e tal como 25 de abril.
[47:31:16 - 47:32:56]:  É um filho de abril?
[47:32:56 - 47:49:36]:  Exatamente, como é óbvio, não se pode, as sombrações dos meus 50 anos, mas é bom ser menor, é me visível ser comigo na cama.
[47:49:36 - 47:57:56]:  E você não acha que é o comissário? Não há as pessoas que não têm a não fazer nada.
[47:57:56 - 48:16:16]:  Nós temos que fazer aqui uma comissão ador, mas a questão é que não há as tantas diferenças, porque eu nasci 3 dias depois e tal como 25 de abril.
[48:16:16 - 48:22:56]:  Também há uma grande descoção a fazer isso sobre o que é que fez sobre os 50 anos.
[48:22:56 - 48:34:36]:  Para algumas pessoas, tal como 20 de abril, para algumas pessoas eu não fui longe demais e para outras fui além do que terter isso.
[48:34:36 - 48:39:36]:  Sendo aparentemente?
[48:39:36 - 48:42:56]:  A transação que começaste bem, depois de perder isso.
[48:42:56 - 48:44:36]:  E depois de perder isso?
[48:44:36 - 48:46:16]:  Tá, realmente.
[48:46:16 - 48:47:56]:  Tendo, tenho um vejo.
[48:47:56 - 48:57:56]:  Tendo, tanto eu como 25 de abril. Tendo aparentemente potencial, passemos com sensuais e lã apenta que vamos a não agradar ninguém.
[48:57:56 - 49:01:16]:  O que acontece?
[49:01:16 - 49:11:16]:  O Pedro, se ficar triunistro da história da memória, estão a entregar das pastas ministrias para esta semana.
[49:11:16 - 49:19:36]:  Agora vamos saber porque aqui o João Miguel Tavares se declara azul e o que é carbo?
[49:19:36 - 49:26:16]:  No saco desse estado de espírito, João Miguel Tavares.
[49:26:16 - 49:29:36]:  E vai, que há muita coisa, carbo.
[49:29:36 - 49:32:56]:  Se acaba muito a coisa.
[49:32:56 - 49:34:36]:  O saco azul?
[49:34:36 - 49:54:36]:  Este também é propósito das buscas da Judiciária, esta semana na Câmara de Lisboa, para investigar as suas peitas de corrupção ainda do tempo em que o presidente da autarquia era Fernandina,
[49:54:36 - 50:09:36]:  é incondida, é que não só entender, é incondida que esta situação fragiliza politicamente o ministro das finanças.
[50:09:36 - 50:29:36]:  Acho que pode fragilizar a imenso, dependendo do que se vier a saber, e a prova de que pode fragilizar a imenso é maneira rápida como desta vez medina falou a jornalistas,
[50:29:36 - 50:44:36]:  e os forços que ele estava a fazer para permanecer calma. O grande problema é que as aplicações deles são péssimas.
[50:44:36 - 50:57:56]:  Eu imagino se seja gente, eu não seré agitar lá em casa ou ver isto tudo e estaria a dizer, mas eu já contei isto da 5 anos e ninguém contou.
[50:57:56 - 51:11:16]:  A única coisa não vai aqui é de facto azul, não sentirem que eu ouvo buscas e a gente que tenha a tese, não sei se algum dia será aprovado,
[51:11:16 - 51:29:36]:  principalmente não, de que aquela contratação está ligada a possíveis luvas que o senhor jogue aqui morar um estaguia, a coletar, apaga, depois passar ao partito socialista,
[51:29:36 - 51:37:56]:  demanda isso, é a tese, sucessivamente que anda por aí numa nuvem e que segue a tese do ministro de poupo.
[51:37:56 - 51:47:56]:  Mas não ser aprovado pode ser por duas razões, ou porque não é verdade, ou porque é impossível de provar?
[51:47:56 - 52:01:16]:  Qual é que temos que abrir a possibilidade de ser por isso? Qual é que é o problema nisto? É que aquilo que se pode provar,
[52:01:16 - 52:12:56]:  além da documentação estará a vista de todos, como se é admitido, pelo próprio Fernando Nidina, acabou de ser admitido onde tem,
[52:12:56 - 52:19:36]:  onde tem honesto aqui em tafaga, né? O admitido que contra todos os jogue morar um?
[52:19:36 - 52:32:56]:  Mas quando faz ler a notícia, o que é o problema é que aquilo admitido é daqueles que não faz sentido nenhum.
[52:32:56 - 52:44:36]:  Aquila ali, deslogo, uma mentira incompréensiva, não sei o que é, ele está a utilizar a expressão injusto direto,
[52:44:36 - 53:02:56]:  olha a documentação na Câmara Municipal de Lisboa, a dizer que o vinho concurso porque foram consultadas mais duas entidades para a empresa do senhor morar um ser contratada,
[53:02:56 - 53:19:36]:  e esse concurso não há em menor dúvida, não precisa diga, tribunal, para saber que é um concurso completamente fejuto e falso.
[53:19:36 - 53:31:16]:  Porque as únicas outras duas empresas foram consultadas, foi no senhor Gantónio Realinho, contactada,
[53:31:16 - 53:44:36]:  é no senhor chamado António Realinho, que é Únia Comcarna, com o senhor Morão e que ainda por cima já foi combinado por Búrla e falsificação.
[53:44:36 - 53:56:16]:  Portanto, esse concurso aprendeu o que ficou vazio, mas existiu e Fernandina agora nas suas intervenções,
[53:56:16 - 54:01:16]:  então as foram modas a qual o que o referir a final não concurso, é um ajuste direto.
[54:01:16 - 54:26:16]:  E depois, qual é o problema? O problema é o que Morão. Quando Fernandina vem e vem dizer que é um extraordinário autático-modeu e utilizar as mais ginerosas adjetivos para qualificar o jogo que Morão,
[54:26:16 - 54:26:20]:  ele tem um problema aqui, a gente já sabe que Fernandina não leu os preços, porque não sabia nada o que tinha acontecido com o
[54:26:20 - 54:51:16]:  Alexandre Reyes, pelos vistas também não leu o público. Esse lego público, para mim, de gente honestoreira, de ser uma obrigação, é como saber o apsago,
[54:51:16 - 55:01:16]:  ver se é uma obrigação, todos os políticos que os portugueses têm, que leu os artigos de investigação, de gente honestoreira.
[55:01:16 - 55:14:36]:  E o Centro Anestete escreveu abundantemente sobre este caso, pois escreveu sobre o caso, de idanear novas, e escreveu sobre o Castelo Barang. E sob todo aquele ecossistema que foi,
[55:14:36 - 55:24:36]:  também, o ecossistema, não devolvesse os exáceros sócrates e que por dizer tantas coisas mais maravilhosas neste país.
[55:24:36 - 55:34:36]:  O que se passa na barinha interior? O que se passa na barinha interior? No distrito castelo barang, em particular onde vem pessoas e tentadoras.
[55:34:36 - 55:39:36]:  -Amentente que são o Altharca Movelo. -Desloga, minha mulher e meus chocos.
[55:39:36 - 55:52:56]:  -A Altharca Movelo, o Altharca Movelo também tem o historial problema. -Eu não sei que seja aquele típico, que é o Altharca Movelo.
[55:52:56 - 56:07:56]:  -A Altharca Movelo. -Era Movelo. É Movelo. É Movelo. É o Altharca Movelo, que depois morre do país, que fazem coisas, mas ao mesmo tempo há uma série de questões e buscuras.
[56:07:56 - 56:27:56]:  Deixa-me só dizer isto, que isto é importante. O Jouque Moral é apresentado como homem que vai coordenar as obras da cidade do Lisboa e indina disso, ou são isto.
[56:27:56 - 56:37:56]:  A tema que usavam não dá-vos a fazer obras da mais. Nós precisávamos de uma pessoa para coordenar estas obras todas.
[56:37:56 - 56:54:36]:  Para alguém tem que perguntar, ó se o presidente tem câmara, como é que uma pessoa que vivia em Castelo Branco e continuou a viver em Castelo Branco, coordenava essas obras, não produziu um relatório,
[56:54:36 - 57:27:56]:  e já então isso já dizia que não encontrou destemunhas ninguém sequer que o tivesse visto de coordenar o que é que fosse. E ao mesmo tempo que ele coordenava as obras todas, Lisboa era, presidente da Conselha da Administração da Cacha, Crete de Baga Baixa Sul, por vovador da Misericórdia de Idaña Nova,
[57:27:56 - 57:44:36]:  se criou da União da Misericórdia, presidente do Conselho Fiscal do Montepio, presidente da Asociação de Desenvolvimento Regional, Atraces, presidente da Asociação de Desenvolvimento Regional, Bagalusa.
[57:44:36 - 57:57:56]:  Portanto ele era tudo isto e ainda assim estava a coordenar todas as obras da Lisboa. A Effortina Indina tem imensa coisa para explicar.
[57:57:56 - 58:22:56]:  Entretanto, veio a público um outro caso que se pode similar a este, pelo menos na suposição que é feita daquilo que será ilícito nel, do antigo presidente da Câmara da Fonschala,
[58:22:56 - 58:42:56]:  agora secretário de Estadas Comunidades Paul Capuff, que estará a ser investigado também por suspeitas de um alregado esquema de financiamento duvidoso com o objetivo de desviar fundos para o Partido Socialista.
[58:42:56 - 58:49:36]:  Veco incidentes entre estes dois casos de pedremissia.
[58:49:36 - 59:14:36]:  É uma platicriação do que foi no Juditias Sí e há um problema que as pessoas acham de manifesto assim, se viscam a corrupção, e são sensíveis a ação do que havia,
[59:14:36 - 59:44:36]:  mas há questão do financiamento partidário. E as duas coisas ligadas, faz linha e, portanto, é um pouco problemático, mas o que é só é que sentar uma coisa em relação ao Fernando Indina, que é uma suceção de casos que vem desde ainda das questões camarárias a estes,
[59:44:36 - 60:09:36]:  em que o Fernando Indina que disse que não sabia de nada, não sabia de nada dos Estados dos manifestantes que foram enviados às embachadas de países, não democráticos,
[60:09:36 - 60:22:08]:  a inização dos
[60:22:08 - 60:45:28]:  osgares que é quase impossível aqui no saber-se, eu até admite que nos outros eu possa saber com o problema que, uma lista de finanças não é com a quere, pessoa no governo, uma figura central,
[60:45:28 - 61:10:28]:  e quando se se sede em casos do mesmo responsável político, a dizer não sei não sabia de nada, nunca vi falar nisso, entre um bocadinha ação, o prêmio, sem albava da política aqui, não é possível,
[61:10:28 - 61:35:28]:  não é possível, e isto eu estou a dizer isto independentemente dele, por hipótese não saber mesmo de nada, mas isso é, portanto, sei fazer um processo de intenções de que ele sabia e diz que não sabia,
[61:35:28 - 61:50:28]:  mesmo que não soubesse-se de um innamente uma sução de casos que o Ad Ants, presente a Câmara de Lisboa, atualado nistas finanças,
[61:50:28 - 62:03:48]:  poderia saber á alguns de irão, deveria saber e não sabe, isso fragiliza Flanondina, forsozamente.
[62:03:48 - 62:18:48]:  Na sequência desta situação instala-se uma questão curiosa de saber se os atuais governentes também devem ser subentidos aos ás céus,
[62:18:48 - 62:30:28]:  obro-questionários das 36 perguntas do governo. O presidente de República também entende-se em que sim, o Primeiro Ministro acha que não,
[62:30:28 - 62:38:48]:  qual dos dois é que ele parece mais assertar deste respeito, o Ricardo Arustreira. O República não deu a entender que sim,
[62:38:48 - 62:52:08]:  o que disse taxativamente, que é óbvio, eu não consegui imaginar um argumento que justificasse o outro hipótese, o que já está já está, o que é...
[62:52:08 - 63:10:28]:  Depois vamos supor que isto, que os argumentos aqui, eles entretam, estão em funções, estão em funções, mas se nós descobrimos enquanto sociedade e o partido do governo descobriu que para integrar o governo,
[63:10:28 - 63:27:08]:  é preciso passar aquele tempo, com o responder a determinado critério, e tem gente no governo que não corresponde, e isso é um bocado que diz, mas até porque...
[63:27:08 - 63:37:08]:  - A gente vai se sacrificar portuguesa, é melhor que depois da mesa está a seguir a vida, não porque não está a chave de taguinha.
[63:37:08 - 63:45:28]:  - Você está bem, mas não é? - Mas não que é a questão. - Se não, depois fiquem as camisas que se sim,
[63:45:28 - 63:58:48]:  a gente que é como a Neu Europeia é preciso compre certos critérios, para ser da Neu Europeia, cheque para um grie que já está... - Claro, porque é que não precisa de compreender.
[63:58:48 - 64:18:48]:  - Isso é realmente problemático, porque depois gera-se uma espécie de primeira divisão, e segunda divisão da ética, em que a membros do governo que entram bem pinhos para passar a este teste do algodão,
[64:18:48 - 64:30:28]:  e sentem superiores com a razão, não é? - A selvagens que já lá estavam antes de ser preciso uma pessoa demonstrar que a impluta,
[64:30:28 - 64:48:48]:  se sim, são éticos e o dos... - Exatamente, do varão só um doszinho. - Estás se conhecido porque o João Miguel Tavar, se declara azul, o Ricardo Rousperer diz sentir-se cânion,
[64:48:48 - 65:05:28]:  e é um cânion que ainda dispara, já é só decorativo. - Mas o Carlos vai um bovejo de parou, eu sim paguei-se um oficinho. - Não, não, não. - Acate se inventaste os 50 anos de de Elma, agora vou ir agora.
[65:05:28 - 65:17:08]:  - Não, mas nunca de parou, eu já... - Não, nunca... - Eu não... - Eu não posso... - Eu deixei... - Não, eu sei o que que estão a pensar, mas não é sobre isso.
[65:17:08 - 65:43:48]:  - Mas eu canto o Innocio Nacional. - Não tenho saber. - Eu canto o Innocio Nacional. - Estava em causa do Innocio Nacional. - Você não tem nada. - Deixa eu lá pro ser... - Eu canto o Innocio Nacional, duas vezes por dia. - Canto uma logo de manhã e outra aldeita. - É por isso que é central na minha vida. - Eu só centrar... - Já.
[65:43:48 - 66:10:28]:  - Nunca marchei contra canhões, nem nunca corria as armas, acontecem... - É, acontecem... - É, acontecem... - É, acontecem com Innocio Nacional, mesmo com o Atirei Pogato. Já cantei várias vezes, nunca atirei pausa-gato. Contessa... - É, é preciso.
[66:10:28 - 66:25:28]:  - É, é, é, é, é, é. - É sempre, posita contra o versio, é, sustitada... - A sustitada? - Não, ressuscitada, por não, exactly, mosquito. - Sim. - É, aqui é um tempo.
[66:25:28 - 66:31:54]:  Um tempo, pelo músico Din Santiago no Aniversário do Espresso
[66:31:54 - 66:36:56]:  Din Santiago diz que é preciso mudar ela e traduindo,
[66:36:56 - 66:45:06]:  Portanto, não lhe fazem pressão, que continuemos a cantar cometer aos canhões, marchar, marchar.
[66:45:06 - 66:47:26]:  Não me fazem pressão por duas razões.
[66:47:26 - 66:52:48]:  A primeira é porque também não me fazem pressão, por exemplo, quando aos números ao porte dizem,
[66:52:48 - 66:56:02]:  se as prestajárias, vamos agora, lembram que...
[66:56:02 - 67:02:34]:  "Ah, lembram que é um barco, não é um barco, não é um barco, não é um barco, mas deixem, lembram que..."
[67:02:34 - 67:08:50]:  "Continuimos a dizer, lembram que é um fenômeno linguístico que acontece, acontece muito."
[67:08:50 - 67:10:30]:  (riso)
[67:10:30 - 67:15:10]:  O segundo razão para o Paulo não me faz confusão.
[67:15:10 - 67:24:44]:  É porque eu acho que o Inno está perfeitamente ajustado, precisamente por causa da sua letra.
[67:24:44 - 67:30:22]:  As armas, as armas, contra os canhões, marchar, marchar.
[67:30:22 - 67:37:48]:  Aquilo foi escrito, num momento em que nós me temos o Rebin entre as pernas.
[67:37:48 - 67:43:52]:  Em que não fomos as armas, nem marcharmos contra o canhões nenhum.
[67:43:52 - 67:45:38]:  "Pedal, tudo o ultimato?"
[67:45:38 - 67:51:42]:  É o Inno Perfeito, para um país da nossa dimensão.
[67:51:42 - 67:59:52]:  E com o nosso poder internacional, é o chamado "Já a formiga tem catálogo."
[67:59:52 - 68:01:32]:  É o que isto é.
[68:01:32 - 68:09:46]:  Depois é essa outra questão, que é outra razão para o placoal, não estou, assim, especialmente
[68:09:46 - 68:22:14]:  sobre o projeito, com isto, que é vantagens de cervello, que é esta proposta, muito novíssima.
[68:22:14 - 68:29:14]:  Eu já ouvi há 25 anos, da boca da António Alçada Batista.
[68:29:14 - 68:30:54]:  A pessoas diziam, mas...
[68:30:54 - 68:32:34]:  "Já não era jovem no alto."
[68:32:34 - 68:34:14]:  "Já não era jovem?"
[68:34:14 - 68:39:48]:  A proposta é curiosa, exatamente com os mesmos argumentos, sobre os mesmos versos e com as
[68:39:48 - 68:44:50]:  mesmas propostas da alteração, as pessoas que estão a dizer assim.
[68:44:50 - 68:50:30]:  Pois, mas eu não me lembro de que bem, de quais foram as reações, eu lembro-me e é fácil
[68:50:30 - 68:58:38]:  lembrar, porque está se forem se pesquisarem, está na RTP, está uma longa reportagem sobre
[68:58:38 - 69:00:18]:  isso, por exemplo.
[69:00:18 - 69:08:26]:  Carlos Brito do PCP, Rius e de esquinos e banderas têm de ser vistos à luz do contexto histórico
[69:08:26 - 69:14:18]:  em que surgiram e não se podem sobintero aos valores da hora.
[69:14:18 - 69:24:14]:  O Fernando Roses disse, é uma discussão sem sentido, o Inno tem uma origem histórica particular,
[69:24:14 - 69:31:08]:  é para o poste um pouco deslocada, ou até um sinal de como o processo de unidade europeia
[69:31:08 - 69:36:56]:  começa a mexer com os símbolos essenciais da unidade nacional.
[69:36:56 - 69:43:48]:  E aí, mas isso que estava deviando Roses, Mentei, é a sua opinião da senhora.
[69:43:48 - 69:45:28]:  E a que sentou?
[69:45:28 - 69:51:52]:  É relativamente perigoso, mexer nos símbolos, identidade nacional, são símbolos que se
[69:51:52 - 70:00:20]:  radicaram e que não valem pelo que dizem, valem pelo que são.
[70:00:20 - 70:06:32]:  É uma pessoa mais ou menos ou menos ouve, é estas do qualquer modo.
[70:06:32 - 70:12:40]:  Eu sei que há uma letra.
[70:12:40 - 70:22:00]:  É uma letra, como é óbvio, é que há uma letra que é consensual e que se podia adotar,
[70:22:00 - 70:23:40]:  ela é letra.
[70:23:40 - 70:29:16]:  Lai, lai, lai, lai, lai, lai, lai, lai, lai, lai, lai, lai, lai, lai, lai, lai, lai, lai,
[70:29:16 - 70:30:56]:  em principi, esta é consensual.
[70:30:56 - 70:37:08]:  O Inno Espanyol é que não é um problema de problema, é a letra do Inno Espanyol, nunca
[70:37:08 - 70:40:20]:  levantou para o problema, é que não é um problema de entre os espaniais.
[70:40:20 - 70:42:00]:  Caralho, os ditos isto.
[70:42:00 - 70:45:20]:  Até daqui é 25.
[70:45:20 - 70:54:04]:  Gosto do Inno Nacional tal como ele existe a preferir a portuguesa menos velicista da
[70:54:04 - 70:55:44]:  energia.
[70:55:44 - 70:59:04]:  O Inno é um mim, uma peda bandera.
[70:59:04 - 71:03:24]:  Atenção, a bandera.
[71:03:24 - 71:05:04]:  Sim, por amor da bandera.
[71:05:04 - 71:09:12]:  Que tem as cores de um partido político.
[71:09:12 - 71:10:52]:  Não é?
[71:10:52 - 71:19:04]:  São as cores que nos identificam enquanto país e eram de um partido político.
[71:19:04 - 71:24:40]:  E tem várias referências, tem referências a Jesus Cristo.
[71:24:40 - 71:26:20]:  Sim, sim.
[71:26:20 - 71:28:00]:  Sério de coisas.
[71:28:00 - 71:31:28]:  Não, mas só a junção, estava só pensando em junção de cores.
[71:31:28 - 71:33:08]:  É isso.
[71:33:08 - 71:34:48]:  O verde, o vermelho.
[71:34:48 - 71:36:28]:  É uma coisa só estética.
[71:36:28 - 71:38:08]:  Não.
[71:38:08 - 71:40:40]:  É assim, o Inno, de este caso é a letra.
[71:40:40 - 71:44:00]:  Acho que é de que soube a letra, não é soube.
[71:44:00 - 71:45:40]:  É soube.
[71:45:40 - 71:47:20]:  É soube.
[71:47:20 - 71:52:32]:  É a letra em A, é porque é um Inno.
[71:52:32 - 71:54:12]:  É um Inno.
[71:54:12 - 71:59:24]:  É a letra, é a vela e que é patriótica e anticelada.
[71:59:24 - 72:02:32]:  Sim, não me dimentem que é um Inno.
[72:02:32 - 72:08:16]:  O Inno ao bão, o músico é do Hayden.
[72:08:16 - 72:09:56]:  Portanto.
[72:09:56 - 72:11:36]:  Sim, não, está bem.
[72:11:36 - 72:14:56]:  Mas se ele é do músico, ele é da letra.
[72:14:56 - 72:16:36]:  Ah, é da letra.
[72:16:36 - 72:22:00]:  É, portanto, é nossa.
[72:22:00 - 72:23:40]:  É nossa.
[72:23:40 - 72:30:20]:  É deção emocional, é de editorio que exermos a bandera.
[72:30:20 - 72:34:12]:  E eu acho que mais de que mais é o que é o que é o que é o acionário.
[72:34:12 - 72:35:52]:  É o facto de ser em cima.
[72:35:52 - 72:37:32]:  É, eu vou dizer.
[72:37:32 - 72:43:40]:  Eu vou dir a bandera, porque realmente é que ela com a junção de cores está muito mal.
[72:43:40 - 72:46:56]:  Não, por tanto, não vou se pôr.
[72:46:56 - 72:48:36]:  Não moro com o risco.
[72:48:36 - 72:50:16]:  É o acionário.
[72:50:16 - 72:51:56]:  Acho que a bandera é péssima.
[72:51:56 - 72:55:16]:  Mas quer dizer, o que é?
[72:55:16 - 72:56:56]:  É a bandera.
[72:56:56 - 72:58:36]:  É a bandera nacional.
[72:58:36 - 73:00:16]:  É a bandera nacional.
[73:00:16 - 73:01:56]:  E portanto, o Inno...
[73:01:56 - 73:05:20]:  A poli a letra, a poli a ser melhor.
[73:05:20 - 73:07:40]:  E a poli pode se mexer no Inno.
[73:07:40 - 73:09:20]:  Acho que se pode mexer no Inno.
[73:09:20 - 73:13:40]:  Aliás, nós nunca temos outros trófas todos do Inno.
[73:13:40 - 73:15:20]:  Não é o que é do Canto.
[73:15:20 - 73:17:00]:  É o Canto sempre, tudo até o fim.
[73:17:00 - 73:20:20]:  A bandera é um letra, tudo.
[73:20:20 - 73:31:20]:  É e portanto, não vejo, quer dizer, não acho que seja um crime de lesão no Estado, mas também
[73:31:20 - 73:43:04]:  não vejo que seja há uma série de referências históricas no nosso cotidiano, nos nossos museus,
[73:43:04 - 73:44:44]:  castelos e mais.
[73:44:44 - 73:52:00]:  Que são ofensivas, que se refere a coisas do passado, que nós hoje já não dizemos de
[73:52:00 - 73:53:40]:  mesma maneira.
[73:53:40 - 73:58:28]:  Já não, ninguém acha que somos uma nação imortal, por exemplo.
[73:58:28 - 74:00:08]:  E bem, e bem.
[74:00:08 - 74:02:12]:  As opiniões têm este dividido.
[74:02:12 - 74:08:56]:  E já a quem está já avançar com propostas concretas, o que parece o Miguel Tavaard,
[74:08:56 - 74:17:16]:  o sugestão de Miguel Tavaard, um conservador, a atenção.
[74:17:16 - 74:20:16]:  Um conservador monárquico.
[74:20:16 - 74:21:56]:  Um conservador monárquico?
[74:21:56 - 74:28:00]:  É natural que ele apoia, muda essas no inno, se não se chama.
[74:28:00 - 74:36:04]:  Mas eu quero mudar e dir que devíamos cantar a vez das armas, às armas, às armas, às
[74:36:04 - 74:37:44]:  almas, às almas.
[74:37:44 - 74:41:04]:  Eu acho que o Dundo Arto, mas eu não vou fazer.
[74:41:04 - 74:42:44]:  E, ao ver se está a formentar.
[74:42:44 - 74:50:48]:  E, ao ver se contra os canhões, marchar, marchar, ficaria se calhar bem contra os cabrões
[74:50:48 - 74:52:28]:  de cantar cantar.
[74:52:28 - 74:56:48]:  É bom, eu acho que é ótimo.
[74:56:48 - 75:06:32]:  Eu tinha colocado um microfone na frente da boca da da aventura para perguntar o que
[75:06:32 - 75:11:32]:  ela achava dessa parte, provavelmente, com curta e guia.
[75:11:32 - 75:13:12]:  Contro as cabrões?
[75:13:12 - 75:14:52]:  Exatamente.
[75:14:52 - 75:16:32]:  A cantar cantar.
[75:16:32 - 75:18:12]:  Eu sou a sua foto.
[75:18:12 - 75:23:12]:  Eu sou o bestema, tenho um faça seguinte, sustão.
[75:23:12 - 75:30:08]:  Tatos punivam no YouTube, que é um dos índios mais míticos, talvez, mais míticos, que é
[75:30:08 - 75:31:48]:  marcieliza.
[75:31:48 - 75:33:28]:  Por favor, ponham.
[75:33:28 - 75:35:08]:  Sim.
[75:35:08 - 75:38:28]:  Põe o outro car e vão ver a letra.
[75:38:28 - 75:41:48]:  Então, para a gente, para a gente.
[75:41:48 - 75:48:28]:  E o chão americano.
[75:48:28 - 75:53:28]:  O chão americano, chão ameradilha.
[75:53:28 - 75:59:36]:  Já saberás porque aqui o Ricardo era o espreiro de Clara Canhão.
[75:59:36 - 76:08:16]:  Agora são um apontamento para tentarmos perceber porque o Pedro Mestia se anunciia meta, mas
[76:08:16 - 76:09:56]:  meta do verbo miter.
[76:09:56 - 76:13:16]:  O verbo miter, porque...
[76:13:16 - 76:21:36]:  Embora o assunto de tania haver com o meta, a empresa foi segura que nos segra.
[76:21:36 - 76:36:12]:  O melhor de supervisão da meta, reverter uma decisão sobre memilhos e produzir o teoria
[76:36:12 - 76:45:20]:  sobre memilhos, porque nós podemos por memilhos nas redes sociais, não ser algo mais
[76:45:20 - 76:47:00]:  circunstências.
[76:47:00 - 76:52:24]:  Já agora a notícia tem esta frase fascinante.
[76:52:24 - 77:01:04]:  A meta tem de repensar a sua política sobre memilhos para tornar mais inclusiva.
[77:01:04 - 77:08:04]:  Sim, é uma coisa que com a série a gente tem que fazer, é repensar os memilhos e
[77:08:04 - 77:17:40]:  a gente estava gostado ao seguinte é que os memilhos em questão eram de duas pessoas, duas
[77:17:40 - 77:25:08]:  pessoas trans, não binárias, que estavam com o peito, que estavam com o peito tapado, descoberto
[77:25:08 - 77:33:12]:  mas também com os memilhos tapados e era no contexto de uma transição etc.
[77:33:12 - 77:34:52]:  Ciro e orgica.
[77:34:52 - 77:43:24]:  E portanto, isso era um bem, nós só pensamos na prohibição dos memilhos, pensando em homens
[77:43:24 - 77:45:04]:  e mulheres.
