[00:00:00 - 00:12:00]:  Esta semana, Ricardo Araú, espereira, declara-se pobre. João Miguel Taváres sente-se perdido
[46:33:12 - 46:39:52]:  Eu fiquei com curiosidade para saber onde é que é realmente agora a Câmara da Casa de Eldo, o Senhor Primeiro.
[46:39:52 - 46:48:12]:  Como é que aquilo é imbém fica, como é que ele inundou, que foi bem construído, não foi.
[46:48:12 - 46:54:52]:  -E não se preocupa, não é? -E não se preocupa. -É o que você disse, a missão é Lisboa.
[46:54:52 - 47:11:32]:  Critica o que considera ter sido a navegação à vista de carros moedas durante o tempo oral, o que o país do próprio moedas, nestes dias diferentes.
[47:11:32 - 47:23:12]:  -E este é um dia diferente, um dia diferente. -Ainda está difícil, mas nós temos que considera...
[47:23:12 - 47:39:52]:  -E não está tudo calma aí em casa, então bem, então bem em casa. Não, é só que vocês não vão conseguir seguir, não é? Não vou ter.
[47:39:52 - 47:43:12]:  -Feliz, fériar, cair. -Feliz, fériar.
[47:43:12 - 47:58:12]:  -Carros moedas, no terreno, em dia de tempo oral, como é que viu a gestão da crise por parte do Presidente da Câmara nomeadamente no terreno?
[47:58:12 - 48:04:52]:  -E a questão é... -Nossa, está estas imagens da Ukraine, ele é legendado, mas...
[48:04:52 - 48:14:52]:  -Mas o problema aqui é o sequente, é o supresidente da Câmara, não vai lá, a gente é impressionante, nem sequer vai lá.
[48:14:52 - 48:24:52]:  -Quanto vai lá, não dá para dar nada para fazer, porque não é bom beiro, não é nada, vai estar só fazer estas figuras que...
[48:24:52 - 48:34:52]:  -Então está tudo bem, é um dia diferente, não é? Não é? Não é giro, isto. Está tudo aí, calçaram as galóxas, foi...
[48:34:52 - 48:46:32]:  -Eu vou ir, não posso cair um pântano, sim, sim. Falemos aqui a distância, está bom? Não está? É um dia diferente, pronto.
[48:46:32 - 49:01:32]:  -E isto, o que é que ele resta fazer mais, né, quando vai ao terreno? -O Pedro Mexí é ficar assim, ministro dos fenómenos extremos,
[49:01:32 - 49:16:32]:  -Estra a entrega das pastas ministriais por esta semana, altura agora para saber-mos por que ainda o Pedro Mexí é novo-el se declara,
[49:16:32 - 49:29:52]:  -É um centro, é um centro, é um centro. É um troca dírio, é um troca dírio, é um troca dírio. É por que... É falar do caso da vice-presidenta do Parlamento do Peu,
[49:29:52 - 49:43:12]:  -Que não fazia ideia de que tinha em casa 150 mil euros dentro de sacos em notas de 2500 euros. -Cai nunca, não é?
[49:43:12 - 49:54:52]:  -Cai nunca, caiu nunca, já dá. -O vice-president, também encontras uma das pq-ridas do cefáss, mas são quase todas pretas, não é? Não são notas de 2500 euros.
[49:54:52 - 50:09:52]:  -Entra-te da vice-presidenta do Parlamento do Peu, que foi está acusada de organização criminosa, corrupção e lavagem emérico,
[50:09:52 - 50:31:32]:  -Folagrante polito com 600 mil euros, uma de putada, uma de putada... -Alessente 150 mil, 600 mil é outro cindigo. -O pai, não é casa do pai, não é?
[50:31:32 - 50:41:32]:  -O pai é um outro cindigo, é um cindigo, é um cindigo, é muito bom, porque é esse do Fighting Unity.
[50:41:32 - 50:56:32]:  -E o senhor é chamado Fight Unity? -Tem um "Fighting Unity" e foi preso, portanto, mostrando que cumpriu a sua...
[50:56:32 - 51:11:32]:  -Pose seu propósito... -Aus ser preso, porque foi como a tira em impunidade, mas essa senhora depois fez aquilo que é normal que se faça,
[51:11:32 - 51:34:52]:  -No Parlamento do Peu, que é ilogios laborais ao catar nos últimos tempos, como sabem, é um emprego de sonho, como temos visto, e portanto, parece que há tudo, né, que se te causa ali dado, prova, etc.
[51:34:52 - 51:38:12]:  -Faça, suspensa, e tudo mais.
[51:38:12 - 51:54:52]:  -O problema há dois problemas de grande, um é o problema da maneira como isto é feito para o Parlamento europeu, para o Parlamento europeu, e o melhor é o União Europeia.
[51:54:52 - 52:09:52]:  -O União Europeia e que no catarata tinha sido bastante... que estava bastante bem nas suas posições, que não ia um mundial e essas coisas todas.
[52:09:52 - 52:23:12]:  -Mas o Parlamento do Peu, tem problemas grandes de legitimidade, autoridade, prestígio, e isto, evidentemente, sendo uma vissa e presidente, vai afetar.
[52:23:12 - 52:46:32]:  -O segundo problema gigantesco, e que torna o caso de vaca e avanessente, é que 90% dos comentários, no Jornais talvez, alguns dos Jornais, foi em relação a este caso, que é como é que menta este caso, é tão giro.
[52:46:32 - 53:08:12]:  -Fanque olífio, todos os SMS que eu recebi sobre o caso, continuamos para ser tão giro, às vezes em modos mais rudes, e portanto, isto, que é, uma observação impira e que é indimentível,
[53:08:12 - 53:41:32]:  mas que é uma coluna de fumo, é uma curtina de fumo, porque não, quer dizer, é que eu para ter meter elevante, se fosse uma senhora, se porque não se podesse dizer isto, dir-se aquilo que é evidente, que é isto, é uma coisa gravíssima, uma corrupção sobre o assunto catar, no Paralamento Europeu,
[53:41:32 - 53:54:52]:  é um golpe brutal nas instituições europeias, e também por os vistos morocos, também há o...
[53:54:52 - 54:18:12]:  -E portanto, que não é uma instituição, que não é uma organização que viva numa potiose de reconhecimento público, e portanto, espero que isto tenha consequências muito séries.
[54:18:12 - 54:46:32]:  -E, de acordo com a informação dos puníveis, o IPC, dentro deste escândalo, apesar da senhora do rosto mais visível dos escândalo, ser esta vice-presidenta, até recentemente, vice-presidente do Paralamento Europeu, d'Orija em Grega,
[54:46:32 - 55:06:32]:  mas o IPC dentro dos escândalo está em Italia, tem como protagonista um antigo sindicalista que regimentava opiniões de gente politicamente relevante, ou próprio foi também portado do europeu,
[55:06:32 - 55:28:12]:  regimentava gente a favor do catar e também algo que tudo indica agora também a favor de morocos, e pelos vistos pagamentos eram feitos entre dinheiro vivo,
[55:28:12 - 55:49:52]:  porque, travidam outras figuras graudas naquelas neurosa folha de pagamentos, João Miguel Tavarjo, o que ele dizou, essa pituitária sensível e sociétiva ao cheiro dos escândalo.
[55:49:52 - 56:03:12]:  -Eu, a minha pituitária admite que, sim, que possa ver mais gente envolvida, o que é que não estão gira e, portanto, é como...
[56:03:12 - 56:16:32]:  -É de um parte do valor intício, e que está uma afirmação de profundamente misógenia, que foi, de facto, aquilo que se viu,
[56:16:32 - 56:39:52]:  em todo este caso, ao mesmo tempo, há um lado com o vento que é como a humanidade, reação sempre de forma australopiteca, quando há coisas australopitecas que estão em causas, como seja, olha, ela é mesmo gira.
[56:39:52 - 56:51:32]:  -E nessa espécie, há uma espécie de combate, ou combate ao PC, simultaneamente, combate essa corrupção...
[56:51:32 - 57:03:12]:  -A espécie de politicamente correta, ou que nem há uma política de correta, aquelas coisas que hoje em dia parece mal, ou falar de aspéte das pessoas,
[57:03:12 - 57:14:52]:  eu sempre te fingi que esse que entesse, que é dizer, simultaneamente, ela é mentira, e os vômes também que lássos tiveram.
[57:14:52 - 57:21:32]:  -Se imitou de Deus, dizem que são mentiros. -Qual é a relevação da recebo de gira, tu este caso?
[57:21:32 - 57:28:12]:  -Não, nada, só dizer a relevação, é simultaneamente nenhuma...
[57:28:12 - 57:29:52]:  -Numa, nenhuma, nenhuma.
[57:29:52 - 57:38:12]:  -E toda porque faz parte da natureza humana, só isso que eu estou a dizer agora.
[57:38:12 - 57:51:32]:  -É um caso evidentemente grave, porque eu nunca, até hoje, nunca teníamos visto, algo que tão ostensivamente corrupto,
[57:51:32 - 57:58:12]:  -tocago para o Lamento europeu, o que ainda, por cima, nós todos dizemos com aquele salário.
[57:58:12 - 57:59:52]:  -E não é do que tem aquele...
[57:59:52 - 58:08:12]:  -E não é do um grupo parlamentar daqueles extremistas e bizargos, é do que o socialista.
[58:08:12 - 58:18:12]:  -Exato, e todos nós ouvimos com aqueles salários, com aquele tipo de salários, quem é que precisa de dar em bolsaque,
[58:18:12 - 58:28:12]:  -Os salários nunca são sensíveis, mais uma parte da natureza humana. Eu como por isso peda-me xia?
[58:28:12 - 58:43:12]:  -Samos a falar de corrupção no Parlamento europeu da discurso, a volta de discurso, e a senhora do Parlamento europeu,
[58:43:12 - 58:54:52]:  -Será caso Ricardo Raúxperé para dizer que as autoridades catárias dão mais importante o Parlamento europeu, o que é a maioria dos europeus?
[58:54:52 - 59:01:32]:  -É possível, acho que viemos dar mais atenção às nossas ilestras europeias, porque o Péus,
[59:01:32 - 59:13:12]:  -Pelo que cada uma dessas pessoas tem, vai gerir orçamentos bastante grandes, que às vezes nem sabem onde tem o dinheiro.
[59:13:12 - 59:19:52]:  -Eu gostei muito deste candel, gostei muito deste candel, gosto de...
[59:19:52 - 59:28:12]:  -Somos uma pessoa que aprecia as candel e deste que estou especialmente, porque eu sou uma daquelas pessoas antigas que...
[59:28:12 - 59:33:12]:  -Ate já foi ouvido, mas já foi ouvido na peja, já.
[59:33:12 - 59:41:32]:  -Eu sou uma daquelas pessoas antigas que têm a seguinte ao pimão bizarro.
[59:41:32 - 59:53:12]:  -Eu acho que as pessoas, independentemente da cor do gênero, da orientação sexual, são fundamentalmente iguais,
[59:53:12 - 59:58:12]:  e por isso devem ter iguais direitos, ou ocupar cargos de poder.
[59:58:12 - 60:13:12]:  -Mas há uns místicos agora, que dizem que certas pessoas são, por exemplo, as mulheres não, as mulheres têm uma forma diferente de esascer o poder.
[60:13:12 - 60:26:32]:  -Cos é que me parece bizarra, e este candel devenga confirmar que a bizarra, porque esta senhora tem de facto 3-4, nota de 50 a sair do bolso,
[60:26:32 - 60:34:52]:  que foram lá colocadas por mãozinhas catarias e, portanto, têm exatamente a mesma forma.
[60:34:52 - 60:41:32]:  -Mas que não, acho que foi pelo senhor italiano, o senhor quer o Mastermind.
[60:41:32 - 60:54:52]:  -E, portanto, os seres humanos têm exatamente a mesma forma de exercer o poder.
[60:54:52 - 61:11:32]:  Agora, isto porque é que também... Outra espeto que me fez gostar muito deste candel, é que a União Europeia é uma instituição, digamos, a Austera,
[61:11:32 - 61:18:12]:  que nos impôs uma série de regras, a fruta tem que ter o mesmo tamanho.
[61:18:12 - 61:34:52]:  -Ah, mas regrinhas para tudo, para Tavaco, não sei o que, eu espero que este saco das notas seja de papel reciclada.
[61:34:52 - 61:41:32]:  É uma nível de vez que eu peço, é uma nível de vez que eu peço, espero que ela tenha reviou um lugar...
[61:41:32 - 61:44:52]:  -Poma o lugar de autoridade. -Poma o lugar de autoridade.
[61:44:52 - 61:49:52]:  -Poma o lugar de autoridade. -Poma o lugar de autoridade.
[61:49:52 - 61:51:32]:  -Devrou Shellas, que seja tudo dentro da lei, espero bem que sim.
[61:51:32 - 62:06:32]:  -Está esclarecido porque, que o peda-mexia-se declara "evane-escente" quando o João Miguel Taváres diz sentido, perdido no sistema que se estema João Miguel Taváres.
[62:06:32 - 62:09:52]:  -Então, o sistema nacional de saúde.
[62:09:52 - 62:21:32]:  -No contexto, neste caso, é o aumento do tempo de espera de consultas e cirurgias para de vente são cológicos e cardiacos no SNS.
[62:21:32 - 62:24:52]:  -O que está a falhar?
[62:24:52 - 62:33:12]:  -O que está a falhar. A uma coisa que me tem engraçada, porque nós há pouco estávamos a falar das reformas.
[62:33:12 - 62:44:52]:  -O Antonio Costa, nem entrevista à visão, um dos exemplos de dar como uma grande reforma de saúde.
[62:44:52 - 63:01:32]:  -E quando perguntaram-me umas reformas de saúde, ele explicou que, de 2015 para a atualidade, o dinheiro da saúde aumentou mais de 50%.
[63:01:32 - 63:11:32]:  -E ele chama a tirar dinheiro que passima de um buraco uma reforma de saúde.
[63:11:32 - 63:33:12]:  -E aqui está os resultados dessa reforma de saúde. Dizam-nos que cada vez há mais médicos, cada vez há mais informar, cada vez há mais dinheiro, mas as listas desperam em oncologia, em cardiologia não param de aumentar.
[63:33:12 - 63:53:12]:  -Como qualquer pessoa sabe, se alguém tem um cânculo, se não é operado hoje, só é operado daqui a 15 dias, 1 mês ou 2 meses depois, você devia ser. Isso afeta muito essa pessoa.
[63:53:12 - 64:11:32]:  -E ter estas notícias que sigam no público, sobretudo até no momento em que se discutiu a questão de OTANÁSIA, as pessoas têm tendência para dizer, mas são questões completamente diferentes.
[64:11:32 - 64:19:52]:  -Não é verdade não são. São questões que estão infelizmente muito interligadas.
[64:19:52 - 64:38:12]:  -E eu tenho muita pena de viver num país que é fabuloso a fazer leis progressistas, e gosta de estar aí no topo, mas infelizmente muitas vezes são leis que não são criadas no vazio.
[64:38:12 - 64:46:32]:  -Testás a criar mais um... -Não são criadas no vazio, ou que são criadas no vazio?
[64:46:32 - 65:01:32]:  -Não, elas não são criadas no vazio, ou seja, elas não são independentes daquilo que o nosso é consistente, e daquilo que se passa a nossa volta.
[65:01:32 - 65:09:52]:  -E o que está a fazer a curta? -Como se fossem criadas no vazio, porque não depois não têm a aplicação prática.
[65:09:52 - 65:26:32]:  -Não, a aplicação prática elas têm, e se têm a aplicação prática, mas aquilo que se está a fazer no caso é OTANÁSIA, é um procedimento que vai ser praticado no próprio sistema nacional de saúde.
[65:26:32 - 65:46:32]:  -E que país se necessita de recursos, de médicos, de camas, e fazer isto ao mesmo tempo, o mesmo SNS, que não é capaz de tratar doentes com o cancun, que precisam de ser tratados.
[65:46:32 - 65:59:52]:  -Eu acho que isso levanta dúvidas éticas profundas, porque os vestidos não assaltam os nossos políticos, e é isso que eu lamesi.
[65:59:52 - 66:13:12]:  -Entretanto, como eu posso esta semana, o novo CEO, curiosa designação do SNS, será que agora que os problemas se resolvem, o Ricardo da Rôs de Parada?
[66:13:12 - 66:34:52]:  -Não tenho certeza, sei que se não se resolvem a culpa, não serado o CEO, eu não sei quem é que manda mais a proteger agora, se é o ministro o CEO, por um lado, o ministro é ministro, por outro lado, o CEO, tenho nome em inglês, e isso normalmente quem tem um cargue em inglês.
[66:34:52 - 66:44:52]:  -E já agora reparem spoiler alerto no livro de hoje. -Polar porque vai ser o livro de aqui no caso? -Vai ser o livro de aqui apoiada.
[66:44:52 - 67:01:32]:  -Jatamente? Diz aqui, a Malta já não combina encontrar-se no determinado local, lugar, sitio, a Malta combina num spot, é tipo mais cool, num spot o mood é outro.
[67:01:32 - 67:26:32]:  -E isto é por o problema, é a estesta. -Posso fazer ver um drenque, sobre um drenque, num spot top, e a sedeu da outra mudança que, em vez de um gim, que era o antiguinho, tem uma salada, aquilo agora o gim, já reparaste, tem...
[67:26:32 - 67:39:52]:  -Tem tomate, tem erve, está bem. -Eu uma sede, mas repada. -Mas isso eu... -Só não tem gim. -Como passá-me dos S&S.
[67:39:52 - 68:03:12]:  -E eu gosto muito de dar bebidas femininas, e por fim... -Fica esta nota, não tenho certeza de que o meu comentário seja... não seja problemático. Fica esta nota sobre profissão de inglês, tenho muita esperança no CEO.
[68:03:12 - 68:23:12]:  -Estou orgânica com dois responsáveis de algo perfil, parece que ele poderá funcionar, ou poder-se devi-se ser uma fonte de equivo que os pernos de ele funcionar, se eles tiveram-he acordo.
[68:23:12 - 68:41:32]:  -Porque já vimos que nos ministérios já têm a ver de problemas, só pessoas que não estão de acordo com as outras, nomeadamente superior e inferior de idade d'árquicos, acho que não há nenhuma de vida.
[68:41:32 - 69:04:52]:  -Que o CEO sabe do assunto, estudou o assunto e tem ideias claras sobre ele, portanto vamos ver se, se é um contributo para municiar o deciso ar-politico ao ministro, ou se vai ver um choque de personalidades e divisões.
[69:04:52 - 69:21:32]:  -Está sabemos porque o João Miguel Tavar se não cia, perdido no sistema, agora vamos tentar perceber porque o Ricardo era os paraíra, se declara pobre e ser acaso para termos pena, Ricardo.
[69:21:32 - 69:29:52]:  -De uma situação assim? -Na verdade não, Carlos Grício, Segal, José Carlos, o Elan, o Masque, deixou de ser o homem mais rico.
[69:29:52 - 69:38:12]:  -Tou mundo de mais apenas por breves, por breves, instante, já é outra vez. -Ufa? -Não, foi.
[69:38:12 - 69:44:52]:  -Deixe que escolheste o tema de... -Elvalto aê, ele voltou a ser, sim, foi por breves. -Élvalto aê, élvalto aê, foi por breves.
[69:44:52 - 69:52:22]:  - O que pudas, Sado? - Já vakos dizem que ninguém tem a voz do coste.
[69:52:22 - 70:00:12]:  Algo, pudas purar e deixo de ser durante algum tempo, mas já voltou a ser.
[70:00:12 - 70:07:42]:  É que há-vos ser um navio, não é? Quem perde o tempo no Twitter, começa a ele a agarver da Roma.
[70:07:42 - 70:16:02]:  Mas já... - Mas eu não percebi... - Não, eu penhei essa desenvolvimento...
[70:16:02 - 70:20:12]:  - Sim, sim, sim... - Já é outra vez do valor... - Eu acho que sim, acho que foi...
[70:20:12 - 70:27:22]:  - Periga, amor... - Eu só para forançés ter uma falsa estranha.
[70:27:22 - 70:32:12]:  - Para a Coreia. - É uma falsa estranha. O Elon Musk é penil outra vez.
[70:32:12 - 70:40:02]:  - Acho que sim, acho que sim... - Mas a Coreia pode disser como voltava uma outra vez a fazer no seu Twitter.
[70:40:02 - 70:43:22]:  - Se calhar, se for isso... - Se calhar, se for isso... - Se for isso...
[70:43:22 - 70:48:42]:  - O problema aqui é uma coisa que eu gostaria de salientar.
[70:48:42 - 70:52:32]:  É que o que está a passar no Twitter era uma coisa engraçada.
[70:52:32 - 70:55:42]:  Engrasada? Que é, não tem grada nenhuma.
[70:55:42 - 71:05:52]:  Mas que demonstra que, de facto, entregar a decisão sobre o que pode e não pode ser dito.
[71:05:52 - 71:11:12]:  É esta gente... É esta gente que quero dizer com isto...
[71:11:12 - 71:16:52]:  Milionários por proprietários de redes sociais.
[71:16:52 - 71:22:12]:  Da Nisto... Por isso não se deve entregar isto porque...
[71:22:12 - 71:28:02]:  Porque quando mudou o evento, mudou umas pessoas que estão a ser suspenças.
[71:28:02 - 71:32:42]:  E a problema é isso, né? É o lembrano de antigamente.
[71:32:42 - 71:39:42]:  Quando o Twitter era... era... propriedade daqueles milionários bonsinhos.
[71:39:42 - 71:42:12]:  - Exatamente. - Que havia gente...
[71:42:12 - 71:47:42]:  Conta a serem suspenças e as pessoas que cujas contas não eram suspenças.
[71:47:42 - 71:52:12]:  Deu, façam vocês a própria avança, própria rede, pa, isto...
[71:52:12 - 71:58:52]:  Que é assim... E nisto, este texto calbou, este foi um farrão como pro arredo.
[71:58:52 - 72:03:22]:  E por que não foi preciso fazer a dê-lo? Comproa esta.
[72:03:22 - 72:11:12]:  E agora está a bloquear, está a suspender quantas doutro tipo de pessoas.
[72:11:12 - 72:13:42]:  - E por isso... - Journalistas que...
[72:13:42 - 72:17:02]:  - Journalistas que estão aqui acompanhando o Twitter e a gente é mais...
[72:17:02 - 72:19:22]:  E não sei o que é... E por isso...
[72:19:22 - 72:23:32]:  - A remeto para o nosso livre de hoje... - O livre de hoje.
[72:23:32 - 72:26:52]:  Abra uma página de 185.
[72:26:52 - 72:33:12]:  Por que o autor, manel Monteiro, dizia bem que pessoas como nós...
[72:33:12 - 72:40:22]:  Quando... Sempre que um membro da tribo-asca e charde censura da tribo-b,
[72:40:22 - 72:42:52]:  a gente deve dizer-los.
[72:42:52 - 72:48:42]:  Lembras de ter defendido a liberdade de expressão para a tribo-b.
[72:48:42 - 72:56:32]:  E ter afirmado que um dia o Ifeite Bummerang virar-se e a contrato a tua tribo...
[72:56:32 - 72:59:52]:  Talvez agora compreendas.
[72:59:52 - 73:03:12]:  - Existe. - O amor mais recto mundo.
[73:03:12 - 73:09:02]:  Por os vistos, por os casos, momentos...
[73:09:02 - 73:11:32]:  - Sim. - ...porque os dias...
[73:11:32 - 73:18:12]:  Foi Bernar Arnô, o Donde as marcas de luxo...
[73:18:12 - 73:25:12]:  Givonci, Cristian Dior e Louis Vitton...
[73:25:12 - 73:34:22]:  Atribui algum significado a este tipo de podios João Miguel Tabáres.
[73:34:22 - 73:42:12]:  No caso, específico pouco, porque não sofre.
[73:42:12 - 73:45:32]:  Eu não fico com o intuito.
[73:45:32 - 73:52:12]:  Tude ainda, por cima, também não tenho nem Dior, nem Vitton, nem Dior.
[73:52:12 - 73:59:42]:  Por tanto, o tema diz-me pouco nesses aspectos.
[73:59:42 - 74:08:02]:  Mas no aspecto do Ricardo diz muito, mas tu vas me cortar o pio do intuito.
[74:08:02 - 74:12:12]:  - E vou só perguntar ao Pedro Miseric. - E é muito legal.
[74:12:12 - 74:13:52]:  - É muito legal. - É muito legal.
[74:13:52 - 74:25:52]:  Nária dos produtos de luxo nas industries automóveles e aerospatial.
[74:25:52 - 74:35:22]:  - E eu tenho o expresso de fazer a fortuna nas áreas aqui em dico, por exemplo,
[74:35:22 - 74:39:32]:  diários, poesia e crónicas.
[74:39:32 - 74:44:32]:  - Tá, tá bem. - Estou aqui, menho.
[74:44:32 - 74:47:52]:  Estou em altura dos livros.
[74:47:52 - 74:52:32]:  Eu trago esta semana um livro sobre "vinho".
[74:52:32 - 74:58:12]:  - Isso é uma "vittie", "vinti", "vittie", é assinado.
[74:58:12 - 75:06:32]:  Por um "enolgo", o "enolgo" de "tomás gera" da Cruz e como autor suger, merece ser
[75:06:32 - 75:12:12]:  degustado na companhia de um copo de um bom vinho.
[75:12:12 - 75:21:22]:  É um livro falsamente técnico escrito com o que se percebe ser o rigor de quem sabe do que fala,
[75:21:22 - 75:28:22]:  mas também com o entusiasmo do que está a tratar de uma sinta que está ligado
[75:28:22 - 75:33:42]:  não apenas por razões técnicas, mas por uma verdadeira paixão.
[75:33:42 - 75:41:12]:  Não é, portanto, um livro só para iniciados, nem um livro para enófilos,
[75:41:12 - 75:48:12]:  categoria que o autor al dia de forma jocosa não saber o que seja,
[75:48:12 - 75:56:02]:  mas um livro para quem se interessa pelo vinho, por detalhes e particularidades,
[75:56:02 - 76:02:02]:  há cerca do vinho, mesmo sem saber grande coisa da enologia.
[76:02:02 - 76:11:22]:  E, como é dita a certa altura neste livro cheio de histórias e reflexões sobre a cultura do vinho,
[76:11:22 - 76:21:52]:  beber vinho deve ser visto como uma coisa normal, mas nunca como uma coisa banal.
[76:21:52 - 76:31:52]:  Viti vina e Viti de tomar a gira da cruz, no medição do autor, com pagem no Facebook, hein?
[76:31:52 - 76:34:22]:  Viti e Viti.
[76:34:22 - 76:39:22]:  O João Miguel Taváres traz cartas náuticas.
[76:39:22 - 76:44:22]:  Sim, de dois autores, um español, uma grande madrigue,
[76:44:22 - 76:53:32]:  e depois o português, o Enrique Leitão, que é uma das grandes cabezas nacionais,
[76:53:32 - 77:01:02]:  eles já tinham escrito um livro sobre o tema da viagem de magalhões,
[77:01:02 - 77:09:22]:  que está como graus 500 anos, chamava-se a travessando a porta do pacífico
[77:09:22 - 77:16:52]:  e agora acabam de lançar este livro chamado "Designando a porta do pacífico"
[77:16:52 - 77:22:42]:  e é um livro fascinante para quem gosta destas coisas,
[77:22:42 - 77:33:32]:  porque basicamente atravessa o século 16 e 17 acompanhando os mapas e a cartografia
[77:33:32 - 77:40:12]:  que foi sendo desenhada a propósito do estreito de magalhões.
[77:40:12 - 77:49:22]:  Ela, evidentemente, foi evoluindo e com ela foi um também evoluindo os mapas,
[77:49:22 - 77:55:12]:  portanto, certa maneira, é uma construção do mundo que nós assistimos,
[77:55:12 - 78:00:12]:  não tem quem ainda não tinha um acesso ao Google Maps,
[78:00:12 - 78:06:02]:  é a isto que se fazia e são 16 mapas no total,
[78:06:02 - 78:11:02]:  que vão sendo documentados, ordenados por ordem tecnológica,
[78:11:02 - 78:16:02]:  é um livro fascinante e uma excelente penda de Natal.
[78:16:02 - 78:21:52]:  O Pedro Messia traz o pai da Constituição.
[78:21:52 - 78:27:42]:  É a primeira vez, acho que que recomenda um livro direito,
[78:27:42 - 78:32:42]:  mas é o livro de pessoas de Miranda,
[78:32:42 - 78:36:02]:  e eu digo que o pessoal foi meu professor,
[78:36:02 - 78:49:22]:  e que foi constituindo e constitucionalista,
[78:49:22 - 78:52:42]:  e este livro é muito interessante,
[78:52:42 - 78:56:02]:  agora que estamos a discutir, vamos começar a discutir,
[78:56:02 - 79:00:12]:  a revisão constitucional, porque se fala em dois tipos de revisões,
[79:00:12 - 79:04:22]:  a revisão extensa ou cirúrgica,
[79:04:22 - 79:08:32]:  e esta é uma proposta revisão constitucional,
[79:08:32 - 79:11:52]:  que é uma em metabas duas coisas,
[79:11:52 - 79:15:12]:  a extensa, porque há braços de desenhados de artigos,
[79:15:12 - 79:21:52]:  mas também é cirúrgica, porque são muitas vezes são questões de definição,
[79:21:52 - 79:29:22]:  a rumação, clareza e com algumas propostas que me parecem todas sensatas,
[79:29:22 - 79:36:02]:  no âmbito da defesa da língua, do ambiente, do patrimônio, dos secos iliturais,
[79:36:02 - 79:41:02]:  e uma outra que certamente não avançarão,
[79:41:02 - 79:47:42]:  e que não polêmica sobre as questões que o professor Miranda considera
[79:47:42 - 79:54:22]:  com textuais históricas de linguagem, o preâmbulo,
[79:54:22 - 79:59:22]:  a questão da auto-aterminação dos povos, etc.,
[79:59:22 - 80:06:02]:  é um contributo como sempre o bastante lucido sobre este tema.
[80:06:02 - 80:09:22]:  O Ricardo Arospreira já fez...
[80:09:22 - 80:13:32]:  É grande surpresa da noite, caro, seguramente, o livro que eu fiz.
[80:13:32 - 80:16:52]:  Já fez a divulgação prévia do livro que traz.
[80:16:52 - 80:24:22]:  O livro que eu recomendo hoje é este o mundo pelos olhos da língua de Manuel Montaire,
[80:24:22 - 80:29:22]:  um línguí de tratitor, tem si senha.
[80:29:22 - 80:36:52]:  A línguí de tratitor, nós já falamos aqui de várias outras obras de Manuel Montaire,
[80:36:52 - 80:43:32]:  incluindo uma chamada, não só algumas obras sobre este mesmo tema,
[80:43:32 - 80:46:02]:  ou seja, de temas da língua,
[80:46:02 - 80:51:52]:  mas também, por exemplo, um livro que chama "sobropoliticamente correto",
[80:51:52 - 80:58:32]:  como na alma daquelas pessoas que acham que se deve primeiro definir bem
[80:58:32 - 81:03:32]:  um conceito de politicamente correto antes de falar sobre ele.
[81:03:32 - 81:06:52]:  É uma coisa de fim, manias.
[81:06:52 - 81:14:22]:  Mas, este especificamente é sobre a língua portuguesa,
[81:14:22 - 81:25:12]:  é um livro que a gente poderia, digamos, oscilando entre o medo de incurrermos
[81:25:12 - 81:29:22]:  em alguns dos erros que ele vai alencando,
[81:29:22 - 81:34:22]:  ou innumerando, é melhor, que ele vai innumerando,
[81:34:22 - 81:46:52]:  e a glória súbita de perceber que não cairmos nos outros erros que ele também innumera.
[81:46:52 - 81:53:32]:  E, portanto, o livro, a gente não é só o facto de se aprender,
[81:53:32 - 82:00:12]:  é que o livro também, o amor obsessivo dele pela língua, é muito divertido.
[82:00:12 - 82:06:52]:  E, portanto, já agora deixem só lervos aqui a página 222,
[82:06:52 - 82:15:12]:  só pra ter uma ideia da sobriadada, com o que ele fala de algumas palavras
[82:15:12 - 82:18:32]:  e das dúvidas que podem subsistir sobre elas.
[82:18:32 - 82:28:32]:  Tessão, o tessão, substantivo, mas colim.
[82:28:32 - 82:33:32]:  O João é um tessão, a João é um tessão,
[82:33:32 - 82:41:52]:  a Rita provoca muito-são a 3a cento, um grande tessão pelo francesco.
[82:41:52 - 82:46:52]:  Palavra com muitos significados, consultem-se os dicionários,
[82:46:52 - 82:51:52]:  além do estado areto do penis do desejo carnal, que pode evidentemente ser
[82:51:52 - 83:03:32]:  da mulher do interseco, de todos, o fé, os brasileiros usam parentos e aismo,
[83:03:32 - 83:08:32]:  impeto significados que os dicionários portugueses acolhem
[83:08:32 - 83:13:32]:  e que os portugueses parecem desconhecer.
[83:13:32 - 83:15:12]:  E se interminhamos?
[83:15:12 - 83:16:52]:  Confém nada que a gregada.
[83:16:52 - 83:21:52]:  A gente vai dizer a tessão.
[83:21:52 - 83:28:32]:  A tessão é a minha ex-puntação e que está confluída mais de uma rínia ao
[83:28:32 - 83:36:52]:  semaral, dois ou oito dias, a mesma hora, ou em podcast,
[83:36:52 - 83:41:52]:  o beijo muito lento sempre, perdemos que tias vão migar o tafárez
[83:41:52 - 83:43:32]:  e ricar tortura de espera.
[83:43:32 - 84:31:52]:  [Música]
