[00:00:00 - 00:13:44]:  Esta semana João Miguel Tavarres confessa-se manço, pedram-me-sia, cento-se perusador e Ricardo
[45:21:18 - 45:34:38]:  Esta alguma desenas de milhões de euros, deste conjunto de medidas, que é que há de fazer uma diferença. Agora, para a pessoa para finalizar.
[45:34:38 - 45:51:18]:  Não acho que esta rufe vai dar, em grande coisa, cadão de elas fez o seu papel, o terminal constitucional, provavelmente, vai decidir que isto é inconstucional.
[45:51:18 - 45:59:38]:  Quanto se é que isto tem inconstucional, porque este gênero em fiscalização possivel, provavelmente, vai demorar alguns meses.
[45:59:38 - 46:11:18]:  Quem recebeu recebeu? Quem recebeu recebeu? Já não vai devolver, a pandemia já está no motro, a fase, já ninguém se está lembrado isto.
[46:11:18 - 46:31:18]:  Portanto, essa pergunta é, "Ah, isto vai causar de antes, para o futuro", é verdade que pode indicar um sinal de que, marxar o meu de soza, está a tentar ali, para mover um certo, ter festamente a entorno a costa.
[46:31:18 - 46:42:58]:  Depois de tantas acusações de estado demasiado próximo durante o primeiro mandato, mas não é nada disso que vai fazer com que as edem as costões entre os dois.
[46:42:58 - 46:59:38]:  Não parece que ele adequado de pedremixia o princípio de que o Parlamento não pode criar despesado adicional, se sumar aquela que está consagrada no orçamento de estado e que foi votada no Parlamento.
[46:59:38 - 47:17:58]:  Eu, como doutor Freud, gosto de todos os travões, não há nenhum travão que eu não gosto. Acho que o travão é um dos instrumentos mais importantes para a vida civilizada e também não é meia, não é?
[47:17:58 - 48:01:18]:  Não vou, evidentemente, entrar na maioria da causa, piscendo uma causa que envolve o presidente da República e, primeiro, o ministro não queria dizer nada sobre isso, apenas dizer duas coisas muito rápidas, uma sobre como é curioso que ao longo de uma vida política se recorra o Tribunal Constitucional contra o favor de medidas de após social ou de corte social, isto é algo...
[48:01:18 - 48:19:38]:  este é algo que tem alguma graça no decorrer desta última década e é o segundo lugar para dizer que o ministro das finanças disse que isto era uma questão de princípio e não de impacto financeiro.
[48:19:38 - 48:49:38]:  Se é uma questão de princípio, é uma boa questão e acho que é uma questão, eu ougesse tenho lido com o Júlio de Interesse, algumas das opiniões que têm a partir de ter sido publicadas em última semana, onde aliás, se notou uma interessantecima coligação negativa ou outra, entre juristas escardistas e cafakistas.
[48:49:38 - 49:09:38]:  Muito totalmente armannados no seu entendimento com a de construição e que é o respeito de pessoas respeitáveis, a maioria de elas, por menos, e portanto, mas acho algo no further.
[49:09:38 - 49:24:38]:  E uma grande insensibilidade à direita para aquilo que é questão nos após sociais, vite mas de bate de jogídica esqueçando das pessoas também e aquilo que estava em causa.
[49:24:38 - 49:39:38]:  Parece que, mais adequado, o Ricardo Aronspreira, o apego do programa ministro alrei ou a criatividade jurídica do presidente de República, nesta situação?
[49:39:38 - 49:51:18]:  São, ou o Caramson-Ambus, quero o apego, o que era criatividade são variáveis com soantes da ocasião.
[49:51:18 - 50:11:18]:  E, portanto, aliás, o Pedro tinha identificado muito bem este fenómeno do Vida do Minho, que tenha acontecido contivamente a fiscalização e há após sociais,
[50:11:18 - 50:26:18]:  em que, olha, o PSD está no governo e quer fazer cortes, e o PS propõe a fiscalização desses cortes,
[50:26:18 - 50:37:58]:  olha o PSD está no governo, e o PSD quer ser generoso, e o PS propõe a fiscalização dessas narrosidades.
[50:37:58 - 50:49:38]:  E, portanto, isso é, eu acho que neste caso concreto, quero o presidente Marcelo, quer António Costa, estão...
[50:49:38 - 51:04:38]:  Não vou tomar partido nenhum, porque acham que estivaram uns dois mal, estivaram uns dois mal, não sentirem que, Marcelo Voldoso, é especialista em direto constitucional,
[51:04:38 - 51:17:58]:  antes de ter a profissão de él, e eu corro o risco de passar pela vergonha, de ver o tribunal constitucional, a dizer, eu não percebo nada disso,
[51:17:58 - 51:27:58]:  que é uma coisa ainda bem que eles já estavam jubilados, porque, se eu voltasse, sada a dar a aula da esquiv, qualquer aluno que tivesse 9,
[51:27:58 - 51:47:58]:  mas também não precisa de assim, sabe assim, é uma coisa. Outra questão, é, o António Costa, a dizer que não está tudo bem, tudo bem entre ele e o Marcelo Voldoso,
[51:47:58 - 52:14:38]:  sem uma revista namão, que não se faz, aquilo que o António Costa fez, de dizer, "Não, não, está tudo bem, normalmente uma pessoa tem uma revista namão e está, "Não, não, tudo bem, está, não sei, eu quero que expira, não, não, tudo bem, não se faz, como ele fez, não se não funciona,
[52:14:38 - 52:32:58]:  tem que ter a revista namão, uma revista qualquer, e é o que eu acho, com a BMAI a TVG, a Sfa Chavô, e depois então fazia este declaração política, sem a revista não funciona.
[52:32:58 - 53:01:18]:  Não, não se não, o João Miguel Tavares, fica então ministro dos travões, estamos entregues das partas ministriais por esta semana, é chegar da altura de saber-mos, porque o Ricardo Araújo Pereira voltamos a ele, 60 bits, vamos lá ver se se eu dices-te, onde deve ser?
[53:01:18 - 53:17:58]:  B, Sué, B, Sué, Now you try.
[53:17:58 - 53:24:38]:  Quer tentar Ricardo Araújo Pereira, apañou?
[53:24:38 - 53:42:58]:  B, Sué, quando a senhora desde o bagarinho parece uma veralíu, umas mudulações das coisas não só capazes, mas B, Sué, confirma-se não é?
[53:42:58 - 54:01:18]:  É mais ou menos isso, o que que explotou em si este estado de espírito em Chineses, Ricardo? B, Sué, como se quer dizer, calado?
[54:01:18 - 54:27:58]:  Exato, não, perfeito, foi também, perfeito, quer dizer, calado em Chineses. A razão para qual estour bits vai esta semana, tem vecor a direativa que alguns mais comunicação social, uma cãença receberam, como para ter DM,
[54:27:58 - 54:44:38]:  uma direativa que exige, que a linha editorial exige, ele diz uma linha editorial patriótica, a teção cai em Portugal às vezes às 10 anos, né?
[54:44:38 - 55:16:18]:  Ah, da questionar os números até a pouco patriótica, a gente perdi-se e morriface, agora, reliable, refer nisso, lá na China, dizem que pode fazer pior a saúde, por exemplo, se pêl-se pêven, a direativa é uma linha editorial patriótica e que proíba divulga-se de informações e opiniões contrárias às políticas da China,
[55:16:18 - 55:36:18]:  e, portanto, é uma direativa que exige aos jornalistas, a razão ao princípio do patriotismo e do amor amacal, em este ponto que isto está lá em Macal.
[55:36:18 - 56:01:18]:  Agora, o que que que acontece? Por causa do acordo entre Portugal e a China, para a transição de Macal, de território sobre a demonstração portuguesa, para território Chineses,
[56:01:18 - 56:37:58]:  há uma leivásica que está em vigor até 2049, que, de esclaremente, e cito, os residentes de Macal, agosto de liberdade de pressão, de imprensa, liberdade de pressão, liberdade de imprensa, liberdade de edição, liberdade de associação, de rinião, de uma coisa que eu agora não consigo ler o que escrevi e de manifestação.
[56:37:58 - 56:41:18]:  De desfile?
[56:41:18 - 57:12:58]:  É de desfile de manifestação. E, portanto, se a China não cumprir isto que está acordado com Portugal e que a China é obrigado a cumprir até 2049, se a China não cumprir, e o princípio não acontece.
[57:12:58 - 57:37:58]:  Comprei o que pante aqui parece, é o Miguel Tavarzo, o facto da televisão de Macal ter passado estar oficialmente sujeita como refri o Ricardo, o princípio do patriotismo, do Estado de Chineses, isto é expresso e isto é escrito.
[57:37:58 - 57:54:38]:  Me parece me evidentemente preocupante, muitas vezes as pessoas dizem porque não há uma indignação maior, eu acho que essa indignação deve estil, deve ser justo e deve ser noticiada em Portugal.
[57:54:38 - 58:16:18]:  E agora vão fazer o que? Essa é parte que faltava provavelmente lá. Então isso é semínico constituição que foi aprovada e que vi agora até 2049, não foi cumprida pelos autoridades chineses. O que Portugal vai fazer?
[58:16:18 - 58:24:38]:  E a resposta é nada. Nós nem para a ungueria conseguimos fazer nada quanto mais não é?
[58:24:38 - 58:49:38]:  É um tipo de margem de manobra pedermos cia do Estado de Português para poder intervir neste caso?
[58:49:38 - 59:12:58]:  É um tipo de noticiar, protestar, fazer pressão do Estado de Português, a declaração de conjunto de Estado é violada, ainda está em vigor, mas a chinda fará o que quiser.
[59:12:58 - 59:32:58]:  Não quer dizer que nós precisamos complica-se pelo silêncio ou playnação. Na verdade isto já se tinha a sentir, eu já estive leste, mas já estive leste no festival de letraria de Macal e já se já percebi que se vinha a sentir...
[59:32:58 - 59:44:38]:  Agora é a expressa e vocês verbos? Deux anos, uma apertar das liberdades e portanto isto é acontecer.
[59:44:38 - 59:52:58]:  Eu acho que o Estado tem obrigação, mesmo que não aconteça nada, como o sistema que não acontece.
[59:52:58 - 59:56:18]:  Não pode ter este contexto, não há se para ler a população.
[59:56:18 - 60:06:18]:  Todos os votos de protesto e todas as pessoas do Estado é por dias diplomáticas e políticas.
[60:06:18 - 60:31:18]:  Estás clavecido por que o Ricardo Raúx Pereira se declara "Beatway" calado, quanto ao João Miguel Tavars confessa-se "Manço", um Estado de Espírito com história na política portuguesa.
[60:31:18 - 60:46:18]:  Eu vejo que de intervenção e intervenção vai ficando um pouco mais manso e vai tentando recolificar e justificar...
[60:46:18 - 60:57:58]:  Então se o que diz "Chocra de Shimazé" é resposta do primeiro ministro do Parlamento, fica claro nesta outra imagem.
[60:57:58 - 61:21:18]:  Um momento de pouca mancidade onde o Parlamento há mais de 10 anos, em abril de 2010, comentamos isto na altura, só quer dizer responder a Lossá "Manço é tua tia"
[61:21:18 - 61:27:58]:  Mas "Manço" nem sempre é um insulto que o Amigo Althavars neste caso não é?
[61:27:58 - 61:46:18]:  Não, mas "Manço" está aqui por mais do que uma razão, porque é um aplíduo do chinês envolvido, que é "Manço Neto" e António Mixia, portanto os antigos líderes da ADP.
[61:46:18 - 62:11:18]:  E também porque aquilo que vai passando a Elizabeth com os juízes Carlos Alexandre, versus ivorosa, é de facto uma questão de "Manço" de não há, um dos que acham que Carlos Alexandre é pouco manso.
[62:11:18 - 62:17:58]:  E há outros acham que ivorosa é esteivamente "Manço".
[62:17:58 - 62:52:58]:  Eu neste combate de mansidões, eu realmente que cada vez mais, preocupa mais o pouco manço, porque a proteção constante de ivorosa a tudo que é equido e cada vez que ele toma nas mãos os processos.
[62:52:58 - 63:06:18]:  Este processo de ADP transitou provisoriamente para Carlos Alexandre, porque ivorosa estava exclusivo no opressão Marqueias.
[63:06:18 - 63:31:18]:  Entretanto, ele saiu do opressão Marqueias até ainda antes de terminar aquele processo, que também já descia um timing curioso, antes de ser lida o resultado da instrução que vai ser no dia 9 de abriga.
[63:31:18 - 64:02:58]:  Portanto, na próxima sexta-feira, que estaremos para comentar isso, e de repente, a voca otra vez assim é que estão do caso de ADP e portanto várias medidas que tinham sido destoblcidas, porque Carlos Alexandre acabaram por ser revogadas, não vale pena agora aqui estar a explicar as razões.
[64:02:58 - 64:22:58]:  E eu não discute que elas possam até 6 justas e injustas, o que está aqui em casa de repente, ele havia uma cação de 1 milhão de eogos que ivorosa mandou retirar, na parte de mansidete, como do António Messia.
[64:22:58 - 64:44:38]:  Isto até pode haver boas razões que o justificam, é que estão ao padrão e há que um padrão consecutivo em que os erguidos superpoderosos aparecem constantemente, parece como pobres ou primitos.
[64:44:38 - 64:52:58]:  E os colis de todo o que está da alguma forma a apontar para aquilo que vai acontecer de hoje é uma semana?
[64:52:58 - 65:14:38]:  Eu acho que é muito difícil a de venhar, o que é que vem, mas tendem com a que são 6 mil páginas, para mim é uma coisa inconcebível, porque sejam precisos escrever que 6 mil páginas, para decidir que as sacadas pessoas vão ou não vão a julgamento.
[65:14:38 - 65:21:18]:  Mas ninguém escreve 6 mil páginas só para dizer que o ministério concordo.
[65:21:18 - 65:46:18]:  Este investe muito bem, já sabe que o despacho de ivorosa traa mais de 6 mil páginas, o que faz dele, o maior de sempre da justiça portuguesa, há algum indício por trás disso de pedramxia.
[65:46:18 - 65:57:58]:  Os mega processos também dão mega instruções, e portanto isso, agora eu acho que isto é feitos propositar a mentedição.
[65:57:58 - 66:17:58]:  Isto vai ser divulgado numa sexta-feira. Nós temos programas na sexta-feira, já combinámos que cada um de nós leia 1.500 páginas para noites estarmos bem instruídos.
[66:17:58 - 66:27:58]:  Para estar tudo bem instruído, já de tensão dos socrados foi depois que nós temos gravado o programa.
[66:27:58 - 66:42:58]:  É um minimizado entre o caso só que a gente se governa sombra absolutamente a da saúde. Já comprou-me poucas? Recardou-os para a era?
[66:42:58 - 66:56:18]:  Não, Carlos, isso não eu cheguei. Na minha área de residencia, há uns terrenos de baldeus nos quais eu contivei milho.
[66:56:18 - 67:16:18]:  Eu estou a contiver milho, eu preciso de um carregamento. É que a questão não é apenas. Não é apenas o fato de o caso ser muito interessante, é que se vai prolongar no tempo de uma maneira.
[67:16:18 - 67:22:58]:  Que eu vou precisar de massarocas. É...
[67:22:58 - 67:26:18]:  -Au meu amigo. -E pernas.
[67:26:18 - 67:29:38]:  -E pernas. -Panto ou tem coisa, papo?
[67:29:38 - 67:32:58]:  -Tenho um imposio e eu já te vou rodando.
[67:32:58 - 67:39:38]:  -Mas falo que quando estás a outro tempo, já tudo não sabe.
[67:39:38 - 67:51:18]:  -Panto ou tipo de vegetal, parece que para suportar isto, acho que há vestais mais interessantes do que milho.
[67:51:18 - 68:09:38]:  -Não sei. Eu não sei o que está em mente e não sei o que seja o coisa desagradável. Quando pudermos falar pessoalmente, o dir miasma para já vai me.
[68:09:38 - 68:31:18]:  -Já sabemos, então, porque que o João Miguel Tavar se enuncia, é manso. Agora vamos tentar perceber rapidamente, porque o Pedro Muxia, se declara a prozadora, e é...
[68:31:18 - 68:44:38]:  -Vem para o Zika que vem do Dom Pedro Muxia. -Pois vem do Vendo Vendo Vendo de ler-los de dilação. O Diretor Geraldo do Improvese, não poeta.
[68:44:38 - 69:06:18]:  -O Diretor Geraldo das Impresas, a distribuição que achou-se, da forma como a legislação e os decretos estão escritos, de forma que as condições, em que eles estão dirigidos,
[69:06:18 - 69:47:58]:  -Me formam com a questão que os decidi, de deixem duvidades condições, de aplicação, os critérios que se apliquem às lojas e eu tenho infelizmente por razões profissionais, tenho que ter que ler-me tão de dilação no último ano, e de facto, a quantidade de frases que podiam ser escritas com alguma clareza, e isto não depende não é só isto que viernes,
[69:47:58 - 70:22:58]:  -Alenção é escrito, de mortografias que cita, mas isto pranto, é uma opção do estado de português, mas é falta de clareza, há vários peças de gestulação que têm condições para uma coisa funcionar ou não funcionar, é vir ao fechar, que não sei a primeira, e há segunda.
[70:22:58 - 70:42:58]:  -Pas ver, só no contexto, isto é muito difícil, porque não há alguns casos, isto não tem uma gravidade, porque há lá que estão afitando a falar das condições de vida e de sustentas pessoas.
[70:42:58 - 71:11:18]:  -E esta semana soubes que a simplificação de cartas enviadas pelos tribunais aumentou em quase 70% no princípio do ano, começou a entregar em vigor, uma decisão de simplificar as cartas, notificações enviadas por os tribunais,
[71:11:18 - 71:36:18]:  e esta semana aconteceu o seu resultado deste primeiro período, e houve um aumento de quase 70% no pagamento voluntário de dívidas, pessoas que recebiam notificações neste sentido, que lá são de quira dista.
[71:36:18 - 71:59:38]:  -Isse é daquelas notícias em que valia apenas toda a comunicação social, com centrar-se e dá-la e replicá-las o pro mundo, porque é daquelas pequenas coisas que os meus meios após aquem tem veída,
[71:59:38 - 72:14:38]:  e havia sido divulgado porque é uma coisa que se enraia. -Comente a resistência, mas a resistência de adivó...
[72:14:38 - 72:24:38]:  -Ai, exemplos disso, estou agora. -Vamos falar de retar de tudo o que está aqui de despache, já não temos tempo para ir.
[72:24:38 - 72:44:38]:  -Ele só diz que vala apenas pessoas por acar a esta notícia, vão atrás dela, e estas cartas são complexas por uma razão, porque os advogados assim têm que gastar do seu tempo a seguir entreta-se do torre.
[72:44:38 - 73:11:18]:  -E isso dá-lhes muito, Paul. -Justamente, uma das resistências veio do bastinário de ordem dos advogados, que em relação a um recar de raio a actira do facto do bastinário de ordem dos advogados considerar que a simplificação das ordens judiciais pode ser contra-producente.
[73:11:18 - 73:29:38]:  -Estou a usar uma expressão do próprio. -O ar, pode ser, porque... Exatamente, porque eles ganham a hora e 45 minutos é para explicar o que é que basta estar escrito, pois os outros 15 são só...
[73:29:38 - 73:46:18]:  -Olha de fazer assim, mas eu... A pessoa há uma longa imbiração com a letra de médica, sobre a paleta de médica, eu cronso, formasse-se, eu tive que...
[73:46:18 - 74:09:38]:  -Ele é a letra de médica, a minha não me causa transtorno. Agora, assim, está-se de devogado, isso sim. Isso acho que valia a pena ver a nota sobre isso, a letra de médica, não me faz nada.
[74:09:38 - 74:51:18]:  -Emos aos livros, está na altura dos livros, e esta semana eu trago o título mais recente na obra, de um dos grandes escritores norte-americanos vivos, Dono de Lilo, o livro chama "Sucilêncio", e é uma vez mais uma história perturbante, passada num futuro muito próximo, no único dia do ano de 2022, portanto, já para o ano, a pandemia já é só uma memória, boa notícia, já foi outra passada,
[74:51:18 - 75:19:38]:  mas um acontecimento insólito percepita as cinco personagens deste romance breve, mas não só elas, a humanidade, em geral, numa experiência apocalítica, em que, de repente, tudo aquilo que demos por garantido colapsa.
[75:19:38 - 75:44:38]:  É por isso que, certar, uma das personagens lembra uma frase célbara de Einstein, que disse, não fazer ideia, eu concessaria a III Guerra Mundial, mas que a IV Guerra Mundial havia de ser travada com paus e pedras.
[75:44:38 - 75:59:38]:  O Silêncio de Dono de Lilo edição relógio de água. Quanto ao João Miguel Taváres, sugeram um livro de um autor que já passou aqui pelo Governo Sombra?
[75:59:38 - 76:12:58]:  Como as pessoas lá em casa pensavam, este é um livro talento do Governo Sombra, e o Luiz Aguia correi ainda antes de ser a pessoa tão popular, como já é hoje em dia.
[76:12:58 - 76:29:38]:  Acho que foi um dia que tu não precisas de ir, não foi pela menchia. O Luiz fez um Governo Sombra, indiscute-se a vela, acho que ele vou dar um programa ao vídeo, porque ele é carregado.
[76:29:38 - 76:56:18]:  Para te dar que ele despegou, vou um facelhão monumental, e talvez com isso tenha conseguido entrar em grandes maneiras de comunicação social, ele atualmente escreve nos preços, já passou pelo público, pelo observador e tem um blog chamado "Testras Ades Duvidas", que é um blog muito interessante.
[76:56:18 - 77:09:38]:  Este livro tem outros livros, mas este é o primeiro que reuni com a reunião das estados esses lugares para onde ele já passou.
[77:09:38 - 77:12:58]:  -Sabe o tempo? -Vivo soltaira.
[77:12:58 - 77:22:58]:  -Exatamente. Se você quer ouvir, vai ver o tempo. E é um livro muito pernegado.
[77:22:58 - 77:51:18]:  -Ele chegou às cónicas mais datadas e ficou ali o creme de lácrame. Ele é um tipo com uma grande velocidade intelectual, que sabe rite-se próprio, tem muito amor e percebe bastante economia, mas de uma maneira que o consegue traduzir com que eleguei-se a paz outras pessoas, vale-me essa pena, bem divertido e bem instrucível.
[77:51:18 - 77:56:18]:  -O Pedro Mexíat traz poesia de lesbos.
[77:56:18 - 78:44:38]:  -E este traci ainda é um senhora vivia em lesbos, para a atual da coisia da Safo, do século VII antes de Cristo, não é a primeira poeta ou poetiza como alguns preferem, há uma cesseiro de decisão do século XXI antes de Cristo da Suméria, parece que é a primeira senhora que ainda hoje conhecemos, mas a Safo tem esta particularidade de ser ter escrito bastante, que ver mais de 12 mil versos, mas só ficaram fragmentos.
[78:44:38 - 79:32:58]:  Às vezes, em alguns casos, uma palavra ou duas palavras, outras vezes um distico, e no entanto, o que nos ficou é absolutamente extraordinário de vivacidade em termos de natureza, em termos de apaixão amorosa, e esta é uma tradução já antiga, publicada nos 80, pelo hoje ainda é andrado, não a partir da língua original, mas de várias versões de línguas europeias, de línguas românicas em geral, e em inglês também, e que é um trato de torsselento, porque tem também,
[79:32:58 - 79:37:58]:  como a própria Safo, um ouvido muito musical.
[79:37:58 - 79:44:38]:  O Ricardo Arospreira traz um livro que na verdade são três.
[79:44:38 - 80:16:18]:  Exatamente, de cada senhora, é um que na verdade são três, é uma promoção, da ajeite, agora, é um livro que chama Trilogia da cidade, na capa, este nome é o nome que foi dado a esta, ao facto da trilogia, estar reunido em um volume apenas,
[80:16:18 - 80:51:18]:  eu li este livro quando foi publicado pela asa, na coação pequenos prazeres, entre os números, o que adermo grande a prova, e a parceira mentira, é desta autora Suíça, d'Orija Iunga, da chamada Agota Christof, e é um livro que é a liação três, e quando nós acabamos de ler o primeiro,
[80:51:18 - 81:21:18]:  nós acabamos com uma determinada impressão, acabamos de ler o segundo, percebemos que somos, que trememos, siden ganhados, e só quando lemos o terceiro, é que, talvez, tenhamos uma perspectiva sobre o que aconteceu de facto, nesta história de dois gêmeos, no ambiente de guerra,
[81:21:18 - 81:49:38]:  é um livro bastante, eu adurei, é um livro muito crú, mas eu acho que vale a pena ir na primeira, agora, nesta edição de relação de água, todos os uns vamos todos reunir só, não, é uma boa escolha.
[81:49:38 - 82:09:38]:  A trilogia, portanto, está concluída mais uma reunião semanal de hoje de dia, a mesma hora, já sabendo se só gratis vai a não julgamento, no Governo Sombra, pedrem-se as homigaltavares de Ricardo Rouspreira.
[82:09:38 - 82:19:38]:  [Música]
[82:19:38 - 82:31:18]:  [Música]
[82:31:18 - 82:42:58]:  [Música]
[82:42:58 - 82:54:38]:  [Música]
[82:54:38 - 83:06:18]:  [Música]
[83:06:18 - 83:17:58]:  [Música]
