[00:00:00 - 00:11:40]:  Esta semana, Ricardo Raús Pereira considera-se retirado.
[46:21:40 - 46:31:40]:  Também votaria, portanto, se fosse um outro membro do "Terminoria" de outro partido qualquer.
[46:31:40 - 46:46:40]:  Não, porque no caso do chega tem uma ilunia especial e eu sou uma pessoa que apreciasse a ilunia e gosta das sublinhas.
[46:46:40 - 46:50:00]:  Não, era para perceber, era "Belago".
[46:50:00 - 46:58:20]:  É "Belago", será sempre "Belago", porque eu não sou deputada e nunca fiqui em uma interessa em vira,
[46:58:20 - 47:01:40]:  para ter ser a assemblê da República.
[47:01:40 - 47:05:00]:  É a única coisa aliagem.
[47:05:00 - 47:11:40]:  Eu concordo em larga medida com tudo aquilo que o Pedro enxia disso.
[47:11:40 - 47:16:40]:  Não tem nada a contenshe o mal nome do "Pacheco Amurim".
[47:16:40 - 47:26:40]:  Eu acho que, como eu disse na semana passada, com seu defente que se deve chumbar e de distela,
[47:26:40 - 47:30:00]:  também não tem nada a contenshe o mal "Pacheco Amurim".
[47:30:00 - 47:38:20]:  Eu tenho dúvidas, mas não é que ele digi a me dar que os portáticos possam fazer isso.
[47:38:20 - 47:51:40]:  Acho simplesmente idiota e contra o "spiguit", que é igual a saber que até um "spiguit" no início pensava que era um "spiguit" de regimento.
[47:51:40 - 47:56:40]:  Mas, entretanto, toda a gente descobriu, eu não sabia.
[47:56:40 - 48:08:20]:  Já tem, olhado muitas vezes, para a Constituição, que havia um artigo na Constituição, que é o "centese" e "mceptos" e "mquinto".
[48:08:20 - 48:16:40]:  Em que regula até a própria mesa, que eu acho um "absurde" e se está na Constituição, mas, na verdade, é que lá está.
[48:16:40 - 48:23:20]:  E vai contra a "amio" e o "spiguit" da Constituição chumbar os "doços" de todos os dosos.
[48:23:20 - 48:28:20]:  É os "doços". Não é segundo, ou dois, ou três.
[48:28:20 - 48:33:20]:  É os "doços", porque os "doços" significa que ele...
[48:33:20 - 48:38:20]:  Portanto, o pregnantamento acha que aquilo...
[48:38:20 - 48:45:00]:  Membros de um partido antes de sistema não podem estar a representar o sistema.
[48:45:00 - 48:51:40]:  Sim, o problema ali, o anticesystem é uma coisa assumida.
[48:51:40 - 49:00:00]:  A questão é que a manenegra, como eu olho, pada uma crescia portuguesa, é uma maneira muito minimal.
[49:00:00 - 49:20:00]:  Porque eu acho que a manenegra de uma democracia funcionar implica que os partidos compram regras muito, muito básicas na minha cabeça, que não podem recorrer a violência
[49:20:00 - 49:25:00]:  e têm que respeitar o processo democrático.
[49:25:00 - 49:30:00]:  Poder você, a dizer, "o chega não respeita ao processo democrático".
[49:30:00 - 49:45:00]:  Aí vão me dizer... Eu lamento, mas eu nunca vi que o chega via a defender, que a democracia, a de vez de ser suspensa em Portugal,
[49:45:00 - 49:50:00]:  ou que nós esquecemos de regressar, ou até me destado novo.
[49:50:00 - 50:03:20]:  Nunca vi isso, porque dizer que quer rever a Constituição, ou que estava que o regime funcionasse de uma outra maneira, não é a mesma coisa que respeita ao processo democrático.
[50:03:20 - 50:16:40]:  Atenção, isso é valed, posso chegar como é valed povox, como é valed para a frente nacional, como é valed para muitos partidos da regraita radical,
[50:16:40 - 50:21:40]:  e a democracia funcionar, a democracia funcionar.
[50:21:40 - 50:31:40]:  A deva aventura diz que se o Parlamento sumbara dois nomes do chega para a vice-presidentidade da Assembleia da República,
[50:31:40 - 50:35:00]:  vai queixar só o Tribunal Constitucional.
[50:35:00 - 50:46:40]:  Veja alguma viabilidade legal desta ameaça, tendem conta que gostar em causa, é uma eleição provoto secreto,
[50:46:40 - 50:53:20]:  e portanto, um direito de queda deputado, votar como entende.
[50:53:20 - 51:03:20]:  Exatamente, isso não não veja nenhuma viabilidade nisso, porque as pessoas e os partidos que gostam não podem, evidentemente, ser igual, brigados a eles,
[51:03:20 - 51:18:20]:  não, o que tinha que lá, tá escrito, não é uma eleição, é a que cada partido tem que automaticamente dizer quem que eu vi esse presidente,
[51:18:20 - 51:23:20]:  a partir do momento que é uma eleição, evidentemente que isso não pode ser obrigado.
[51:23:20 - 51:30:00]:  O meu ponto neste caso, sempre foi dizer que isto é muito pouco inteligente,
[51:30:00 - 51:38:20]:  quanto falaste que o João Miguel assume que deseja a normalização do chega,
[51:38:20 - 51:48:20]:  é porque eu acho que normalizar o chega, as pessoas que a sempre são da segunda parte, normalizar o chega,
[51:48:20 - 52:00:00]:  é a melhor forma de combater o chega, e de enfoque que seja o chega, é muito palerma dizer que,
[52:00:00 - 52:08:20]:  "Ah, ele quer normalizar o chega", não, ele quer normalizar o chega, pegue enfoque que seja o chega,
[52:08:20 - 52:20:00]:  porque colocar o chega, de com o aralhas burros, no canto da sala, apenas dá o forgo só chega porque o chega não é nada,
[52:20:00 - 52:28:20]:  não são partido protesto, portanto, a melhor maneira, de enfoque que seja um partido protesto, é dizer que, para de protestar,
[52:28:20 - 52:35:00]:  e diz-nos o que é que tu quer fazer, alguém sabe o que é que o chega quer fazer?
[52:35:00 - 52:41:40]:  Como é que você esta controversia que dominou o debate público e o debate político,
[52:41:40 - 52:45:00]:  que foi o último semana a Ricardo Aronbreira?
[52:45:00 - 52:58:20]:  Entres-se porque tudo que seja um controversia, que dominou o debate público, sem razão para dominar o debate público,
[52:58:20 - 53:08:20]:  é uma coisa que me agrada, eu já gostava que, ao menos que, se isto está dominado o debate público,
[53:08:20 - 53:13:20]:  ao menos que estejamos todos a debater o mesmo, porque eu fui coisa de janeiro,
[53:13:20 - 53:30:00]:  meu Deus, mas que é tentado, alíberdade de expressão, deste candidato do chega, mas é que propósito, vão desligar o microfone quando ele falar na Assembleia de República,
[53:30:00 - 53:36:40]:  não ser ileito para vice-presidentes, é algum atentado?
[53:36:40 - 53:50:00]:  Bom, segundo, bom, mas outras pessoas também fizeram coisas muito feias no pré-acate, não esquecer, mas alguma dessas pessoas é candidato,
[53:50:00 - 53:56:40]:  a vice-presidenta da Assembleia de República, então se calhar também é outro debate,
[53:56:40 - 54:20:00]:  então, mas vai se negar, o respeito, vai se respeitar o voto 400 mil eleitoras, e, por ao contrário, vamos desrespeitar o voto dos outros milhões e milhões que votaram doutra maneira sem ser um chega,
[54:20:00 - 54:36:40]:  o que é que se propõem? Eu faz uma solução apenas, que é, pronto, diz na Constituição, que é um se tem direito a propor um vice-presidente, que é depois ileito,
[54:36:40 - 54:45:54]:  O facto de eu não ser iletu, supostamente viola o espírito da regra constitucional.
[54:45:54 - 54:47:50]:  Não, não.
[54:47:50 - 54:50:14]:  Então, não sei, ele vai.
[54:50:14 - 54:51:54]:  Não, não.
[54:51:54 - 54:53:34]:  Então, é isso.
[54:53:34 - 54:55:14]:  Não, não.
[54:55:14 - 54:56:54]:  Não, não.
[54:56:54 - 54:56:54]:  Então, você é rigoroso nisso.
[54:56:54 - 54:58:34]:  Não, não.
[54:58:34 - 55:00:14]:  Eu tava dizendo, é, tu chumbags todos os pessoas que o Partida apresentar.
[55:00:14 - 55:01:54]:  E sei que eu acho que viola o espírito, não é?
[55:01:54 - 55:03:34]:  Mas isso...
[55:03:34 - 55:07:04]:  Não é chumbago, como alguém sópleia, que eles vão ter que chegar a chumbalos à todos.
[55:07:04 - 55:11:50]:  Mas isso não é, mas isso chumbaga o que tem que ser mais sul.
[55:11:50 - 55:13:30]:  Mas isso chumbaga o que é mais um por um?
[55:13:30 - 55:15:10]:  Mas isso chumbaga o que tem que ser mais sul.
[55:15:10 - 55:41:34]:  E isso é que eles fizeram o que não desego.
[55:41:34 - 55:44:54]:  E isso é que eles fizeram o que não desego.
[55:44:54 - 55:50:04]:  Eu tenho uma análise, parece-se uma mil da convinta e três anos que não dão...
[55:50:04 - 55:56:44]:  Não pode deslectivo, mas envolvida em ter bomba e descte a cada coisa que eu acho.
[55:56:44 - 55:58:24]:  Pessoas estupas.
[55:58:24 - 56:13:52]:  E o I. Descordo, em termos de literatura comparada com João Miguel, Descordo, que a integração
[56:13:52 - 56:24:40]:  dos partidos da direita radical tenha moderado esses partidos aliás em muitos casos, por exemplo,
[56:24:40 - 56:26:40]:  nos países nórdicos.
[56:26:40 - 56:38:52]:  O que aconteceu foi que os partidos da direita também extremem corporaram tezes desses partidos,
[56:38:52 - 56:52:24]:  que é, realmente, entendemos de migrações.
[56:52:24 - 56:56:28]:  E, portanto, a tua tese de que normalizar, neutralizar, se eu acreditar-se nisso, eu seria por
[56:56:28 - 57:06:12]:  essa normalização, mas nada que aconteceu na Europa, não é vaca que isso tinha acontecido.
[57:06:12 - 57:16:52]:  Aconteceu, puntualmente com o Salvini, aconteceu com a Marrindo Le Pen, mas querendo o
[57:16:52 - 57:24:12]:  ponto de partida de Marrindo Le Pen era o pai que fazia piada, chabou ao local, não
[57:24:12 - 57:29:12]:  é?
[57:29:12 - 57:48:04]:  É, por que o outro lado é um lado dos depugáveis, e olha como o lado dos depugáveis que morreu
[57:48:04 - 57:51:04]:  bem nos Estados Unidos da América.
[57:51:04 - 57:59:48]:  Onde eu estou dizendo que moderar a partir do jamais ver o pen é fácil.
[57:59:48 - 58:14:12]:  O peiro do Ricardo não tinha concluído.
[58:14:12 - 58:22:52]:  O que diz a Constituição é que o partido tem direita para o por um vice-presidente,
[58:22:52 - 58:25:04]:  que vai a iloição.
[58:25:04 - 58:30:36]:  Se chumbar, o próximo que o porpoente deve ser não é isso.
[58:30:36 - 58:32:16]:  É isso que diz lá.
[58:32:16 - 58:39:32]:  O único hipótese, se é isso, o espírito da regra constitucional, ao único hipótese, em vez
[58:39:32 - 58:47:00]:  de se votar naquele vaso, em que a gente faz uma urna maior, e o Jorge Miranda está
[58:47:00 - 58:50:20]:  escondido lá dentro.
[58:50:20 - 58:57:08]:  E cada voto que entra a que não respeita o espírito da Constituição, ele deita fora.
[58:57:08 - 59:07:12]:  Aceita a teia de feza dos benefícios de normalizar o chega.
[59:07:12 - 59:08:52]:  Eu acho que estão.
[59:08:52 - 59:10:32]:  Não aceito.
[59:10:32 - 59:20:52]:  E acho que um dos problemas da teia de normalizar o chega é o perigo de normalizar a democracia.
[59:20:52 - 59:22:32]:  Ou seja, a normalizar.
[59:22:32 - 59:31:36]:  A normalizar, sim, porque ela está tudo normal, onde é que não está normal.
[59:31:36 - 59:41:08]:  O chega foi aprovado pelo Tribunal Constitucional, apresentou-se a eleições sem nenhum problema,
[59:41:08 - 59:44:48]:  fez campanha sem ninguém dizer nada.
[59:44:48 - 59:47:44]:  Elegeu os seus deputados.
[59:47:44 - 59:50:32]:  Tudo isto é normal, é normal.
[59:50:32 - 59:58:40]:  A seguir, submeta a votação, uma proposta.
[59:58:40 - 60:03:52]:  E essa votação pode correr de um sentido, olha o outro.
[60:03:52 - 60:09:12]:  Até agora, não há nada de normalizar a democracia.
[60:09:12 - 60:10:52]:  Quer dizer isto?
[60:10:52 - 60:17:40]:  É para a massa, a gente não vota como eles querem aos depois, vitimizam-se.
[60:17:40 - 60:25:04]:  Todos nós que somos pais sabemos ser criança, chora, quando a jano lhe dá o brinquedo.
[60:25:04 - 60:28:20]:  Aí é que a jano lhe pode dar o brinquedo.
[60:28:20 - 60:34:12]:  Isso parece que é uma boa momento.
[60:34:12 - 60:38:56]:  O brinquedo não se faz para o políste, o que é visto.
[60:38:56 - 60:47:04]:  Os pais, e a teus teia, também trazem as pastas ministrias por esta semana.
[60:47:04 - 60:51:52]:  Autora agora para saber-me-se, porque o pedra mexia ainda.
[60:51:52 - 61:02:56]:  Ele se declara fleta, mas não é para falar de impostos na ainda proposta polêmica da NECD.
[61:02:56 - 61:09:04]:  E por isso, vivamos voltar a ter o chega ao barulho.
[61:09:04 - 61:12:40]:  Só indiretamente.
[61:12:40 - 61:17:00]:  É uma ideia muito fleta.
[61:17:00 - 61:27:52]:  Tenho comida e que a gente chega isto, é aquilo mais o iniciativa liberal, que é o grande brigo.
[61:27:52 - 61:33:04]:  Já em contor as pessoas pública, dessa ideia, a pedra mexia.
[61:33:04 - 61:42:00]:  Por parte de comenta a dor, zó de protagonistas políticos.
[61:42:00 - 61:49:52]:  Tanto os como outros, se têm manifestado nesse sentido.
[61:49:52 - 62:01:40]:  O liberalismo é uma palavra que pode dizer muitas coisas e tem o historial.
[62:01:40 - 62:06:28]:  O bom partido do historial é um historial nobre.
[62:06:28 - 62:16:48]:  As pessoas pensam no liberalismo e pensam nos Chicago Boys, que o Pinot Che.
[62:16:48 - 62:25:56]:  Mas o liberalismo existe há uns séculos e boa parte da tradição intelectual.
[62:25:56 - 62:36:20]:  Foi formada pelo liberalismo e boa parte daquilo que define os temas políticos em nós vivemos.
[62:36:20 - 62:41:12]:  São ideias liberais.
[62:41:12 - 62:51:28]:  Por exemplo, tem uma distinção, comente de liberalismo e neoliberalismo, o liberalismo clássico.
[62:51:28 - 63:05:04]:  E aquilo que é uma distinção da história do liberalismo.
[63:05:04 - 63:13:44]:  Os debates, as críticas que se fazem ao liberalismo, são críticas que históricamente
[63:13:44 - 63:38:12]:  que os busesos de liberalismo e de liberalismo, são muito mais úteis.
[63:38:12 - 63:58:00]:  O que pode dizer é que a iniciativa liberal pode representar uma fação do liberalismo, que
[63:58:00 - 64:07:56]:  é uma fação insensamente econômica, americana, austria com a americana.
[64:07:56 - 64:15:08]:  Podemos discutir isso e tendo muitos momentos para discutir a iniciativa liberal.
[64:15:08 - 64:23:36]:  Eu há muitas coisas em que eu distanci o das propostas da iniciativa liberal, mas dizer
[64:23:36 - 64:27:28]:  que o liberalismo é um perigo.
[64:27:28 - 64:36:44]:  É uma frase sem sentido, é uma frase sem sentido, entendo histórico de intelectuais, do
[64:36:44 - 64:47:08]:  regime que vivemos, dos parlamentos em todo lado, o grupo liberal é o terceiro maior
[64:47:08 - 64:55:24]:  grupo do Parlamento Europeu e inclui que é a partir de extensão do direita, que é
[64:55:24 - 65:10:44]:  a partir de que são no centro-fixiquerva e do centro-fixerva.
[65:10:44 - 65:24:16]:  O ponto geográfico, geográfico ideológico dos librais é interessante esteve, veio a
[65:24:16 - 65:31:48]:  baila também esta semana nos preparativos para posto o novo Parlamento.
[65:31:48 - 65:41:00]:  É iniciativa liberal, eu vou colocar a questão que já tinha levantado em 2019, os
[65:41:00 - 65:48:20]:  librais não querem sentar salado do chega na próxima legislatura.
[65:48:20 - 65:53:36]:  Compreendo este desejo de distância, João Miguel Tavárez.
[65:53:36 - 65:59:28]:  O desejo de distância do chega compreendo, perfeitamente, né?
[65:59:28 - 66:06:00]:  O desejo de distância nas bancadas, por exemplo, não fica a agolado do chega, consigo perceber
[66:06:00 - 66:08:20]:  isso perfeitamente.
[66:08:20 - 66:16:40]:  Agora é verdade, há um argumento, né?
[66:16:40 - 66:25:00]:  Porque tanto na eogó, os partidos de liberais, que estão montando, que estão montando,
[66:25:00 - 66:33:40]:  ao centro, no sentido de um lado, a sua digaita, tem uns conservadores, a sua esquerda,
[66:33:40 - 66:39:52]:  de certo, mas nem tem os sociais democratas, mas o problema é que Portugal, nesse aspecto,
[66:39:52 - 66:47:12]:  por que a razão é história, que a gente não vale a abordar aqui, também não é um país
[66:47:12 - 66:58:16]:  normal nessa perspectiva, porque o PSD, acho que como o Rio se foi todo nos dizer, assume-se
[66:58:16 - 67:04:40]:  até como um partido de cento escrita, tanto um partido social democrato, o PSD, não
[67:04:40 - 67:07:12]:  é um partido conservador.
[67:07:12 - 67:14:12]:  E portanto, aqui, iniciativa liberal não pode esperar, ou ocupar, acho que eu, em Portugal,
[67:14:12 - 67:20:04]:  o experimento mesmo nos lugares que ocupam no despes.
[67:20:04 - 67:28:00]:  Agora, acho que o interesse disto é relativamente nulo, mas interessante é o tema que o
[67:28:00 - 67:34:44]:  Pedro tinha abrugado, porque realmente a iniciativa liberal, ideologicamente, é um
[67:34:44 - 67:40:24]:  perigo muito maior para a esquerda do que a chega, esse é o ponto interessante.
[67:40:24 - 67:46:40]:  Vem, em sítio liberal, a esquerda do PSD, Ricardo Auspreira.
[67:46:40 - 67:52:24]:  Não, mas respeito da maneira que algumas pessoas se identificam.
[67:52:24 - 67:56:40]:  O Rio diz que é o votarado.
[67:56:40 - 68:04:22]:  O Rio diz que a ideia de ver a iniciativa liberal sentado entre o PSD é uma brincadeira de
[68:04:22 - 68:06:02]:  mau gosto.
[68:06:02 - 68:10:48]:  Sim, eu quero dizer o que não diria que a gente não diz, porque as coisas depois liberais, Ricardo.
[68:10:48 - 68:14:12]:  Que não não, não, não.
[68:14:12 - 68:15:52]:  Que não.
[68:15:52 - 68:17:32]:  É o que eles quiserem.
[68:17:32 - 68:19:12]:  É, não, que eles quiserem.
[68:19:12 - 68:20:52]:  Eu não sei.
[68:20:52 - 68:27:08]:  Não crec que seja uma brincadeira de mau gosto, até porque as pessoas da iniciativa liberal
[68:27:08 - 68:30:36]:  não costumam ter mau gosto.
[68:30:36 - 68:39:56]:  Aliás, é uma brincadeira, é uma brincadeira, acho, mas é a brincadeira que costuma acontecer,
[68:39:56 - 68:46:48]:  antes do copo de água, a gente faz o casamento e o que eles estão a fazer.
[68:46:48 - 68:49:28]:  Ai, que o rúrgido toda a mesa com a batata.
[68:49:28 - 68:54:40]:  Eu não queria estar com a prima batata, eu estava na mesa de débito, o cheio.
[68:54:40 - 68:57:12]:  E aí, acho que é isso, não é?
[68:57:12 - 68:58:52]:  É isso, não é?
[68:58:52 - 69:00:32]:  Acho que é isso.
[69:00:32 - 69:07:56]:  Está se tanquecido porque o Pedro Machiaz, Clara Flett, quanto ao João Miguel Taváres,
[69:07:56 - 69:15:28]:  diz que tem de ter de constitucional e agora já só temos tempo para inunciar os próximos
[69:15:28 - 69:17:08]:  dois temas.
[69:17:08 - 69:23:48]:  Está, portanto, está de emergência e não está de calamidade.
[69:23:48 - 69:25:28]:  Não.
[69:25:28 - 69:27:08]:  Não é o outro.
[69:27:08 - 69:30:28]:  Não estou confinando a análise.
[69:30:28 - 69:37:32]:  Nem emergência, é esta questão de que vamos falar parece que constitucional na calamidade
[69:37:32 - 69:40:00]:  que é inconstucional.
[69:40:00 - 69:42:32]:  Exatamente, exatamente.
[69:42:32 - 69:49:56]:  Eu, eu lamento que infelizmente o tribunal constitucional não infecta tão rapidamente
[69:49:56 - 69:52:56]:  e com tanta eficaz de como vírus.
[69:52:56 - 69:58:16]:  Portanto, infelizmente, as decisões vêm sempre um bocadinho, já depois do vírus
[69:58:16 - 70:04:20]:  está a passar, mas eu trago umas para aqui porque vale a pena recordar elas.
[70:04:20 - 70:06:00]:  E só enxerga.
[70:06:00 - 70:07:40]:  E só enxerga.
[70:07:40 - 70:09:20]:  E só enxerga.
[70:09:20 - 70:17:00]:  E isso daqui, o que se passou é que ovo já não está de emergência, mas em
[70:17:00 - 70:23:24]:  estado de calamidade, que para acordar aos aqui nos ovo lá em casa, que a laimidade é
[70:23:24 - 70:27:00]:  menos grave do que emergência.
[70:27:00 - 70:33:08]:  E, portanto, em estado de calamidade os costuminais dissemem um forto.
[70:33:08 - 70:39:20]:  Vamos ver que aquelas pessoas que vocês mandaram autoridades de saúde estariam fechadas em
[70:39:20 - 70:43:32]:  casa e não podiam sair.
[70:43:32 - 70:49:32]:  Tem, vai ver com dois casos particulares de escolas.
[70:49:32 - 70:52:16]:  Tem, vai ver com dois casos.
[70:52:16 - 70:57:32]:  Por mais, por duas pessoas, particularmente, se deu um...
[70:57:32 - 71:05:04]:  Colocar aqueles processos, por que se os outros tivessem ter a mesma paciência, não eram
[71:05:04 - 71:09:40]:  dois casos particulares, eram desenas de minhas de casos.
[71:09:40 - 71:14:52]:  Foi isso que aconteceu e o que o tribunal nos disse foi.
[71:14:52 - 71:24:12]:  Aqueles senhores que vocês, autoridades de saúde ou brigaram, se está fechado em casa na
[71:24:12 - 71:33:24]: queles tipos de condições, isso é legal, não poderia ter sido feito, porque uma decisão
[71:33:24 - 71:39:56]:  inestrativa não superpõe aos direitos liberdados e garantias.
[71:39:56 - 71:41:36]:  E é bom recuperar.
[71:41:36 - 71:43:16]:  Recomendem.
[71:43:16 - 71:44:56]:  Recomendem.
[71:44:56 - 71:46:36]:  Recomendem.
[71:46:36 - 71:48:16]:  Recomendem.
[71:48:16 - 71:54:16]:  Não há, mas outras para as minhas virão, pode ser que ainda alguém se lembra, que é para
[71:54:16 - 72:00:00]:  ainda, já aconteceu na semana passada com a questão do voto, né?
[72:00:00 - 72:05:40]:  De quem podia votar e dos todos os portugueses ficavam impedidos de votar.
[72:05:40 - 72:13:00]:  E agora acontece com muitos confinados que não deviam ter ficado confinados daquela maneira.
[72:13:00 - 72:20:04]:  Já sabemos porque que o João Miguel Tavares não se ia constatcionar, agora rapidamente
[72:20:04 - 72:26:24]:  vamos tentar perceber porque o Ricardo era hoje para este declaro retirado, é rapidamente
[72:26:24 - 72:29:08]:  porque eles voltaram o tempo.
[72:29:08 - 72:31:52]:  Sim, sim, sim, eu sou de outra razação, não é?
[72:31:52 - 72:33:32]:  Não é?
[72:33:32 - 72:35:12]:  E é de retirar ou não?
[72:35:12 - 72:42:08]:  Eu diria que não era retirado, eu sou contra retiradas, como eu queria que já
[72:42:08 - 72:43:48]:  era público.
[72:43:48 - 72:51:20]:  Estaria e favam um humorista britânico de Jimmy Carr?
[72:51:20 - 73:00:20]:  Chamado Jimmy Carr, sim, exatamente, ele fez uma piada sobre o que teve com o local stick
[73:00:20 - 73:02:00]:  com os siganos.
[73:02:00 - 73:08:40]:  O espetáculo dele chama-se o meu material mais negro.
[73:08:40 - 73:14:40]:  Antes de o espetáculo começar ele tem um, digamos um, disse que ele vai me arredizer,
[73:14:40 - 73:18:40]:  a atenção que este é o mornegro.
[73:18:40 - 73:26:00]:  E há uma coisa que é importante perceber que é o seguinte.
[73:26:00 - 73:32:52]:  O que é com uma piada é e como é que ela funciona?
[73:32:52 - 73:37:28]:  É como se a gente vai ler um livro de poesia, sem saber o que poesia é.
[73:37:28 - 73:45:32]:  Se cadhar também não fica com a, quando tem experiência da leitura, como deve ser,
[73:45:32 - 73:57:20]:  uma piada e uma piada do mornegro sobretudo, não é sobre aquilo que parece ser o tema.
[73:57:20 - 74:04:20]:  Todas as piadas do mornegro são sobre uma coisa apenas, que é o sentimentalismo.
[74:04:20 - 74:08:12]:  É por isso que são sobre coisas inadmissíveis.
[74:08:12 - 74:16:52]:  O ministro vai à procura daquilo que é mais inadmissível e é isso que diz e a gente,
[74:16:52 - 74:22:00]:  e porque é que isso não é ultrapassar linhas vermelhas?
[74:22:00 - 74:28:28]:  Porque por causa daquela velha experiência, português aqui nós temos de dizer assim,
[74:28:28 - 74:30:56]:  "Pere aí, estás a falar a sério?"
[74:30:56 - 74:38:36]:  "Não, há, isso muda, muda as coisas, muda as coisas, estar a falar a sério ou não estar
[74:38:36 - 74:40:16]:  a falar a sério?"
[74:40:16 - 74:41:56]:  Era obrigado.
[74:41:56 - 74:43:36]:  Exatamente.
[74:43:36 - 74:45:16]:  E faz de todo a edição.
[74:45:16 - 74:51:40]:  Isso discurso não é sério, muda aquilo que está a ser dito.
[74:51:40 - 74:53:20]:  Está autorroso.
[74:53:20 - 74:58:56]:  Não há tempo, Pedro Messia.
[74:58:56 - 75:00:36]:  Não há tempo.
[75:00:36 - 75:12:12]:  Estamos nos livros já e há dois livros que na verdade são só, já vou explicar a situação
[75:12:12 - 75:22:24]:  com fusa, que aliás não é inédita em 2020 quando se completaram os 70 anos da morte de George
[75:22:24 - 75:24:04]:  Orwell.
[75:24:04 - 75:35:36]:  De repente vimos as liberarias inundadas de edições do autor de 1984 em livros publicados por
[75:35:36 - 75:44:32]:  vários editorais diferentes que aproveitaram a Buleia, terem cair no domínio público, os
[75:44:32 - 75:47:20]:  direitos da obra de Orwell.
[75:47:20 - 75:55:44]:  Agora passo-se mesmo com a obra dos candidatos franceses, Antrejide, que morreu faz este ano
[75:55:44 - 76:04:20]:  os 70 anos, praticamente em Simbotânio, acabam de sair duas tradições do mesmo romance
[76:04:20 - 76:14:16]:  a outros livros da Jide, que também estão a ser publicados, mas neste caso, o curioso
[76:14:16 - 76:25:04]:  é que saem duas edições de o imuralista em Simbotânio por duas editorais diferentes,
[76:25:04 - 76:34:52]:  um romance, o imuralista que provocou scandalous quando foi publicado em 1902, é uma história
[76:34:52 - 76:42:16]:  abertamente homossexual, escritando um tempo em que homossexualidade era considerada uma
[76:42:16 - 76:52:28]:  doença mental e houve fortíssima censura moral da ir, o imuralista Michel, protagonista
[76:52:28 - 77:02:28]:  desta história, que é narrada na primeira pessoa, é ele o imuralista que descobre a enviagem
[77:02:28 - 77:12:16]:  durante um processo de convocência, que o que pode restituir a saúde e o vigor físico
[77:12:16 - 77:19:28]:  é aquilo que faz afastar-se de moral vigente e, portanto, é um livro sobre o confrónio
[77:19:28 - 77:25:08]:  dentro de normas sociais e de liberdade individual.
[77:25:08 - 77:35:28]:  E agora duas edições em livraria, uma de "é primátor", a outra de "a caval de ferro",
[77:35:28 - 77:39:36]:  ambas me parecem muito recomendáveis.
[77:39:36 - 77:48:48]:  O Pedro Mexia suger desta vez, não um livro, mas uma recensão a um livro.
[77:48:48 - 78:02:36]:  Nós sabíamos que vamos ouvir a chão.
[78:02:36 - 78:11:04]:  Como é isso porque acham muito sensíveis a repropostão internacional e tem a vida agora em
[78:11:04 - 78:19:00]:  Portugal uma recuperação e uma reivinção das obras Amarías de Dito Carvalho, que é
[78:19:00 - 78:27:40]:  uma escritoria sobre todo de uma contista extraordinária, e que agora teve uma primeira tradução
[78:27:40 - 78:38:32]:  em inglês, americana, em este caso, e que foi publicada e que sem uma crítica de George
[78:38:32 - 78:46:16]:  Caroloud, uma escritoria americana muito conhecida, noblisável e tudo mais, e traduzido pela
[78:46:16 - 78:56:40]:  Margradio Costa, que é uma tradutora bastante conhecida.
[78:56:40 - 79:05:36]:  E de repente, esta escritora está a ter, Maria Dito Carvalho está a ter a sua descoberta
[79:05:36 - 79:14:48]:  no mundo, Anglossá Cossorn, que é muito interessante a forma como George Caroloud, provavelmente
[79:14:48 - 79:25:52]:  nunca tinha ouvido falar na Maria Dito Carvalho, é conceito que tocar nos pontos mais interessantes
[79:25:52 - 79:35:04]:  desde a cruesa, até a falta de solidariedade feminina, até a questão da política, e a maneira
[79:35:04 - 79:45:40]:  como ela, numa frase, por exemplo, "Dá os leitores de línguem-glesa", uma, as condições
[79:45:40 - 79:53:24]:  de lugebulidado da Maria Dito Carvalho, que não ela diz, é menos partir da quatoria
[79:53:24 - 80:00:36]:  selécia que do coanita Brúconer, que é uma frasezinha que permite logo a um leitor
[80:00:36 - 80:07:52]:  em Anglossá Cossorn, chegar a Maria Dito Carvalho, que acho que é uma das grandes escritoras
[80:07:52 - 80:14:40]:  preguiesas, e que fiquei muito contente com a sua recuperação em Portugal, porque também
[80:14:40 - 80:21:16]:  é muito contente com esta sucesso fora de portos.
[80:21:16 - 80:30:12]:  Os João Miguel Tavar, se traz um ensaio sobre a língua franca do nosso tempo?
[80:30:12 - 80:35:16]:  Sim, é um livro muito surpreendente, porque eu nunca tinha percebido que os interesses
[80:35:16 - 80:45:36]:  do Rodo Digo, Moita de Deus, e Guião para este lado, muito rapidamente é um livro sobre
[80:45:36 - 80:57:06]:  o modo como as línguas moldam a política e o impacto que se tem num certo tribalismo,
[80:57:06 - 81:00:36]:  e também não ausência do tribalismo.
[81:00:36 - 81:08:56]:  Mistura, esse tipo de reflexões também com algumas crónicas de viagens e com registro
[81:08:56 - 81:13:52]:  reportagem, e eu aprendi muito a ler a conselho.
[81:13:52 - 81:22:52]:  O Ricardo Arousopreda quer fazer a evocação, uma evocação na morte de um dirigente histórico
[81:22:52 - 81:24:32]:  do PCP?
[81:24:32 - 81:37:44]:  O momento me reúste a semana o Jaime Serra e este livro que chama "As explosões que
[81:37:44 - 81:45:48]:  é para o fascismo, o que foi a área", ação revolucionária armada era o braço político
