[00:00:00 - 00:11:48]:  Esta semana Ricardo Borús Pereira sente-se cativado. João Miguel Taváres confessa-se
[45:37:28 - 45:50:48]:  Ainda por cima, o FJ conseguiu o grande prodigio de faltar o último debate. Eu como um democrático e não dou voto a ninguém que falta debates na recepéssema.
[45:50:48 - 46:00:48]:  Na estermina, se parece um gesto totalmente anti-democrático, uma coisa inaceitável, não tem nenhum interesse no PEP.
[46:00:48 - 46:10:48]:  Aliás, para quem vê de fora a situação espanola, a coisa mais importante é tentar que a Espanha se mantanha mais ou menos de junta.
[46:10:48 - 46:19:08]:  E até aí o trabalho do PSE é a calmar as autonomias, é mais eficaz do que o trabalho do PEP.
[46:19:08 - 46:22:28]:  -Gaindo a estermos de interesse. -O PEP explasso.
[46:22:28 - 46:27:28]:  -O única coisa que eu quero é ler o que está. -Ainda bem que vocês concordam.
[46:27:28 - 46:32:28]:  -Sofou os nacionalistas de interesse. -Exatamente.
[46:32:28 - 46:40:48]:  -Esse também fez muitas as nagas, mas uma vez isso é o Mérito que o PSE é tem.
[46:40:48 - 46:49:08]:  Mas mais uma vez, o que eu quero fazer para aqui, e ainda bem que concordam comigo, é essa invitabilidade.
[46:49:08 - 46:59:08]:  -Aquilo que não pode ficar na cabeça de ninguém. -Oso. Não pode. Isso é tão visível.
[46:59:08 - 47:07:28]:  -Porque se não pode de gritar a minha invitabilidade. -Não é uma minha invitabilidade.
[47:07:28 - 47:15:48]:  É que os pássicos vocês deixam padireit, dentro de aquilo que é os nossos raciocínios, é nenhum é.
[47:15:48 - 47:22:28]:  O PSD ou o PEP, o Gáneo como é a absoluta.
[47:22:28 - 47:27:28]:  Hoje a mais ser um governo, é isso que vocês estão tão vejando.
[47:27:28 - 47:35:48]:  -Vem, eu vou ver isso. -O PEP parece ter um uso da palavra jamais.
[47:35:48 - 47:40:48]:  -Não, mas qual é o outro? -Parece provável.
[47:40:48 - 47:52:28]:  -Esse mesmo, sempre ganharam sozinhos. -E sempre ganhar sozinhos.
[47:52:28 - 47:55:48]:  -Foi sempre assim. -Econvognava sem minuguia.
[47:55:48 - 47:59:08]:  -Certo? -Era uma minha escolha assim.
[47:59:08 - 48:02:28]:  -Ele é uma escolha da minuria? -Era da minuria assim.
[48:02:28 - 48:07:28]:  -E agora, talvez se fosse um cair, mas pode ganhar. -Ele seria absoluta sozinho.
[48:07:28 - 48:12:28]:  -Então, o que estáis a dizer que é o único país. -Para isso mesmo.
[48:12:28 - 48:15:48]:  -Para isso mesmo. -Para isso mesmo.
[48:15:48 - 48:19:08]:  -Para isso mesmo. -Para isso mesmo.
[48:19:08 - 48:27:28]:  -Era mais provável, virmos a assistir a uma joringo-salidrada, posto de seu listas.
[48:27:28 - 48:34:08]:  -Beste o meu d'Ois. -Se eu for, ao estário de ver um jogo
[48:34:08 - 48:40:48]:  e me deram um casco-alto, o suporte, eu não quero.
[48:40:48 - 48:45:48]:  -Não, não me fiquem. -Vou, eu não quero.
[48:45:48 - 48:55:48]:  Eu quero um casco-alto, do meu clube, eu quero que ele reita, se chegar ao poder, governo.
[48:55:48 - 48:59:08]:  -Casi que ele reita. -Mas, por isso, não me fator liga.
[48:59:08 - 49:00:48]:  -Punto. -O que eu estou dizendo?
[49:00:48 - 49:05:48]:  -É, bente, que eu para o que mais que eu feler o invitável.
[49:05:48 - 49:12:28]:  -Não, não é isso. É porque tudo na verdade é um tema analista.
[49:12:28 - 49:17:28]:  Estás se nas tinta, e por isso não faço parte do PSD, o que tu comanão.
[49:17:28 - 49:22:28]:  -Faz parte do meu condo, senão. -Tua comanão lista político.
[49:22:28 - 49:29:08]:  Tem que avaliar a situação em pesouca, mas se tu tivesse no PSD,
[49:29:08 - 49:35:48]:  ou no PPI, que quando navas ter na mente, mas eu não estou...
[49:35:48 - 49:45:48]:  -Om oposição para dizer as coisas, mas eu não faço parte do Conselho.
[49:45:48 - 49:50:48]:  -O que ele parece mais provável, Pedro Muxia,
[49:50:48 - 49:54:08]:  viramos a assistir a uma jeringuança liderada para o socialistas
[49:54:08 - 49:59:08]:  ou uma situação de impasse em novas eleições.
[49:59:08 - 50:09:08]:  Uma vez que está fora de causa, tudo indica que o PPI venha ter condições para governar.
[50:09:08 - 50:17:28]:  -Sim, é isso, acho que está fora de causa, e acho que tendo enquanto o clima geralmente,
[50:17:28 - 50:24:08]:  está fora de causa a ver um bloco central, digamos assim.
[50:24:08 - 50:32:28]:  Agora, acho que os sechas e teleg sentimentantes se posei eleições
[50:32:28 - 50:42:28]:  para carregar nas tintas dos pactos recentes do PPI com o VOCS
[50:42:28 - 50:50:48]:  e de algumas políticas já em curso, a nível local,
[50:50:48 - 50:55:48]:  no meio de mental algumas que só podemos chamar sensórias,
[50:55:48 - 51:00:48]:  em termos de biblioteca, estes petacos, etc.
[51:00:48 - 51:09:08]:  Seu semenes vaziar eleitoralmente, independentismo,
[51:09:08 - 51:17:28]:  nos partidos originais, neste caso, autonómicos,
[51:17:28 - 51:25:48]:  no pésbastro que é na catalinha, na catalunha, mas ele só pode se governar,
[51:25:48 - 51:39:08]:  que é com os paios, além do somar, com o bloco autonómico independentista,
[51:39:08 - 51:47:28]:  todo, não pode faltar nenhum, incluindo que o apoio é repotar lá na Bélgica.
[51:47:28 - 51:54:08]:  - O basta abrusterse. - O basta abrusterse.
[51:54:08 - 52:00:48]:  - O basta abrusterse. - O sete de putados do Juntos podem abrusterse.
[52:00:48 - 52:05:48]:  - Uma das dirigentes do Juntos disse na noitelitoral disse,
[52:05:48 - 52:10:48]:  não nos interessa nada o assunto da governabilidade de Espanha,
[52:10:48 - 52:17:28]:  que é logo uma declaração muito importante. - Isso é um independentista.
[52:17:28 - 52:20:48]:  - E portanto, das duas uma? - É lógica.
[52:20:48 - 52:32:28]:  Ou, Sánchez consegue, sei por cima, que é ter o apoio dos independentistas,
[52:32:28 - 52:40:48]:  recusando ambas as condições dos independentistas,
[52:40:48 - 52:50:48]:  que aliás, é aquelas questões que históricos como o Felipe González tem acentuado,
[52:50:48 - 53:00:48]:  que é recusando a amnistia e o referendo, se recusará amnistia e o referendo,
[53:00:48 - 53:10:48]:  tudo bem. - O que ele disse até agora foi que é só dentro dos parâmetros...
[53:10:48 - 53:17:28]:  - Se não recusará amnistia e o referendo, é outra coisa.
[53:17:28 - 53:29:08]:  Não voce muito bem, a não ser pelo menos do voce, que incentiva é que tem nos partidos mais revicarios independentistas.
[53:29:08 - 53:37:28]:  - Tem um incentivo que já perderam imenso nestas eleições,
[53:37:28 - 53:47:28]:  e não vo as eleições fazem esvazirais. - Tem um incentivo não perder mais.
[53:47:28 - 53:55:48]:  - Agora ainda tem algum, em redor do social, em um mínimo.
[53:55:48 - 54:10:48]:  - Só ver na voz do eção. - Mas podem perder. - É, é incentivo, no sentido de levar a venta as suas ideias.
[54:10:48 - 54:15:48]:  Isso não parece ter, e deixe-me só que o João Miguel diz,
[54:15:48 - 54:22:28]:  essa questão dos equivalências extremas que era extremamente direto, são iguais do seguir.
[54:22:28 - 54:32:28]:  Isso realmente é uma questão muito ouciosa, mas nós não estamos a comparar com o sumar,
[54:32:28 - 54:42:28]:  se falar com o bill do, é um partido onde a pessoa, acho que defende o terrorismo.
[54:42:28 - 54:57:28]:  E, portanto, a possibilidade disso ser, dourar essa pila, a relação ao bill do, é absolutamente impossível.
[54:57:28 - 55:05:48]:  - Quem é a caño de as eleições de espalhão, as recardoras para ele? - O pergunta, Carlos.
[55:05:48 - 55:12:28]:  A slente pergunta, obrigado, não estou preparado para responder.
[55:12:28 - 55:30:48]:  Mas este ideia, este fatalismo, segundo qual, é preciso a direita, ou se unem a estrema direita,
[55:30:48 - 55:34:08]:  ou nunca mais será poder.
[55:34:08 - 55:45:48]:  Eu não sei onde é que vem e faz-me confusão que, por exemplo, esta semana, note-me, esta semana,
[55:45:48 - 55:59:08]:  eu vi o André Ventura, Nacianian, a dizer o seguinte, o PSD e o PS, tem descapacitar,
[55:59:08 - 56:04:08]:  que o tempo das maiores absolutas morreu.
[56:04:08 - 56:09:08]:  Eu não sei se eles já teve acesso aos resultados das últimas eleições,
[56:09:08 - 56:14:08]:  que eu vou ter a menos, foi há, foi há, cerca de um ano, né?
[56:14:08 - 56:24:08]:  - É incrível que ela achava que vive, de gritar a morte das maiores absolutas,
[56:24:08 - 56:30:48]:  no momento em que nós acabámos de ter uma maioria absoluta.
[56:30:48 - 56:37:28]:  Estamos a viver esse momento, então onde é que ele vai buscar que acabou?
[56:37:28 - 56:44:08]:  Por que há e a cada ser impensável, assim como o PS, com que estou uma agora,
[56:44:08 - 56:52:28]:  o PSD é com que está nas próprias, nas próximas eleições.
[56:52:28 - 57:00:48]:  Não há nada que indica que se possa... não acontecer.
[57:00:48 - 57:05:48]:  - Sim. - Os homenagálicos ficam tão ministros.
[57:05:48 - 57:10:48]:  - Eu acho que é o problema, é uma expressidade de espelho.
[57:10:48 - 57:19:08]:  E eu compreendo, eu também tive que levar quando duas maioria absolutas do cavaco com mais de 50%.
[57:19:08 - 57:22:28]:  - E bem, que é isso? - Seguidas, eu vou lá.
[57:22:28 - 57:29:08]:  - Só se fiz água. - Mas eu não me puso a dizer isto, sabe como é que isto vai lá?
[57:29:08 - 57:37:28]:  É o PS e buscar o P.O.S, o M.R.P.E. e a gente, porque se não nunca...
[57:37:28 - 57:42:28]:  - Não encase, não tem nem isto. - Seria que ele não indepraira na governa.
[57:42:28 - 57:50:48]:  - E o que eu encase, não te recordar, e é isso que viagam dois governos PS.
[57:50:48 - 57:55:48]:  E onde eles teve a maioria absoluta? E governaram, certo?
[57:55:48 - 58:00:48]:  - Os homenagálicos está varo, fica até o ministro das coisas em vulgar,
[58:00:48 - 58:07:28]:  e continuamos em Espanha e há falta dos resultados das eleições de Espanha-Alas.
[58:07:28 - 58:15:48]:  Agora, em passo mais rápido para o Pedro Mestrinho estornar o ministro sem autonomia
[58:15:48 - 58:27:28]:  e que possui para falar da derrota vituriosa ou da vitória de pírro de...
[58:27:28 - 58:34:08]:  - Uma que ele se chama? Núnias Feijó? - Sim, é no Alberto, não é?
[58:34:08 - 58:39:08]:  - Núnias Feijó, o Dígado do P.A.P.E. - Pois é.
[58:39:08 - 58:45:48]:  As vitórias eliturais e as drogas eliturais têm muito a ver com as expectativas
[58:45:48 - 58:57:28]:  e com o patamar que os políticos propuseram, com que as sonidades dos comentários dizem, etc.
[58:57:28 - 59:05:48]:  - O facto do voco se querer acabar com os autonomias, a uma vez que é ministro sem autonomia,
[59:05:48 - 59:10:48]:  porque eu também os as palavras com isso.
[59:10:48 - 59:19:08]:  - Oito de ser um elemento tóxico também para a campanha do Partido Popular?
[59:19:08 - 59:27:28]:  - Na verdade, as personagens autonomias têm ver com o facto do P.A.P.E. já não tem autonomia suficiente
[59:27:28 - 59:35:48]:  para chegar ao poder sozinho, porque antigamente o pastával ele teve uns parceiros,
[59:35:48 - 59:42:28]:  porque nos que neste caso ele extraiam apenas dois deputados de uma das canárias
[59:42:28 - 59:49:08]:  ou outro no partido na Vargo.
[59:49:08 - 59:55:48]:  E portanto, isso não chega a branar, sei-os, e evidentemente não tem autonomia
[59:55:48 - 60:00:48]:  porque não há conversa com os partidos autonómicos.
[60:00:48 - 60:09:08]:  Até o único partido que se podia esperar que era o partido nacionalista básico,
[60:09:08 - 60:15:48]:  que é o único partido que os juntos também não, um partido de esquerda,
[60:15:48 - 60:24:08]:  mas enfim, mas é um partido de centro-direita autonómico
[60:24:08 - 60:30:48]:  e tendencialmente independentista, não há alguns casos,
[60:30:48 - 60:39:08]:  não disse logo, não, post-logo, post-logo fora essa hipótesia.
[60:39:08 - 60:47:28]:  Portanto, há muito pouco autonomia. É verdade que o P.A.P. fez os mínimos que foi
[60:47:28 - 60:55:48]:  recupero 1.6 milhões de votos dos cidadãos que não se apresentaram
[60:55:48 - 61:07:28]:  e tiram 600 mil votos ao vox. Não é mal, não é mal, mas uma vitória que não leva a governabilidade,
[61:07:28 - 61:14:08]:  é uma vitória de pírro e tem ali a uso a espalitária forte e feio.
[61:14:08 - 61:24:08]:  - Há poucos homenialtavares pegou nas palavras de Luís Montenegro,
[61:24:08 - 61:32:28]:  o líder do PSC, sobre as eleições de Espanholas, mas o líder social democrata
[61:32:28 - 61:37:28]:  não disse só aquilo, disse mais, disse também isto.
[61:37:28 - 61:45:48]:  - O que é o ex-relevante dizer é felicitar vivamente
[61:45:48 - 61:55:48]:  ao Alberto Núñez Feijó e o Partido Popular para o recumbente vitória que tiveram ontem.
[61:55:48 - 62:04:08]:  - Uma vitória irretumbente do P.P.A.E., na leitura do líder do PSC,
[62:04:08 - 62:12:28]:  parece-lhe um adjetivo adecuado para a situação, os homenialtavares.
[62:12:28 - 62:19:08]:  - Já estou lá, pouco nas palavras. - Não, vamos ver uma coisa em Montenegro.
[62:19:08 - 62:22:28]:  - Isto tem tudo a ver com aspetativas?
[62:22:28 - 62:29:08]:  - Espetitive, se acham das vezes em Decaça, que o PSC aí ia ganhar,
[62:29:08 - 62:34:08]:  o retotado do P.P.A.E. e se irretumbente este mesmo resultado.
[62:34:08 - 62:39:08]:  - Estava achando das de ser o contato, o contato é porque o P.P.A.E.
[62:39:08 - 62:50:48]:  - Duplicou a votação em relação a 4 anos, teve 16,7% a 4 anos e agora teve 33,1.
[62:50:48 - 62:57:28]:  E não foi só com a absorção dos Ciudadandos, né, nada que se pareça.
[62:57:28 - 63:05:48]:  O Ciudadandos teve 6,8% e eles agora subiram mais de 16 pontos.
[63:05:48 - 63:10:48]:  Portanto, é evidente que há uma subida gigante.
[63:10:48 - 63:15:48]:  - Agora, quando se achava de... - O PSC eu também subiu.
[63:15:48 - 63:20:48]:  - E o PSC é subir um pece, né? - É, aliás, isso é um...
[63:20:48 - 63:24:08]:  - Votos e aí, num lado do mandato. - É, isso.
[63:24:08 - 63:29:08]:  - É, isso. - É, isso. É, e o meu argumento é em relação ao centro e o centro ter sido.
[63:29:08 - 63:37:28]:  Eu não me lembro de uma eleição em que os dois principais partidos tenham subido.
[63:37:28 - 63:40:48]:  - É, sim, se eu quer tentar mais uma coisa... - É uma coisa que é que é que...
[63:40:48 - 63:49:08]:  Nos 31 deputados do Sumar apenas 5 são do Podemos.
[63:49:08 - 63:54:08]:  O senhor Iglesias não está anada e contente com o Sumar.
[63:54:08 - 63:59:08]:  - Mas está um mudarado. Nesse mudarado.
[63:59:08 - 64:07:28]:  - Como é que viu o episódio na noite eleitoral,
[64:07:28 - 64:12:28]:  aquele episódio curioso de...
[64:12:28 - 64:19:08]:  A Iuz, uma sera plausida enquanto Nunex já falava.
[64:19:08 - 64:22:28]:  - A Iuz é a menina bonita do PP, né?
[64:22:28 - 64:25:48]:  Quer dizer, e por isso, cês se todo gostaram de ter que...
[64:25:48 - 64:32:28]:  Mas eu acho que se calhar um dia, desta contação mesmo, ao caso moedas,
[64:32:28 - 64:39:08]:  também, que tem a transforma num menino bonito do PSD, que é o seus classão.
[64:39:08 - 64:45:48]:  Então, ainda que performance e, portanto, o venho novo.
[64:45:48 - 64:54:08]:  - Depois de tudo isso, haverá relações a tirar papel política, a portuguesa das relações penholas.
[64:54:08 - 64:59:08]:  - Acho que encabadoros para ele. - Acistia muitos exercícios desses.
[64:59:08 - 65:02:28]:  De gente tentar as me enfranhas, as ilestras das penholas,
[65:02:28 - 65:07:28]:  a tentar perceber o que aquelas dizem sobre Portugal.
[65:07:28 - 65:10:48]:  E o primeiro que estava a te saber o que aquelas dizem sobre a Espanha.
[65:10:48 - 65:17:28]:  Como a vez que a gente ainda não percebeu, seria ironico que umas ilestões que não nos permitem perceber,
[65:17:28 - 65:24:08]:  quem é que governa a Espanha nos permitem saber, quem é que vai governar Portugal.
[65:24:08 - 65:29:08]:  - Os unidos penhóis têm um andar e podes muito interessantes.
[65:29:08 - 65:35:48]:  O rei pode, por exemplo, convidar uma pessoa que não seja o feijão.
[65:35:48 - 65:40:48]:  - Sim, é, etc. - É, acho que a primeira vez...
[65:40:48 - 65:49:08]:  - A formulação é aquilo que estáis a melhor dos condições para conseguir...
[65:49:08 - 65:52:28]:  - Para a investida. - Para a marga ver.
[65:52:28 - 65:54:08]:  - Que a sessão países estão diferentes.
[65:54:08 - 66:00:48]:  Nós estamos muito mais atentes, por exemplo, à realidade americana.
[66:00:48 - 66:07:28]:  O que é a realidade espalhão lá, apesar de não se fisicamente estar em aqui ao lado.
[66:07:28 - 66:10:48]:  E a outra coisa são diferenças...
[66:10:48 - 66:12:28]:  - Sim, sim.
[66:12:28 - 66:24:08]:  - A gente consegue dizer uma lista de políticos americanos muito mais extensa do que uma lista de políticos espaniais.
[66:24:08 - 66:29:08]:  E a outra coisa que é as diferenças flagrantes entre os dois países,
[66:29:08 - 66:34:08]:  há imenças gente em Espanha que reivindica a independência.
[66:34:08 - 66:40:48]:  Nós que ainda portugámos já desistimos de Portugal ser independente, a imença dele.
[66:40:48 - 66:47:28]:  - Distimos essa ideia, não? - Sim, eu sei a ideia desatica.
[66:47:28 - 66:52:28]:  - O Pedro Mexíaf fica assim, ministro, sem autonomia,
[66:52:28 - 66:57:28]:  estão entre as pastas ministriais por esta semana.
[66:57:28 - 67:05:48]:  Autor, para saber-me, porque é que o Ricardo Aros Pereira se declara...
[67:05:48 - 67:09:08]:  "Cativado".
[67:09:08 - 67:22:28]:  - Aquela cativa que me tem cativo, porque nela vivo já não quer que viva.
[67:22:28 - 67:35:48]:  - Imagens de 2016 com ministro das finanças da altura, num arrobo camuniano em verso,
[67:35:48 - 67:40:48]:  setanos depois mudam sustempo, mudam se as vontade,
[67:40:48 - 67:49:08]:  e o ministro das finanças atual decidiu passar da poesia à prosa.
[67:49:08 - 67:54:08]:  - Orçamento não traque ativações.
[67:54:08 - 68:02:28]:  Isto é, os ministérios terão disponíveis as verbas que estão orçamentadas
[68:02:28 - 68:09:08]:  ao ver e construídas com o realismo do que é a instituição dos anos anteriores.
[68:09:08 - 68:19:08]:  - O anúncio de Fernando Medina é enterrar a lógica orçamental que errou de Mario Centeno
[68:19:08 - 68:24:08]:  para fer das finanças prosas ou poesias.
[68:24:08 - 68:27:28]:  - Na finança de perfeira, claramente prosa.
[68:27:28 - 68:30:48]:  - Na finança de perfeira, claramente prosa, uma coisa bem prosa,
[68:30:48 - 68:37:28]:  e que o dinheiro que a gente tem continua lá.
[68:37:28 - 68:42:28]:  - E como é que a gente entendeu a decisão agora?
[68:42:28 - 68:47:28]:  - Acho excelente.
[68:47:28 - 68:55:48]:  Mais uma vez, propósito ainda, do virar da página,
[68:55:48 - 69:05:48]:  aparentemente, as ativações eram um problema até aqui.
[69:05:48 - 69:09:08]:  - E que vai ser resolvido?
[69:09:08 - 69:10:48]:  - Foi um instrumento.
[69:10:48 - 69:12:28]:  - Foi um instrumento.
[69:12:28 - 69:14:08]:  - Foi um instrumento.
[69:14:08 - 69:17:28]:  - Um momento estava a medir nada,
[69:17:28 - 69:19:08]:  dizia que não ia recusar nenhum instrumento.
[69:19:08 - 69:20:48]:  - Um tempo.
[69:20:48 - 69:24:08]:  - E o tempo de jogueing a nossa fé essencial, pegue a enganar o bloco pronto.
[69:24:08 - 69:27:28]:  - E agora, já não é, agora é que vamos ver.
[69:27:28 - 69:32:28]:  Agora é que vai ser, que a ministeria vai ter o seu orçamento
[69:32:28 - 69:40:48]:  e vai, e não há estas brincadeiras de estar a fingir que o orçamento existe.
[69:40:48 - 69:45:48]:  - Alguém quer se fazer alguma ammetação em esse respeito?
[69:45:48 - 69:49:08]:  - É nenhum momento em cinco linhas.
[69:49:08 - 69:54:08]:  Fiquei deste mal de sub-ajo, atendi a causa completa,
[69:54:08 - 70:00:48]:  dizer-lhe tudo o que vejo, que amora sem todo desejo,
[70:00:48 - 70:04:08]:  mas mentem no que promete.
[70:04:08 - 70:09:08]:  - Camões, e eu não compite com o exílio.
[70:09:08 - 70:10:48]:  - Dá para tu.
[70:10:48 - 70:17:28]:  Estás que você precisa porque o Ricardo era os pareres declara cativado
[70:17:28 - 70:19:08]:  quanto ao João Miguel Tavarres,
[70:19:08 - 70:25:48]:  diz sentir-se, obviamente, preocupado o que é que o preocupa
[70:25:48 - 70:29:08]:  em uma penada de tartavarres.
[70:29:08 - 70:35:48]:  - Estou a fantasma da ópera e eu para o Põe em que alguém faça o musical
[70:35:48 - 70:42:28]:  tipo com o fantasma de picoas, porque é realmente impressionante.
[70:42:28 - 70:44:08]:  - É porque nós tivemos...
[70:44:08 - 70:50:48]:  - É a ópera só picoas com a autice neste momento no epicentro
[70:50:48 - 70:57:28]:  de uma acusação de trafulisse gigante,
[70:57:28 - 71:05:48]:  no mesmo sítio antes de estar da Portugal Telecom, que acabou começado.
[71:05:48 - 71:09:08]:  - Sim, e eu tenho essa estema só porque vamos para fegas,
[71:09:08 - 71:14:08]:  eu queria alguma espécie de perder das podidas por Ricardo e eu esparrega
[71:14:08 - 71:19:08]:  para ele poder dizer, ganhar, damentar e contou da razão.
[71:19:08 - 71:24:08]:  O que é de facto a Difacinthe Set or Public, que é de ser a to privada.
[71:24:08 - 71:25:48]:  - E de que?
[71:25:48 - 71:29:08]:  - Não é. É absolutamente nenhum.
[71:29:08 - 71:32:28]:  - O está empaga nas duas.
[71:32:28 - 71:34:08]:  - Nas duas, o está derre de cada dia.
[71:34:08 - 71:35:48]:  - É que isso, perca...
[71:35:48 - 71:39:08]:  - Sim, o bosta daqui é porque os dedicados causam da fulgosa impostia
[71:39:08 - 71:42:28]:  e é uma daqueles coisas que a gente vê e diz.
[71:42:28 - 71:44:08]:  Mas não é que é possível.
[71:44:08 - 71:47:28]:  - Repaga.
[71:47:28 - 71:49:08]:  - Apenas...
[71:49:08 - 71:52:28]:  - Estem os promenores. É muito difícil acompanhar as pessoas.
[71:52:28 - 71:54:08]:  - É uma do que interessa aqui.
[71:54:08 - 71:59:08]:  É a principal figura da pessoa que está ali envolvida em jogatanas
[71:59:08 - 72:05:48]:  de vendas de parédios e de fomens de sordos.
[72:05:48 - 72:12:28]:  É um tempo que tem tinta, tinta, tinta por cento, tinta por cento altices
[72:12:28 - 72:19:08]:  que não é só Portugal. É meu empregas até a laquilhinha que são indifícitos de França.
[72:19:08 - 72:24:08]:  - É verdade, também tem uma divida, tinta aí um mil milhões de euros.
[72:24:08 - 72:30:48]:  - Deixe-me fazer porque eu vivo ali um divina...
[72:30:48 - 72:32:28]:  - É um divina...
[72:32:28 - 72:35:48]:  - Um divina perdeu as eleições.
[72:35:48 - 72:39:08]:  Em parte, por causa da minha coisa, que aconteceu no mercado da roio.
[72:39:08 - 72:42:28]:  É ser de autícia ao lado.
[72:42:28 - 72:50:48]:  - É um artista ao lado. Tinta, tinta, tinta. Tenta, tinta. O rei que tem que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter.
[72:50:48 - 73:02:28]:  - Aqui, esta em Portugal havia duas empresas à autícia TAP
[73:02:28 - 73:07:28]:  que sempre serviram para tudo, para... desculpe em linguagem.
[73:07:28 - 73:09:08]:  Mas, para me mamar...
[73:09:08 - 73:14:08]:  - Existe a altura em que é possível usar este verbo.
[73:14:08 - 73:17:28]:  - Para me mamar o que eu propunho era que...
[73:17:28 - 73:20:48]:  Para que isto ficasse mais ostensivamente claro.
[73:20:48 - 73:30:48]:  Que a palavra "teta" fizesse parte do nome destas "ficava a Teta" e a "alteta" disse.
[73:30:48 - 73:34:08]:  - Porque isto é assim, já do tempo da "peta".
[73:34:08 - 73:39:08]:  - Tensão, já no tempo da "peta", havia gente a mamar.
[73:39:08 - 73:44:08]:  - Mamar ou na "teta" pimento tempo e agora mamar "alteta" isso.
[73:44:08 - 73:49:08]:  - Para um "teta", para um "teta" na "alteta".
[73:49:08 - 73:52:28]:  - Para um "teta", para um "teta".
[73:52:28 - 73:54:08]:  - É "peta".
[73:54:08 - 73:55:48]:  - Só para gente saber como é que está acontecendo.
[73:55:48 - 74:00:48]:  - Já sabemos porque o João Miguel está avar sendo se é obviamente preocupado.
[74:00:48 - 74:05:48]:  Agora, também muito rápido, também.
[74:05:48 - 74:10:48]:  - Frazo, vamos precisar que levou o peda-me-tia declarar.
[74:10:48 - 74:14:08]:  Eu também não, por conta de ponto...
[74:14:08 - 74:15:48]:  - Sim.
[74:15:48 - 74:17:28]:  - Eu também.
[74:17:28 - 74:24:08]:  - Sim, eu também. Porque o mito teve uma vantagem muito grande,
[74:24:08 - 74:32:28]:  que é deixar de ter um muro de silêncio à volta dos casos dos abusos secuais.
[74:32:28 - 74:42:28]:  Mas há uma coisa que não me pova, por mais que há pessoas que ficam fartas com nesses pressões,
[74:42:28 - 74:47:28]:  a decisões têm que sempre passar pelos tribunais.
[74:47:28 - 74:52:28]:  Não há outra maneira civilizada de resolver isto.
[74:52:28 - 74:55:48]:  E nos tribunais, a coisa não tem que ser muito bem.
[74:55:48 - 75:00:48]:  - Trândo dos casos, nos monstros, digamos assim.
[75:00:48 - 75:02:28]:  - Boa, é bem despreienciada.
[75:02:28 - 75:09:08]:  - É bem despreienciada, acaba de ganhar outra vez, depois de um caso,
[75:09:08 - 75:15:48]:  depois de um caso que tinha sido, uma que tinha sido retirada já,
[75:15:48 - 75:25:48]:  e agora havia mais quatro capacidades que acusavam, quatro anos que acusavam e foi...
[75:25:48 - 75:27:28]:  - E foi ilibado.
[75:27:28 - 75:29:08]:  - E foi ilibado.
[75:29:08 - 75:30:48]:  E portanto, não tem sido...
[75:30:48 - 75:37:28]:  E só dizem assim, há pessoas que prontistas, é bem esclaro,
[75:37:28 - 75:40:48]:  os tribunais não vão resolver nada.
[75:40:48 - 75:45:48]:  - Infelizmente, ou afelizmente, não há outra alternativa.
[75:45:48 - 75:47:28]:  - É isso.
[75:47:28 - 75:49:08]:  - Você vai passar a plas tribunais.
[75:49:08 - 75:52:28]:  - É o licamento, tal.
[75:52:28 - 75:54:08]:  - É o licamento.
[75:54:08 - 75:55:48]:  - É o licamento, tal.
[75:55:48 - 75:57:28]:  - É o licamento, tal.
[75:57:28 - 75:59:08]:  - É o licamento, tal.
[75:59:08 - 76:00:48]:  - É o licamento, tal.
[76:00:48 - 76:02:28]:  - É o licamento, tal.
[76:02:28 - 76:04:08]:  - É o licamento, tal.
[76:04:08 - 76:05:48]:  - É o licamento, tal.
[76:05:48 - 76:07:28]:  - É o licamento, tal.
[76:07:28 - 76:09:08]:  - É o licamento, tal.
[76:09:08 - 76:10:48]:  - É o licamento, tal.
[76:10:48 - 76:12:28]:  - É o licamento, tal.
[76:12:28 - 76:14:08]:  - É o licamento, tal.
[76:14:08 - 76:15:48]:  - É o licamento, tal.
[76:15:48 - 76:17:28]:  - É o licamento, tal.
[76:17:28 - 76:19:08]:  - É o licamento, tal.
[76:19:08 - 76:20:48]:  - É o licamento, tal.
[76:20:48 - 76:22:28]:  - É o licamento, tal.
[76:22:28 - 76:24:08]:  - É o licamento, tal.
[76:24:08 - 76:25:48]:  - É o licamento, tal.
[76:25:48 - 76:27:28]:  - É o licamento, tal.
[76:27:28 - 76:52:28]:  - É o licamento, tal.
[76:52:28 - 76:54:08]:  - É o licamento, tal.
[76:54:08 - 76:55:48]:  - É o licamento, tal.
[76:55:48 - 76:57:28]:  - É o licamento, tal.
[76:57:28 - 76:59:08]:  - É o licamento, tal.
[76:59:08 - 77:00:48]:  - É o licamento, tal.
[77:00:48 - 77:02:28]:  - É o licamento, tal.
[77:02:28 - 77:04:08]:  - É o licamento, tal.
[77:04:08 - 77:05:48]:  - É o licamento, tal.
[77:05:48 - 77:07:28]:  - É o licamento, tal.
[77:07:28 - 77:09:08]:  - É o licamento, tal.
[77:09:08 - 77:10:48]:  - É o licamento, tal.
[77:10:48 - 77:12:28]:  - É o licamento, tal.
[77:12:28 - 77:14:08]:  - É o licamento, tal.
[77:14:08 - 77:15:48]:  - É o licamento, tal.
