[00:00:00 - 00:10:24]:  Esta semana, Ricardo Arouspreira sente-se comichoso por causa das comissões no Benfica.
[36:54:44 - 37:06:24]:  -Eu confesso, e isso está a uma coisa que está a gravar a tantos críticos do Rio com os defensores do Rio, eu confesso que não percebo com o Rio.
[37:06:24 - 37:13:04]:  -Mas acerto, algo. -Admito, admito, é o antropologicamente não percebo.
[37:13:04 - 37:24:44]:  Não percebi que, na noite das presedências estivesse estasiado com o resultado do chega no alentejo,
[37:24:44 - 37:44:44]:  foi um candidato a celebrar, na évitoria do outro candidato, o candidato não, um virgente politico a celebrar, um resultado bom de um outro partido,
[37:44:44 - 37:56:24]:  -No que tinha visto na noite do atual, e não percebo que o Rio prende um assunto e nem esses estentes.
[37:56:24 - 38:09:44]:  -Prento o assunto, que é nesse estento, preto um assunto que... -É uma assunto que você não ama que precisa saber,
[38:09:44 - 38:19:44]:  -Porque é um assunto que faz nosso centro, porque um assunto que está resolvido a um século e meio, e para não estar em cima da mesa,
[38:19:44 - 38:36:24]:  que não só o Rio, tem estado, tem embalado, tem hemordido o risco, ou aceitado, e sim, é pior, se você é um voluntário, entenda, é pior.
[38:36:24 - 38:54:44]:  -De discutir esse tema, como no programa, seguindo o debate, quando ele é perguntado, porque isso se tornou o tema durante a semana, porque então ele gosta, gravou um vídeo sobre isso,
[38:54:44 - 39:08:04]:  -E o proceder-se à ex-gesa de que, espécie de prisão preto, é que o doutor vestura...
[39:08:04 - 39:19:44]:  -É a ex-gesa, a segunda vez, no segundo debate, foi sobre a posição da André Ventura, a essa espéit de exemplo, não é que não é tão radical assim.
[39:19:44 - 39:39:44]:  -E não sei, eu não sei... -Mas exista até GES, as pessoas dizem, "Ai, a Coventura não é assim tão radical, olha que ela é final, ele tem muito agregada, mas depois quando chega a altura, olha a tease dela, a tease dela até era bastante sensata,
[39:39:44 - 39:51:24]:  -Eu não sei o que é que se partiu... -Se vê qual é a sua dificuldade, percebeu o raci-cinio do Rio, porque parece-me bastante evidente, mas escolpa.
[39:51:24 - 40:09:44]:  -E a que você está a dizer é que eu não fui endrombinado, ou quis fazer isso para não fechar possibilidades no dia 1 de fevereiro. -Sim, claro, então é pior.
[40:09:44 - 40:16:24]:  -Então, com certeza? -É pior. -Mas são duas coisas, mas é pior.
[40:16:24 - 40:35:24]:  -Sim, é pior, mas... -E eu estava bastante evidada em estar a ser caridoso e dizia, não, uma pessoa que passa a vida, é dizer que é de centro, hoje diz que vai ser de centro,
[40:35:24 - 40:43:44]:  -Croso é que o Rio de Janeiro não vai discutir. -Era de centro, é o Brasil de centro.
[40:43:44 - 40:58:44]:  -Fracias de Rio de Janeiro que o CDS é de direita não é de centro. -Promo, mas o micro-tico é de que isso se está a falar.
[40:58:44 - 41:08:44]:  -O homem que aliás é apresentado no debate, porque temos aqui dois partidos direitos, e ela é a primeira coisa que diz, "Não, eu sou de centro".
[41:08:44 - 41:28:44]:  Qual é a possibilidade de dizer, "Sou de centro", portanto, desputo centro e direi buscar um tema que não é ninguém de centro, mas você conhece alguém que acha que é impotada, sério?
[41:28:44 - 41:33:44]:  -Pas uma pergunta. -Pois eu não percebo que é a questão que é impotada.
[41:33:44 - 41:57:04]:  -Não, não tem três senhúmas, até hoje, o André Ventura entrou na cena política há três anos, e existe alguma dificuldade em perceber o que é que ele faz,
[41:57:04 - 42:12:04]:  -Não, não, não, eu estou discutindo da aventura. -Se reparar, sempre que eu falo da André Ventura, não estou discutindo da aventura.
[42:12:04 - 42:22:04]:  -Se reparar, está no seu papel. -Problema do Rio. -Número, "murder o isco", não percebo.
[42:22:04 - 42:32:04]:  -Não, é "murter o isco". -Ser por estratégia, então não sei.
[42:32:04 - 42:40:24]:  -É um mesmo... -O Rio é mais um que não acredita no caminho das borboletas, Pedro.
[42:40:24 - 42:57:04]:  -Ostras, eu acho que existe com boa probabilidade. -Ao mesmo tempo que vem vestido do borboleta, não acredendo no que já estamos a comparação com o bicho.
[42:57:04 - 43:05:24]:  -É porque não acredito, mas não vem vestido do borboleta. -Está muito distal, não é verdade.
[43:05:24 - 43:13:44]:  -Muita gente com uma dueta. -Mas de insteal, é sempre o próprio.
[43:13:44 - 43:28:44]:  -Mas de insteal, é sempre o próprio. -Mas ficou convencido Ricardo Rauspreira de que o Rio Rio não quer mesmo nada com a aventura depois de eleições,
[43:28:44 - 43:40:24]:  ou o facto de ter insteído, nem possibilidade de uma coligação, abre a porta, é outro tipo de aproximações.
[43:40:24 - 43:45:24]:  -De facto não há limites as coisas que fiquem mesmo claras.
[43:45:24 - 43:55:24]:  -E agora só respondendo a pedra, se eu conheçá-lo em pessoas de centro, ou conhece várias pessoas que dizem que são de centro, são todas direitos.
[43:55:24 - 44:03:44]:  -Não, não, não, não, de centro que para quem é a prisão propriedade, seja o recurso, é mais difícil.
[44:03:44 - 44:10:24]:  -Mas por causa disso, é uma prisão propriedade. Já não sei que debate foi.
[44:10:24 - 44:20:24]:  Acho que foi control de Ruitavars que o ventura, ou a cozoa das ideias dele serem velhas.
[44:20:24 - 44:27:04]:  -Sus ideias são velhas, mas essa é a prisão propriedade, que foi a bolida em Portugal, não sei que o 19 é fiscinha.
[44:27:04 - 44:33:44]:  -Era ter das fiscinhas. -Mas o que é difícil compreender ali?
[44:33:44 - 44:42:04]:  -Nesse, nessa dança exita, é uma dança exita porque estão os dois.
[44:42:04 - 44:52:04]:  -Eles não estão a dançar um com o outro, mas estão a tentar que subsista e pode se devirem a dançar um com o outro.
[44:52:04 - 45:02:04]:  -Danças que estão uma dança exita e eles vão para casa, voltam os dias depois, um deus e vem continuar a dançar.
[45:02:04 - 45:05:24]:  -E isso ainda é mais bizarro.
[45:05:24 - 45:15:24]:  -Posição oficial, acho eu, neste momento, do seu bem percebo, a prisão oficial do PSD e do Rui Rui é...
[45:15:24 - 45:28:44]:  -Nos assores tudo bem, mas nas legislativas nacionais, não, e a prisão oficial, o ventura e do chega, não.
[45:28:44 - 45:37:04]:  -Nos assores foi um erro grave que eu cometi, mas nas legislativas vou querer.
[45:37:04 - 45:47:04]:  -Nos assos, a nuance é Rui Rui, diz sempre apenas... -Coligações, não.
[45:47:04 - 45:50:24]:  -Coligações, não. -Coligações, não.
[45:50:24 - 45:55:24]:  -Para abrir a porta a várias outras. -O outro cenário, qualquer entendimento.
[45:55:24 - 46:03:44]:  -E também já, uma mudração, na entrevista aos preços desta sexta-feira do departamento da aventura,
[46:03:44 - 46:22:04]:  que exigia ministérios e agora já diz que se tiver 4% ao 5% e 5% por acaso é o valor da sondagem e a partir dos 8, já que é mais.
[46:22:04 - 46:35:24]:  -Aos 5% ainda não exigem ministérios para viabilizar um governo eventual do PSD.
[46:35:24 - 46:40:24]:  -Porque o ventura tem as exigências indexadas as sondagens.
[46:40:24 - 46:50:24]:  -Sondagem da 10% é o que é 3 ministérios, se dá assim que ele diz, que a gente entendemos com papel.
[46:50:24 - 47:13:44]:  -O que é que essa também não é uma testa muito diferente da Rui Rui? Ele também diz que, após se premier vertar, como as sondagens, assim decidem o que é que vai fazer.
[47:13:44 - 47:25:24]:  -Qual foi o departamento mais exclusivo do que agora? -Além do de jogado de pessoas que contaram no costa pelas razões que já expliquei há pouco, foi mesmo.
[47:25:24 - 47:43:44]:  -Premino existe nos pantanistas, falamos disso muitas vezes e existe, Rui Rui é causado de normalizar a renda da aventura.
[47:43:44 - 47:48:44]:  -Mas não é uma acusação Rui Rui que é normalizar a renda da aventura.
[47:48:44 - 47:55:24]:  -Porque Rui Rui... -Pas uma acusação boa por mobilidade.
[47:55:24 - 48:00:24]:  -Pas uma acusação boa por mobilidade. -Pas uma acusação boa por mobilidade.
[48:00:24 - 48:05:24]:  -Pas uma acusação boa por mobilidade. -Pas uma acusação boa por mobilidade.
[48:05:24 - 48:10:24]:  -Pas uma acusação boa por mobilidade. -Pas uma acusação boa por mobilidade.
[48:10:24 - 48:17:04]:  -Mas é que a coisa é dada como uma rota de rio, não há rota nenhuma de rio.
[48:17:04 - 48:33:44]:  -Há uma intenção explícita de rio e é por isso que ele volta com catarina Martins, a retil do ganho de 3 ou 4 vezes, uma espécie de versão light, da perisão para o petro do próprio renda da aventura.
[48:33:44 - 48:45:24]:  -E isso não é por caso Rui Rui que é normalizar a renda da aventura porque Rui Rui Rui entenda e é meu ver.
[48:45:24 - 48:58:44]:  -Não é uma ideia estúpida, é até provável que aconteça, que pode precisar de facto dos votos de renda da aventura para ser perimenisto.
[48:58:44 - 49:08:44]:  -E é tão simples quanto isso. E portanto ele passou por gastos de batos e a coisa até foi muto.
[49:08:44 - 49:23:44]:  -Eu acho que as assistências não foram só para um lado, não foi riasa, estigando a aventura, não é que a aventura também assistiu, o rio apostou a cadê o que foi completamente diferente em relação aos outras pessoas.
[49:23:44 - 49:33:44]:  -E isso não é por caso, pode ser criticável como estratégia, mas não é uma derrota, não é intencional.
[49:33:44 - 49:58:44]:  -O peda-me-sir fica assim, ministro de lapidação e estão entregues as pastas ministriais por esta semana. Todas elas dedicadas, esta primeira leva de debates eleiturais e ainda faltam dezoito com o referente referente entre António Costa e Rui Rui Rui,
[49:58:44 - 50:18:44]:  marcado para a próxima quinta-feira, altura agora para virar-nos a página e já em paz de corrida para saber-mos por que é que o João Miguel Tavares se declara eleitor e vacinado.
[50:18:44 - 50:38:44]:  -Porque é que faz questão de o sublinheir, João Miguel Tavares? -É porque as duas coisas são importantes. Por um lado é o time que tenhamos um nível de vacinação tão alta, o reforço está um bocadinho mais lento, mas que as pessoas também se vão reforçar.
[50:38:44 - 50:48:44]:  -E a partir daí é bom lembrar que cega leitor, também é algo tão fundamental como ter saúde. -Para se te filer.
[50:48:44 - 51:25:24]:  -A flexibilização das normas de confinamento anunciadas esta quinta-feira pelo governo vai no bom sentido e no sentido de evitar que haja um número tão grande como se se chegou a dizer ou para ver de gente que por estar confinada, não pode ir às outras.
[51:25:24 - 51:55:24]:  -Eu, como é meu hábitin, da sou mais radical e libertário. Eu, por um lado, acho muito bem essas decisões, não sei se tem que ter que se diminuir o nível de confinamento e não é só por causa da votação, é que para chega um ponto que as próprias empresas e toda a nossa volta com os níveis gigantesques de contagens que existem, além desses níveis de contagens.
[51:55:24 - 52:35:24]:  -E, na verdade, a saúde é evidentemente um direito fundamental, mas é voltar também em um direito fundamental.
[52:35:24 - 53:02:04]:  -E este momento com as homicrones que acho que finalmente as pessoas perceberem que pode não ser uma manotíssima, não sentirem que se torna uma variante que coloca as outras variantes de lado e ela é aparentemente menos agressiva.
[53:02:04 - 53:17:04]:  -Em da terra neste momento há filas de nove horas de ambulâncias como nós vimos aqui no ano passado, à porta dos hospitais e é com homicron.
[53:17:04 - 53:42:04]:  -E, mas, felizmente, o nosso nível de vacinação é superior e é, portanto, é bom que nós nos alegremos com isso e, de facto, em Portugal até agora, evidentemente que os números vão continuar a subir, mas até agora ainda não está nas linhas varmalhas, dos cuidados intensivos e tudo isso.
[53:42:04 - 53:48:44]:  -E, para todos os efeitos ainda que se chega, não tem comparação com a situação da um ano.
[53:48:44 - 54:23:44]:  -E eu gostava que não se desprezasse o voto, ou seja, não é só as pessoas, tem que se diminuir o nome das pessoas confinadas, mas tem que perceber que mesmo as pessoas infectadas, se quiserem votar, devem poder votar, porque legalmente, ou nós estamos a estar em estado de emergência, ou essas pessoas não podem ser o progibido o direito de voto.
[54:23:44 - 54:32:04]:  -E eu vejo esse o direito de voto como uma coisa, altamente se condague em relação à tuação.
[54:32:04 - 54:38:44]:  -E a minha pergunta é muito prevenida, mas com o IP de milogista, Ricardo Arosperer acompanha essa situação.
[54:38:44 - 54:52:04]:  -Ah, Carlos, não é sempre porgoso que trataram por IP de milogista, até porque eu fui citado no público entre aspas, dizendo uma coisa que eu não disse.
[54:52:04 - 55:02:04]:  -Tava entre aspas, dos cinco mil euros a quem descobriu, eu, a dizer, o que está escrito entre aspas no público que eu disse.
[55:02:04 - 55:05:24]:  -Mas sobre... -Pandemia?
[55:05:24 - 55:10:24]:  -Não foi esse ano passado, sou o bom homem, croncinho.
[55:10:24 - 55:28:44]:  -Esta... -Mas o que foi agora? Ficamos curiosos, eu posso... -Foi eu estava desequitado, preocupado porque, embora, parece que esta homem croncinho é uma variante menos agressiva do que as outras,
[55:28:44 - 55:33:44]:  ainda assim é para de mil e ainda não acabou.
[55:33:44 - 55:47:04]:  -E tanto, fecharem centros do que começarem, os centros do vacinação estariam fecharem, não sei o que não parece boa ideia, mas no público é parceiro que eu tinha dito outra coisa.
[55:47:04 - 55:53:44]:  -Ah, o que acontece? -Eu não sei o que que se faz agora.
[55:53:44 - 56:08:44]:  -E não sei se a que nem é deviadar as cafandros, as pessoas que eles viram voltar, ou até fazer uma leprosaria eleitural, não sei.
[56:08:44 - 56:23:44]:  -Só para em que toda a gente, mesmo a malta da mesa de voto, que opera lá, toda a gente tem... tem um micro, toda a gente.
[56:23:44 - 56:28:44]:  -Faça toda a gente de ver em feitada? -Ninguém pega ninguém.
[56:28:44 - 56:32:04]:  -Faça assim, já está a gente de feitada.
[56:32:04 - 56:35:24]:  -E isso é uma proposta desreruptiva também.
[56:35:24 - 56:40:24]:  -Veixe? Nós estamos aqui para contribuir.
[56:40:24 - 56:58:44]:  -Eu apoio isso. -Pedrobe-se a compreenda em capacidade da Assembleia de República, de todas as forças representadas na Assembleia de República, de prever que o confinamento,
[56:58:44 - 57:10:24]:  pode-se vir a condicionar o direito de voto de muita gente, tem encontrando o mecanismos, atempadamente, para ultrapassar esta questão.
[57:10:24 - 57:20:24]:  -Forte das autoridades, quer portuguesas, quer mundiar, não tem sido o prever coisas.
[57:20:24 - 57:48:44]:  -E acho que uma dos coisas que nós sabemos de certeza é que depois desta pandemia passar, tem que haver uma mudança de una outra exilação que permite, que permita fazer uma série de coisas com garantias e com clareza jurídica,
[57:48:44 - 57:57:04]:  uma la dimensionais sanitária, etc. como várias pessoas já falaram que nós não temos.
[57:57:04 - 58:10:24]:  -A Assembleia de República não estava em que está dissolvida. -Não, mas antes? Não, quando era? -E agora não há muita.
[58:10:24 - 58:17:04]:  -Prenda vir um porcero. -Você que com a estrutura de procurinhos de aula de República?
[58:17:04 - 58:28:44]:  -Amento que diz, há um choque de direitos e não sabem qual é que é de prevo de ser.
[58:28:44 - 58:40:24]:  Não sei qual é que é de prevo de ser, mas o que é de uma voto que não pode ser prejudicado em nenhuma circunstancia seria, a enorme seria,
[58:40:24 - 59:00:24]:  pela primeira vez, para mim, eu opiniono há pessoas que acham que esse limite já foi ultrapassado, perceber que a pandemia ele foi em Portugal, é uma infração de democracia. Isso seria muito grave.
[59:00:24 - 59:12:04]:  -Estás por acessido porque que os homigualtavares se declara eleitor e vacinado, quanta recarda a ospreira diz sentir-se com misshoso?
[59:12:04 - 59:22:04]:  -Está com, com missão não em plema? -Exatamente. É mesmo aí que tenho com missão.
[59:22:04 - 59:42:04]:  -Está com missão? Com missão? Desrespeito ao anterior ou ao atual presidente do sport, liga boa e bem-fica?
[59:42:04 - 59:52:04]:  -Pra já desrespeito ao anterior, embora esta semana está encerido algumas notícias em relação aos dois?
[59:52:04 - 60:10:24]:  -Você em relação, digamos, à assinaturas que o atual presidente do bem-fica, foi, por exemplo, comem-feica de fendeus, dizendo que, por exemplo, num dos contratos em causa,
[60:10:24 - 60:18:44]:  o dinheiro foi protestino, que os via teria e a partir daí, não se conhece, não sabe.
[60:18:44 - 60:27:04]:  -Mas a revista-saba do ponto de vista financeiro é certo, agora, que é esse contrato que foi assinado,
[60:27:04 - 60:37:04]:  o ponto de vista de desportivo era extremamente arruinoso, parece-se um que sim.
[60:37:04 - 60:48:44]:  -A revista-saba, nós ademos dele. -Sim, a revista-saba divulgou esta semana dados do processo em que Luís Luís Luís havia acusado pelo Ministério Público,
[60:48:44 - 60:53:44]:  qual foi o aspecto que mais se chamou a atenção naquilo que veio público?
[60:53:44 - 61:07:04]:  -E a descradar dois aspectos, como bem-fiquista e eu te conhecido a dão, que me incomodam por esta ordem de gravidade.
[61:07:04 - 61:28:44]:  Primeiro, como bem-fiquista, o facto de haver, algo parece, 55 negócios que estão sob a investigação e quem indicam que alguns intermediários receberem milhões de euros do bem-fica
[61:28:44 - 61:43:44]:  para, por negócios transferências, em que não participaram. Trata-se de... -Eu não sei. -Cantoso.
[61:43:44 - 61:57:04]:  -Não, lá está. Eu gostava de conhecer o cidadão bem-fiquista, ou não que abriu a sábado na quinta-feira e assim...
[61:57:04 - 62:08:44]:  -O quê? Mas há coisas exclusitas e obescuras no... -Não posso. -O que estava de conhecer.
[62:08:44 - 62:13:44]:  -Mas a cidadão tem mais responsabilidades que eu... -Pois, pois há.
[62:13:44 - 62:30:24]:  -E eu gostava de conhecer. Depois, ou vou outro facto, que é o tal, este primeiro, como bem-fiquista, realmente, tem que moda-me que a gente ganha milhões de transferências em que não parece.
[62:30:24 - 62:52:04]:  O segundo é que... Não te se dizia, que anotóneo ramalho, presidente do novo banco, tentou preparar o lufli-feira para a sua oponemento na comissão parlamentar de inquéria e tísthia, mas, tanto, para a minha inconecida dão.
[62:52:04 - 63:10:24]:  -Não, ela está noite teve na televisão. -E como um humorista, e ainda, porque eu estou a contar com estes grandes credores do bem, feirem fazer figuras de parvo à a condição de inquéria de parlamentar.
[63:10:24 - 63:18:44]:  E pelos vistos o presidente do novo banco, quer impedir que eles façam isso, é curioso.
[63:18:44 - 63:27:04]:  -É um foi à televisão, esta noite, te me integres. -Se foi à televisão te me entirem, mas, bom, era o que...
[63:27:04 - 63:47:04]:  -Tem a notícia, era o que dizia. Seja como for, o caso é bastante grave, né? -É uma pessoa que o Jocilinho ensina estas alturas se estranha sempre, porque o Dante é o de André Ventura.
[63:47:04 - 64:00:24]:  -Porque? André Ventura tenha a seguinte postura. -E isso foi, eu recordado, num dos debates. -I bem, e bem, então André Ventura tenha a seguinte postura.
[64:00:24 - 64:22:04]:  -Podeu a filia, meu Deus, que a abuminação, a não ser que seja na sacristia, sobre os padras, eu nunca ouvi dizer nada. Vigarices nem pensar, a não ser que sejam alugadamente cometidas por Luis Felipe Vien.
[64:22:04 - 64:45:24]:  -E essa gente em princípio não o incomodou tanto. E assim, sucivelmente. -Viu nas revelações desta semana, pedremos-te algo surpreendente ou com a confirmação de uma perceção, com o que já tinha ficado anteriormente, a respeito...
[64:45:24 - 65:00:24]:  -Ele já aqui disse, com todas aquelas... todas aquelas proclamações que se tem que fazer... -Tudo estulgaramente? -Tudo estulgaramente, e isso, por isso não se senta assim, de aba 4.
[65:00:24 - 65:15:24]:  Eu não há nada no mundo atual, que me espanto nós ralemos demasiado as coisas, em Portugal, nas instituições europeias, de futebol e mundiais.
[65:15:24 - 65:22:04]:  -Mas, tu respeitas o princípio da comunidade? -Pas a certeza, as festezas.
[65:22:04 - 65:43:44]:  -Não há nada que me espanto a relação ao mundo futebol. Tenho que dizer que também não me espanto a relação ao exprezento obifica, porque há demasiadas coisas que nós fomos aqui acompanhando.
[65:43:44 - 66:07:04]:  E quanto ao atual, o projeto obifica, que neste momento me preocupa mais do que o anterior, porque é o atual, não podemos nunca escapar do que o Ricardo já apontou como um problema do underserved, com publicidade ou sequer.
[66:07:04 - 66:18:44]:  Muito bem, que valiação faz o Miguel Tavares das qualidades futbolísticas do avançado para Guai e o Francisco Vara?
[66:18:44 - 66:28:44]:  -Vera, Francisco Vara, vera, vera, vera. -Infelizmente as qualidades futbolísticas do Francisco.
[66:28:44 - 66:42:04]:  -Tambos, tenho muito tempo para aprender ou não? -Nos temos mais de 2 milhões de euros, por um jogador que acabou a carreira com 22 anos.
[66:42:04 - 66:47:04]:  -E a minha obra de este... -E a minha obra de este...
[66:47:04 - 67:02:04]:  -E a minha obra de este escuera foi contratada em 2015 por 2 milhões e 800 mil euros, mas não jogou um único minuto, e não ainda seguimos já a imbalagem a de esporto.
[67:02:04 - 67:25:24]:  -Concionar e de loja de esporto. -Portanto, mas as qualidades do senhor Vara são péssimas, preocupa mais que a qualidade dos bem-fiquistas para avaliar a qualidade dos seus diguientes sejam tão mais como...
[67:25:24 - 67:37:04]:  -Neste caso pode ser injusto. -Por que uma equipe equilibrada, uma equipe equilibrada normalmente mistura.
[67:37:04 - 67:48:44]:  -Jogador jovens e jogador experientes em final de carreira. E o Francisco Vara é às duas coisas, é um jovem em final de carreira.
[67:48:44 - 68:03:44]:  -E se caramba o investimento sensato. -Eu só quero... Eu tenho pouca paciência para quem desculpa até o rui Costa.
[68:03:44 - 68:18:44]:  -E o pedigade, se das duas uma, ou ele foi segueta e até um bocadinho lego de ideias, isso não é fantástico. Ou então sou destas coisas e ainda é pior.
[68:18:44 - 68:30:24]:  -É que não é só o rui Costa, é o de Mink Schwach do Oliveira que está. -Mink Schwach do Oliveira, quando fala, é uma pessoa muito competente a falar de contas e do bem-fica.
[68:30:24 - 68:48:44]:  Mas o Zé não albava, também foi dos melhores dos pessoas que passaram um pouco para o Vara. E isso não pode ser esquecido, não é possível que um diretor financeiro de Luis Felipe Vieira não soubesse o que se passava no bem-fica.
[68:48:44 - 69:03:44]:  -E esse mesmo diretor financeiro que lá continua com o rui Costa. E portanto, é o que é que é preciso mais. O que é que é preciso mais? É o que é que os bem-fiquistas precisam de saber mais.
[69:03:44 - 69:15:24]:  E eu também sou bem-fiquista. A custa muito ver esta segeira porque o rui Costa foi um estiladinaio de Gadoge e um dia chugou.
[69:15:24 - 69:25:24]:  -É, não faz de ele. Não é cartão de visita para um presidente do bem-fica, porra, Mordor.
[69:25:24 - 69:40:24]:  -E a gente vai saber porque o Ricardo Raúx Pereira se é um si é commichoso, vamos agora rapidamente tentar perceber porque é que o Pedro Mexí, a se declara a merda.
[69:40:24 - 69:48:44]:  -Ema na vez como se enfranças. -Está-se, está-se, está um certo estado.
[69:48:44 - 70:02:04]:  -No certo estado. -E relação às pessoas, a inferences que não se vacinaram, nese querem vacinar, são cinco milhões, a coisa de anos já vi, numvos diferentes.
[70:02:04 - 70:15:24]:  -El disse no meu entrevista, mas quando disse no meu entrevista, "Gé, um vídeo de lesão é merda, é merda, são que de mal, tem merda no meio."
[70:15:24 - 70:23:44]:  -Ele já é, é esta questão de "o merda". -É, mas a perra de uma coisa.
[70:23:44 - 70:33:44]:  -Satiar e retar aliás, um filme que o Jacques Preo, chamado "Le Merda", que ele também fica é bonito.
[70:33:44 - 70:42:04]:  E por isso a frase não é muito ilumente, etc., há aqui duas coisas diferentes.
[70:42:04 - 70:57:04]:  O que eu queria dizer muito rapidamente, uma é a linguagem e a tendência que ele tem para dar descascas aos franceses.
[70:57:04 - 71:08:44]:  O Macron já foi apanhado para a diversidade de cascas, a pessoas e indivíduas ao colectivas, não parece muito bem que não parece que seja funcionando para a gente república.
[71:08:44 - 71:18:44]:  Esse segunda é que ele isso uma frase muito mais grave que o "Emerda", que é o "Sautológica".
[71:18:44 - 71:23:44]:  Os "vacinar" são irresponsáveis, ok, até aqui, as quais?
[71:23:44 - 71:33:44]:  -Os "vacinar" são irresponsáveis e os irresponsáveis não são cidadãos. -Pois isso não dá.
[71:33:44 - 71:42:04]:  -E se é uma frase totalmente absurda e o Estado de Vai Rado na campaníliatura aula não tem justificação.
[71:42:04 - 71:48:44]:  -Bom. -Ele fala assim, é de estar algo.
[71:48:44 - 72:02:04]:  -Eu acho bem porque realmente o que é o função de um presidente, a gente sabe, é que um período faz a compreira constituição, garantir a unidade nacional e a merda de um chido para a gente.
[72:02:04 - 72:18:44]:  -Ele não é, mas é uma boa parte. -Ele isso que eu não percebo, exatamente isto que o Pedro disse agora, eu não sei alguns políticos como uma composição de aprender o seguinte.
[72:18:44 - 72:27:04]:  -Convinhego não se apanhou muxas. -E importante convém... -E eu bem percebi negras.
[72:27:04 - 72:32:04]:  -Cisa de muxas. -Não, não é? -Ema chuta coisa, vou.
[72:32:04 - 72:40:24]:  -Eva a sessão em abril e aqui está... -Está terminado.
[72:40:24 - 72:58:44]:  -Está um fora dos livros e eu trago esta semana um livro de um autor que passou a vida a "Almer de Primeiro" o nazista, depois de origem-me com o Nista Polaco,
[72:58:44 - 73:18:44]:  vitou-lo de Gombrovix, viveu metada a vida no Isílio, na Argentina, e foi no Isílio que escreveu um volumoso diário que foi saindo de uma revista de isolados polacos radicados em França.
[73:18:44 - 73:33:44]:  Gombrovix, apesar disso, escreveu sempre em polaco, mas aquilo que escreveu esteve proibido na Polonia até 1986.
[73:33:44 - 73:45:24]:  Serpulava apenas de forma que lente tina em fotocópias e foi desse modo que cañou-o estatuto de obra de culto e de resistência.
[73:45:24 - 74:03:44]:  Embora Gombrovix não seja de modo nenhum escritor que possa ser descrito como um autor militante, é demasiado ácido, não só contra o regime comunista, mas por vezes,
[74:03:44 - 74:17:04]:  contra a própria humanidade em geral, para poder ser apropriado por qualquer tipo de causa.
[74:17:04 - 74:32:04]:  Este primeiro volume do diário, cobros anos de 1953, a 1958, haverá outro de 1958 até o fim da vida do autor em 1969.
[74:32:04 - 74:47:04]:  E este é um diário onde dá um pouco de tudo de reflexões políticas, comentários literários, e sempre sem a mais pequena sombra de falsa mudeste,
[74:47:04 - 75:00:24]:  e só para dar um exemplo numa entrada de uma quarta-feira de 1958 com Gombrovix, escreve certa altura,
[75:00:24 - 75:12:04]:  é em Tandilo, é uma cidade no sul da Argentina, em Tandilo, sou mais ilustro dos homens.
[75:12:04 - 75:25:24]:  Aqui, ninguém me iguala, existem 70 mil deles, 70 mil inferiores,
[75:25:24 - 75:37:04]:  e zibo a minha cabeça como um ar-shot, parece um verso de Herbert Bell, da...
[75:37:04 - 75:42:04]:  O João Miguel Tavar, atrás, história de Portugal.
[75:42:04 - 75:52:04]:  Sim, eu acho que já falei aqui uma vez do Luis Felipe Mars, que é um dos maiores criados de portugueses vivos,
[75:52:04 - 76:05:24]:  com uma carrega internacional e um dos nomes mais prestigiados da época dos descubrimentes,
[76:05:24 - 76:13:44]:  mas que na verdade em Portugal, se nós fomos aí para ruas, que é a época que a gente conhece, e é uma pena.
[76:13:44 - 76:23:44]:  Este livro foi partido de uma lição em Castellano, que depois aliás os mapazinhos estão em Castellano,
[76:23:44 - 76:28:44]:  neste edição portuguesa, que é um absurdo, mas quando o José me diz,
[76:28:44 - 76:35:24]:  depois teve uma edição francesa, e agora é finalmente atraturido para português,
[76:35:24 - 76:40:24]:  chama-se a expansão português, ou um prisma de muitas fases,
[76:40:24 - 76:47:04]:  este prisma de muitas fases significa que o Luis Felipe Mars,
[76:47:04 - 76:55:24]:  que não existiu uma expansão, ou seja, que a expansão é África, foi uma coisa,
[76:55:24 - 77:02:04]:  a expansão na índia, foi outra coisa, a expansão no Brasil, foi outra coisa,
[77:02:04 - 77:12:04]:  e portanto que ainda falta uma compreensão geral em que este livro pode ser uma excelente intrusão.
[77:12:04 - 77:20:24]:  E o que é impressionante no Luis Felipe Mars é esta sensação que ele sabe um bocadinho de tudo,
[77:20:24 - 77:28:44]:  nós somos os magados porque, repente, ele está a falar de ventos e de navegação,
[77:28:44 - 77:38:44]:  e depois ele pode estar a falar de botânica, pode estar a falar dos promunorges mais incríveis de geografia,
[77:38:44 - 77:47:04]:  e também dá uns toques sobre linguística, porque parece também toda as línguas asiáticas.
[77:47:04 - 77:53:44]:  E portanto esta mistura de edição é de facto muito esmagadora,
[77:53:44 - 77:58:44]:  os stilos às vezes pode parecer assim um bocadinho pesado,
[77:58:44 - 78:02:04]:  mas é um livro que vale imessa pena.
[78:02:04 - 78:17:04]:  De erudição para a cinefilia, uma homenagem que eu bem mexia atrás na semana que morreu Peter Bogdá.
[78:17:04 - 78:22:04]:  Não me lembrava que o livro do Bogdá na vez tinha sido traduzido,
[78:22:04 - 78:27:04]:  foi traduzido há muitos anos, este livro que se chama Naquilo do Tempo,
[78:27:04 - 78:38:44]:  "Picis of Time", que é um nível de 73 e que não teve uma edição nos anos 80,
